DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_92,Associated
0.0737,0.6935,NO
0.0652,0.8892,NO
0.1144,1.2258,NO
0.2164,2.1837,NO
0.0671,1.0999,NO
0.0906,1.6238,NO
0.0589,1.3034,NO
0.0679,0.5816,NO
0.1689,0.4952,NO
0.2469,3.3278,YES
0.0616,0.5,NO
0.33799999999999997,3.1328,YES
0.2427,0.6372,NO
0.2231,0.8198,NO
0.2223,0.7376,NO
0.1142,0.6557,NO
0.0706,1.0916,NO
0.1109,0.3146,NO
0.0747,0.9888,NO
0.2179,0.5916,NO
0.1147,0.3169,NO
0.0779,3.9747,YES
0.0804,3.7393,YES
0.1668,4.0022,YES
0.24,3.6277,YES
0.1573,1.3262,NO
0.0716,2.9431,YES
0.1205,0.9454,NO
0.1072,2.2743,YES
0.2444,2.1389,YES
0.3362,2.263,NO
0.1579,0.9281,NO
0.1148,0.7502,NO
0.1112,1.5255,NO
0.3947,3.3243,YES
0.0957,2.9831,YES
0.1364,1.3071,NO
0.1056,0.2941,NO
0.0981,1.4075,NO
0.1058,0.3907,NO
0.1797,0.7069,NO
0.1526,0.5364,NO
0.1551,0.7993,NO
0.2811,2.4142,YES
0.0766,0.4916,NO
0.1126,2.3604,YES
0.0341,1.1745,NO
0.3399,3.0235,YES
0.0412,0.7136,NO
0.1212,0.7344,NO
0.0769,0.6409,NO
0.1235,0.8249,NO
0.0802,0.6993,NO
0.1903,1.4584,NO
0.1119,0.7842,NO
0.1008,1.4068,NO
0.0886,0.4872,NO
0.1534,0.4534,NO
0.1331,1.0895,NO
0.2865,1.8923,NO
0.1512,0.9794,NO
0.1666,1.5243,NO
0.1465,0.8354,NO
0.0509,0.2139,NO
0.2187,0.3742,NO
0.4574,3.0182,YES
0.1603,0.4458,NO
0.2015,2.8224,YES
0.205,0.4289,NO
0.2168,0.5478,NO
0.2136,0.466,NO
0.1919,0.3407,NO
0.1533,0.9126,NO
0.1268,0.1292,NO
0.1947,0.8702,NO
0.1755,0.2113,NO
0.2202,0.1917,NO
0.4465,3.6777,YES
0.4252,3.5127,YES
0.3653,3.6094,YES
0.1771,3.322,YES
0.1659,1.2902,NO
0.1927,2.7883,YES
0.1251,0.9036,NO
0.1303,1.4729,YES
0.1814,2.076,YES
0.3356,0.9495,NO
0.1662,1.4356,NO
0.1507,0.7512,NO
0.1441,0.5405,NO
0.3435,2.2898,YES
0.1243,2.1313,YES
0.1731,1.3048,NO
0.0952,0.5454,NO
0.1364,0.8224,NO
0.0887,0.4986,NO
0.2289,1.5055,NO
0.2088,1.4666,NO
0.2075,1.7075,NO
0.1923,1.7292,YES
0.0927,0.7488,NO
0.0821,1.537,YES
0.0311,0.8013,NO
0.3081,2.2017,YES
0.0406,0.6808,NO
0.1251,0.9487,NO
0.091,0.895,NO
0.11800000000000001,0.685,NO
0.1053,1.0249,NO
0.2201,0.4431,NO
0.1351,1.1035,NO
0.1328,0.8701,NO
0.0724,0.3376,NO
0.0244,0.36,NO
0.1404,1.7115,YES
0.3348,4.9262,YES
0.2937,4.1168,YES
0.14300000000000002,1.5181,YES
0.0826,0.6595,NO
0.013000000000000001,0.3191,NO
0.2103,1.9315,YES
0.1395,0.748,NO
0.1325,1.3527,YES
0.1443,0.6197,NO
0.2165,0.7111,NO
0.1934,0.5722,NO
0.1934,0.6429,NO
0.0572,0.4003,NO
0.2318,4.6758,YES
0.0556,0.4483,NO
0.3609,4.4798,YES
0.1417,0.5076,NO
0.255,4.066,YES
0.0522,1.0536,NO
0.0677,1.2797,NO
0.1439,1.5705,NO
0.0494,0.9189,NO
0.1715,1.2471,YES
0.0964,0.3783,NO
0.1343,2.1268,YES
0.1544,0.8707,NO
0.0732,0.7809999999999999,NO
0.1975,1.4032,NO
0.2582,2.802,NO
0.1977,1.6253,NO
0.1701,1.6857,NO
0.1684,1.4675,NO
0.1225,0.6581,NO
0.1458,0.7095,NO
0.4028,3.4932,YES
0.1577,0.6812,NO
0.2904,3.3033,YES
0.1987,0.8537,NO
0.1756,0.9821,NO
0.1689,0.8963,NO
