DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_16,Associated
0.0737,0.2485,NO
0.0652,0.4749,NO
0.1144,0.5363,NO
0.2164,1.6623,NO
0.0671,0.8784,NO
0.0906,0.5756,NO
0.0589,0.4619,NO
0.0679,0.1931,NO
0.1689,1.0162,NO
0.2469,2.661,YES
0.0616,0.6414,NO
0.33799999999999997,2.4133,YES
0.2427,0.9174,NO
0.2231,0.9339,NO
0.2223,0.95,NO
0.1142,0.2059,NO
0.0706,1.2504,NO
0.1109,0.1981,NO
0.0747,0.8664,NO
0.2179,0.4307,NO
0.1147,1.2868,NO
0.0779,1.9973,YES
0.0804,2.5064,YES
0.1668,2.4601,YES
0.24,2.0864,YES
0.1573,0.6061,NO
0.0716,1.8476,YES
0.1205,0.8162,NO
0.1072,1.5769,YES
0.2444,1.3424,YES
0.3362,0.9382,NO
0.1579,0.3399,NO
0.1148,0.4304,NO
0.1112,0.6921,NO
0.3947,2.5423,YES
0.0957,1.4944,YES
0.1364,1.0829,NO
0.1056,0.4105,NO
0.0981,0.9691,NO
0.1058,0.493,NO
0.1797,0.62,NO
0.1526,0.7154,NO
0.1551,0.7777,NO
0.2811,1.4306,YES
0.0766,0.6401,NO
0.1126,2.4991,YES
0.0341,0.5477,NO
0.3399,2.6279,YES
0.0412,0.3316,NO
0.1212,0.6069,NO
0.0769,0.5837,NO
0.1235,0.884,NO
0.0802,0.5973,NO
0.1903,0.9065,NO
0.1119,0.6266,NO
0.1008,0.9543,NO
0.0886,0.419,NO
0.1534,0.3312,NO
0.1331,1.063,NO
0.2865,1.3845,NO
0.1512,0.4025,NO
0.1666,1.4718,NO
0.1465,0.3291,NO
0.0509,0.3213,NO
0.2187,0.6096,NO
0.4574,4.0318,YES
0.1603,0.6403,NO
0.2015,3.2705,YES
0.205,0.337,NO
0.2168,0.2817,NO
0.2136,0.21899999999999997,NO
0.1919,0.2226,NO
0.1533,0.9443,NO
0.1268,0.1308,NO
