DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_49,Associated
0.0737,1.2556,NO
0.0652,0.4475,NO
0.1144,1.3367,NO
0.2164,0.9371,NO
0.0671,1.0107,NO
0.0906,1.5985,NO
0.0589,1.0885,NO
0.0679,0.8288,NO
0.1689,1.3840000000000001,NO
0.2469,2.9443,YES
0.0616,1.0205,NO
0.33799999999999997,2.1443,YES
0.2427,1.3326,NO
0.2231,0.6632,NO
0.2223,0.4497,NO
0.1142,0.7796,NO
0.0706,1.28,NO
0.1109,0.9028,NO
0.0747,1.1533,NO
0.2179,0.5831,NO
0.1147,1.3071,NO
0.0779,2.6169,YES
0.0804,3.1008,YES
0.1668,2.8445,YES
0.24,2.9804,YES
0.1573,1.5354,NO
0.0716,2.305,YES
0.1205,1.4537,NO
0.1072,2.1927,YES
0.2444,0.7364,YES
0.3362,0.5738,NO
0.1579,0.4961,NO
0.1148,0.7288,NO
0.1112,1.0490000000000002,NO
0.3947,1.4766,YES
0.0957,1.9656,YES
0.1364,0.7509,NO
0.1056,0.4911,NO
0.0981,0.5474,NO
0.1058,0.3307,NO
0.1797,0.8123,NO
0.1526,0.7918,NO
0.1551,0.6041,NO
0.2811,1.275,YES
0.0766,0.7267,NO
0.1126,1.5859999999999999,YES
0.0341,0.5781,NO
0.3399,1.1985,YES
0.0412,0.5714,NO
0.1212,0.4692,NO
0.0769,0.7391,NO
0.1235,0.5705,NO
0.0802,0.2411,NO
0.1903,0.7354,NO
0.1119,0.7048,NO
0.1008,0.815,NO
0.0886,1.1108,NO
0.1534,0.4912,NO
0.1331,0.9318,NO
0.2865,0.8862,NO
0.1512,0.9133,NO
0.1666,1.6829,NO
0.1465,0.4644,NO
0.0509,0.6116,NO
0.2187,1.4143,NO
0.4574,3.9141,YES
0.1603,0.5647,NO
0.2015,3.0598,YES
0.205,1.2765,NO
0.2168,0.8136,NO
0.2136,0.4739,NO
0.1919,0.6734,NO
0.1533,1.2775,NO
0.1268,0.7774,NO
0.1947,1.1378,NO
0.1755,0.4555,NO
0.2202,1.0766,NO
0.4465,3.073,YES
0.4252,3.7808,YES
0.3653,3.6051,YES
0.1771,3.4693,YES
0.1659,1.5208,NO
0.1927,2.7465,YES
0.1251,1.0861,NO
0.1303,2.5737,YES
0.1814,1.5162,YES
0.3356,0.8581,NO
0.1662,0.769,NO
0.1507,1.0892,NO
0.1441,1.3642,NO
0.3435,1.6187,YES
0.1243,2.0538,YES
0.1731,1.2679,NO
0.0952,0.22,NO
0.1364,0.9644,NO
0.0887,0.2051,NO
0.2289,0.255,NO
0.2088,0.3788,NO
0.2075,0.1421,NO
0.1923,2.0328,YES
0.0927,1.0505,NO
0.0821,1.6780000000000002,YES
0.0311,0.9572,NO
0.3081,1.4571,YES
0.0406,0.7117,NO
0.1251,0.3434,NO
0.091,0.498,NO
0.11800000000000001,0.4547,NO
0.1053,0.1405,NO
0.2201,1.1145,NO
0.1351,0.5625,NO
0.1328,1.2551,NO
0.0724,0.9197,NO
0.0244,0.4946,NO
0.1404,1.3932,YES
0.3348,3.9462,YES
0.2937,4.5849,YES
0.14300000000000002,2.8165,YES
0.0826,1.3486,NO
0.013000000000000001,0.4541,NO
0.2103,1.9053,YES
0.1395,0.4834,NO
0.1325,1.4331,YES
0.1443,0.3545,NO
0.2165,1.3078,NO
0.1934,1.578,NO
0.1934,0.8688,NO
0.0572,0.7534,NO
0.2318,3.9634,YES
0.0556,0.2839,NO
0.3609,4.7106,YES
0.1417,0.4609,NO
0.255,3.8374,YES
0.0522,0.4563,NO
0.0677,1.2545,NO
0.1439,0.9139,NO
0.0494,0.4672,NO
0.1715,1.9485,YES
0.0964,0.7802,NO
0.1343,2.2669,YES
0.1544,1.7262,NO
0.0732,0.8868,NO
0.1975,1.6524,NO
0.2582,1.8047,NO
0.1977,1.903,NO
0.1701,2.8098,NO
0.1684,1.1905,NO
0.1225,0.9416,NO
0.1458,2.6028,NO
0.4028,3.8698,YES
0.1577,1.4538,NO
0.2904,2.9628,YES
0.1987,1.6135,NO
0.1756,1.3531,NO
0.1689,0.8695,NO
0.054000000000000006,1.1491,NO
0.1469,2.1669,NO
0.0547,0.9492,NO
0.1082,2.0501,NO
0.2019,0.8778,NO
0.1293,1.8451,NO
0.3897,3.0168,YES
0.3612,4.0632,YES
0.2791,3.8475,YES
0.2894,3.2647,YES
0.2226,2.4087,NO
0.1753,2.9127,YES
0.0979,2.2915,NO
0.0985,1.2739,NO
0.0774,0.5814,NO
0.1069,1.2618,YES
0.3647,3.6949,YES
0.2531,4.3001,YES
0.1331,2.9701,YES
0.0885,1.3384,NO
0.0604,0.7284,NO
0.2068,1.8666,YES
0.2598,1.0791,NO
0.106,1.2563,YES
0.1459,0.6721,NO
0.2252,1.3235,NO
0.2571,1.5387,NO
0.2375,0.7368,NO
0.1453,0.9982,NO
0.2245,3.9714,YES
0.141,0.6891,NO
0.2623,4.3581,YES
0.142,0.5272,NO
0.2555,3.5351,YES
0.2049,0.9602,NO
0.2206,1.8717,NO
0.2228,1.5331,NO
0.1032,1.0295,NO
0.1461,2.0237,YES
0.1116,1.1242,NO
0.1326,2.3094,YES
0.1415,0.7542,NO
0.0745,0.3745,NO
0.2381,1.1913,NO
0.19,0.6434,NO
0.1547,0.6335,NO
0.1997,1.3272,NO
0.1653,0.6889,NO
0.1536,0.3408,NO
0.1999,1.3557,NO
0.1989,3.3326,YES
0.2045,0.8171,NO
0.2447,2.4317,YES
0.2519,1.2838,NO
0.2036,0.6847,NO
0.2033,0.5202,NO
0.0533,0.5306,NO
0.105,0.9947,NO
0.055999999999999994,0.5291,NO
0.1113,0.8533,NO
0.2256,0.3121,NO
