DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_85,Associated
0.0737,0.3858,NO
0.0652,0.0426,NO
0.1144,0.3764,NO
0.2164,0.4787,NO
0.0671,0.5762,NO
0.0906,0.2794,NO
0.0589,0.3053,NO
0.0679,0.3668,NO
0.1689,0.2684,NO
0.2469,3.1529,YES
0.0616,0.5411,NO
0.33799999999999997,2.3788,YES
0.2427,0.5379,NO
0.2231,0.7203,NO
0.2223,0.2275,NO
0.1142,0.2599,NO
0.0706,0.6035,NO
0.1109,0.3038,NO
0.0747,0.5121,NO
0.2179,0.1891,NO
0.1147,0.4546,NO
0.0779,2.4565,YES
0.0804,2.572,YES
0.1668,3.2558,YES
0.24,1.5322,YES
0.1573,0.1458,NO
0.0716,1.7632,YES
0.1205,0.4112,NO
0.1072,1.7079,YES
0.2444,0.2877,YES
0.3362,0.5889,NO
0.1579,0.5132,NO
0.1148,0.4196,NO
0.1112,0.8499,NO
0.3947,2.1387,YES
0.0957,1.2753,YES
0.1364,0.5675,NO
0.1056,0.317,NO
0.0981,0.4388,NO
0.1058,0.0423,NO
0.1797,0.5421,NO
0.1526,0.2632,NO
0.1551,0.4437,NO
0.2811,1.3316,YES
0.0766,0.3855,NO
0.1126,1.3577,YES
0.0341,0.5179,NO
0.3399,0.7404,YES
0.0412,0.2883,NO
0.1212,0.2913,NO
0.0769,0.1785,NO
0.1235,0.2964,NO
0.0802,0.1817,NO
0.1903,0.6817,NO
0.1119,0.1429,NO
0.1008,0.7818,NO
0.0886,0.3266,NO
0.1534,0.0372,NO
0.1331,0.3533,NO
0.2865,0.5843,NO
0.1512,0.5308,NO
0.1666,0.2996,NO
0.1465,0.4134,NO
0.0509,0.3509,NO
0.2187,0.1722,NO
0.4574,2.6869,YES
0.1603,0.4492,NO
0.2015,2.0989,YES
0.205,0.4346,NO
0.2168,0.6304,NO
0.2136,0.18,NO
0.1919,0.1484,NO
0.1533,0.5838,NO
0.1268,0.3697,NO
0.1947,0.4583,NO
0.1755,0.1735,NO
0.2202,0.4327,NO
0.4465,2.6165,YES
0.4252,2.0814,YES
0.3653,3.031,YES
0.1771,1.2463,YES
0.1659,0.1523,NO
0.1927,1.5072,YES
