DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_28,Associated
0.0737,0.8166,NO
0.0652,0.4838,NO
0.1144,0.6167,NO
0.2164,1.2334,NO
0.0671,1.1359,NO
0.0906,1.4036,NO
0.0589,0.7907,NO
0.0679,0.3696,NO
0.1689,0.9748,NO
0.2469,2.5333,YES
0.0616,1.0735,NO
0.33799999999999997,3.1731,YES
0.2427,0.8537,NO
0.2231,0.8445,NO
0.2223,0.41,NO
0.1142,0.7184,NO
0.0706,1.5655,NO
0.1109,0.7493,NO
0.0747,1.0782,NO
0.2179,0.3948,NO
0.1147,0.9033,NO
0.0779,3.6348,YES
0.0804,3.1856,YES
0.1668,2.5346,YES
0.24,2.497,YES
0.1573,1.5352,NO
0.0716,2.1395,YES
0.1205,1.0289,NO
0.1072,1.7663,YES
0.2444,0.48200000000000004,YES
0.3362,1.0091,NO
0.1579,0.8371,NO
0.1148,0.5556,NO
0.1112,1.0865,NO
0.3947,1.3205,YES
0.0957,1.5591,YES
0.1364,1.0702,NO
0.1056,0.6251,NO
0.0981,1.0837,NO
0.1058,0.4074,NO
0.1797,0.5509,NO
0.1526,0.8035,NO
0.1551,0.2797,NO
0.2811,1.0716,YES
0.0766,0.8554,NO
0.1126,1.77,YES
0.0341,0.713,NO
0.3399,1.5875,YES
0.0412,0.6724,NO
0.1212,0.5345,NO
0.0769,0.4836,NO
0.1235,0.7498,NO
0.0802,0.3043,NO
0.1903,1.0722,NO
0.1119,0.6699,NO
0.1008,0.7298,NO
0.0886,0.4905,NO
0.1534,0.3569,NO
0.1331,0.8414,NO
0.2865,1.3619,NO
0.1512,1.3022,NO
0.1666,1.7061,NO
0.1465,1.0781,NO
0.0509,0.3472,NO
0.2187,1.6801,NO
0.4574,2.8943,YES
0.1603,1.426,NO
0.2015,3.0543,YES
0.205,0.898,NO
0.2168,1.1512,NO
0.2136,0.516,NO
0.1919,0.6618,NO
0.1533,1.9173,NO
0.1268,0.7181,NO
0.1947,1.4844,NO
0.1755,0.3065,NO
0.2202,0.8909999999999999,NO
0.4465,3.6654,YES
0.4252,3.342,YES
0.3653,2.7943,YES
0.1771,2.5153,YES
0.1659,1.7013,NO
0.1927,2.6815,YES
