DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_86,Associated
0.0737,0.5758,NO
0.0652,0.8581,NO
0.1144,0.9094,NO
0.2164,1.2025,NO
0.0671,0.7015,NO
0.0906,1.0509,NO
0.0589,1.0643,NO
0.0679,0.4044,NO
0.1689,0.7548,NO
0.2469,2.9709,YES
0.0616,0.8276,NO
0.33799999999999997,2.2582,YES
0.2427,0.4551,NO
0.2231,1.0985,NO
0.2223,0.47,NO
0.1142,0.4304,NO
0.0706,0.9334,NO
0.1109,0.2326,NO
0.0747,0.8822,NO
0.2179,0.6919,NO
0.1147,0.2994,NO
0.0779,2.8792,YES
0.0804,3.5307,YES
0.1668,2.9066,YES
0.24,3.353,YES
0.1573,0.5959,NO
0.0716,2.5392,YES
0.1205,1.0752,NO
0.1072,1.6452,YES
0.2444,1.2659,YES
0.3362,1.7892,NO
0.1579,0.6306,NO
0.1148,0.5188,NO
0.1112,1.7592,NO
0.3947,2.7266,YES
0.0957,1.4461,YES
0.1364,1.4303,NO
0.1056,0.5815,NO
0.0981,1.3429,NO
0.1058,0.5288,NO
0.1797,0.068,NO
0.1526,0.6087,NO
0.1551,0.3837,NO
0.2811,1.6818,YES
0.0766,0.5991,NO
0.1126,1.6947,YES
0.0341,0.937,NO
0.3399,2.4847,YES
0.0412,0.4521,NO
0.1212,0.688,NO
0.0769,0.6136,NO
0.1235,1.0535,NO
0.0802,0.5169,NO
0.1903,1.5148,NO
0.1119,1.1641,NO
0.1008,1.4116,NO
0.0886,0.5351,NO
0.1534,0.6559,NO
0.1331,1.0232,NO
0.2865,1.9636,NO
0.1512,1.1823,NO
0.1666,1.1448,NO
0.1465,0.7045,NO
0.0509,0.2716,NO
0.2187,1.1678,NO
0.4574,3.1963,YES
0.1603,1.2117,NO
0.2015,2.8145,YES
0.205,0.3321,NO
0.2168,0.9590000000000001,NO
0.2136,0.4774,NO
0.1919,0.1483,NO
0.1533,1.88,NO
0.1268,0.1262,NO
0.1947,1.3734,NO
0.1755,0.2207,NO
0.2202,1.1414,NO
0.4465,3.0453,YES
0.4252,3.7591,YES
0.3653,3.0484,YES
0.1771,3.4515,YES
0.1659,0.9593,NO
0.1927,2.4408,YES
0.1251,1.3037,NO
0.1303,1.8927,YES
0.1814,1.5706,YES
0.3356,1.6635,NO
0.1662,1.1248,NO
0.1507,0.9249,NO
0.1441,1.7408,NO
0.3435,3.3767,YES
0.1243,1.7982,YES
0.1731,1.5404,NO
0.0952,1.1564,NO
0.1364,1.6277,NO
0.0887,1.129,NO
0.2289,0.7421,NO
0.2088,1.3554,NO
0.2075,1.0555,NO
0.1923,1.9634,YES
0.0927,0.7804,NO
0.0821,1.9255,YES
0.0311,1.5199,NO
0.3081,2.9657,YES
0.0406,0.6933,NO
0.1251,1.0413,NO
0.091,1.6638,NO
0.11800000000000001,1.3146,NO
0.1053,1.1224,NO
0.2201,1.3816,NO
0.1351,1.4375,NO
0.1328,2.3252,NO
0.0724,0.5,NO
0.0244,0.6877,NO
0.1404,2.3588,YES
0.3348,4.5062,YES
0.2937,4.2011,YES
0.14300000000000002,2.1205,YES
0.0826,0.2569,NO
0.013000000000000001,0.1619,NO
0.2103,2.5057,YES
0.1395,0.5674,NO
0.1325,2.2533,YES
0.1443,0.5301,NO
0.2165,0.239,NO
0.1934,0.6161,NO
0.1934,0.5861,NO
0.0572,0.1276,NO
0.2318,4.6712,YES
0.0556,0.3461,NO
0.3609,4.713,YES
0.1417,0.5833,NO
0.255,4.7161,YES
0.0522,0.47700000000000004,NO
0.0677,1.0964,NO
0.1439,0.9815,NO
0.0494,0.113,NO
0.1715,1.9196,YES
0.0964,1.7004,NO
0.1343,1.5546,YES
0.1544,0.9109,NO
0.0732,0.7087,NO
0.1975,0.8877,NO
0.2582,1.1534,NO
0.1977,0.3968,NO
0.1701,1.062,NO
0.1684,1.364,NO
0.1225,0.7838,NO
0.1458,0.8088,NO
0.4028,2.9277,YES
0.1577,0.9265,NO
0.2904,2.634,YES
0.1987,0.4212,NO
0.1756,1.0146,NO
0.1689,0.5444,NO
0.054000000000000006,0.6042,NO
0.1469,0.8308,NO
0.0547,0.6913,NO
0.1082,0.6056,NO
0.2019,1.0332,NO
0.1293,0.3014,NO
0.3897,2.8348,YES
0.3612,3.3676,YES
0.2791,2.9107,YES
0.2894,3.2759,YES
0.2226,0.7916,NO
0.1753,2.1794,YES
0.0979,1.1344,NO
0.0985,0.789,NO
0.0774,1.0125,NO
0.1069,1.6114,YES
0.3647,4.5561,YES
0.2531,3.8954,YES
0.1331,1.4806,YES
0.0885,0.7992,NO
0.0604,0.1803,NO
0.2068,2.0852,YES
0.2598,1.3467,NO
0.106,1.7617,YES
0.1459,0.8789,NO
0.2252,1.022,NO
0.2571,1.4885,NO
0.2375,1.3957,NO
0.1453,0.2542,NO
0.2245,4.6674,YES
0.141,0.3485,NO
0.2623,4.2578,YES
0.142,0.8394,NO
0.2555,4.5029,YES
0.2049,1.1216,NO
0.2206,2.0591,NO
0.2228,1.4557,NO
0.1032,1.052,NO
0.1461,1.4680000000000002,YES
0.1116,1.9246,NO
0.1326,1.2694,YES
0.1415,0.462,NO
0.0745,0.6472,NO
0.2381,0.9385,NO
0.19,1.2799,NO
0.1547,0.4477,NO
0.1997,1.0713,NO
0.1653,0.7307,NO
0.1536,0.2906,NO
0.1999,1.0363,NO
0.1989,3.1521,YES
0.2045,1.2185,NO
0.2447,2.8164,YES
0.2519,0.5375,NO
0.2036,1.1656,NO
0.2033,0.6469,NO
0.0533,0.1383,NO
0.105,1.0161,NO
0.055999999999999994,0.1326,NO
0.1113,0.6493,NO
0.2256,0.2932,NO
0.0989,0.3168,NO
0.1879,3.1447,YES
0.1445,3.6983,YES
0.1901,3.1566,YES
0.3108,3.5155,YES
0.2405,0.8001,NO
0.1657,2.4417,YES
0.1331,1.4932,NO
0.0949,0.6891,NO
0.1339,0.4988,NO
0.22399999999999998,0.9644,NO
0.1967,1.7118,NO
0.1436,0.7848,NO
0.2079,0.9744,NO
0.1339,0.8494,NO
0.0967,0.3062,NO
0.2198,0.7895,NO
0.3428,3.0584,YES
0.2344,0.8537,NO
0.1736,2.3231,YES
0.1331,0.2611,NO
0.0735,0.8878,NO
0.0647,0.2659,NO
0.204,0.12,NO
0.1327,1.4835,NO
0.1655,0.1941,NO
0.31,0.8152,NO
0.1309,0.2522,NO
0.2819,0.7774,NO
0.4042,3.1514,YES
0.3296,3.5622,YES
0.4941,3.3497,YES
0.1783,3.3376,YES
0.193,0.6648,NO
0.2673,2.2286,YES
0.1726,0.9871,NO
0.1439,0.9003,NO
0.0769,0.9038,NO
0.1953,1.6513,NO
0.2342,2.0656,NO
0.2047,1.296,NO
0.1823,1.8019,NO
0.1684,1.3299,NO
0.1204,0.5797,NO
0.1751,1.6844,NO
0.3579,3.8028,YES
0.1828,1.4558,NO
0.2083,2.9992,YES
0.2252,0.4205,NO
0.2041,1.2716,NO
0.2007,0.6547,NO
0.0498,0.5043,NO
0.1415,1.8371,NO
0.0515,0.3624,NO
0.1207,1.5815,NO
0.1912,0.6484,NO
0.14,1.0559,NO
0.4038,3.6414,YES
0.3494,4.2753,YES
0.2799,3.6347,YES
