DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_9,Associated
0.0737,0.5242,NO
0.0652,0.4971,NO
0.1144,0.9189,NO
0.2164,0.2883,NO
0.0671,1.0688,NO
0.0906,0.3967,NO
0.0589,0.631,NO
0.0679,0.6388,NO
0.1689,0.7496,NO
0.2469,3.2722,YES
0.0616,0.2994,NO
0.33799999999999997,2.1612,YES
0.2427,0.1825,NO
0.2231,0.0175,NO
0.2223,0.2132,NO
0.1142,0.3504,NO
0.0706,0.7029,NO
0.1109,0.3451,NO
0.0747,0.8632,NO
0.2179,0.7946,NO
0.1147,1.2352,NO
0.0779,3.3709,YES
0.0804,3.3091,YES
0.1668,3.0922,YES
0.24,2.8059,YES
0.1573,0.3071,NO
0.0716,1.9433,YES
0.1205,0.3758,NO
0.1072,1.8101,YES
0.2444,2.4773,YES
0.3362,2.1484,NO
0.1579,1.0452,NO
0.1148,1.0132,NO
0.1112,1.6059999999999999,NO
0.3947,1.7034,YES
0.0957,2.5751,YES
0.1364,1.8219,NO
0.1056,0.7366,NO
0.0981,1.6376,NO
0.1058,0.6344,NO
0.1797,1.1898,NO
0.1526,0.9599,NO
0.1551,1.0878,NO
0.2811,1.5481,YES
0.0766,1.3158,NO
0.1126,1.7957,YES
0.0341,1.5301,NO
0.3399,2.8043,YES
0.0412,1.3185,NO
0.1212,0.9782,NO
0.0769,0.9039,NO
0.1235,1.1495,NO
0.0802,1.0549,NO
0.1903,1.704,NO
0.1119,1.3823,NO
0.1008,2.1223,NO
0.0886,0.3248,NO
0.1534,0.4558,NO
0.1331,1.4448,NO
0.2865,0.1041,NO
0.1512,0.8225,NO
0.1666,1.0913,NO
0.1465,1.0229,NO
0.0509,0.5356,NO
0.2187,1.3323,NO
0.4574,3.5794,YES
0.1603,0.7089,NO
0.2015,2.5842,YES
0.205,0.2247,NO
0.2168,0.0446,NO
0.2136,0.2159,NO
0.1919,0.7514,NO
0.1533,0.506,NO
0.1268,0.1134,NO
0.1947,0.8126,NO
0.1755,0.6016,NO
0.2202,1.3198,NO
0.4465,3.8788,YES
0.4252,3.722,YES
0.3653,3.5261,YES
0.1771,3.3646,YES
0.1659,0.6673,NO
0.1927,2.7412,YES
0.1251,0.8578,NO
0.1303,1.4391,YES
0.1814,1.8419,YES
0.3356,1.7375,NO
0.1662,1.1031,NO
0.1507,1.4223,NO
0.1441,1.4207,NO
0.3435,1.4777,YES
0.1243,2.3548,YES
0.1731,1.2779,NO
0.0952,0.2607,NO
0.1364,1.5618,NO
0.0887,0.3469,NO
0.2289,1.3841,NO
0.2088,0.7749,NO
0.2075,0.795,NO
0.1923,1.3881,YES
0.0927,1.7579,NO
0.0821,1.5156,YES
0.0311,1.3702,NO
0.3081,2.7938,YES
0.0406,1.5541,NO
0.1251,0.4398,NO
0.091,0.0955,NO
0.11800000000000001,0.8352,NO
0.1053,0.6289,NO
0.2201,1.3636,NO
0.1351,0.8129,NO
0.1328,2.1603,NO
0.0724,0.4301,NO
0.0244,0.4416,NO
0.1404,1.3063,YES
0.3348,3.3607,YES
0.2937,4.3902,YES
0.14300000000000002,1.5342,YES
0.0826,0.4913,NO
0.013000000000000001,0.3328,NO
0.2103,1.4563,YES
0.1395,0.3011,NO
0.1325,1.9892,YES
0.1443,0.4903,NO
0.2165,0.7931,NO
0.1934,0.7826,NO
0.1934,0.6059,NO
0.0572,0.3435,NO
0.2318,4.4242,YES
0.0556,0.353,NO
0.3609,4.1173,YES
0.1417,0.8931,NO
0.255,4.5323,YES
0.0522,0.469,NO
0.0677,0.575,NO
0.1439,0.7583,NO
0.0494,0.4514,NO
0.1715,1.524,YES
0.0964,0.8288,NO
0.1343,1.7393,YES
0.1544,0.6501,NO
0.0732,0.6474,NO
0.1975,1.315,NO
0.2582,0.3942,NO
0.1977,0.922,NO
0.1701,0.8937,NO
0.1684,0.9987,NO
0.1225,0.7445,NO
0.1458,1.295,NO
0.4028,3.8586,YES
0.1577,0.5147,NO
0.2904,2.8024,YES
0.1987,0.4578,NO
0.1756,0.3528,NO
0.1689,0.5521,NO
0.054000000000000006,0.8049,NO
0.1469,0.6715,NO
0.0547,0.3245,NO
0.1082,0.8975,NO
0.2019,0.8544,NO
0.1293,1.5619,NO
0.3897,4.0614,YES
0.3612,4.0622,YES
0.2791,3.6788,YES
0.2894,3.5779,YES
0.2226,0.5618,NO
0.1753,2.7898,YES
0.0979,0.9061,NO
0.0985,0.5585,NO
0.0774,0.4033,NO
0.1069,1.9002,YES
0.3647,3.636,YES
0.2531,4.763,YES
0.1331,2.0185,YES
0.0885,0.792,NO
0.0604,0.3053,NO
0.2068,2.1511,YES
0.2598,1.6631,NO
0.106,2.1206,YES
0.1459,1.8066,NO
0.2252,0.8905,NO
0.2571,0.9059,NO
0.2375,0.8005,NO
0.1453,0.5237,NO
0.2245,4.7667,YES
0.141,0.3684,NO
0.2623,4.5594,YES
0.142,0.902,NO
0.2555,5.239,YES
0.2049,1.9053,NO
0.2206,1.9980000000000002,NO
0.2228,2.149,NO
0.1032,1.9341,NO
0.1461,1.9746,YES
0.1116,1.8103,NO
0.1326,2.1996,YES
0.1415,0.7839,NO
0.0745,0.7664,NO
0.2381,1.301,NO
0.19,0.3061,NO
0.1547,0.8182,NO
0.1997,1.1321,NO
0.1653,0.9712,NO
0.1536,0.9695,NO
0.1999,1.1195,NO
0.1989,2.7521,YES
0.2045,0.9712,NO
0.2447,2.0299,YES
0.2519,0.6524,NO
0.2036,0.4721,NO
0.2033,0.6918,NO
0.0533,0.5441,NO
0.105,0.9109,NO
0.055999999999999994,0.5383,NO
0.1113,0.7216,NO
0.2256,1.2627,NO
0.0989,0.9862,NO
0.1879,3.0209,YES
0.1445,2.8723,YES
0.1901,2.7375,YES
0.3108,2.451,YES
0.2405,0.9058,NO
0.1657,1.7007,YES
0.1331,1.2767,NO
0.0949,0.4427,NO
0.1339,0.5139,NO
0.22399999999999998,1.6647,NO
0.1967,0.3952,NO
0.1436,1.1316,NO
0.2079,1.7911,NO
0.1339,1.1504,NO
0.0967,0.4634,NO
0.2198,1.9117,NO
0.3428,3.4106,YES
0.2344,1.3937,NO
0.1736,2.6701,YES
0.1331,0.1556,NO
0.0735,0.1577,NO
0.0647,0.2757,NO
0.204,0.8358,NO
0.1327,0.9771,NO
0.1655,0.1966,NO
0.31,1.4157,NO
0.1309,0.5772,NO
0.2819,1.795,NO
0.4042,3.6694,YES
0.3296,3.6956,YES
0.4941,3.4426,YES
0.1783,3.2949,YES
0.193,1.3492,NO
0.2673,2.9378,YES
0.1726,1.2342,NO
0.1439,0.5863,NO
0.0769,0.6241,NO
0.1953,1.2819,NO
0.2342,0.909,NO
0.2047,1.3882,NO
0.1823,0.8802,NO
0.1684,1.0156,NO
0.1204,0.6195,NO
0.1751,1.0285,NO
0.3579,3.577,YES
0.1828,0.6821,NO
0.2083,2.846,YES
0.2252,0.5585,NO
0.2041,0.3367,NO
0.2007,0.5889,NO
0.0498,0.6551,NO
0.1415,1.0959,NO
0.0515,0.2613,NO
0.1207,1.2367,NO
0.1912,1.0087,NO
0.14,1.9088,NO
0.4038,3.7605,YES
0.3494,3.6385,YES
0.2799,3.4876,YES
0.2675,3.2751,YES
0.2206,0.6485,NO
0.2003,2.4707,YES
0.1168,1.1478,NO
0.0727,0.5134,NO
0.0714,0.5974,NO
0.10800000000000001,0.9834,NO
0.2886,0.6728,NO
0.1427,1.1193,NO
0.0855,0.6799,NO
0.0605,0.9486,NO
0.0532,0.6242,NO
0.1421,0.8257,NO
0.4397,3.1842,YES
0.0607,0.5087,NO
0.2347,2.5353,YES
0.2118,0.5555,NO
