DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_5,Associated
0.0737,0.6588,NO
0.0652,0.6145,NO
0.1144,0.365,NO
0.2164,0.5531,NO
0.0671,0.7455,NO
0.0906,0.5499,NO
0.0589,0.7276,NO
0.0679,0.5374,NO
0.1689,0.5932,NO
0.2469,1.4676,YES
0.0616,0.5277,NO
0.33799999999999997,1.751,YES
0.2427,0.4691,NO
0.2231,0.528,NO
0.2223,0.6671,NO
0.1142,0.7323,NO
0.0706,0.8951,NO
0.1109,0.6357,NO
0.0747,0.7034,NO
0.2179,0.9309,NO
0.1147,0.5807,NO
0.0779,1.8869999999999998,YES
0.0804,1.7881,YES
0.1668,1.1195,YES
0.24,1.7141,YES
0.1573,0.4206,NO
0.0716,1.0455,YES
0.1205,0.6641,NO
0.1072,1.5099,YES
0.2444,1.3548,YES
0.3362,1.6406,NO
0.1579,0.299,NO
0.1148,0.3625,NO
0.1112,1.4571,NO
0.3947,1.8052,YES
0.0957,1.432,YES
0.1364,1.4051,NO
0.1056,0.3477,NO
0.0981,1.3611,NO
0.1058,0.4794,NO
0.1797,0.5227,NO
0.1526,0.6889,NO
0.1551,0.9849,NO
0.2811,2.4385,YES
0.0766,0.4714,NO
0.1126,2.4388,YES
0.0341,0.5484,NO
0.3399,2.5716,YES
0.0412,0.591,NO
0.1212,0.7774,NO
0.0769,0.8203,NO
0.1235,0.654,NO
0.0802,0.6814,NO
0.1903,1.2587,NO
0.1119,0.8604,NO
0.1008,1.4564,NO
0.0886,0.5036,NO
0.1534,0.8425,NO
0.1331,1.1091,NO
0.2865,0.604,NO
0.1512,1.1665,NO
0.1666,1.4857,NO
0.1465,1.3782,NO
0.0509,0.428,NO
0.2187,1.0824,NO
0.4574,3.1675,YES
0.1603,1.5565,NO
0.2015,3.344,YES
0.205,0.3247,NO
0.2168,0.6185,NO
0.2136,0.5421,NO
0.1919,0.6282,NO
0.1533,0.9338,NO
0.1268,0.3163,NO
0.1947,0.586,NO
0.1755,0.5232,NO
0.2202,0.5593,NO
0.4465,3.6578,YES
0.4252,3.6763,YES
0.3653,3.0746,YES
0.1771,3.5728,YES
0.1659,0.7312,NO
0.1927,2.9789999999999996,YES
0.1251,1.001,NO
0.1303,1.4778,YES
0.1814,1.5949,YES
0.3356,2.6998,NO
0.1662,1.2056,NO
0.1507,1.3487,NO
0.1441,2.9506,NO
0.3435,2.1390000000000002,YES
0.1243,1.3998,YES
0.1731,3.0641,NO
0.0952,0.5107,NO
0.1364,2.6572,NO
0.0887,0.8847,NO
0.2289,1.1127,NO
0.2088,1.3655,NO
0.2075,1.6188,NO
0.1923,2.3225,YES
0.0927,1.7242,NO
0.0821,2.3293,YES
0.0311,1.5913,NO
0.3081,2.8141,YES
0.0406,1.3637,NO
0.1251,0.9741,NO
0.091,1.2338,NO
0.11800000000000001,0.7748,NO
0.1053,0.8328,NO
0.2201,2.8295,NO
0.1351,1.3226,NO
0.1328,3.096,NO
0.0724,0.3244,NO
0.0244,0.5194,NO
0.1404,1.2218,YES
0.3348,4.064,YES
0.2937,3.8267,YES
0.14300000000000002,2.2854,YES
0.0826,0.8074,NO
0.013000000000000001,0.2024,NO
0.2103,1.791,YES
0.1395,0.5294,NO
0.1325,2.2965,YES
0.1443,0.2438,NO
0.2165,0.7719,NO
0.1934,0.6128,NO
0.1934,1.0703,NO
0.0572,0.3473,NO
0.2318,4.9704,YES
0.0556,0.1745,NO
0.3609,4.4041,YES
0.1417,0.8065,NO
0.255,4.1449,YES
0.0522,0.6056,NO
0.0677,0.6076,NO
0.1439,0.4231,NO
0.0494,0.1433,NO
0.1715,1.7142,YES
0.0964,1.3046,NO
0.1343,1.8595,YES
0.1544,0.7421,NO
0.0732,0.6563,NO
0.1975,0.9994,NO
0.2582,0.7646,NO
0.1977,1.307,NO
0.1701,1.4069,NO
0.1684,0.9877,NO
0.1225,0.6117,NO
0.1458,1.0092,NO
0.4028,3.0361,YES
0.1577,1.483,NO
0.2904,3.1804,YES
0.1987,0.4752,NO
0.1756,0.7065,NO
0.1689,0.5917,NO
0.054000000000000006,0.6237,NO
0.1469,1.1747,NO
0.0547,0.2956,NO
0.1082,0.831,NO
0.2019,0.6264,NO
0.1293,0.7016,NO
0.3897,3.5651,YES
0.3612,3.3187,YES
0.2791,2.7288,YES
0.2894,3.1932,YES
0.2226,0.9478,NO
0.1753,2.8006,YES
0.0979,1.0199,NO
0.0985,0.5596,NO
0.0774,0.8627,NO
0.1069,1.0191,YES
0.3647,4.5312,YES
0.2531,4.4212,YES
0.1331,2.5088,YES
0.0885,1.3591,NO
0.0604,0.3423,NO
0.2068,1.9163,YES
0.2598,1.9431,NO
0.106,2.4012,YES
0.1459,1.6855,NO
0.2252,1.3259999999999998,NO
0.2571,1.358,NO
0.2375,1.6216,NO
0.1453,0.7032,NO
0.2245,5.7836,YES
0.141,0.3546,NO
0.2623,4.909,YES
0.142,1.0941,NO
0.2555,4.2437,YES
0.2049,1.9851,NO
0.2206,2.0039,NO
0.2228,1.3491,NO
0.1032,1.2744,NO
0.1461,1.6759,YES
0.1116,2.4312,NO
0.1326,1.9663,YES
0.1415,0.8527,NO
0.0745,0.6212,NO
0.2381,1.1958,NO
0.19,0.1467,NO
0.1547,0.6709999999999999,NO
0.1997,1.2316,NO
0.1653,1.2277,NO
0.1536,0.748,NO
0.1999,1.2255,NO
0.1989,2.1283,YES
0.2045,1.2455,NO
0.2447,2.3827,YES
0.2519,0.6477,NO
0.2036,0.7296,NO
0.2033,0.8145,NO
0.0533,0.7391,NO
0.105,0.301,NO
0.055999999999999994,0.688,NO
0.1113,0.3118,NO
0.2256,1.1191,NO
0.0989,0.312,NO
0.1879,2.5937,YES
0.1445,2.6823,YES
0.1901,2.0042,YES
0.3108,2.2504,YES
0.2405,0.8997,NO
0.1657,2.0376,YES
0.1331,1.255,NO
0.0949,0.4069,NO
0.1339,0.6142,NO
0.22399999999999998,1.3887,NO
0.1967,1.1202,NO
0.1436,1.5422,NO
0.2079,1.9984,NO
0.1339,1.198,NO
0.0967,0.4164,NO
0.2198,1.2346,NO
0.3428,2.8728,YES
0.2344,2.1399,NO
0.1736,2.8222,YES
0.1331,0.3986,NO
0.0735,0.6182,NO
0.0647,0.4081,NO
0.204,0.466,NO
0.1327,1.4079,NO
0.1655,0.0924,NO
0.31,1.0749,NO
0.1309,0.3284,NO
0.2819,1.0835,NO
0.4042,3.3534,YES
0.3296,3.2,YES
0.4941,3.0783,YES
0.1783,3.1021,YES
0.193,1.0095,NO
0.2673,3.4251,YES
0.1726,1.1825,NO
0.1439,0.547,NO
0.0769,0.5539,NO
0.1953,0.8553,NO
0.2342,0.2962,NO
0.2047,0.7658,NO
0.1823,1.0497,NO
0.1684,1.1047,NO
0.1204,0.4923,NO
0.1751,0.8405,NO
0.3579,2.6351,YES
0.1828,1.1538,NO
0.2083,2.8834,YES
0.2252,0.4769,NO
0.2041,0.6497,NO
0.2007,0.6156,NO
0.0498,0.5191,NO
0.1415,0.5479,NO
0.0515,0.3359,NO
0.1207,0.3447,NO
0.1912,0.57,NO
0.14,0.2498,NO
0.4038,3.0239,YES
0.3494,3.1086,YES
0.2799,2.4239,YES
0.2675,2.8001,YES
0.2206,0.6563,NO
0.2003,2.3391,YES
0.1168,0.8259,NO
0.0727,0.5175,NO
0.0714,0.5467,NO
0.10800000000000001,0.8003,NO
0.2886,0.6364,NO
0.1427,1.2234,NO
0.0855,1.1269,NO
0.0605,0.9397,NO
0.0532,0.4829,NO
0.1421,0.7637,NO
0.4397,2.9533,YES
0.0607,1.2661,NO
0.2347,3.0307,YES
0.2118,0.1933,NO
0.2048,0.3436,NO
0.2045,0.3066,NO
0.0849,0.3715,NO
0.1035,0.7919,NO
0.0824,0.1233,NO
0.0975,0.5987,NO
0.1702,0.4453,NO
0.1518,0.6778,NO
0.3372,3.4584,YES
0.3303,3.2975,YES
0.314,2.8424,YES
0.1257,3.2211,YES
0.1375,0.4715,NO
0.1128,2.7743,YES
0.099,0.7685,NO
0.1069,0.3219,NO
0.0451,1.0413,NO
0.5095,6.3404,YES
0.1431,1.5226,YES
0.1227,1.9554,YES
0.2847,6.5296,YES
0.2237,2.3742,NO
0.1065,0.675,NO
0.3266,5.8394,YES
0.0974,0.4648,NO
0.3289,6.7727,YES
0.1059,0.6585,NO
0.2131,1.3980000000000001,NO
0.1496,1.7697,NO
0.1474,1.8507,NO
0.0902,0.723,NO
0.0993,2.5173,YES
0.0875,0.7408,NO
0.2369,2.2294,YES
0.2129,1.4986,NO
0.1321,2.505,YES
0.1271,0.8146,NO
0.08,1.3044,NO
0.3025,1.8221,NO
0.12,1.1256,NO
0.3399,6.0497,YES
0.2516,2.9297,NO
0.2081,5.7623,YES
0.1799,0.0835,NO
0.1547,0.3922,NO
0.3595,1.6877,YES
0.2156,1.226,NO
0.1535,0.9857,NO
0.4159,2.0333,YES
0.1827,1.1425,NO
0.1097,0.2571,NO
0.5448,1.781,YES
0.191,0.4375,NO
0.4381,1.8291,YES
0.1528,0.5437,NO
0.3264,0.9359999999999999,NO
0.3203,1.2453,NO
0.2648,1.1394,NO
0.171,0.1952,NO
0.21899999999999997,1.5435,NO
0.1398,0.0652,NO
0.3673,1.4435,NO
0.1451,0.0011,NO
0.2637,1.2256,NO
0.1991,0.4562,NO
0.1784,1.0191,NO
0.3767,0.8677,NO
0.1917,0.5008,NO
0.3794,1.4333,YES
0.3359,1.1643,NO
0.2874,1.7568,YES
0.0798,0.5846,NO
0.0364,1.022,NO
0.2475,2.846,YES
0.2794,3.7264,YES
0.2232,3.9681,YES
0.2213,4.0859,YES
0.1233,1.8324,NO
