DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_66,Associated
0.0737,0.3523,NO
0.0652,0.1196,NO
0.1144,0.4243,NO
0.2164,0.5041,NO
0.0671,0.6073,NO
0.0906,0.2749,NO
0.0589,0.6128,NO
0.0679,0.2955,NO
0.1689,0.3841,NO
0.2469,1.7536,YES
0.0616,0.2931,NO
0.33799999999999997,1.5269,YES
0.2427,0.4031,NO
0.2231,0.6626,NO
0.2223,0.2862,NO
0.1142,0.3366,NO
0.0706,0.665,NO
0.1109,0.3122,NO
0.0747,0.1516,NO
0.2179,0.3771,NO
0.1147,0.6188,NO
0.0779,0.9808,YES
0.0804,2.0021,YES
0.1668,1.8579,YES
0.24,1.4403,YES
0.1573,0.29,NO
0.0716,1.4863,YES
0.1205,0.3131,NO
0.1072,0.3067,YES
0.2444,0.4062,YES
0.3362,0.3473,NO
0.1579,0.3081,NO
0.1148,0.4252,NO
0.1112,0.5681,NO
0.3947,0.6232,YES
0.0957,0.5975,YES
0.1364,0.3519,NO
0.1056,0.1109,NO
0.0981,0.2484,NO
0.1058,0.0832,NO
0.1797,0.10300000000000001,NO
0.1526,0.172,NO
0.1551,0.0606,NO
0.2811,0.6082,YES
0.0766,0.2775,NO
0.1126,0.3237,YES
0.0341,0.349,NO
0.3399,0.7251,YES
0.0412,0.1674,NO
0.1212,0.0856,NO
0.0769,0.2247,NO
0.1235,0.2212,NO
0.0802,0.0817,NO
0.1903,0.3668,NO
0.1119,0.1319,NO
0.1008,0.3698,NO
0.0886,0.387,NO
0.1534,0.114,NO
0.1331,0.3679,NO
0.2865,0.3574,NO
0.1512,0.4592,NO
0.1666,0.0563,NO
0.1465,0.6677,NO
0.0509,0.1815,NO
0.2187,0.1914,NO
0.4574,1.4697,YES
0.1603,0.1898,NO
0.2015,1.1241,YES
0.205,0.3969,NO
0.2168,0.6325,NO
0.2136,0.1105,NO
0.1919,0.24,NO
0.1533,0.6717,NO
0.1268,0.1917,NO
0.1947,0.0499,NO
0.1755,0.1767,NO
0.2202,0.3692,NO
0.4465,0.9776,YES
0.4252,2.0117,YES
0.3653,2.5241,YES
0.1771,1.09,YES
0.1659,0.3121,NO
0.1927,1.3554,YES
0.1251,0.2624,NO
0.1303,1.0728,YES
0.1814,0.4018,YES
0.3356,0.6999,NO
0.1662,0.4036,NO
0.1507,0.5064,NO
0.1441,0.752,NO
0.3435,1.5222,YES
0.1243,1.6148,YES
0.1731,0.6611,NO
0.0952,0.1696,NO
0.1364,0.5019,NO
0.0887,0.1552,NO
0.2289,0.3777,NO
0.2088,0.3914,NO
0.2075,0.3345,NO
0.1923,1.4834,YES
0.0927,0.3281,NO
0.0821,1.5083,YES
0.0311,0.4619,NO
0.3081,2.335,YES
0.0406,0.2835,NO
0.1251,0.1282,NO
0.091,0.3373,NO
0.11800000000000001,0.368,NO
0.1053,0.1489,NO
0.2201,0.7659,NO
0.1351,0.2774,NO
0.1328,0.5386,NO
0.0724,0.5788,NO
0.0244,0.128,NO
0.1404,1.0091,YES
0.3348,3.7473,YES
0.2937,4.1517,YES
0.14300000000000002,1.6258,YES
0.0826,0.33899999999999997,NO
0.013000000000000001,0.2288,NO
0.2103,0.6584,YES
0.1395,0.4035,NO
0.1325,0.8161,YES
0.1443,0.4479,NO
0.2165,0.5119,NO
0.1934,0.7245,NO
0.1934,0.3416,NO
0.0572,0.29600000000000004,NO
0.2318,1.9541,YES
0.0556,0.2923,NO
0.3609,2.064,YES
0.1417,0.1834,NO
0.255,2.2872,YES
0.0522,0.16399999999999998,NO
0.0677,0.8823,NO
0.1439,0.777,NO
0.0494,0.3891,NO
0.1715,0.9896,YES
0.0964,0.3086,NO
0.1343,0.7641,YES
0.1544,0.4446,NO
0.0732,0.3178,NO
0.1975,0.6437,NO
0.2582,0.8552,NO
0.1977,1.1274,NO
0.1701,0.5047,NO
0.1684,0.9166,NO
0.1225,0.4823,NO
0.1458,0.5782,NO
0.4028,1.8662,YES
0.1577,0.5832,NO
0.2904,1.5576,YES
0.1987,0.4909,NO
0.1756,0.8744,NO
0.1689,0.1829,NO
0.054000000000000006,0.537,NO
0.1469,1.0067,NO
0.0547,0.3297,NO
0.1082,0.48100000000000004,NO
0.2019,0.4663,NO
0.1293,0.7642,NO
0.3897,1.0289,YES
0.3612,2.2003,YES
0.2791,2.0959,YES
0.2894,1.5396,YES
0.2226,0.643,NO
0.1753,1.6085,YES
0.0979,0.41200000000000003,NO
0.0985,0.5328,NO
0.0774,0.21899999999999997,NO
0.1069,0.8075,YES
0.3647,3.5962,YES
0.2531,4.1237,YES
0.1331,1.4371,YES
0.0885,0.3393,NO
0.0604,0.2634,NO
0.2068,0.614,YES
0.2598,0.5064,NO
0.106,0.7432,YES
0.1459,0.5542,NO
0.2252,0.4457,NO
0.2571,0.8107,NO
0.2375,0.1718,NO
0.1453,0.2874,NO
0.2245,1.909,YES
0.141,0.2299,NO
0.2623,2.0222,YES
0.142,0.2822,NO
0.2555,2.0771,YES
0.2049,0.2034,NO
0.2206,0.8003,NO
0.2228,0.6622,NO
0.1032,0.5047,NO
0.1461,0.8332,YES
0.1116,0.4636,NO
0.1326,0.5628,YES
0.1415,0.292,NO
0.0745,0.2829,NO
0.2381,0.6682,NO
0.19,0.6142,NO
0.1547,0.9074,NO
0.1997,0.4585,NO
0.1653,0.8109,NO
0.1536,0.4491,NO
0.1999,0.4334,NO
0.1989,1.6561,YES
0.2045,0.4364,NO
0.2447,1.3489,YES
0.2519,0.2372,NO
0.2036,0.5418,NO
0.2033,0.0794,NO
0.0533,0.5075,NO
0.105,0.7913,NO
0.055999999999999994,0.2709,NO
0.1113,0.3965,NO
0.2256,0.4496,NO
0.0989,0.4427,NO
0.1879,0.8919,YES
0.1445,1.5574,YES
0.1901,1.4145,YES
0.3108,1.3492,YES
0.2405,0.5593,NO
0.1657,1.4443,YES
0.1331,0.33399999999999996,NO
0.0949,0.4539,NO
0.1339,0.2763,NO
0.22399999999999998,0.5302,NO
0.1967,0.3618,NO
0.1436,0.7081,NO
0.2079,0.5396,NO
0.1339,0.7657,NO
0.0967,0.2485,NO
0.2198,0.5562,NO
0.3428,1.7811,YES
0.2344,0.4244,NO
0.1736,1.5391,YES
0.1331,0.4823,NO
0.0735,0.6596,NO
0.0647,0.1451,NO
0.204,0.3474,NO
0.1327,0.8442,NO
0.1655,0.135,NO
0.31,0.2923,NO
0.1309,0.2636,NO
0.2819,0.3747,NO
0.4042,1.0036,YES
0.3296,2.1089,YES
0.4941,2.5264,YES
0.1783,1.5463,YES
0.193,0.5922,NO
0.2673,1.7386,YES
0.1726,0.5923,NO
0.1439,0.3578,NO
0.0769,0.2959,NO
0.1953,0.5805,NO
0.2342,0.6823,NO
0.2047,0.9561,NO
0.1823,0.5409,NO
0.1684,0.7149,NO
0.1204,0.2871,NO
0.1751,0.6366,NO
0.3579,1.8411,YES
0.1828,0.5713,NO
0.2083,1.5501,YES
0.2252,0.4462,NO
0.2041,0.6778,NO
0.2007,0.3244,NO
0.0498,0.3506,NO
0.1415,0.9696,NO
0.0515,0.1321,NO
0.1207,0.4268,NO
0.1912,0.2621,NO
0.14,0.5997,NO
0.4038,1.038,YES
0.3494,2.161,YES
0.2799,2.0726,YES
0.2675,1.4971,YES
0.2206,0.5814,NO
0.2003,1.6111,YES
0.1168,0.3526,NO
0.0727,0.4254,NO
0.0714,0.2898,NO
0.10800000000000001,0.5193,NO
0.2886,0.7261,NO
0.1427,0.8288,NO
0.0855,0.2919,NO
0.0605,0.8459,NO
0.0532,0.2967,NO
0.1421,0.3395,NO
0.4397,1.9955,YES
0.0607,0.3358,NO
0.2347,1.6556,YES
0.2118,0.5445,NO
0.2048,0.8370000000000001,NO
0.2045,0.1372,NO
0.0849,0.3747,NO
0.1035,1.0186,NO
0.0824,0.1527,NO
0.0975,0.2154,NO
0.1702,0.2996,NO
0.1518,0.6583,NO
0.3372,1.1806,YES
0.3303,2.3188,YES
0.314,2.6865,YES
0.1257,1.5836,YES
0.1375,0.4225,NO
0.1128,1.8561,YES
0.099,0.4209,NO
0.1069,0.7834,NO
0.0451,0.3491,NO
0.5095,3.2279,YES
0.1431,1.0275,YES
0.1227,1.6473,YES
0.2847,4.3803,YES
0.2237,0.7208,NO
0.1065,0.3905,NO
0.3266,3.2768,YES
0.0974,0.3963,NO
0.3289,2.4735,YES
0.1059,0.3355,NO
0.2131,0.7933,NO
0.1496,0.7621,NO
