DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_53,Associated
0.0737,0.6117,NO
0.0652,0.4632,NO
0.1144,0.5254,NO
0.2164,0.6511,NO
0.0671,0.4865,NO
0.0906,0.6221,NO
0.0589,0.4929,NO
0.0679,0.5365,NO
0.1689,0.4938,NO
0.2469,2.5918,YES
0.0616,0.4168,NO
0.33799999999999997,1.4635,YES
0.2427,0.3318,NO
0.2231,0.3496,NO
0.2223,0.126,NO
0.1142,0.4232,NO
0.0706,0.7778,NO
0.1109,0.7339,NO
0.0747,0.41200000000000003,NO
0.2179,0.4867,NO
0.1147,0.4285,NO
0.0779,1.6492,YES
0.0804,1.9282,YES
0.1668,1.8031,YES
0.24,2.4295,YES
0.1573,0.7398,NO
0.0716,1.9329,YES
0.1205,0.5713,NO
0.1072,0.7941,YES
0.2444,1.2988,YES
0.3362,0.425,NO
0.1579,0.3634,NO
0.1148,0.3506,NO
0.1112,0.5858,NO
0.3947,1.6306,YES
0.0957,1.4649,YES
0.1364,0.5415,NO
0.1056,0.2571,NO
0.0981,0.4102,NO
0.1058,0.1337,NO
0.1797,0.2087,NO
0.1526,0.2017,NO
0.1551,0.0854,NO
0.2811,0.5041,YES
0.0766,0.4438,NO
0.1126,1.5004,YES
0.0341,0.3874,NO
0.3399,1.5081,YES
0.0412,0.1781,NO
0.1212,0.1618,NO
0.0769,0.3645,NO
0.1235,0.1669,NO
0.0802,0.3457,NO
0.1903,0.4578,NO
0.1119,0.3905,NO
0.1008,0.4917,NO
0.0886,0.3683,NO
0.1534,0.1994,NO
0.1331,0.7737,NO
0.2865,0.6893,NO
0.1512,0.465,NO
0.1666,0.8309,NO
0.1465,0.2231,NO
0.0509,0.306,NO
0.2187,0.5782,NO
0.4574,2.6555,YES
0.1603,0.4988,NO
0.2015,0.9597,YES
0.205,0.3273,NO
0.2168,0.6298,NO
0.2136,0.2776,NO
0.1919,0.21100000000000002,NO
0.1533,0.7035,NO
0.1268,0.4969,NO
0.1947,0.5126,NO
0.1755,0.2954,NO
0.2202,0.5277,NO
0.4465,1.2118,YES
0.4252,1.9369999999999998,YES
0.3653,1.3405,YES
0.1771,2.1378,YES
0.1659,0.8664,NO
0.1927,2.0316,YES
0.1251,0.6566,NO
0.1303,0.7481,YES
0.1814,1.2335,YES
0.3356,0.102,NO
0.1662,0.1656,NO
0.1507,0.0607,NO
0.1441,0.223,NO
0.3435,1.4442,YES
0.1243,1.3499,YES
0.1731,0.33799999999999997,NO
0.0952,0.2103,NO
0.1364,0.2199,NO
0.0887,0.0734,NO
0.2289,0.1457,NO
0.2088,0.1232,NO
0.2075,0.0734,NO
0.1923,0.4362,YES
0.0927,0.2354,NO
0.0821,1.4022,YES
0.0311,0.0649,NO
0.3081,1.4014,YES
0.0406,0.2247,NO
0.1251,0.24,NO
0.091,0.1534,NO
0.11800000000000001,0.195,NO
0.1053,0.3145,NO
0.2201,0.2416,NO
0.1351,0.3693,NO
0.1328,0.2881,NO
0.0724,0.3278,NO
0.0244,0.3509,NO
0.1404,0.9759,YES
0.3348,1.1854,YES
0.2937,2.1491,YES
0.14300000000000002,0.6522,YES
0.0826,0.6611,NO
0.013000000000000001,0.2413,NO
0.2103,1.1607,YES
0.1395,0.321,NO
0.1325,0.7104,YES
0.1443,0.32799999999999996,NO
0.2165,0.3826,NO
0.1934,0.4002,NO
0.1934,0.0861,NO
0.0572,0.3447,NO
0.2318,2.4777,YES
0.0556,0.41600000000000004,NO
0.3609,3.0225,YES
0.1417,0.3221,NO
0.255,2.6288,YES
0.0522,0.2381,NO
0.0677,0.6573,NO
0.1439,0.284,NO
0.0494,0.369,NO
0.1715,0.611,YES
0.0964,0.4491,NO
0.1343,0.4938,YES
0.1544,0.3448,NO
0.0732,0.2767,NO
0.1975,0.7457,NO
0.2582,0.5573,NO
0.1977,0.47200000000000003,NO
0.1701,0.7186,NO
0.1684,0.2776,NO
0.1225,0.3039,NO
0.1458,0.6847,NO
0.4028,2.4844,YES
0.1577,0.5792,NO
0.2904,0.9071,YES
0.1987,0.2762,NO
0.1756,0.2891,NO
0.1689,0.0643,NO
0.054000000000000006,0.1369,NO
0.1469,0.5555,NO
0.0547,0.4483,NO
0.1082,0.6761,NO
0.2019,0.3479,NO
0.1293,0.3327,NO
0.3897,1.5936,YES
0.3612,1.3845,YES
0.2791,1.5926,YES
0.2894,2.4809,YES
0.2226,0.8473,NO
0.1753,2.3039,YES
0.0979,0.6409,NO
0.0985,0.2355,NO
0.0774,0.2589,NO
0.1069,0.6773,YES
0.3647,1.6761,YES
0.2531,1.8924,YES
0.1331,0.7120000000000001,YES
0.0885,0.5304,NO
0.0604,0.3349,NO
0.2068,0.8111,YES
0.2598,0.8636,NO
0.106,0.6633,YES
0.1459,0.5164,NO
0.2252,0.3402,NO
0.2571,0.7015,NO
0.2375,0.3551,NO
0.1453,0.1888,NO
0.2245,2.7863,YES
0.141,0.4521,NO
0.2623,2.7539999999999996,YES
0.142,0.358,NO
0.2555,1.9131,YES
0.2049,0.4893,NO
