DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_16,Associated
0.0737,1.1469,NO
0.0652,0.5718,NO
0.1144,1.1968,NO
0.2164,1.2411,NO
0.0671,1.225,NO
0.0906,1.0495,NO
0.0589,1.2841,NO
0.0679,0.1957,NO
0.1689,1.3609,NO
0.2469,2.4273,YES
0.0616,1.364,NO
0.33799999999999997,3.2159,YES
0.2427,0.516,NO
0.2231,1.1799,NO
0.2223,0.4157,NO
0.1142,0.6319,NO
0.0706,1.067,NO
0.1109,0.446,NO
0.0747,1.1709,NO
0.2179,0.4592,NO
0.1147,1.0694,NO
0.0779,2.565,YES
0.0804,3.2414,YES
0.1668,3.0739,YES
0.24,2.6033,YES
0.1573,1.2458,NO
0.0716,2.349,YES
0.1205,0.9343,NO
0.1072,2.6385,YES
0.2444,2.4305,YES
0.3362,1.3224,NO
0.1579,1.1999,NO
0.1148,0.8298,NO
0.1112,0.8939,NO
0.3947,2.6509,YES
0.0957,1.4664,YES
0.1364,0.9869,NO
0.1056,0.2859,NO
0.0981,0.9897,NO
0.1058,0.3332,NO
0.1797,0.9205,NO
0.1526,1.1848,NO
0.1551,0.6373,NO
0.2811,2.0369,YES
0.0766,0.5331,NO
0.1126,1.5389,YES
0.0341,0.5029,NO
0.3399,1.4972,YES
0.0412,0.7727,NO
0.1212,0.4859,NO
0.0769,0.9722,NO
0.1235,0.6012,NO
0.0802,0.1795,NO
0.1903,1.0572,NO
0.1119,0.4353,NO
0.1008,0.8117,NO
0.0886,1.2592,NO
0.1534,0.3619,NO
0.1331,1.5330000000000001,NO
0.2865,1.5656,NO
0.1512,1.3773,NO
0.1666,1.4994,NO
0.1465,1.0613,NO
0.0509,0.3019,NO
0.2187,1.4704,NO
0.4574,3.2182,YES
0.1603,1.9661,NO
0.2015,4.1154,YES
0.205,0.32799999999999996,NO
0.2168,1.2994,NO
0.2136,0.2572,NO
0.1919,0.5024,NO
0.1533,1.3546,NO
0.1268,0.3772,NO
0.1947,1.268,NO
0.1755,0.3942,NO
0.2202,1.4459,NO
0.4465,3.1403,YES
0.4252,4.0812,YES
0.3653,3.923,YES
0.1771,2.9971,YES
0.1659,1.5993,NO
0.1927,2.8710000000000004,YES
0.1251,1.0876,NO
0.1303,2.5498,YES
0.1814,2.3483,YES
0.3356,0.8022,NO
0.1662,0.7869,NO
0.1507,0.5308,NO
0.1441,0.6208,NO
0.3435,2.3717,YES
0.1243,1.385,YES
0.1731,0.5206,NO
0.0952,0.27699999999999997,NO
0.1364,0.6161,NO
0.0887,0.3191,NO
0.2289,0.6722,NO
0.2088,0.855,NO
0.2075,0.3106,NO
0.1923,1.9562,YES
0.0927,0.3048,NO
0.0821,1.4541,YES
0.0311,0.1176,NO
0.3081,1.3698,YES
0.0406,0.3633,NO
0.1251,0.4101,NO
0.091,0.7034,NO
0.11800000000000001,0.4781,NO
0.1053,0.1675,NO
0.2201,0.7208,NO
0.1351,0.3652,NO
0.1328,0.5119,NO
0.0724,1.0508,NO
0.0244,0.5026,NO
0.1404,2.301,YES
0.3348,3.7009,YES
0.2937,4.2716,YES
0.14300000000000002,1.8303,YES
0.0826,1.5590000000000002,NO
0.013000000000000001,0.2245,NO
0.2103,2.215,YES
0.1395,0.63,NO
0.1325,2.1438,YES
0.1443,0.6576,NO
0.2165,0.9644,NO
0.1934,1.6396,NO
0.1934,0.8631,NO
0.0572,0.3259,NO
0.2318,3.4610000000000003,YES
0.0556,0.4959,NO
0.3609,3.5537,YES
0.1417,0.4659,NO
0.255,3.7680000000000002,YES
0.0522,1.29,NO
0.0677,1.1969,NO
0.1439,1.3057,NO
0.0494,1.1023,NO
0.1715,1.9901,YES
0.0964,1.508,NO
0.1343,1.5098,YES
0.1544,1.1771,NO
0.0732,0.5786,NO
0.1975,1.0377,NO
0.2582,0.7886,NO
0.1977,0.8091,NO
0.1701,1.1406,NO
0.1684,0.9859,NO
0.1225,0.5089,NO
0.1458,0.9997,NO
0.4028,2.6498,YES
0.1577,1.2354,NO
0.2904,3.3145,YES
0.1987,0.3515,NO
0.1756,1.0386,NO
0.1689,0.2269,NO
0.054000000000000006,0.6882,NO
0.1469,0.6792,NO
0.0547,0.5068,NO
0.1082,0.6614,NO
0.2019,0.4014,NO
0.1293,0.7379,NO
0.3897,2.4108,YES
0.3612,3.2703,YES
0.2791,3.1260000000000003,YES
0.2894,2.4564,YES
0.2226,1.0531,NO
0.1753,2.2721,YES
0.0979,0.8415,NO
0.0985,1.4105,NO
0.0774,0.7246,NO
0.1069,2.271,YES
0.3647,3.4712,YES
0.2531,4.2485,YES
0.1331,1.8152,YES
0.0885,1.6014,NO
0.0604,0.4143,NO
0.2068,1.7743,YES
0.2598,1.2527,NO
0.106,1.6969999999999998,YES
0.1459,1.3756,NO
0.2252,1.1212,NO
0.2571,2.0005,NO
0.2375,0.8227,NO
0.1453,0.4385,NO
0.2245,3.3401,YES
0.141,0.6648,NO
0.2623,3.3381,YES
0.142,0.5896,NO
0.2555,3.5565,YES
0.2049,1.5430000000000001,NO
0.2206,1.9861,NO
0.2228,1.724,NO
0.1032,1.5908,NO
0.1461,1.5476,YES
0.1116,1.6777,NO
0.1326,1.5313,YES
0.1415,1.5897,NO
0.0745,0.6814,NO
0.2381,1.4044,NO
0.19,1.3153,NO
0.1547,0.966,NO
0.1997,1.5531,NO
0.1653,1.4393,NO
0.1536,0.4733,NO
0.1999,2.1347,NO
0.1989,1.9387,YES
0.2045,1.9946,NO
0.2447,2.9627,YES
0.2519,1.0325,NO
0.2036,1.3536,NO
0.2033,0.7408,NO
0.0533,0.6403,NO
0.105,1.0228,NO
0.055999999999999994,0.6331,NO
0.1113,1.0561,NO
0.2256,0.4811,NO
0.0989,0.765,NO
0.1879,2.2945,YES
0.1445,2.9033,YES
0.1901,3.1176,YES
0.3108,2.3563,YES
0.2405,1.9719,NO
0.1657,2.3036,YES
0.1331,1.6401,NO
0.0949,1.1896,NO
0.1339,0.5096,NO
0.22399999999999998,1.3255,NO
0.1967,1.6534,NO
0.1436,1.2676,NO
0.2079,1.1849,NO
0.1339,1.0636,NO
0.0967,0.3028,NO
0.2198,1.3854,NO
0.3428,2.5406,YES
0.2344,1.7836,NO
0.1736,3.0673,YES
0.1331,0.3052,NO
0.0735,1.1401,NO
0.0647,0.273,NO
0.204,0.46399999999999997,NO
0.1327,1.4278,NO
0.1655,0.3708,NO
0.31,1.1573,NO
0.1309,0.4525,NO
0.2819,1.5503,NO
0.4042,2.4804,YES
0.3296,3.1393,YES
0.4941,2.8099,YES
0.1783,2.2185,YES
0.193,1.4264,NO
0.2673,2.3666,YES
0.1726,0.9313,NO
0.1439,1.8498,NO
0.0769,0.9202,NO
0.1953,1.9307,NO
0.2342,2.4574,NO
0.2047,1.9727,NO
0.1823,1.5774,NO
0.1684,1.8749,NO
0.1204,0.5575,NO
0.1751,1.9461,NO
0.3579,2.872,YES
0.1828,2.1418,NO
0.2083,3.7255,YES
0.2252,1.0613,NO
0.2041,1.8515,NO
0.2007,0.7909999999999999,NO
0.0498,0.74,NO
