DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_42,Associated
0.0737,0.9637,NO
0.0652,0.6054,NO
0.1144,0.3266,NO
0.2164,0.5887,NO
0.0671,0.3467,NO
0.0906,1.0548,NO
0.0589,1.0646,NO
0.0679,0.7047,NO
0.1689,0.4015,NO
0.2469,3.0261,YES
0.0616,1.0121,NO
0.33799999999999997,1.9862,YES
0.2427,0.4113,NO
0.2231,0.762,NO
0.2223,0.4659,NO
0.1142,0.5363,NO
0.0706,0.4701,NO
0.1109,0.6177,NO
0.0747,0.8264,NO
0.2179,1.1154,NO
0.1147,0.6552,NO
0.0779,2.3911,YES
0.0804,2.5583,YES
0.1668,3.3238,YES
0.24,2.9135,YES
0.1573,0.8637,NO
0.0716,1.916,YES
0.1205,0.7441,NO
0.1072,2.258,YES
0.2444,2.2577,YES
0.3362,1.396,NO
0.1579,0.3989,NO
0.1148,0.4355,NO
0.1112,1.3053,NO
0.3947,3.3198,YES
0.0957,2.9951,YES
0.1364,1.1354,NO
0.1056,0.7317,NO
0.0981,1.1986,NO
0.1058,0.6628,NO
0.1797,0.1467,NO
0.1526,0.5468,NO
0.1551,0.3895,NO
0.2811,2.3444,YES
0.0766,0.7455,NO
0.1126,3.0445,YES
0.0341,0.7065,NO
0.3399,3.2554,YES
0.0412,0.3628,NO
0.1212,0.7016,NO
0.0769,0.9339,NO
0.1235,1.2918,NO
0.0802,0.8490000000000001,NO
0.1903,1.3833,NO
0.1119,0.8795,NO
0.1008,1.1874,NO
0.0886,0.6772,NO
0.1534,0.5492,NO
0.1331,0.8413,NO
0.2865,0.9401,NO
0.1512,0.49,NO
0.1666,1.5491,NO
0.1465,0.6189,NO
0.0509,0.1603,NO
0.2187,0.8819,NO
0.4574,3.5084,YES
0.1603,1.3529,NO
0.2015,2.1032,YES
0.205,0.3642,NO
0.2168,0.782,NO
0.2136,0.4476,NO
0.1919,0.0403,NO
0.1533,0.523,NO
0.1268,0.0671,NO
0.1947,1.0335,NO
0.1755,0.4831,NO
0.2202,1.1757,NO
0.4465,2.8491,YES
0.4252,3.073,YES
0.3653,3.9614,YES
0.1771,3.3819,YES
0.1659,1.0807,NO
0.1927,2.6788,YES
0.1251,1.3012,NO
0.1303,2.2003,YES
0.1814,2.4835,YES
0.3356,0.9420000000000001,NO
0.1662,0.228,NO
0.1507,0.4618,NO
0.1441,0.4974,NO
0.3435,3.5141,YES
0.1243,3.0179,YES
0.1731,0.53,NO
0.0952,0.4753,NO
0.1364,0.373,NO
0.0887,0.2767,NO
0.2289,0.647,NO
0.2088,1.1482,NO
0.2075,0.9294,NO
