DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_50,Associated
0.0737,0.1738,NO
0.0652,0.1824,NO
0.1144,0.4712,NO
0.2164,0.7197,NO
0.0671,0.2688,NO
0.0906,0.7427,NO
0.0589,0.3621,NO
0.0679,0.0825,NO
0.1689,0.2198,NO
0.2469,1.7425,YES
0.0616,0.3033,NO
0.33799999999999997,0.4898,YES
0.2427,0.2744,NO
0.2231,0.2545,NO
0.2223,0.0714,NO
0.1142,0.1945,NO
0.0706,0.5134,NO
0.1109,0.129,NO
0.0747,0.4505,NO
0.2179,0.2105,NO
0.1147,0.1331,NO
0.0779,1.1595,YES
0.0804,2.3508,YES
0.1668,1.8785,YES
0.24,2.4482,YES
0.1573,0.3588,NO
0.0716,1.7326,YES
0.1205,0.2314,NO
0.1072,1.1895,YES
0.2444,1.1737,YES
0.3362,0.5084,NO
0.1579,0.1707,NO
0.1148,0.1456,NO
0.1112,0.4118,NO
0.3947,1.4089,YES
0.0957,0.1631,YES
0.1364,0.2979,NO
0.1056,0.1902,NO
0.0981,0.239,NO
0.1058,0.0738,NO
0.1797,0.1715,NO
0.1526,0.1041,NO
0.1551,0.0415,NO
0.2811,0.4578,YES
0.0766,0.2218,NO
0.1126,1.1736,YES
0.0341,0.1654,NO
0.3399,1.3487,YES
0.0412,0.1647,NO
0.1212,0.2622,NO
0.0769,0.2292,NO
0.1235,0.2174,NO
0.0802,0.2399,NO
0.1903,0.3859,NO
0.1119,0.2669,NO
0.1008,0.3298,NO
0.0886,0.2943,NO
0.1534,0.1489,NO
0.1331,0.6012,NO
0.2865,0.5654,NO
0.1512,0.2315,NO
0.1666,0.6768,NO
0.1465,0.4669,NO
0.0509,0.1362,NO
0.2187,0.3789,NO
0.4574,1.9527,YES
0.1603,0.4463,NO
0.2015,0.6258,YES
0.205,0.4489,NO
0.2168,0.5074,NO
0.2136,0.3105,NO
0.1919,0.2157,NO
0.1533,0.4966,NO
0.1268,0.2008,NO
0.1947,0.2677,NO
0.1755,0.1584,NO
0.2202,0.1329,NO
0.4465,1.6119,YES
0.4252,2.1791,YES
0.3653,2.5122,YES
0.1771,2.5716,YES
0.1659,0.3433,NO
0.1927,2.3203,YES
0.1251,0.4876,NO
0.1303,1.9353,YES
0.1814,2.0561,YES
0.3356,0.5959,NO
0.1662,0.2907,NO
0.1507,0.2434,NO
0.1441,0.3915,NO
0.3435,3.1134,YES
0.1243,0.7265,YES
0.1731,0.2593,NO
0.0952,0.2921,NO
0.1364,0.3528,NO
0.0887,0.1475,NO
0.2289,0.3551,NO
0.2088,0.5437,NO
0.2075,0.1543,NO
0.1923,0.6728,YES
0.0927,0.4162,NO
0.0821,1.8859,YES
0.0311,0.1962,NO
0.3081,3.0428,YES
0.0406,0.33299999999999996,NO
0.1251,0.2843,NO
0.091,0.1964,NO
0.11800000000000001,0.2205,NO
0.1053,0.2452,NO
0.2201,0.2134,NO
0.1351,0.4554,NO
0.1328,0.4464,NO
0.0724,0.2425,NO
0.0244,0.1842,NO
0.1404,1.3395,YES
0.3348,2.0531,YES
0.2937,1.8941,YES
0.14300000000000002,1.3796,YES
0.0826,0.359,NO
0.013000000000000001,0.1008,NO
0.2103,0.5643,YES
0.1395,0.4144,NO
0.1325,1.2062,YES
0.1443,0.1582,NO
0.2165,0.3222,NO
0.1934,0.5228,NO
0.1934,0.2599,NO
0.0572,0.1584,NO
0.2318,1.9697,YES
0.0556,0.2442,NO
0.3609,2.6854,YES
0.1417,0.2242,NO
0.255,1.9018,YES
0.0522,0.23800000000000002,NO
0.0677,0.7765,NO
0.1439,0.47200000000000003,NO
0.0494,0.4113,NO
0.1715,1.2805,YES
0.0964,0.4742,NO
0.1343,0.5306,YES
0.1544,0.4891,NO
0.0732,0.4096,NO
0.1975,0.9385,NO
0.2582,0.5488,NO
0.1977,0.6266,NO
0.1701,0.9936,NO
0.1684,0.7314,NO
0.1225,0.2117,NO
0.1458,0.6495,NO
0.4028,1.2349,YES
0.1577,0.7066,NO
0.2904,0.4076,YES
0.1987,0.5741,NO
0.1756,0.5414,NO
0.1689,0.3389,NO
0.054000000000000006,0.2374,NO
0.1469,0.805,NO
0.0547,0.4301,NO
0.1082,0.6277,NO
0.2019,0.5911,NO
0.1293,0.4796,NO
0.3897,0.9078,YES
0.3612,1.5438,YES
0.2791,1.4503,YES
0.2894,1.4762,YES
0.2226,0.7999,NO
0.1753,1.1842,YES
0.0979,0.4862,NO
0.0985,0.1517,NO
0.0774,0.0388,NO
0.1069,1.3631,YES
0.3647,1.1671,YES
0.2531,1.5211,YES
0.1331,1.4381,YES
0.0885,0.2353,NO
0.0604,0.0524,NO
0.2068,0.6608,YES
0.2598,0.4918,NO
0.106,1.1754,YES
0.1459,0.1333,NO
0.2252,0.2673,NO
0.2571,0.2143,NO
0.2375,0.1748,NO
0.1453,0.1261,NO
0.2245,1.5888,YES
0.141,0.1363,NO
0.2623,1.7317,YES
0.142,0.1777,NO
0.2555,0.9654,YES
0.2049,0.2015,NO
0.2206,0.9296,NO
0.2228,0.4232,NO
0.1032,0.6436,NO
0.1461,1.3078,YES
0.1116,0.4705,NO
