DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_73,Associated
0.0737,0.7081,NO
0.0652,0.0993,NO
0.1144,0.7597,NO
0.2164,0.6466,NO
0.0671,0.4357,NO
0.0906,0.6014,NO
0.0589,0.3378,NO
0.0679,0.1145,NO
0.1689,0.6315,NO
0.2469,2.5678,YES
0.0616,0.2528,NO
0.33799999999999997,2.1833,YES
0.2427,0.1981,NO
0.2231,0.4153,NO
0.2223,0.0961,NO
0.1142,0.3616,NO
0.0706,0.5991,NO
0.1109,0.2609,NO
0.0747,0.4792,NO
0.2179,0.3248,NO
0.1147,0.9125,NO
0.0779,3.2372,YES
0.0804,1.7822,YES
0.1668,1.8102,YES
0.24,2.3575,YES
0.1573,0.7615,NO
0.0716,2.3894,YES
0.1205,0.4018,NO
0.1072,1.6064,YES
0.2444,0.3244,YES
0.3362,0.2258,NO
0.1579,0.2433,NO
0.1148,0.3308,NO
0.1112,0.1846,NO
0.3947,1.4498,YES
0.0957,0.55,YES
0.1364,0.3629,NO
0.1056,0.2455,NO
0.0981,0.324,NO
0.1058,0.2125,NO
0.1797,0.2735,NO
0.1526,0.162,NO
0.1551,0.2267,NO
0.2811,1.5739,YES
0.0766,0.4409,NO
0.1126,1.2705,YES
0.0341,0.2605,NO
0.3399,1.4611,YES
0.0412,0.3781,NO
0.1212,0.1881,NO
0.0769,0.2208,NO
0.1235,0.1649,NO
0.0802,0.1383,NO
0.1903,0.4098,NO
0.1119,0.2014,NO
0.1008,0.3951,NO
0.0886,0.7205,NO
0.1534,0.1714,NO
0.1331,0.9225,NO
0.2865,0.5771,NO
0.1512,0.3349,NO
0.1666,0.8691,NO
0.1465,0.4396,NO
0.0509,0.0518,NO
0.2187,0.7391,NO
0.4574,1.9711,YES
0.1603,0.5604,NO
0.2015,1.7616,YES
0.205,0.0881,NO
0.2168,0.5457,NO
0.2136,0.1185,NO
0.1919,0.5191,NO
0.1533,0.589,NO
0.1268,0.2556,NO
0.1947,0.7619,NO
0.1755,0.3289,NO
0.2202,0.7321,NO
0.4465,2.9354,YES
0.4252,1.4659,YES
0.3653,1.6811,YES
0.1771,2.416,YES
0.1659,0.84,NO
0.1927,2.4447,YES
0.1251,0.584,NO
0.1303,2.3574,YES
0.1814,1.2633,YES
0.3356,0.4937,NO
0.1662,0.2964,NO
0.1507,0.4437,NO
0.1441,0.551,NO
0.3435,1.3896,YES
0.1243,1.1149,YES
0.1731,0.4604,NO
0.0952,0.4677,NO
0.1364,0.4421,NO
0.0887,0.2342,NO
0.2289,0.518,NO
0.2088,0.5039,NO
0.2075,0.4034,NO
0.1923,2.2334,YES
0.0927,0.1916,NO
0.0821,1.3797,YES
0.0311,0.2704,NO
0.3081,1.5101,YES
0.0406,0.4129,NO
0.1251,0.3876,NO
0.091,0.2957,NO
0.11800000000000001,0.3075,NO
0.1053,0.331,NO
0.2201,0.5625,NO
0.1351,0.4036,NO
0.1328,0.5731,NO
0.0724,0.7181,NO
0.0244,0.2034,NO
0.1404,1.3171,YES
0.3348,1.4758,YES
0.2937,2.0706,YES
0.14300000000000002,1.4381,YES
0.0826,0.3394,NO
0.013000000000000001,0.0796,NO
0.2103,1.8134,YES
0.1395,0.6017,NO
0.1325,0.9798,YES
0.1443,0.3313,NO
0.2165,0.244,NO
0.1934,0.1782,NO
0.1934,0.1753,NO
0.0572,0.4465,NO
0.2318,2.8813,YES
0.0556,0.3337,NO
0.3609,2.2993,YES
0.1417,0.5226,NO
0.255,3.3593,YES
0.0522,0.5416,NO
0.0677,0.4989,NO
0.1439,0.6409,NO
0.0494,0.5475,NO
0.1715,1.7807,YES
0.0964,0.5491,NO
0.1343,1.7407,YES
0.1544,0.8923,NO
0.0732,0.1861,NO
0.1975,0.8804,NO
0.2582,0.7809999999999999,NO
0.1977,0.6237,NO
0.1701,0.7457,NO
0.1684,0.52,NO
0.1225,0.1524,NO
0.1458,0.8196,NO
0.4028,2.4278,YES
0.1577,0.5406,NO
0.2904,1.8207,YES
0.1987,0.4405,NO
0.1756,0.6428,NO
0.1689,0.1487,NO
0.054000000000000006,0.5147,NO
0.1469,0.7675,NO
0.0547,0.4627,NO
0.1082,0.7005,NO
0.2019,0.3519,NO
0.1293,1.2551,NO
0.3897,3.5833,YES
0.3612,2.0873,YES
0.2791,1.6303,YES
0.2894,2.6953,YES
0.2226,1.0106,NO
0.1753,2.7514,YES
0.0979,0.7866,NO
0.0985,0.5108,NO
0.0774,0.0858,NO
0.1069,0.4186,YES
0.3647,1.8425,YES
0.2531,1.9115,YES
0.1331,0.6637,YES
0.0885,0.2255,NO
0.0604,0.0767,NO
0.2068,0.659,YES
0.2598,0.5628,NO
0.106,0.4798,YES
0.1459,0.3708,NO
0.2252,0.3649,NO
0.2571,0.4549,NO
0.2375,0.1605,NO
0.1453,0.2887,NO
0.2245,2.6819,YES
0.141,0.2339,NO
0.2623,2.5122,YES
0.142,0.2382,NO
0.2555,2.3083,YES
0.2049,0.7944,NO
0.2206,0.528,NO
0.2228,0.6036,NO
0.1032,0.6635,NO
0.1461,0.5767,YES
0.1116,0.7853,NO
0.1326,0.4299,YES
0.1415,0.4233,NO
0.0745,0.0978,NO
0.2381,0.6641,NO
0.19,0.3732,NO
0.1547,0.174,NO
0.1997,0.3826,NO
0.1653,0.1372,NO
0.1536,0.0834,NO
0.1999,0.6014,NO
0.1989,1.6672,YES
0.2045,0.3935,NO
0.2447,0.8308,YES
0.2519,0.4745,NO
0.2036,0.4099,NO
0.2033,0.1272,NO
0.0533,0.1291,NO
0.105,0.5212,NO
0.055999999999999994,0.1011,NO
0.1113,0.32299999999999995,NO
0.2256,0.1136,NO
0.0989,0.6617,NO
0.1879,1.9252,YES
0.1445,0.9405,YES
0.1901,0.9799,YES
0.3108,1.6656,YES
0.2405,0.8842,NO
0.1657,1.681,YES
0.1331,0.7179,NO
0.0949,0.7161,NO
0.1339,0.1692,NO
0.22399999999999998,1.202,NO
0.1967,0.6401,NO
0.1436,0.4512,NO
0.2079,1.0782,NO
0.1339,0.4428,NO
0.0967,0.0832,NO
0.2198,1.0384,NO
0.3428,1.8648,YES
0.2344,0.8832,NO
0.1736,1.5686,YES
0.1331,0.2394,NO
0.0735,0.5344,NO
0.0647,0.1884,NO
0.204,0.4602,NO
0.1327,0.6355,NO
0.1655,0.2759,NO
0.31,0.6061,NO
0.1309,0.3944,NO
0.2819,0.8190000000000001,NO
0.4042,2.3968,YES
0.3296,1.2213,YES
0.4941,1.4888,YES
0.1783,2.0066,YES
0.193,1.2753,NO
0.2673,2.0106,YES
0.1726,1.1354,NO
0.1439,0.743,NO
0.0769,0.2555,NO
0.1953,0.7082,NO
0.2342,0.4366,NO
0.2047,0.3441,NO
0.1823,0.5563,NO
0.1684,0.379,NO
0.1204,0.2455,NO
0.1751,0.6283,NO
0.3579,1.7302,YES
0.1828,0.4192,NO
0.2083,1.6258,YES
0.2252,0.1567,NO
0.2041,0.4303,NO
0.2007,0.2878,NO
0.0498,0.5556,NO
0.1415,0.3639,NO
0.0515,0.4578,NO
0.1207,0.3881,NO
0.1912,0.3712,NO
0.14,0.6428,NO
0.4038,2.2046,YES
0.3494,1.0829,YES
0.2799,1.453,YES
0.2675,1.7724,YES
0.2206,0.7098,NO
0.2003,1.7871,YES
0.1168,0.5546,NO
0.0727,0.8171,NO
0.0714,0.2625,NO
0.10800000000000001,0.6358,NO
0.2886,0.3109,NO
0.1427,0.2016,NO
0.0855,0.3547,NO
0.0605,0.4554,NO
0.0532,0.2577,NO
0.1421,0.3767,NO
0.4397,1.7998,YES
0.0607,0.2845,NO
0.2347,1.0915,YES
0.2118,0.2152,NO
0.2048,0.3094,NO
0.2045,0.0534,NO
0.0849,0.5556,NO
0.1035,0.3204,NO
0.0824,0.3807,NO
0.0975,0.3892,NO
0.1702,0.39799999999999996,NO
0.1518,0.473,NO
0.3372,2.3643,YES
0.3303,1.1808,YES
0.314,1.0802,YES
0.1257,1.8824,YES
0.1375,0.6269,NO
0.1128,1.9003,YES
0.099,0.3193,NO
0.1069,0.4689,NO
0.0451,0.2123,NO
0.5095,2.4677,YES
0.1431,0.3201,YES
0.1227,0.3094,YES
0.2847,2.2516,YES
0.2237,0.337,NO
0.1065,0.0986,NO
0.3266,2.2659,YES
0.0974,0.6228,NO
0.3289,2.0164,YES
0.1059,0.3008,NO
0.2131,0.4175,NO
0.1496,0.5518,NO
0.1474,0.3529,NO
0.0902,0.2264,NO
0.0993,0.5965,YES
0.0875,0.1457,NO
0.2369,0.6165,YES
0.2129,0.1093,NO
0.1321,0.5507,YES
0.1271,0.7859999999999999,NO
0.08,0.5713,NO
0.3025,0.3108,NO
0.12,0.5325,NO
0.3399,2.5278,YES
0.2516,0.5161,NO
0.2081,2.6664,YES
0.1799,0.6939,NO
0.1547,0.3233,NO
0.3595,3.005,YES
0.2156,0.4918,NO
0.1535,0.5297,NO
0.4159,2.7147,YES
0.1827,0.1482,NO
0.1097,0.1906,NO
0.5448,2.2725,YES
0.191,0.5553,NO
0.4381,1.1579,YES
0.1528,0.2731,NO
0.3264,0.1047,NO
0.3203,0.0998,NO
0.2648,0.2574,NO
0.171,0.2942,NO
0.21899999999999997,1.0257,NO
0.1398,0.3153,NO
0.3673,1.1437,NO
0.1451,0.2628,NO
0.2637,0.9328,NO
0.1991,0.6275,NO
0.1784,0.6434,NO
0.3767,0.5058,NO
0.1917,0.4743,NO
0.3794,2.4201,YES
0.3359,0.4426,NO
0.2874,2.2756,YES
0.0798,0.9311,NO
0.0364,0.2309,NO
0.2475,1.5102,YES
0.2794,1.3208,YES
0.2232,1.3406,YES
0.2213,1.5248,YES
0.1233,0.5995,NO
0.0474,0.1835,NO
0.2799,2.2164,YES
0.2328,0.9017,NO
0.2608,1.2205,YES
0.1095,0.6079,NO
0.2365,0.6436,NO
0.2061,0.6088,NO
0.2048,0.2234,NO
0.0456,0.6029,NO
0.1795,2.7377,YES
0.0442,0.4283,NO
0.27,2.0676,YES
0.1224,0.6033,NO
0.1913,2.2966,YES
0.2397,1.3389,NO
0.2111,1.2118,NO
0.2935,0.7089,NO
0.1155,0.8875,NO
0.243,2.3019,YES
0.1959,0.8922,NO
0.198,2.3205,YES
0.1636,0.5129,NO
0.1646,0.2667,NO
0.3881,2.9739999999999998,YES
0.1762,0.5053,NO
0.1649,0.4787,NO
0.4197,2.2328,YES
0.1681,0.3048,NO
0.153,0.0679,NO
0.4738,2.2427,YES
0.159,0.5504,NO
0.493,1.8992,YES
0.1456,0.2532,NO
0.2244,0.1188,NO
0.1542,0.2052,NO
0.1277,0.1783,NO
0.1775,0.1794,NO
0.2106,0.8427,NO
0.1654,0.2938,NO
0.3557,1.0249,NO
0.0902,0.2557,NO
0.2663,1.0814,NO
0.2218,0.8926,NO
0.1764,0.6564,NO
0.3901,0.4157,NO
0.21600000000000003,0.759,NO
0.402,2.8785,YES
0.3584,0.6885,NO
0.3239,2.9552,YES
0.0467,0.4911,NO
0.0184,0.1364,NO
0.0544,0.652,YES
0.1967,1.1801,YES
0.1251,1.7448,YES
0.0526,0.9062,YES
0.0389,0.1223,NO
0.0098,0.0511,NO
0.1204,1.4642,YES
0.1152,0.467,NO
0.0434,0.5706,YES
0.0994,0.3052,NO
0.171,0.4252,NO
0.1733,0.2744,NO
0.1785,0.3569,NO
0.0632,0.2888,NO
0.1652,2.5759,YES
0.0614,0.2617,NO
0.1533,1.8509,YES
0.1347,0.3189,NO
0.1212,3.1849,YES
0.015,0.3458,NO
0.0714,0.3823,NO
0.0698,0.6204,NO
0.035,0.3976,NO
0.0672,1.2694,YES
0.0378,0.4211,NO
0.0637,1.3693,YES
0.3024,3.1889,YES
