DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_14,Associated
0.0737,0.6383,NO
0.0652,0.7283,NO
0.1144,1.2019,NO
0.2164,1.5871,NO
0.0671,0.5528,NO
0.0906,1.633,NO
0.0589,0.8928,NO
0.0679,0.5364,NO
0.1689,0.509,NO
0.2469,2.8705,YES
0.0616,1.6332,NO
0.33799999999999997,2.6428,YES
0.2427,0.4381,NO
0.2231,0.6298,NO
0.2223,0.4583,NO
0.1142,0.4004,NO
0.0706,0.7264,NO
0.1109,0.3181,NO
0.0747,1.2076,NO
0.2179,0.49700000000000005,NO
0.1147,0.5021,NO
0.0779,2.7887,YES
0.0804,3.0063,YES
0.1668,2.821,YES
0.24,2.2455,YES
0.1573,1.3237,NO
0.0716,3.1115,YES
0.1205,0.6545,NO
0.1072,2.6419,YES
0.2444,1.4539,YES
0.3362,1.0329,NO
0.1579,0.5121,NO
0.1148,0.465,NO
0.1112,1.0455,NO
0.3947,2.414,YES
0.0957,1.5463,YES
0.1364,0.6859,NO
0.1056,0.325,NO
0.0981,1.2123,NO
0.1058,0.3167,NO
0.1797,0.5838,NO
0.1526,0.8323,NO
0.1551,0.6436,NO
0.2811,2.2758,YES
0.0766,0.6867,NO
0.1126,1.6677,YES
0.0341,0.8208,NO
0.3399,2.7369,YES
0.0412,0.3559,NO
0.1212,0.5068,NO
0.0769,0.47100000000000003,NO
0.1235,0.5031,NO
0.0802,0.6068,NO
0.1903,1.307,NO
0.1119,0.6765,NO
0.1008,1.1959,NO
0.0886,0.6187,NO
0.1534,0.7071,NO
0.1331,1.3507,NO
0.2865,2.1189,NO
0.1512,0.5173,NO
0.1666,1.8716,NO
0.1465,0.9207,NO
0.0509,0.4699,NO
0.2187,0.7993,NO
0.4574,3.3597,YES
0.1603,1.9881,NO
0.2015,3.0595,YES
0.205,0.6383,NO
0.2168,0.6387,NO
0.2136,0.6103,NO
0.1919,0.2878,NO
0.1533,0.5672,NO
0.1268,0.2488,NO
0.1947,1.4308,NO
0.1755,0.3052,NO
0.2202,0.3706,NO
0.4465,3.4258,YES
0.4252,3.5202,YES
0.3653,3.5012,YES
0.1771,2.3325,YES
0.1659,1.5919999999999999,NO
0.1927,3.5818,YES
0.1251,1.052,NO
0.1303,3.154,YES
0.1814,1.4772,YES
0.3356,0.9394,NO
0.1662,0.8682,NO
0.1507,0.3566,NO
0.1441,0.9143,NO
0.3435,2.6361,YES
0.1243,2.056,YES
0.1731,0.4539,NO
0.0952,0.5535,NO
0.1364,0.9351,NO
0.0887,0.2129,NO
0.2289,0.7847,NO
0.2088,1.2524,NO
0.2075,0.9916,NO
0.1923,2.4311,YES
0.0927,0.4911,NO
0.0821,2.2876,YES
0.0311,0.7558,NO
0.3081,3.1245,YES
0.0406,0.5032,NO
0.1251,0.6824,NO
0.091,0.5657,NO
0.11800000000000001,0.5126,NO
0.1053,0.4058,NO
0.2201,0.7477,NO
0.1351,0.6151,NO
0.1328,1.0329,NO
0.0724,0.7137,NO
0.0244,0.8357,NO
0.1404,1.1833,YES
0.3348,4.4414,YES
0.2937,4.4895,YES
0.14300000000000002,1.8368,YES
0.0826,0.8801,NO
0.013000000000000001,0.3569,NO
0.2103,1.5465,YES
0.1395,0.3795,NO
0.1325,2.2009,YES
0.1443,0.3148,NO
0.2165,1.0234,NO
0.1934,1.4384,NO
0.1934,0.8877,NO
0.0572,0.4003,NO
0.2318,4.7903,YES
0.0556,0.2719,NO
0.3609,4.6080000000000005,YES
0.1417,0.8496,NO
0.255,3.9875,YES
0.0522,0.9281,NO
0.0677,1.3843,NO
0.1439,1.61,NO
0.0494,0.3788,NO
0.1715,1.6443,YES
0.0964,0.8577,NO
0.1343,1.8034,YES
0.1544,0.5668,NO
0.0732,0.6959,NO
0.1975,0.9575,NO
0.2582,2.2356,NO
0.1977,0.7063,NO
0.1701,1.5653,NO
0.1684,0.7717,NO
0.1225,0.4443,NO
0.1458,0.6246,NO
0.4028,3.1239,YES
0.1577,1.4827,NO
0.2904,3.2158,YES
0.1987,0.4639,NO
0.1756,0.628,NO
0.1689,0.4602,NO
0.054000000000000006,0.2886,NO
0.1469,0.91,NO
0.0547,0.2432,NO
0.1082,1.2387,NO
0.2019,0.4,NO
0.1293,0.5924,NO
0.3897,3.2295,YES
0.3612,3.447,YES
0.2791,3.1775,YES
0.2894,2.2536,YES
0.2226,1.1044,NO
0.1753,3.2434,YES
0.0979,0.8135,NO
0.0985,0.3492,NO
0.0774,0.5582,NO
0.1069,0.9644,YES
0.3647,4.1610000000000005,YES
0.2531,4.0365,YES
0.1331,1.5685,YES
0.0885,0.6635,NO
0.0604,0.2137,NO
0.2068,1.2292,YES
0.2598,0.5414,NO
0.106,1.6032,YES
0.1459,0.7872,NO
0.2252,0.4136,NO
0.2571,0.6559999999999999,NO
0.2375,0.1002,NO
0.1453,0.3743,NO
0.2245,4.2997,YES
0.141,0.1609,NO
0.2623,4.1776,YES
0.142,0.6866,NO
0.2555,3.5294,YES
0.2049,1.0574,NO
0.2206,1.4906,NO
0.2228,1.6027,NO
0.1032,0.7548,NO
0.1461,1.3987,YES
0.1116,1.0221,NO
0.1326,1.4266,YES
0.1415,1.1392,NO
0.0745,1.2657,NO
0.2381,1.7018,NO
0.19,1.9829,NO
0.1547,0.2697,NO
0.1997,2.2030000000000003,NO
0.1653,1.2908,NO
0.1536,0.725,NO
0.1999,1.1157,NO
0.1989,3.5705,YES
0.2045,2.4202,NO
0.2447,3.3189,YES
0.2519,1.1622,NO
0.2036,1.2421,NO
0.2033,1.2727,NO
0.0533,0.6589,NO
