DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_77,Associated
0.0737,0.3033,NO
0.0652,0.0549,NO
0.1144,0.852,NO
0.2164,0.5169,NO
0.0671,0.4358,NO
0.0906,0.7468,NO
0.0589,0.1657,NO
0.0679,0.0316,NO
0.1689,0.7879999999999999,NO
0.2469,0.6925,YES
0.0616,0.28600000000000003,NO
0.33799999999999997,0.478,YES
0.2427,0.3574,NO
0.2231,0.4,NO
0.2223,0.2713,NO
0.1142,0.1769,NO
0.0706,0.3656,NO
0.1109,0.1857,NO
0.0747,0.3801,NO
0.2179,0.0932,NO
0.1147,0.6125,NO
0.0779,0.6429,YES
0.0804,1.4887,YES
0.1668,1.5726,YES
0.24,0.502,YES
0.1573,0.5217,NO
0.0716,1.1317,YES
0.1205,0.6475,NO
0.1072,1.042,YES
0.2444,1.5481,YES
0.3362,0.5355,NO
0.1579,0.4341,NO
0.1148,0.1934,NO
0.1112,0.4023,NO
0.3947,0.3743,YES
0.0957,1.5605,YES
0.1364,0.5429,NO
0.1056,0.1595,NO
0.0981,0.247,NO
0.1058,0.1487,NO
0.1797,0.2272,NO
0.1526,0.3333,NO
0.1551,0.3912,NO
0.2811,0.3751,YES
0.0766,0.2193,NO
0.1126,1.165,YES
0.0341,0.2774,NO
0.3399,1.3184,YES
0.0412,0.2631,NO
0.1212,0.1706,NO
0.0769,0.2292,NO
0.1235,0.2318,NO
0.0802,0.0903,NO
0.1903,0.2615,NO
0.1119,0.2342,NO
0.1008,0.2802,NO
0.0886,0.4441,NO
0.1534,0.2537,NO
0.1331,0.2714,NO
0.2865,0.32299999999999995,NO
0.1512,0.4943,NO
0.1666,0.4847,NO
0.1465,0.1649,NO
0.0509,0.2657,NO
0.2187,0.4373,NO
0.4574,1.1986,YES
0.1603,0.1107,NO
0.2015,0.8341,YES
0.205,0.3636,NO
0.2168,0.2606,NO
0.2136,0.1844,NO
0.1919,0.1602,NO
0.1533,0.5711,NO
0.1268,0.1973,NO
0.1947,0.4414,NO
0.1755,0.0797,NO
0.2202,0.4656,NO
0.4465,1.3861,YES
0.4252,1.7301,YES
0.3653,1.9240000000000002,YES
0.1771,1.2531,YES
0.1659,0.297,NO
0.1927,1.7341,YES
0.1251,0.2656,NO
0.1303,2.1777,YES
0.1814,2.1839,YES
0.3356,0.6628,NO
0.1662,0.2235,NO
0.1507,0.3743,NO
0.1441,0.5357,NO
0.3435,0.5926,YES
0.1243,2.1806,YES
0.1731,0.4529,NO
0.0952,0.2634,NO
0.1364,0.348,NO
0.0887,0.1703,NO
0.2289,0.2807,NO
0.2088,0.0825,NO
0.2075,0.0404,NO
0.1923,0.581,YES
0.0927,0.1497,NO
0.0821,0.7813,YES
0.0311,0.1979,NO
0.3081,1.4293,YES
0.0406,0.4148,NO
0.1251,0.3948,NO
0.091,0.3895,NO
0.11800000000000001,0.43,NO
0.1053,0.1796,NO
0.2201,0.5952,NO
0.1351,0.4185,NO
0.1328,0.6346,NO
0.0724,0.4761,NO
0.0244,0.1424,NO
0.1404,1.9487,YES
0.3348,3.5243,YES
0.2937,1.2762,YES
0.14300000000000002,1.3105,YES
0.0826,0.3234,NO
0.013000000000000001,0.0516,NO
0.2103,1.8785,YES
0.1395,0.332,NO
0.1325,0.6854,YES
0.1443,0.3989,NO
0.2165,0.2263,NO
0.1934,0.4317,NO
0.1934,0.4086,NO
0.0572,0.2794,NO
0.2318,1.3313,YES
0.0556,0.2106,NO
0.3609,2.2339,YES
0.1417,0.079,NO
0.255,3.2221,YES
0.0522,0.3597,NO
0.0677,0.5711,NO
0.1439,0.6191,NO
0.0494,0.2952,NO
0.1715,1.869,YES
0.0964,0.4623,NO
0.1343,1.7806,YES
0.1544,0.5358,NO
0.0732,0.426,NO
0.1975,1.2525,NO
0.2582,0.5052,NO
0.1977,0.348,NO
0.1701,1.0013,NO
0.1684,0.3448,NO
0.1225,0.4331,NO
0.1458,1.109,NO
0.4028,1.6733,YES
0.1577,0.3853,NO
0.2904,1.4712,YES
0.1987,0.4872,NO
0.1756,0.4871,NO
0.1689,0.2816,NO
0.054000000000000006,0.2561,NO
0.1469,0.5623,NO
0.0547,0.2819,NO
0.1082,0.4935,NO
0.2019,0.3031,NO
0.1293,0.4123,NO
0.3897,1.209,YES
0.3612,1.5868,YES
0.2791,2.1663,YES
0.2894,0.9801,YES
0.2226,0.7299,NO
0.1753,2.0088,YES
0.0979,0.7908,NO
0.0985,0.6221,NO
0.0774,0.3097,NO
0.1069,1.1611,YES
0.3647,2.7045,YES
0.2531,0.991,YES
0.1331,0.7458,YES
0.0885,0.3622,NO
0.0604,0.2199,NO
0.2068,1.0166,YES
0.2598,0.1863,NO
0.106,0.6501,YES
0.1459,0.2686,NO
0.2252,0.21,NO
0.2571,0.4053,NO
0.2375,0.3333,NO
0.1453,0.3115,NO
0.2245,1.561,YES
0.141,0.2994,NO
0.2623,1.8147,YES
0.142,0.1624,NO
0.2555,2.8238,YES
0.2049,0.1873,NO
0.2206,0.2593,NO
0.2228,0.3807,NO
0.1032,0.1605,NO
0.1461,1.1046,YES
0.1116,0.5901,NO
0.1326,1.0074,YES
0.1415,0.7293,NO
0.0745,0.5638,NO
0.2381,1.0373,NO
0.19,0.2847,NO
0.1547,0.3785,NO
0.1997,1.0459,NO
0.1653,0.4239,NO
0.1536,0.6283,NO
0.1999,0.7776,NO
0.1989,1.0674,YES
0.2045,0.4111,NO
0.2447,0.7237,YES
0.2519,0.6183,NO
0.2036,0.5803,NO
0.2033,0.5469,NO
0.0533,0.2982,NO
0.105,0.4478,NO
0.055999999999999994,0.527,NO
0.1113,0.355,NO
0.2256,0.5416,NO
0.0989,0.1801,NO
0.1879,1.4503,YES
0.1445,1.7254,YES
0.1901,1.829,YES
0.3108,1.3589,YES
0.2405,0.6386,NO
0.1657,2.2907,YES
0.1331,0.6808,NO
0.0949,0.2984,NO
0.1339,0.1477,NO
0.22399999999999998,0.6574,NO
0.1967,0.1918,NO
0.1436,0.2872,NO
0.2079,0.9681,NO
0.1339,0.1299,NO
0.0967,0.1745,NO
0.2198,0.55,NO
0.3428,1.1195,YES
0.2344,0.3102,NO
0.1736,0.7986,YES
0.1331,0.3097,NO
0.0735,0.1665,NO
0.0647,0.1,NO
0.204,0.1187,NO
0.1327,0.3849,NO
0.1655,0.2611,NO
0.31,0.301,NO
