DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_25,Associated
0.0737,0.7154,NO
0.0652,0.2944,NO
0.1144,0.659,NO
0.2164,0.9706,NO
0.0671,0.4395,NO
0.0906,1.0935,NO
0.0589,0.9167,NO
0.0679,0.4759,NO
0.1689,0.4606,NO
0.2469,1.8755,YES
0.0616,0.1565,NO
0.33799999999999997,1.7004,YES
0.2427,0.3947,NO
0.2231,0.5594,NO
0.2223,0.0974,NO
0.1142,0.6781,NO
0.0706,0.6333,NO
0.1109,0.521,NO
0.0747,0.3248,NO
0.2179,0.4993,NO
0.1147,0.5294,NO
0.0779,1.9387,YES
0.0804,2.1668,YES
0.1668,2.4017,YES
0.24,1.7962,YES
0.1573,0.4905,NO
0.0716,2.4597,YES
0.1205,0.3886,NO
0.1072,1.5624,YES
0.2444,0.6409,YES
0.3362,1.1362,NO
0.1579,0.7459,NO
0.1148,0.4168,NO
0.1112,1.1154,NO
0.3947,1.1124,YES
0.0957,1.3448,YES
0.1364,1.1611,NO
0.1056,0.7055,NO
0.0981,0.8733,NO
0.1058,0.8052,NO
0.1797,0.7594,NO
0.1526,0.4554,NO
0.1551,0.5437,NO
0.2811,0.8176,YES
0.0766,0.8201,NO
0.1126,1.3155,YES
0.0341,0.5978,NO
0.3399,1.331,YES
0.0412,0.473,NO
0.1212,0.7202,NO
0.0769,0.8474,NO
0.1235,0.9044,NO
0.0802,0.5146,NO
0.1903,1.0087,NO
0.1119,1.1858,NO
0.1008,0.6851,NO
0.0886,1.2165,NO
0.1534,0.4633,NO
0.1331,2.2952,NO
0.2865,1.9062,NO
0.1512,0.6743,NO
0.1666,2.6359,NO
0.1465,1.2019,NO
0.0509,0.8598,NO
0.2187,2.4056,NO
0.4574,3.0789,YES
0.1603,1.3236,NO
0.2015,3.3932,YES
0.205,1.5473,NO
0.2168,1.3980000000000001,NO
0.2136,0.6698,NO
0.1919,0.8589,NO
0.1533,0.889,NO
0.1268,0.7893,NO
0.1947,1.1699,NO
0.1755,0.9216,NO
0.2202,1.0794,NO
0.4465,3.1925,YES
0.4252,3.3480000000000003,YES
0.3653,4.1479,YES
0.1771,2.8019,YES
0.1659,1.6504,NO
0.1927,4.3351,YES
0.1251,1.295,NO
0.1303,2.1503,YES
0.1814,1.3418,YES
0.3356,1.4278,NO
0.1662,0.6459999999999999,NO
0.1507,0.1866,NO
0.1441,1.4827,NO
0.3435,1.2655,YES
0.1243,1.8794,YES
0.1731,1.4891,NO
0.0952,0.8237,NO
0.1364,0.7751,NO
0.0887,0.9673,NO
0.2289,0.8413,NO
0.2088,0.6485,NO
0.2075,0.419,NO
0.1923,1.0261,YES
0.0927,0.4896,NO
0.0821,1.9334,YES
0.0311,0.2983,NO
0.3081,1.5695,YES
0.0406,0.5203,NO
0.1251,0.7867,NO
0.091,1.1831,NO
0.11800000000000001,1.3195,NO
0.1053,0.6708,NO
0.2201,0.9552,NO
0.1351,1.4180000000000001,NO
0.1328,0.731,NO
0.0724,1.4004,NO
0.0244,0.2653,NO
0.1404,1.8454,YES
0.3348,3.9706,YES
0.2937,4.2747,YES
0.14300000000000002,1.3402,YES
0.0826,1.1466,NO
0.013000000000000001,0.5282,NO
0.2103,1.6531,YES
0.1395,1.0492,NO
0.1325,1.7005,YES
0.1443,0.5483,NO
0.2165,0.8287,NO
0.1934,0.7964,NO
0.1934,0.3852,NO
0.0572,0.6834,NO
0.2318,3.9464,YES
0.0556,0.5062,NO
0.3609,3.3092,YES
0.1417,0.5484,NO
0.255,3.1932,YES
0.0522,1.0856,NO
0.0677,1.2339,NO
0.1439,0.9885,NO
0.0494,0.4958,NO
0.1715,1.956,YES
0.0964,1.2029,NO
0.1343,1.0406,YES
0.1544,1.3733,NO
0.0732,0.5864,NO
0.1975,1.4997,NO
0.2582,1.6027,NO
0.1977,0.6745,NO
0.1701,2.1213,NO
0.1684,0.7922,NO
0.1225,0.8588,NO
0.1458,1.5153,NO
0.4028,2.8546,YES
0.1577,0.4458,NO
0.2904,3.3587,YES
0.1987,0.9263,NO
0.1756,0.7093,NO
0.1689,0.179,NO
0.054000000000000006,0.6271,NO
0.1469,0.5967,NO
0.0547,0.9845,NO
0.1082,0.6379,NO
0.2019,0.9341,NO
0.1293,1.0492,NO
0.3897,2.7651,YES
0.3612,3.0921,YES
0.2791,3.8125,YES
0.2894,2.5281,YES
0.2226,0.8956,NO
0.1753,3.8263,YES
0.0979,0.6862,NO
0.0985,1.4101,NO
0.0774,0.3004,NO
0.1069,2.2715,YES
0.3647,3.7258,YES
0.2531,3.6666,YES
0.1331,1.5835,YES
