DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_55,Associated
0.0737,0.4848,NO
0.0652,0.2915,NO
0.1144,0.7572,NO
0.2164,0.7207,NO
0.0671,0.3601,NO
0.0906,0.7823,NO
0.0589,0.8125,NO
0.0679,0.3602,NO
0.1689,0.7308,NO
0.2469,3.4261,YES
0.0616,0.4101,NO
0.33799999999999997,1.6349,YES
0.2427,0.3422,NO
0.2231,0.4635,NO
0.2223,0.2942,NO
0.1142,0.5062,NO
0.0706,0.7184,NO
0.1109,0.18899999999999997,NO
0.0747,0.5734,NO
0.2179,0.3038,NO
0.1147,0.5798,NO
0.0779,4.0498,YES
0.0804,2.2669,YES
0.1668,2.8004,YES
0.24,1.4915,YES
0.1573,0.336,NO
0.0716,1.7651,YES
0.1205,0.596,NO
0.1072,0.3173,YES
0.2444,0.5421,YES
0.3362,0.2371,NO
0.1579,0.2212,NO
0.1148,0.1607,NO
0.1112,0.1656,NO
0.3947,1.4144,YES
0.0957,1.2332,YES
0.1364,0.1726,NO
0.1056,0.2903,NO
0.0981,0.1599,NO
0.1058,0.069,NO
0.1797,0.0791,NO
0.1526,0.0,NO
0.1551,0.1019,NO
0.2811,0.5955,YES
0.0766,0.185,NO
0.1126,0.4009,YES
0.0341,0.1355,NO
0.3399,0.4818,YES
0.0412,0.1754,NO
0.1212,0.2885,NO
0.0769,0.3987,NO
0.1235,0.3066,NO
0.0802,0.2429,NO
0.1903,0.1765,NO
0.1119,0.0394,NO
0.1008,0.157,NO
0.0886,0.3525,NO
0.1534,0.2707,NO
0.1331,0.5778,NO
0.2865,0.7919,NO
0.1512,0.5609,NO
0.1666,0.7764,NO
0.1465,0.7842,NO
0.0509,0.2595,NO
0.2187,0.5309,NO
0.4574,2.2334,YES
0.1603,0.4046,NO
0.2015,0.8806,YES
0.205,0.3969,NO
0.2168,0.498,NO
0.2136,0.3115,NO
0.1919,0.3535,NO
0.1533,0.8428,NO
0.1268,0.2014,NO
0.1947,0.5539,NO
0.1755,0.2328,NO
0.2202,0.5497,NO
0.4465,2.8896,YES
0.4252,1.8417,YES
0.3653,2.3155,YES
0.1771,1.3224,YES
0.1659,0.2651,NO
0.1927,1.4682,YES
0.1251,0.5218,NO
0.1303,0.6318,YES
0.1814,1.2679,YES
0.3356,0.6408,NO
0.1662,0.2964,NO
0.1507,0.261,NO
0.1441,0.7428,NO
0.3435,1.5547,YES
0.1243,0.8029,YES
0.1731,0.4279,NO
0.0952,0.3376,NO
0.1364,0.4249,NO
0.0887,0.0818,NO
0.2289,0.0758,NO
0.2088,0.0723,NO
0.2075,0.0994,NO
0.1923,0.4585,YES
0.0927,0.3113,NO
0.0821,1.1463,YES
0.0311,0.1888,NO
0.3081,0.6122,YES
0.0406,0.1734,NO
0.1251,0.3399,NO
0.091,0.4284,NO
0.11800000000000001,0.4348,NO
0.1053,0.3,NO
0.2201,0.4364,NO
0.1351,0.226,NO
0.1328,0.519,NO
0.0724,0.3536,NO
0.0244,0.1518,NO
0.1404,0.7078,YES
0.3348,1.4903,YES
0.2937,1.3867,YES
0.14300000000000002,1.126,YES
0.0826,0.4649,NO
0.013000000000000001,0.3221,NO
0.2103,0.6318,YES
0.1395,0.2649,NO
0.1325,0.6436,YES
0.1443,0.1297,NO
0.2165,0.2939,NO
0.1934,0.4801,NO
0.1934,0.1925,NO
0.0572,0.2962,NO
0.2318,1.7267,YES
0.0556,0.2258,NO
0.3609,0.8159,YES
0.1417,0.3506,NO
0.255,0.8363,YES
0.0522,0.3681,NO
0.0677,0.3231,NO
0.1439,0.3124,NO
0.0494,0.1061,NO
0.1715,0.7572,YES
0.0964,0.4399,NO
0.1343,0.7888,YES
0.1544,0.4454,NO
0.0732,0.1696,NO
0.1975,0.9496,NO
0.2582,0.9728,NO
0.1977,0.7597,NO
0.1701,0.9440000000000001,NO
0.1684,0.6104,NO
0.1225,0.2284,NO
0.1458,0.7653,NO
0.4028,2.9352,YES
0.1577,0.5133,NO
0.2904,1.5581,YES
0.1987,0.2012,NO
0.1756,0.4236,NO
0.1689,0.1032,NO
0.054000000000000006,0.3471,NO
0.1469,1.0614,NO
0.0547,0.1412,NO
0.1082,0.6573,NO
0.2019,0.1656,NO
0.1293,0.6384,NO
0.3897,3.5505,YES
0.3612,2.0044,YES
0.2791,2.6806,YES
0.2894,1.4145,YES
0.2226,0.5323,NO
0.1753,1.7531,YES
0.0979,0.636,NO
0.0985,0.3825,NO
0.0774,0.04,NO
0.1069,1.4018,YES
0.3647,2.6294,YES
0.2531,2.5284,YES
0.1331,1.4961,YES
