DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_97,Associated
0.0737,0.44299999999999995,NO
0.0652,0.2017,NO
0.1144,1.1929,NO
0.2164,1.1516,NO
0.0671,0.6749,NO
0.0906,0.9991,NO
0.0589,0.669,NO
0.0679,0.2065,NO
0.1689,1.2314,NO
0.2469,2.3341,YES
0.0616,0.9016,NO
0.33799999999999997,1.8834,YES
0.2427,0.7626,NO
0.2231,0.9658,NO
0.2223,0.3706,NO
0.1142,0.6285,NO
0.0706,0.5766,NO
0.1109,0.5042,NO
0.0747,0.5516,NO
0.2179,0.4905,NO
0.1147,0.9279,NO
0.0779,2.1231,YES
0.0804,2.4330000000000003,YES
0.1668,1.624,YES
0.24,1.1432,YES
0.1573,1.3203,NO
0.0716,1.3901,YES
0.1205,0.868,NO
0.1072,2.3292,YES
0.2444,0.4277,YES
0.3362,1.1572,NO
0.1579,0.9251,NO
0.1148,0.6163,NO
0.1112,1.0167,NO
0.3947,2.072,YES
0.0957,2.0980000000000003,YES
0.1364,1.0257,NO
0.1056,0.8949,NO
0.0981,0.5827,NO
0.1058,0.8211,NO
0.1797,0.6447,NO
0.1526,1.1161,NO
0.1551,0.3049,NO
0.2811,2.0055,YES
0.0766,0.6954,NO
0.1126,2.6856,YES
0.0341,0.3253,NO
0.3399,2.1562,YES
0.0412,0.6728,NO
0.1212,0.7497,NO
0.0769,1.1685,NO
0.1235,0.7123,NO
0.0802,0.4408,NO
0.1903,0.983,NO
0.1119,0.9299,NO
0.1008,0.7288,NO
0.0886,0.745,NO
0.1534,0.3795,NO
0.1331,1.6838,NO
0.2865,1.511,NO
0.1512,0.6356,NO
0.1666,1.2452,NO
0.1465,1.0503,NO
0.0509,0.42,NO
0.2187,1.7423,NO
0.4574,3.2289999999999996,YES
0.1603,1.4643,NO
0.2015,2.5126,YES
0.205,1.1012,NO
0.2168,1.6501,NO
0.2136,0.4962,NO
0.1919,1.0331,NO
0.1533,0.9364,NO
0.1268,0.74,NO
0.1947,0.7482,NO
0.1755,0.509,NO
0.2202,1.2964,NO
0.4465,3.1845,YES
0.4252,3.7602,YES
0.3653,2.4975,YES
0.1771,2.0527,YES
0.1659,1.8087,NO
0.1927,2.4176,YES
0.1251,1.011,NO
0.1303,1.9096,YES
0.1814,0.5161,YES
0.3356,1.3013,NO
0.1662,0.7872,NO
0.1507,0.4141,NO
0.1441,1.0304,NO
0.3435,1.7145,YES
0.1243,1.4503,YES
0.1731,1.1361,NO
0.0952,0.9323,NO
0.1364,0.8906,NO
0.0887,0.6281,NO
0.2289,0.7185,NO
0.2088,1.1462,NO
0.2075,0.3975,NO
0.1923,2.1752,YES
0.0927,0.6877,NO
0.0821,2.3956,YES
0.0311,0.3068,NO
0.3081,1.6317,YES
0.0406,0.4791,NO
0.1251,0.6696,NO
0.091,1.0411,NO
0.11800000000000001,0.736,NO
0.1053,0.3665,NO
0.2201,1.0277,NO
0.1351,0.9672,NO
0.1328,0.7982,NO
0.0724,0.8867,NO
0.0244,0.196,NO
0.1404,1.9179,YES
0.3348,3.9571,YES
0.2937,2.8293,YES
0.14300000000000002,1.8572,YES
0.0826,0.6586,NO
0.013000000000000001,0.3537,NO
0.2103,2.2981,YES
0.1395,0.5578,NO
0.1325,1.8217,YES
0.1443,0.7724,NO
0.2165,0.8781,NO
0.1934,1.2751,NO
0.1934,0.3251,NO
0.0572,0.5511,NO
0.2318,3.5644,YES
0.0556,0.5754,NO
0.3609,3.3292,YES
0.1417,0.586,NO
0.255,3.5704,YES
0.0522,0.8155,NO
0.0677,1.5001,NO
0.1439,0.4806,NO
0.0494,0.6698,NO
0.1715,1.7283,YES
0.0964,0.6062,NO
0.1343,1.9509999999999998,YES
0.1544,0.7682,NO
0.0732,0.2298,NO
0.1975,1.4992,NO
0.2582,1.6479,NO
0.1977,0.6785,NO
0.1701,1.2690000000000001,NO
0.1684,1.0325,NO
0.1225,0.5335,NO
0.1458,1.6039,NO
0.4028,3.0203,YES
0.1577,1.3716,NO
0.2904,2.5642,YES
0.1987,0.8591,NO
0.1756,1.5576,NO
0.1689,0.3445,NO
0.054000000000000006,0.6048,NO
0.1469,0.9082,NO
0.0547,0.5885,NO
0.1082,0.7471,NO
0.2019,0.6177,NO
0.1293,1.2247,NO
0.3897,3.0432,YES
0.3612,3.5305,YES
0.2791,2.37,YES
0.2894,1.7939,YES
0.2226,1.7939,NO
0.1753,2.2142,YES
0.0979,1.0745,NO
0.0985,0.7595,NO
0.0774,0.1412,NO
0.1069,1.482,YES
0.3647,3.5810000000000004,YES
0.2531,2.6111,YES
0.1331,1.337,YES
0.0885,0.2791,NO
0.0604,0.3031,NO
0.2068,1.9409,YES
0.2598,0.7902,NO
0.106,1.4729,YES
0.1459,1.0912,NO
0.2252,0.6355,NO
0.2571,0.9614,NO
0.2375,0.1244,NO
0.1453,0.5961,NO
0.2245,3.0045,YES
0.141,0.5069,NO
0.2623,2.9754,YES
0.142,0.4649,NO
0.2555,3.3464,YES
0.2049,0.8893,NO
0.2206,1.681,NO
0.2228,0.648,NO
0.1032,0.5648,NO
0.1461,1.6724,YES
0.1116,0.8182,NO
0.1326,1.5697,YES
0.1415,0.5448,NO
0.0745,0.223,NO
0.2381,0.9966,NO
0.19,1.5915,NO
0.1547,1.1561,NO
0.1997,0.8977,NO
0.1653,0.9695,NO
0.1536,0.4661,NO
0.1999,0.8864,NO
0.1989,2.2219,YES
0.2045,0.6685,NO
0.2447,2.1652,YES
