DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_2,Associated
0.0737,0.2083,NO
0.0652,0.032,NO
0.1144,0.5314,NO
0.2164,0.1423,NO
0.0671,0.4194,NO
0.0906,0.3623,NO
0.0589,0.1847,NO
0.0679,0.0623,NO
0.1689,0.4818,NO
0.2469,2.229,YES
0.0616,0.2039,NO
0.33799999999999997,1.3578,YES
0.2427,0.2347,NO
0.2231,0.2351,NO
0.2223,0.047,NO
0.1142,0.1104,NO
0.0706,0.2066,NO
0.1109,0.0922,NO
0.0747,0.28,NO
0.2179,0.1209,NO
0.1147,0.3249,NO
0.0779,0.968,YES
0.0804,1.7109999999999999,YES
0.1668,2.2679,YES
0.24,0.5725,YES
0.1573,0.4473,NO
0.0716,1.4024,YES
0.1205,0.4225,NO
0.1072,1.7549,YES
0.2444,0.2577,YES
0.3362,0.8648,NO
0.1579,0.5541,NO
0.1148,0.4274,NO
0.1112,0.8455,NO
0.3947,2.344,YES
0.0957,1.2455,YES
0.1364,0.485,NO
0.1056,0.3552,NO
0.0981,0.2094,NO
0.1058,0.2368,NO
0.1797,0.3356,NO
0.1526,0.7453,NO
0.1551,0.284,NO
0.2811,2.2357,YES
0.0766,0.408,NO
0.1126,1.2623,YES
0.0341,0.4553,NO
0.3399,1.3754,YES
0.0412,0.3499,NO
0.1212,0.2928,NO
0.0769,0.2403,NO
0.1235,0.4433,NO
0.0802,0.1801,NO
0.1903,0.4076,NO
0.1119,0.3296,NO
0.1008,0.6273,NO
0.0886,0.4297,NO
0.1534,0.0582,NO
0.1331,0.5920000000000001,NO
0.2865,0.3294,NO
0.1512,0.3469,NO
0.1666,0.5557,NO
0.1465,0.5324,NO
0.0509,0.2119,NO
0.2187,0.3802,NO
0.4574,2.6182,YES
0.1603,0.3819,NO
0.2015,1.7293,YES
0.205,0.5511,NO
0.2168,0.6775,NO
0.2136,0.2456,NO
0.1919,0.2451,NO
0.1533,0.5848,NO
0.1268,0.2063,NO
0.1947,0.53,NO
0.1755,0.2219,NO
0.2202,0.7894,NO
0.4465,1.9995,YES
0.4252,1.7318,YES
0.3653,2.4061,YES
0.1771,1.3255,YES
0.1659,0.4479,NO
