DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_51,Associated
0.0737,0.2839,NO
0.0652,0.2994,NO
0.1144,0.5093,NO
0.2164,0.3528,NO
0.0671,0.5974,NO
0.0906,0.4248,NO
0.0589,0.4591,NO
0.0679,0.3779,NO
0.1689,0.4695,NO
0.2469,1.219,YES
0.0616,0.4633,NO
0.33799999999999997,0.5705,YES
0.2427,0.2804,NO
0.2231,0.3128,NO
0.2223,0.1064,NO
0.1142,0.5157,NO
0.0706,0.647,NO
0.1109,0.4199,NO
0.0747,0.5515,NO
0.2179,0.3494,NO
0.1147,0.4269,NO
0.0779,0.6753,YES
0.0804,1.0437,YES
0.1668,1.1352,YES
0.24,1.6979,YES
0.1573,0.3505,NO
0.0716,0.9781,YES
0.1205,0.5656,NO
0.1072,1.1438,YES
0.2444,1.1342,YES
0.3362,0.303,NO
0.1579,0.3642,NO
0.1148,0.2838,NO
0.1112,0.4541,NO
0.3947,0.7737,YES
0.0957,1.2425,YES
0.1364,0.2339,NO
0.1056,0.37,NO
0.0981,0.449,NO
0.1058,0.18,NO
0.1797,0.2665,NO
0.1526,0.2643,NO
0.1551,0.099,NO
0.2811,1.5872,YES
0.0766,0.3172,NO
0.1126,1.48,YES
0.0341,0.3052,NO
0.3399,1.2724,YES
0.0412,0.4731,NO
0.1212,0.1384,NO
0.0769,0.4402,NO
0.1235,0.3934,NO
0.0802,0.3648,NO
0.1903,0.6529,NO
0.1119,0.4527,NO
0.1008,0.5051,NO
0.0886,0.2867,NO
0.1534,0.2623,NO
0.1331,0.52,NO
0.2865,0.4561,NO
0.1512,0.1762,NO
0.1666,0.5311,NO
0.1465,0.4515,NO
0.0509,0.3485,NO
0.2187,0.40299999999999997,NO
0.4574,3.2417,YES
0.1603,0.594,NO
0.2015,1.5017,YES
0.205,0.2416,NO
0.2168,0.3456,NO
0.2136,0.1218,NO
0.1919,0.5013,NO
0.1533,0.4367,NO
0.1268,0.2987,NO
0.1947,0.3151,NO
0.1755,0.2208,NO
0.2202,0.6845,NO
0.4465,1.6539,YES
0.4252,2.0665,YES
0.3653,2.6302,YES
0.1771,2.7127,YES
0.1659,0.623,NO
0.1927,2.3413,YES
0.1251,0.4901,NO
0.1303,0.3425,YES
0.1814,0.2903,YES
0.3356,0.3843,NO
0.1662,0.3101,NO
0.1507,0.2509,NO
0.1441,0.5001,NO
0.3435,0.5497,YES
0.1243,0.3896,YES
0.1731,0.1622,NO
0.0952,0.4145,NO
0.1364,0.5473,NO
0.0887,0.2615,NO
0.2289,0.0849,NO
0.2088,0.0657,NO
0.2075,0.0433,NO
0.1923,0.6601,YES
0.0927,0.255,NO
0.0821,0.5747,YES
0.0311,0.318,NO
0.3081,0.4167,YES
0.0406,0.35100000000000003,NO
0.1251,0.25,NO
0.091,0.3479,NO
0.11800000000000001,0.4338,NO
0.1053,0.4519,NO
0.2201,0.488,NO
0.1351,0.3411,NO
0.1328,0.5289,NO
0.0724,0.1724,NO
0.0244,0.2116,NO
0.1404,0.8699,YES
0.3348,1.883,YES
0.2937,2.8462,YES
0.14300000000000002,0.7259,YES
0.0826,0.4052,NO
0.013000000000000001,0.091,NO
0.2103,0.7219,YES
0.1395,0.6235,NO
0.1325,1.2827,YES
0.1443,0.3152,NO
0.2165,0.4929,NO
0.1934,0.2884,NO
0.1934,0.3964,NO
0.0572,0.141,NO
0.2318,2.9165,YES
0.0556,0.1171,NO
0.3609,2.1359,YES
0.1417,0.1363,NO
0.255,1.3964,YES
0.0522,0.3757,NO
0.0677,0.3256,NO
0.1439,0.7081,NO
0.0494,0.5693,NO
0.1715,1.2231,YES
0.0964,0.4637,NO
0.1343,0.7931,YES
0.1544,0.4254,NO
0.0732,0.3474,NO
0.1975,0.6176,NO
0.2582,0.7311,NO
0.1977,0.5232,NO
0.1701,0.5716,NO
0.1684,0.3843,NO
0.1225,0.5178,NO
0.1458,0.4865,NO
0.4028,2.7103,YES
0.1577,0.8188,NO
0.2904,1.3564,YES
0.1987,0.1943,NO
0.1756,0.24600000000000002,NO
0.1689,0.0806,NO
0.054000000000000006,0.5434,NO
0.1469,0.8324,NO
0.0547,0.2695,NO
0.1082,0.6327,NO
0.2019,0.3811,NO
0.1293,0.7565,NO
0.3897,1.5572,YES
0.3612,1.5372,YES
0.2791,2.1590000000000003,YES
0.2894,2.1053,YES
0.2226,0.9937,NO
0.1753,1.8126,YES
0.0979,0.6955,NO
0.0985,0.2113,NO
0.0774,0.1653,NO
0.1069,0.4426,YES
0.3647,1.0146,YES
0.2531,1.9759,YES
0.1331,0.9025,YES
0.0885,0.3055,NO
0.0604,0.0773,NO
0.2068,0.4425,YES
0.2598,0.4089,NO
0.106,0.9663,YES
0.1459,0.2017,NO
0.2252,0.2097,NO
0.2571,0.2818,NO
0.2375,0.154,NO
0.1453,0.1774,NO
0.2245,1.9892,YES
0.141,0.2795,NO
0.2623,1.82,YES
0.142,0.0521,NO
0.2555,1.0492,YES
0.2049,0.249,NO
0.2206,0.3582,NO
0.2228,0.6563,NO
0.1032,0.3628,NO
0.1461,0.8687,YES
0.1116,0.5482,NO
0.1326,0.9878,YES
0.1415,0.387,NO
0.0745,0.2749,NO
0.2381,1.0621,NO
0.19,0.6106,NO
0.1547,0.3776,NO
0.1997,1.0463,NO
0.1653,0.6257,NO
0.1536,0.4331,NO
0.1999,1.0604,NO
0.1989,3.4956,YES
0.2045,1.2764,NO
0.2447,1.6008,YES
0.2519,0.54,NO
0.2036,0.3209,NO
0.2033,0.3344,NO
0.0533,0.5944,NO
0.105,0.6012,NO
0.055999999999999994,0.2848,NO
0.1113,0.6729999999999999,NO
0.2256,0.3108,NO
0.0989,0.7256,NO
0.1879,1.8559,YES
0.1445,2.3126,YES
0.1901,3.0197,YES
0.3108,3.2413,YES
0.2405,1.3349,NO
0.1657,2.4725,YES
0.1331,1.1159,NO
0.0949,0.1355,NO
0.1339,0.1926,NO
0.22399999999999998,0.8936,NO
0.1967,0.4652,NO
0.1436,0.4367,NO
0.2079,0.7261,NO
0.1339,0.4022,NO
0.0967,0.2726,NO
0.2198,0.515,NO
0.3428,2.2482,YES
0.2344,0.8909,NO
0.1736,0.9138,YES
0.1331,0.2982,NO
0.0735,0.1454,NO
0.0647,0.1115,NO
0.204,0.3192,NO
0.1327,0.4672,NO
0.1655,0.1994,NO
0.31,0.6602,NO
0.1309,0.1351,NO
0.2819,0.5375,NO
0.4042,1.1077,YES
0.3296,1.8203,YES
0.4941,2.1106,YES
0.1783,2.5686,YES
0.193,1.0087,NO
0.2673,1.7581,YES
0.1726,0.8658,NO
0.1439,0.1608,NO
0.0769,0.1954,NO
0.1953,0.9995,NO
0.2342,0.6016,NO
0.2047,0.43799999999999994,NO
0.1823,0.7918,NO
0.1684,0.4024,NO
0.1204,0.2096,NO
0.1751,0.7675,NO
0.3579,2.7760000000000002,YES
0.1828,1.1375,NO
0.2083,0.9584,YES
0.2252,0.4724,NO
0.2041,0.5169,NO
0.2007,0.3933,NO
0.0498,0.3333,NO
0.1415,0.6393,NO
0.0515,0.18899999999999997,NO
0.1207,0.4704,NO
0.1912,0.1003,NO
0.14,0.7347,NO
0.4038,1.1001,YES
0.3494,1.7762,YES
0.2799,2.2113,YES
0.2675,2.0768,YES
0.2206,1.1479,NO
0.2003,2.2166,YES
0.1168,0.7140000000000001,NO
0.0727,0.1286,NO
0.0714,0.1299,NO
0.10800000000000001,0.4207,NO
0.2886,0.0482,NO
0.1427,0.1374,NO
0.0855,0.2802,NO
0.0605,0.1775,NO
0.0532,0.1604,NO
0.1421,0.3954,NO
0.4397,2.178,YES
0.0607,0.3106,NO
0.2347,0.9819,YES
0.2118,0.3951,NO
0.2048,0.1142,NO
0.2045,0.2516,NO
0.0849,0.0872,NO
0.1035,0.1554,NO
0.0824,0.0,NO
0.0975,0.1701,NO
0.1702,0.064,NO
0.1518,0.2386,NO
0.3372,1.0961,YES
0.3303,1.7306,YES
0.314,2.0091,YES
0.1257,2.5402,YES
0.1375,0.2817,NO
0.1128,1.6159,YES
0.099,0.1815,NO
0.1069,0.9471,NO
0.0451,0.5454,NO
0.5095,4.0051,YES
0.1431,0.6639,YES
0.1227,0.5432,YES
0.2847,3.1662,YES
0.2237,0.5159,NO
0.1065,0.5834,NO
0.3266,3.5069,YES
0.0974,1.0601,NO
0.3289,5.1365,YES
0.1059,0.4007,NO
0.2131,0.5308,NO
0.1496,0.2213,NO
0.1474,0.3818,NO
0.0902,0.7371,NO
0.0993,1.0175,YES
0.0875,0.4967,NO
0.2369,1.3942,YES
0.2129,0.5036,NO
0.1321,0.82,YES
0.1271,0.6967,NO
0.08,0.8436,NO
0.3025,1.5513,NO
0.12,0.8423,NO
0.3399,4.4536,YES
0.2516,0.8083,NO
0.2081,4.2003,YES
0.1799,0.3022,NO
0.1547,0.1835,NO
0.3595,1.4437,YES
0.2156,0.4705,NO
0.1535,0.7138,NO
0.4159,1.2391,YES
0.1827,0.1237,NO
0.1097,0.0981,NO
0.5448,1.2917,YES
0.191,0.317,NO
0.4381,1.9858,YES
0.1528,0.1845,NO
0.3264,0.193,NO
0.3203,0.2491,NO
0.2648,0.1504,NO
0.171,0.1336,NO
0.21899999999999997,0.9505,NO
0.1398,0.1473,NO
0.3673,0.9057,NO
0.1451,0.0539,NO
0.2637,0.715,NO
0.1991,0.2974,NO
0.1784,0.2767,NO
0.3767,0.556,NO
0.1917,0.2713,NO
0.3794,1.7034,YES
0.3359,0.2401,NO
0.2874,1.7024,YES
0.0798,0.4842,NO
0.0364,0.4263,NO
