DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_22,Associated
0.0737,0.9813,NO
0.0652,0.4007,NO
0.1144,1.2489,NO
0.2164,1.6069,NO
0.0671,0.9589,NO
0.0906,0.9188,NO
0.0589,1.0458,NO
0.0679,0.685,NO
0.1689,0.4635,NO
0.2469,4.0439,YES
0.0616,0.3919,NO
0.33799999999999997,3.1151,YES
0.2427,0.1784,NO
0.2231,0.5369,NO
0.2223,0.4718,NO
0.1142,0.8491,NO
0.0706,1.3961,NO
0.1109,1.0643,NO
0.0747,0.3156,NO
0.2179,0.6547,NO
0.1147,0.4532,NO
0.0779,3.386,YES
0.0804,3.2931,YES
0.1668,3.2895,YES
0.24,3.0669999999999997,YES
0.1573,0.3429,NO
0.0716,2.9607,YES
0.1205,1.0070000000000001,NO
0.1072,2.7861,YES
0.2444,1.3921,YES
0.3362,1.3223,NO
0.1579,0.9444,NO
0.1148,0.7902,NO
0.1112,1.0067,NO
0.3947,2.5498,YES
0.0957,2.5179,YES
0.1364,0.9199,NO
0.1056,0.5618,NO
0.0981,1.0279,NO
0.1058,0.5876,NO
0.1797,1.0872,NO
0.1526,1.2754,NO
0.1551,1.3085,NO
0.2811,2.24,YES
0.0766,1.1599,NO
0.1126,2.5525,YES
0.0341,1.2128,NO
0.3399,2.4789,YES
0.0412,0.6989,NO
0.1212,0.4661,NO
0.0769,0.6881,NO
0.1235,0.5935,NO
0.0802,0.6392,NO
0.1903,0.9381,NO
0.1119,0.2344,NO
0.1008,1.1498,NO
0.0886,0.7406,NO
0.1534,0.4879,NO
0.1331,1.2322,NO
0.2865,1.557,NO
0.1512,1.0228,NO
0.1666,0.852,NO
0.1465,0.9884,NO
0.0509,0.433,NO
0.2187,0.4143,NO
0.4574,3.8602,YES
0.1603,0.4251,NO
0.2015,2.8556,YES
0.205,0.4244,NO
0.2168,0.6509,NO
0.2136,0.6054,NO
0.1919,0.7105,NO
0.1533,1.6356,NO
0.1268,0.7392,NO
0.1947,0.5319,NO
0.1755,0.4574,NO
0.2202,0.4848,NO
0.4465,3.3681,YES
0.4252,3.188,YES
0.3653,3.2563,YES
0.1771,2.9174,YES
0.1659,0.2742,NO
0.1927,2.8951,YES
0.1251,1.0515,NO
0.1303,3.1129,YES
0.1814,1.6191,YES
0.3356,1.3106,NO
0.1662,1.6085,NO
0.1507,1.288,NO
0.1441,0.9706,NO
0.3435,2.4458,YES
0.1243,2.5669,YES
0.1731,0.556,NO
0.0952,1.4196,NO
0.1364,0.5561,NO
0.0887,1.3849,NO
0.2289,1.5230000000000001,NO
0.2088,1.8587,NO
0.2075,2.0005,NO
0.1923,2.342,YES
0.0927,1.4443,NO
0.0821,2.6632,YES
0.0311,1.2409,NO
0.3081,2.6839999999999997,YES
0.0406,0.8569,NO
0.1251,1.0314,NO
0.091,1.2465,NO
0.11800000000000001,1.1697,NO
0.1053,1.0612,NO
0.2201,0.4605,NO
0.1351,0.8217,NO
0.1328,0.8002,NO
0.0724,0.2881,NO
0.0244,0.4994,NO
0.1404,2.7627,YES
0.3348,4.1906,YES
0.2937,4.4301,YES
0.14300000000000002,2.1958,YES
0.0826,0.9284,NO
0.013000000000000001,0.3193,NO
0.2103,2.1653,YES
0.1395,0.4293,NO
0.1325,2.4043,YES
0.1443,0.3049,NO
0.2165,0.8488,NO
0.1934,1.25,NO
0.1934,1.3711,NO
0.0572,0.2703,NO
0.2318,5.2031,YES
0.0556,0.2348,NO
0.3609,4.6709,YES
0.1417,0.8513,NO
0.255,4.1306,YES
0.0522,0.9071,NO
0.0677,0.9477,NO
0.1439,1.0339,NO
0.0494,0.9129999999999999,NO
0.1715,2.3298,YES
0.0964,0.9944,NO
0.1343,2.1259,YES
0.1544,0.948,NO
0.0732,0.4613,NO
0.1975,1.7,NO
0.2582,1.8318,NO
0.1977,1.3396,NO
0.1701,1.2063,NO
0.1684,1.1641,NO
0.1225,0.7649,NO
0.1458,1.2118,NO
0.4028,3.7066,YES
0.1577,0.9764,NO
0.2904,2.6641,YES
0.1987,0.4677,NO
0.1756,0.7120000000000001,NO
0.1689,0.8686,NO
0.054000000000000006,0.8004,NO
0.1469,1.6937,NO
0.0547,1.0732,NO
0.1082,0.6801,NO
0.2019,0.9974,NO
0.1293,0.9042,NO
0.3897,3.2307,YES
0.3612,3.3476,YES
0.2791,3.0194,YES
0.2894,3.0115,YES
0.2226,1.0595,NO
0.1753,2.8857,YES
0.0979,1.4556,NO
0.0985,0.5446,NO
0.0774,0.5695,NO
0.1069,2.1009,YES
0.3647,3.7965,YES
0.2531,3.9316,YES
0.1331,1.7282,YES
0.0885,1.0142,NO
0.0604,0.5029,NO
0.2068,1.8840000000000001,YES
0.2598,1.3330000000000002,NO
0.106,1.6654,YES
0.1459,0.8448,NO
0.2252,0.6932,NO
0.2571,1.1311,NO
0.2375,1.4061,NO
0.1453,0.5918,NO
0.2245,4.6871,YES
0.141,0.5338,NO
0.2623,3.8088,YES
0.142,0.8922,NO
0.2555,3.452,YES
0.2049,1.5719999999999998,NO
0.2206,1.7181,NO
0.2228,1.5775,NO
0.1032,1.1496,NO
0.1461,1.643,YES
0.1116,1.3867,NO
0.1326,1.9729,YES
0.1415,0.9917,NO
0.0745,0.5879,NO
0.2381,2.0549,NO
0.19,1.8592,NO
0.1547,1.2447,NO
0.1997,1.3933,NO
0.1653,1.1861,NO
0.1536,0.7498,NO
0.1999,1.4365,NO
0.1989,3.6795,YES
0.2045,1.2287,NO
0.2447,2.7359,YES
0.2519,1.1598,NO
0.2036,1.3876,NO
0.2033,1.4161,NO
0.0533,0.8290000000000001,NO
0.105,1.9285,NO
0.055999999999999994,1.0228,NO
0.1113,0.9384,NO
0.2256,1.0076,NO
0.0989,0.9696,NO
0.1879,3.2245,YES
0.1445,3.2737,YES
0.1901,3.2956,YES
0.3108,3.1134,YES
0.2405,1.2167,NO
0.1657,2.9389999999999996,YES
0.1331,1.6480000000000001,NO
0.0949,0.7627,NO
0.1339,0.5126,NO
0.22399999999999998,2.1708,NO
0.1967,1.5453,NO
0.1436,1.1748,NO
0.2079,1.6531,NO
0.1339,1.2127,NO
0.0967,0.4127,NO
0.2198,1.3459999999999999,NO
0.3428,3.3726,YES
0.2344,1.5021,NO
0.1736,2.4385,YES
0.1331,0.5823,NO
0.0735,0.6469,NO
0.0647,0.5354,NO
0.204,0.64,NO
0.1327,1.9919,NO
0.1655,0.7075,NO
0.31,1.0432,NO
0.1309,0.4568,NO
0.2819,0.8326,NO
0.4042,3.0721,YES
0.3296,2.8843,YES
0.4941,2.9846,YES
0.1783,2.6699,YES
0.193,1.2974,NO
0.2673,2.563,YES
0.1726,1.9425,NO
0.1439,0.6394,NO
0.0769,0.2947,NO
0.1953,1.2111,NO
0.2342,1.5582,NO
0.2047,0.9365,NO
0.1823,0.9804,NO
0.1684,0.9847,NO
0.1204,0.3703,NO
0.1751,0.6293,NO
0.3579,4.0075,YES
0.1828,0.5639,NO
0.2083,2.9721,YES
0.2252,0.2722,NO
0.2041,0.5476,NO
0.2007,0.4782,NO
0.0498,0.6428,NO
0.1415,1.3958,NO
0.0515,0.6837,NO
0.1207,0.3985,NO
0.1912,0.3889,NO
0.14,0.44799999999999995,NO
0.4038,3.4753,YES
0.3494,3.32,YES
0.2799,3.2837,YES
0.2675,3.1165,YES
0.2206,0.4205,NO
0.2003,2.8684,YES
0.1168,1.2692,NO
0.0727,0.6511,NO
0.0714,0.2949,NO
0.10800000000000001,0.6475,NO
0.2886,1.4729,NO
0.1427,0.8261,NO
0.0855,0.3999,NO
0.0605,0.9298,NO
0.0532,0.4189,NO
0.1421,0.2797,NO
0.4397,3.2055,YES
0.0607,0.2117,NO
0.2347,2.4112,YES
0.2118,0.1577,NO
0.2048,0.3815,NO
0.2045,0.4306,NO
0.0849,0.6859,NO
0.1035,1.2606,NO
0.0824,0.7308,NO
0.0975,0.319,NO
0.1702,0.4257,NO
0.1518,0.4883,NO
0.3372,2.5775,YES
0.3303,2.653,YES
0.314,2.3578,YES
