DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_75,Associated
0.0737,0.3758,NO
0.0652,0.1008,NO
0.1144,0.2281,NO
0.2164,0.1672,NO
0.0671,0.4389,NO
0.0906,0.4991,NO
0.0589,0.3887,NO
0.0679,0.1934,NO
0.1689,0.3215,NO
0.2469,1.7352,YES
0.0616,0.1578,NO
0.33799999999999997,1.3459,YES
0.2427,0.1175,NO
0.2231,0.3069,NO
0.2223,0.0111,NO
0.1142,0.244,NO
0.0706,0.2211,NO
0.1109,0.2467,NO
0.0747,0.0777,NO
0.2179,0.0556,NO
0.1147,0.4545,NO
0.0779,1.6147,YES
0.0804,1.5994,YES
0.1668,1.7795,YES
0.24,1.4586,YES
0.1573,0.4912,NO
0.0716,1.6299,YES
0.1205,0.415,NO
0.1072,0.8101,YES
0.2444,0.4349,YES
0.3362,0.4731,NO
0.1579,0.2709,NO
0.1148,0.1978,NO
0.1112,0.4607,NO
0.3947,1.4345,YES
0.0957,2.1958,YES
0.1364,0.2985,NO
0.1056,0.2604,NO
0.0981,0.3053,NO
0.1058,0.2533,NO
0.1797,0.4229,NO
0.1526,0.1441,NO
0.1551,0.0689,NO
0.2811,1.1638,YES
0.0766,0.3268,NO
0.1126,2.0896,YES
0.0341,0.3547,NO
0.3399,1.4382,YES
0.0412,0.4894,NO
0.1212,0.1262,NO
0.0769,0.2302,NO
0.1235,0.2339,NO
0.0802,0.0538,NO
0.1903,0.2613,NO
0.1119,0.2393,NO
0.1008,0.2354,NO
0.0886,0.4296,NO
0.1534,0.1925,NO
0.1331,0.5773,NO
0.2865,0.2526,NO
0.1512,0.4,NO
0.1666,0.4832,NO
0.1465,0.4504,NO
0.0509,0.3699,NO
0.2187,0.5337,NO
0.4574,1.9972,YES
0.1603,0.6119,NO
0.2015,1.1643,YES
0.205,0.24,NO
0.2168,0.4361,NO
0.2136,0.0275,NO
0.1919,0.22,NO
0.1533,0.4191,NO
0.1268,0.2707,NO
0.1947,0.32799999999999996,NO
0.1755,0.2085,NO
0.2202,0.4499,NO
0.4465,1.923,YES
0.4252,1.5562,YES
0.3653,2.1657,YES
0.1771,1.4734,YES
0.1659,0.5595,NO
0.1927,1.6828,YES
0.1251,0.35700000000000004,NO
0.1303,1.2782,YES
0.1814,1.2527,YES
0.3356,0.8359,NO
0.1662,0.4628,NO
0.1507,0.2063,NO
0.1441,0.5378,NO
0.3435,2.1688,YES
0.1243,2.2236,YES
0.1731,0.4624,NO
0.0952,0.2756,NO
0.1364,0.4922,NO
0.0887,0.3205,NO
0.2289,0.5308,NO
0.2088,0.511,NO
0.2075,0.3355,NO
0.1923,1.2065,YES
0.0927,0.4278,NO
0.0821,1.6508,YES
0.0311,0.3732,NO
0.3081,1.4544,YES
0.0406,0.408,NO
0.1251,0.1031,NO
0.091,0.3762,NO
0.11800000000000001,0.3129,NO
0.1053,0.1089,NO
0.2201,0.4916,NO
0.1351,0.32299999999999995,NO
0.1328,0.3571,NO
0.0724,0.7613,NO
0.0244,0.225,NO
0.1404,1.2661,YES
0.3348,2.9771,YES
0.2937,1.8459,YES
0.14300000000000002,1.1234,YES
0.0826,0.5348,NO
0.013000000000000001,0.3797,NO
0.2103,0.7015,YES
0.1395,0.6873,NO
0.1325,0.9355,YES
0.1443,0.2888,NO
0.2165,0.5725,NO
0.1934,0.4526,NO
0.1934,0.217,NO
0.0572,0.1313,NO
0.2318,2.9377,YES
0.0556,0.3278,NO
0.3609,2.9089,YES
0.1417,0.3929,NO
0.255,2.9427,YES
0.0522,0.6409,NO
0.0677,0.8107,NO
0.1439,0.5579999999999999,NO
0.0494,0.4143,NO
0.1715,1.1564,YES
0.0964,0.4531,NO
0.1343,0.53,YES
0.1544,0.3888,NO
0.0732,0.0867,NO
0.1975,0.4302,NO
0.2582,0.3447,NO
0.1977,0.3848,NO
0.1701,0.385,NO
0.1684,0.4079,NO
0.1225,0.4299,NO
0.1458,0.3756,NO
0.4028,2.0643,YES
0.1577,0.5801,NO
0.2904,1.2493,YES
0.1987,0.4012,NO
0.1756,0.415,NO
0.1689,0.0753,NO
0.054000000000000006,0.2406,NO
0.1469,0.4678,NO
0.0547,0.3995,NO
0.1082,0.2712,NO
0.2019,0.3023,NO
0.1293,0.2793,NO
0.3897,1.9837,YES
0.3612,1.5447,YES
0.2791,2.1913,YES
0.2894,1.5255,YES
0.2226,0.3979,NO
0.1753,1.7228,YES
0.0979,0.1856,NO
0.0985,0.5869,NO
0.0774,0.2128,NO
0.1069,1.5896,YES
0.3647,2.0177,YES
0.2531,0.9847,YES
0.1331,0.8623,YES
0.0885,0.2832,NO
0.0604,0.3159,NO
0.2068,1.3183,YES
0.2598,0.6194,NO
0.106,1.444,YES
0.1459,0.1685,NO
0.2252,0.37799999999999995,NO
0.2571,0.4228,NO
0.2375,0.1326,NO
0.1453,0.0882,NO
0.2245,1.9827,YES
0.141,0.2068,NO
0.2623,2.5801,YES
0.142,0.3049,NO
0.2555,2.0773,YES
0.2049,0.5272,NO
0.2206,0.5949,NO
0.2228,0.6752,NO
0.1032,0.4407,NO
0.1461,1.4856,YES
0.1116,0.58,NO
0.1326,0.4742,YES
0.1415,0.7709,NO
0.0745,0.3215,NO
0.2381,0.977,NO
0.19,0.7415,NO
0.1547,0.7676,NO
0.1997,1.0898,NO
0.1653,0.4946,NO
0.1536,0.4922,NO
0.1999,0.6449,NO
0.1989,3.2225,YES
0.2045,0.5924,NO
0.2447,1.7593,YES
0.2519,0.3179,NO
0.2036,0.6714,NO
0.2033,0.0217,NO
0.0533,0.1269,NO
0.105,0.9129999999999999,NO
