DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_89,Associated
0.0737,0.1542,NO
0.0652,0.0952,NO
0.1144,0.2507,NO
0.2164,0.3701,NO
0.0671,0.7159,NO
0.0906,0.4842,NO
0.0589,0.0784,NO
0.0679,0.2752,NO
0.1689,0.3464,NO
0.2469,2.1407,YES
0.0616,0.7606,NO
0.33799999999999997,2.4241,YES
0.2427,0.1564,NO
0.2231,0.2793,NO
0.2223,0.2648,NO
0.1142,0.5156,NO
0.0706,1.2009,NO
0.1109,0.2699,NO
0.0747,0.5192,NO
0.2179,0.2201,NO
0.1147,0.5467,NO
0.0779,2.0924,YES
0.0804,1.9581,YES
0.1668,1.8836,YES
0.24,1.9927,YES
0.1573,0.4626,NO
0.0716,2.3396,YES
0.1205,0.3251,NO
0.1072,2.1282,YES
0.2444,1.1761,YES
0.3362,0.5422,NO
0.1579,0.5093,NO
0.1148,0.3595,NO
0.1112,0.4462,NO
0.3947,2.5286,YES
0.0957,2.0445,YES
0.1364,0.5176,NO
0.1056,0.1223,NO
0.0981,0.2608,NO
0.1058,0.2175,NO
0.1797,0.5092,NO
0.1526,0.7381,NO
0.1551,0.397,NO
0.2811,2.2789,YES
0.0766,0.3768,NO
0.1126,3.0178,YES
0.0341,0.4169,NO
0.3399,3.0183,YES
0.0412,0.3645,NO
0.1212,0.3995,NO
0.0769,0.2283,NO
0.1235,0.2502,NO
0.0802,0.0254,NO
0.1903,0.2563,NO
0.1119,0.08900000000000001,NO
0.1008,0.3672,NO
0.0886,0.1355,NO
0.1534,0.2092,NO
0.1331,0.7013,NO
0.2865,0.529,NO
0.1512,0.5864,NO
0.1666,1.2632,NO
0.1465,0.1074,NO
0.0509,0.2469,NO
0.2187,0.6367,NO
0.4574,2.9347,YES
0.1603,1.6509,NO
0.2015,3.052,YES
0.205,0.5198,NO
0.2168,0.418,NO
0.2136,0.33399999999999996,NO
0.1919,0.5544,NO
0.1533,1.8409,NO
0.1268,0.16,NO
0.1947,0.6222,NO
0.1755,0.2412,NO
0.2202,0.9011,NO
0.4465,3.0875,YES
0.4252,2.9419999999999997,YES
0.3653,2.9868,YES
0.1771,2.8922,YES
0.1659,1.1256,NO
0.1927,3.5162,YES
0.1251,0.981,NO
0.1303,1.8166,YES
0.1814,1.5546,YES
0.3356,2.5615,NO
0.1662,0.8344,NO
0.1507,0.6958,NO
0.1441,3.1494,NO
0.3435,2.1045,YES
0.1243,1.8653,YES
0.1731,2.7969999999999997,NO
0.0952,1.3352,NO
0.1364,2.7909,NO
0.0887,1.5442,NO
0.2289,1.1054,NO
0.2088,1.2597,NO
0.2075,1.0504,NO
0.1923,2.0752,YES
0.0927,1.3617,NO
0.0821,2.6728,YES
0.0311,1.4015,NO
0.3081,3.1156,YES
0.0406,1.1442,NO
0.1251,1.7944,NO
0.091,1.5724,NO
0.11800000000000001,1.4884,NO
0.1053,1.6994,NO
0.2201,2.5562,NO
0.1351,1.8793,NO
0.1328,2.5382,NO
0.0724,0.5382,NO
0.0244,0.6227,NO
0.1404,1.242,YES
0.3348,3.4360000000000004,YES
0.2937,3.9334,YES
0.14300000000000002,1.5513,YES
0.0826,0.6349,NO
0.013000000000000001,0.4445,NO
0.2103,1.9348,YES
0.1395,0.6976,NO
0.1325,1.6680000000000001,YES
0.1443,0.6402,NO
0.2165,0.4894,NO
0.1934,0.8303,NO
0.1934,0.9828,NO
0.0572,0.485,NO
0.2318,4.2394,YES
0.0556,0.48100000000000004,NO
0.3609,4.4979,YES
0.1417,1.1146,NO
0.255,4.4876,YES
0.0522,1.1936,NO
0.0677,0.3946,NO
0.1439,1.5238,NO
0.0494,0.8675,NO
0.1715,2.1515,YES
0.0964,1.1895,NO
0.1343,2.102,YES
0.1544,0.2953,NO
0.0732,0.2061,NO
0.1975,1.074,NO
0.2582,0.6609999999999999,NO
0.1977,0.8224,NO
0.1701,1.8031,NO
0.1684,0.0606,NO
0.1225,0.5131,NO
0.1458,1.1801,NO
0.4028,3.2115,YES
0.1577,2.1359,NO
0.2904,3.3848,YES
0.1987,0.3613,NO
0.1756,0.2698,NO
0.1689,0.3846,NO
0.054000000000000006,0.6252,NO
0.1469,2.0753,NO
0.0547,0.44,NO
0.1082,0.9067,NO
0.2019,0.6299,NO
0.1293,1.2057,NO
0.3897,3.3398,YES
0.3612,3.1872,YES
0.2791,3.2487,YES
0.2894,3.3558,YES
0.2226,1.7478,NO
0.1753,3.9336,YES
0.0979,1.2301,NO
0.0985,0.3499,NO
0.0774,0.2732,NO
0.1069,0.7781,YES
0.3647,3.0829,YES
0.2531,3.4601,YES
0.1331,1.0898,YES
0.0885,0.5393,NO
0.0604,0.3413,NO
0.2068,1.3849,YES
0.2598,0.9506,NO
0.106,0.7879999999999999,YES
0.1459,1.0646,NO
0.2252,0.4533,NO
0.2571,0.9888,NO
0.2375,1.1467,NO
0.1453,0.3994,NO
0.2245,3.4125,YES
0.141,0.4072,NO
0.2623,3.5962,YES
0.142,1.0832,NO
0.2555,3.8197,YES
0.2049,1.1405,NO
0.2206,0.5712,NO
0.2228,1.2443,NO
0.1032,1.1267,NO
0.1461,1.4645,YES
0.1116,1.1283,NO
0.1326,0.9362,YES
0.1415,0.359,NO
0.0745,0.2174,NO
0.2381,1.1723,NO
0.19,0.44,NO
0.1547,0.6431,NO
0.1997,1.4924,NO
0.1653,0.2953,NO
0.1536,0.5237,NO
0.1999,1.1917,NO
0.1989,2.4407,YES
0.2045,1.7006,NO
0.2447,2.7565,YES
0.2519,0.6957,NO
0.2036,0.7693,NO
0.2033,0.6644,NO
0.0533,0.6955,NO
0.105,1.3392,NO
0.055999999999999994,0.4414,NO
0.1113,0.7052,NO
0.2256,0.7024,NO
0.0989,0.6884,NO
0.1879,2.505,YES
0.1445,2.4528,YES
0.1901,2.2856,YES
0.3108,2.4282,YES
