DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_43,Associated
0.0737,0.3365,NO
0.0652,0.2417,NO
0.1144,0.3659,NO
0.2164,0.2582,NO
0.0671,0.3407,NO
0.0906,0.134,NO
0.0589,0.5413,NO
0.0679,0.3476,NO
0.1689,0.2434,NO
0.2469,1.6607,YES
0.0616,0.3794,NO
0.33799999999999997,0.6485,YES
0.2427,0.3577,NO
0.2231,0.2852,NO
0.2223,0.4707,NO
0.1142,0.324,NO
0.0706,0.2815,NO
0.1109,0.6287,NO
0.0747,0.1135,NO
0.2179,0.3482,NO
0.1147,0.2111,NO
0.0779,1.0069,YES
0.0804,1.6738,YES
0.1668,0.6354,YES
0.24,1.6848,YES
0.1573,0.4957,NO
0.0716,0.5996,YES
0.1205,0.1343,NO
0.1072,0.6512,YES
0.2444,1.0614,YES
0.3362,0.6953,NO
0.1579,0.4878,NO
0.1148,0.309,NO
0.1112,0.6156,NO
0.3947,1.4539,YES
0.0957,1.5067,YES
0.1364,0.5818,NO
0.1056,0.2962,NO
0.0981,0.4133,NO
0.1058,0.2187,NO
0.1797,0.2746,NO
0.1526,0.1323,NO
0.1551,0.0521,NO
0.2811,1.4248,YES
0.0766,0.5478,NO
0.1126,2.2096,YES
0.0341,0.4579,NO
0.3399,1.3558,YES
0.0412,0.5045,NO
0.1212,0.3213,NO
0.0769,0.3192,NO
0.1235,0.1002,NO
0.0802,0.2961,NO
0.1903,0.5876,NO
0.1119,0.3393,NO
0.1008,0.33399999999999996,NO
0.0886,0.2037,NO
0.1534,0.2911,NO
0.1331,1.0262,NO
0.2865,0.5023,NO
0.1512,0.6399,NO
0.1666,0.7406,NO
0.1465,0.7126,NO
0.0509,0.2697,NO
0.2187,0.7424,NO
0.4574,2.345,YES
0.1603,0.7029,NO
0.2015,1.9423,YES
0.205,0.4743,NO
0.2168,0.5760000000000001,NO
0.2136,0.4202,NO
0.1919,0.2366,NO
0.1533,0.5564,NO
0.1268,0.3631,NO
0.1947,0.4319,NO
0.1755,0.385,NO
0.2202,0.7903,NO
0.4465,1.9597,YES
0.4252,2.8489,YES
0.3653,1.0305,YES
0.1771,2.3207,YES
0.1659,1.2031,NO
0.1927,1.2742,YES
0.1251,0.5394,NO
0.1303,0.9672,YES
0.1814,0.392,YES
0.3356,0.8328,NO
0.1662,0.3022,NO
0.1507,0.223,NO
0.1441,0.557,NO
0.3435,1.3855,YES
0.1243,1.6212,YES
0.1731,0.7051,NO
0.0952,0.38799999999999996,NO
0.1364,0.425,NO
0.0887,0.2217,NO
0.2289,0.2052,NO
0.2088,0.2477,NO
0.2075,0.0959,NO
0.1923,1.2789,YES
0.0927,0.2007,NO
0.0821,2.3274,YES
0.0311,0.0772,NO
0.3081,0.8893,YES
0.0406,0.1419,NO
0.1251,0.3474,NO
0.091,0.516,NO
0.11800000000000001,0.2039,NO
0.1053,0.3981,NO
0.2201,0.7795,NO
0.1351,0.3118,NO
0.1328,0.5345,NO
0.0724,0.264,NO
0.0244,0.1762,NO
0.1404,1.4542,YES
0.3348,2.4496,YES
0.2937,3.0485,YES
0.14300000000000002,1.4474,YES
0.0826,0.4786,NO
0.013000000000000001,0.1098,NO
0.2103,1.4773,YES
0.1395,0.4487,NO
0.1325,1.4919,YES
0.1443,0.31,NO
0.2165,0.4739,NO
0.1934,0.5612,NO
0.1934,0.3105,NO
0.0572,0.3176,NO
0.2318,3.5729,YES
0.0556,0.3224,NO
0.3609,2.8003,YES
0.1417,0.3939,NO
0.255,2.7874,YES
0.0522,0.3519,NO
0.0677,0.5907,NO
0.1439,0.5008,NO
0.0494,0.3068,NO
0.1715,1.8334,YES
0.0964,0.3562,NO
0.1343,0.8095,YES
0.1544,0.2546,NO
0.0732,0.0634,NO
0.1975,0.7222,NO
0.2582,0.3878,NO
0.1977,0.3285,NO
0.1701,0.6059,NO
0.1684,0.4675,NO
0.1225,0.1694,NO
0.1458,0.5631,NO
0.4028,2.1278,YES
0.1577,0.4976,NO
0.2904,1.1684,YES
0.1987,0.3085,NO
0.1756,0.2935,NO
0.1689,0.2579,NO
0.054000000000000006,0.0767,NO
0.1469,0.5044,NO
0.0547,0.3448,NO
0.1082,0.4307,NO
0.2019,0.1641,NO
0.1293,0.5904,NO
0.3897,1.3847,YES
0.3612,2.1394,YES
0.2791,0.7515,YES
0.2894,2.1201,YES
0.2226,0.7818,NO
0.1753,1.0302,YES
0.0979,0.3282,NO
0.0985,0.1204,NO
0.0774,0.1144,NO
0.1069,1.3665,YES
0.3647,2.736,YES
0.2531,2.8482,YES
0.1331,1.3494,YES
0.0885,0.3795,NO
0.0604,0.1244,NO
0.2068,1.2098,YES
0.2598,0.6008,NO
0.106,1.1864,YES
0.1459,0.5805,NO
0.2252,0.331,NO
0.2571,0.5531,NO
0.2375,0.0353,NO
0.1453,0.1303,NO
0.2245,3.4676,YES
0.141,0.2513,NO
0.2623,3.2039,YES
0.142,0.273,NO
0.2555,3.2394,YES
0.2049,0.4103,NO
0.2206,0.8056,NO
0.2228,0.4296,NO
0.1032,0.4377,NO
0.1461,1.3379,YES
0.1116,0.5444,NO
0.1326,0.4803,YES
0.1415,0.2555,NO
0.0745,0.1917,NO
0.2381,1.3783,NO
0.19,0.8225,NO
0.1547,0.852,NO
0.1997,0.9768,NO
0.1653,0.8334,NO
0.1536,0.2883,NO
0.1999,1.0457,NO
0.1989,2.5142,YES
0.2045,0.8395,NO
0.2447,2.3586,YES
0.2519,0.6749,NO
0.2036,0.7339,NO
0.2033,0.5657,NO
0.0533,0.3796,NO
0.105,1.0054,NO
0.055999999999999994,0.4807,NO
0.1113,0.6851,NO
0.2256,0.3083,NO
0.0989,1.0557,NO
0.1879,2.4113,YES
0.1445,2.8359,YES
0.1901,1.1306,YES
0.3108,2.4903,YES
0.2405,1.2483,NO
0.1657,1.7784,YES
0.1331,0.5762,NO
0.0949,0.1777,NO
0.1339,0.2161,NO
0.22399999999999998,0.7266,NO
0.1967,0.1927,NO
0.1436,0.3913,NO
0.2079,0.4204,NO
0.1339,0.5412,NO
0.0967,0.1686,NO
0.2198,0.5599,NO
0.3428,2.0077,YES
0.2344,0.415,NO
0.1736,1.1643,YES
0.1331,0.2053,NO
0.0735,0.3226,NO
0.0647,0.2308,NO
0.204,0.2504,NO
0.1327,0.2436,NO
0.1655,0.2991,NO
0.31,0.0887,NO
0.1309,0.2825,NO
0.2819,0.2919,NO
0.4042,1.7208,YES
0.3296,2.0843,YES
0.4941,0.7027,YES
0.1783,2.0149,YES
0.193,0.7199,NO
0.2673,0.9525,YES
0.1726,0.4839,NO
