DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_4,Associated
0.0737,0.737,NO
0.0652,0.1329,NO
0.1144,1.3046,NO
0.2164,1.5389,NO
0.0671,0.4109,NO
0.0906,1.7046,NO
0.0589,0.7924,NO
0.0679,0.2862,NO
0.1689,1.5230000000000001,NO
0.2469,2.2609,YES
0.0616,0.706,NO
0.33799999999999997,2.5806,YES
0.2427,0.6624,NO
0.2231,0.3674,NO
0.2223,0.0703,NO
0.1142,0.593,NO
0.0706,1.4395,NO
0.1109,0.3765,NO
0.0747,0.4024,NO
0.2179,0.2249,NO
0.1147,0.8411,NO
0.0779,2.0346,YES
0.0804,2.416,YES
0.1668,2.8613,YES
0.24,1.6817,YES
0.1573,0.8420000000000001,NO
0.0716,1.641,YES
0.1205,0.5428,NO
0.1072,2.8283,YES
0.2444,1.8028,YES
0.3362,1.1907,NO
0.1579,1.3371,NO
0.1148,0.7521,NO
0.1112,1.0005,NO
0.3947,2.8744,YES
0.0957,1.8236,YES
0.1364,0.9153,NO
0.1056,0.8137,NO
0.0981,1.0005,NO
0.1058,0.5117,NO
0.1797,0.6526,NO
0.1526,1.3897,NO
0.1551,0.4168,NO
0.2811,1.9897,YES
0.0766,0.8403,NO
0.1126,2.7119,YES
0.0341,0.8273,NO
0.3399,1.6098,YES
0.0412,0.6384,NO
0.1212,0.6934,NO
0.0769,0.8672,NO
0.1235,0.7917,NO
0.0802,0.5436,NO
0.1903,1.2536,NO
0.1119,0.8956,NO
0.1008,0.6803,NO
0.0886,0.8525,NO
0.1534,0.3643,NO
0.1331,1.1261,NO
0.2865,2.6227,NO
0.1512,1.227,NO
0.1666,1.5918,NO
0.1465,1.0026,NO
0.0509,0.4457,NO
0.2187,1.4293,NO
0.4574,3.3796,YES
0.1603,0.5276,NO
0.2015,3.2181,YES
0.205,0.97,NO
0.2168,1.025,NO
0.2136,0.3975,NO
0.1919,0.4762,NO
0.1533,2.5779,NO
0.1268,0.6479,NO
0.1947,1.0952,NO
0.1755,0.2208,NO
0.2202,1.5242,NO
0.4465,2.9782,YES
0.4252,3.7523,YES
0.3653,3.9376,YES
0.1771,1.7812,YES
0.1659,0.7140000000000001,NO
0.1927,2.2566,YES
0.1251,0.5663,NO
0.1303,2.9227,YES
0.1814,1.6823,YES
0.3356,1.6423,NO
0.1662,1.5555,NO
0.1507,0.7403,NO
0.1441,1.9081,NO
0.3435,3.0193,YES
0.1243,1.8366,YES
0.1731,1.5433,NO
0.0952,0.8891,NO
0.1364,1.5338,NO
0.0887,0.8409,NO
0.2289,0.5897,NO
0.2088,1.003,NO
0.2075,0.2057,NO
0.1923,1.9702,YES
0.0927,1.0698,NO
0.0821,2.5621,YES
0.0311,0.8895,NO
0.3081,1.6569,YES
0.0406,0.9742,NO
0.1251,0.8216,NO
0.091,0.9683,NO
0.11800000000000001,0.983,NO
0.1053,0.6971,NO
0.2201,1.8167,NO
0.1351,1.2462,NO
0.1328,1.0334,NO
0.0724,1.6232,NO
0.0244,0.7049,NO
0.1404,1.699,YES
0.3348,3.926,YES
0.2937,3.3510000000000004,YES
0.14300000000000002,2.7254,YES
0.0826,1.8781,NO
0.013000000000000001,0.5648,NO
0.2103,2.3837,YES
0.1395,1.2438,NO
0.1325,1.9306,YES
0.1443,1.1996,NO
0.2165,1.5901,NO
0.1934,1.9323,NO
0.1934,1.0405,NO
0.0572,0.8562,NO
0.2318,4.3919999999999995,YES
0.0556,1.0284,NO
0.3609,3.7655,YES
0.1417,1.0208,NO
0.255,3.5234,YES
0.0522,1.1998,NO
0.0677,2.2196,NO
0.1439,2.0383,NO
0.0494,0.8524,NO
0.1715,2.3825,YES
0.0964,1.8562,NO
0.1343,1.3211,YES
0.1544,0.8263,NO
0.0732,0.1518,NO
0.1975,1.2249,NO
0.2582,1.982,NO
0.1977,0.6867,NO
0.1701,1.6032,NO
0.1684,1.0918,NO
0.1225,0.5065,NO
0.1458,1.357,NO
0.4028,3.3039,YES
0.1577,0.6654,NO
0.2904,3.0179,YES
0.1987,1.177,NO
0.1756,1.1361,NO
0.1689,0.7471,NO
0.054000000000000006,0.6561,NO
0.1469,1.9369999999999998,NO
0.0547,0.6408,NO
0.1082,0.5367,NO
0.2019,0.2664,NO
0.1293,0.8551,NO
0.3897,2.7871,YES
0.3612,3.3168,YES
0.2791,3.6109,YES
0.2894,1.817,YES
0.2226,0.8027,NO
0.1753,2.1066,YES
0.0979,0.6074,NO
0.0985,0.7716,NO
0.0774,0.17600000000000002,NO
0.1069,1.5219999999999998,YES
0.3647,3.2456,YES
0.2531,2.3478,YES
0.1331,2.44,YES
0.0885,1.0262,NO
0.0604,0.2317,NO
0.2068,2.1494,YES
0.2598,0.8593,NO
0.106,1.6055,YES
0.1459,0.6688,NO
0.2252,0.8718,NO
0.2571,1.3808,NO
0.2375,0.5368,NO
0.1453,0.3858,NO
0.2245,3.4701,YES
0.141,0.2687,NO
0.2623,2.7093,YES
0.142,0.4053,NO
0.2555,2.7675,YES
0.2049,1.147,NO
0.2206,1.7831,NO
0.2228,1.8541,NO
0.1032,0.6494,NO
0.1461,2.1825,YES
0.1116,1.1159,NO
0.1326,1.3794,YES
0.1415,1.2986,NO
0.0745,0.6459999999999999,NO
0.2381,1.2633,NO
0.19,1.4621,NO
0.1547,0.2584,NO
0.1997,1.5789,NO
0.1653,1.4462,NO
0.1536,0.6253,NO
0.1999,1.4433,NO
0.1989,2.4584,YES
0.2045,0.6624,NO
0.2447,2.6446,YES
0.2519,0.9159999999999999,NO
0.2036,0.8424,NO
0.2033,0.4615,NO
0.0533,1.0816,NO
0.105,1.253,NO
0.055999999999999994,1.1416,NO
0.1113,0.2683,NO
0.2256,0.7131,NO
0.0989,0.7205,NO
0.1879,2.1206,YES
0.1445,2.4251,YES
0.1901,2.8985,YES
0.3108,1.6828,YES
0.2405,1.013,NO
0.1657,1.8455,YES
0.1331,0.5006,NO
0.0949,0.8004,NO
0.1339,0.4191,NO
0.22399999999999998,1.3868,NO
0.1967,1.9469999999999998,NO
0.1436,0.6874,NO
0.2079,1.6639,NO
0.1339,0.8125,NO
0.0967,0.1994,NO
0.2198,1.6256,NO
0.3428,2.8831,YES
0.2344,0.742,NO
0.1736,2.9249,YES
0.1331,0.664,NO
0.0735,0.4526,NO
0.0647,0.0993,NO
0.204,0.4381,NO
0.1327,1.807,NO
0.1655,0.6068,NO
0.31,0.4669,NO
0.1309,0.29100000000000004,NO
0.2819,1.1928,NO
0.4042,2.6494,YES
0.3296,2.9934,YES
0.4941,3.2621,YES
0.1783,1.4717,YES
0.193,0.9308,NO
0.2673,2.2125,YES
0.1726,0.4582,NO
0.1439,0.5764,NO
0.0769,0.1788,NO
0.1953,1.3859,NO
0.2342,2.063,NO
0.2047,0.7133,NO
0.1823,1.9552,NO
0.1684,1.0068,NO
0.1204,0.1972,NO
0.1751,1.8879,NO
0.3579,2.967,YES
0.1828,1.1099,NO
0.2083,2.6382,YES
0.2252,0.7916,NO
0.2041,0.9144,NO
0.2007,0.4498,NO
0.0498,0.4157,NO
0.1415,1.8573,NO
0.0515,0.4068,NO
0.1207,0.5903,NO
0.1912,0.2636,NO
0.14,1.1922,NO
0.4038,2.4169,YES
0.3494,3.0472,YES
0.2799,3.3854,YES
0.2675,1.6995,YES
0.2206,1.5662,NO
0.2003,1.8412,YES
0.1168,0.9298,NO
0.0727,0.5791,NO
0.0714,0.2119,NO
0.10800000000000001,1.4604,NO
0.2886,2.3522,NO
0.1427,0.9867,NO
0.0855,1.8651,NO
0.0605,0.9112,NO
0.0532,0.2338,NO
0.1421,1.6722,NO
0.4397,3.3784,YES
0.0607,1.0722,NO
0.2347,3.2565,YES
0.2118,1.4589,NO
0.2048,1.2193,NO
0.2045,0.7006,NO
0.0849,0.4512,NO
0.1035,2.3857,NO
0.0824,0.3663,NO
0.0975,0.7892,NO
0.1702,0.2601,NO
0.1518,1.2801,NO
0.3372,3.0002,YES
0.3303,3.6828,YES
0.314,3.8069,YES
0.1257,1.9115,YES
0.1375,1.2295,NO
0.1128,2.3975,YES
0.099,0.65,NO
0.1069,2.6266,NO
0.0451,1.0792,NO
0.5095,4.9903,YES
0.1431,2.2843,YES
0.1227,1.2495,YES
0.2847,5.7839,YES
0.2237,2.7882,NO
0.1065,0.8131,NO
0.3266,6.105,YES
0.0974,1.256,NO
0.3289,4.7825,YES
0.1059,1.514,NO
0.2131,1.1612,NO
0.1496,1.4321,NO
0.1474,0.4271,NO
0.0902,1.2654,NO
0.0993,2.2681,YES
0.0875,1.3797,NO
0.2369,1.8349,YES
0.2129,1.058,NO
0.1321,2.1476,YES
0.1271,1.3866,NO
0.08,1.3627,NO
0.3025,2.2704,NO
0.12,1.2659,NO
0.3399,6.225,YES
0.2516,2.2561,NO
0.2081,4.0317,YES
0.1799,1.6262,NO
0.1547,0.6821,NO
0.3595,4.1773,YES
0.2156,1.8158,NO
0.1535,0.9734,NO
0.4159,4.956,YES
0.1827,2.2948,NO
0.1097,0.5265,NO
0.5448,5.4871,YES
0.191,1.1256,NO
0.4381,4.3411,YES
0.1528,0.7969,NO
0.3264,1.7398,NO
0.3203,2.2174,NO
0.2648,1.2454,NO
0.171,0.8907,NO
0.21899999999999997,2.2462,NO
0.1398,0.821,NO
0.3673,1.7367,NO
0.1451,0.6589,NO
0.2637,1.7037,NO
0.1991,0.9417,NO
0.1784,0.7962,NO
0.3767,1.6907,NO
0.1917,1.1118,NO
0.3794,5.7759,YES
0.3359,1.7885,NO
0.2874,3.7062,YES
0.0798,1.7567,NO
0.0364,0.8078,NO
0.2475,2.5443,YES
0.2794,4.5667,YES
0.2232,3.3267,YES
0.2213,3.9610000000000003,YES
0.1233,2.3568,NO
0.0474,0.6933,NO
0.2799,3.3179,YES
0.2328,1.9414,NO
0.2608,2.6643,YES
0.1095,1.8573,NO
0.2365,1.2869,NO
0.2061,2.0907,NO
0.2048,0.8197,NO
0.0456,0.903,NO
0.1795,4.8956,YES
0.0442,1.0788,NO
0.27,4.0335,YES
0.1224,0.8301,NO
0.1913,4.2709,YES
0.2397,2.1423,NO
0.2111,2.9826,NO
0.2935,2.804,NO
0.1155,1.0709,NO
0.243,3.5169,YES
0.1959,2.1031,NO
0.198,2.5718,YES
0.1636,0.7451,NO
0.1646,0.2307,NO
0.3881,1.3519999999999999,YES
0.1762,1.1752,NO
0.1649,0.7201,NO
0.4197,2.0254,YES
0.1681,0.8055,NO
0.153,0.1595,NO
0.4738,2.1696,YES
0.159,0.5583,NO
0.493,1.2216,YES
0.1456,0.6543,NO
0.2244,0.9156,NO
0.1542,1.2447,NO
0.1277,0.5839,NO
0.1775,0.3858,NO
0.2106,1.3752,NO
0.1654,0.0971,NO
0.3557,1.1813,NO
0.0902,0.0663,NO
0.2663,1.166,NO
0.2218,0.9068,NO
0.1764,0.8053,NO
0.3901,1.3505,NO
0.21600000000000003,0.3533,NO
0.402,2.0021,YES
0.3584,0.9904,NO
0.3239,1.5916,YES
0.0467,0.8338,NO
0.0184,0.2131,NO
0.0544,1.0701,YES
0.1967,3.609,YES
0.1251,2.2849,YES
0.0526,2.3968,YES
0.0389,1.3353,NO
0.0098,0.3716,NO
0.1204,1.5492,YES
0.1152,0.2978,NO
0.0434,1.5904,YES
0.0994,0.2457,NO
0.171,0.4882,NO
0.1733,0.745,NO
0.1785,0.2378,NO
0.0632,0.6005,NO
0.1652,3.6581,YES
0.0614,0.4233,NO
0.1533,2.7205,YES
0.1347,0.6581,NO
0.1212,3.0676,YES
0.015,0.7553,NO
0.0714,1.5203,NO
0.0698,1.0955,NO
0.035,0.3456,NO
0.0672,1.9016,YES
0.0378,0.8148,NO
0.0637,1.0948,YES
0.3024,2.286,YES
0.0482,1.4064,YES
0.3634,1.3198,NO
0.1548,1.4654,NO
0.1459,0.9558,NO
0.1506,1.4535,NO
0.2394,2.6248,YES
0.3693,1.4862,YES
0.1404,1.4195,NO
0.0758,0.998,NO
0.1517,1.4667,NO
0.067,0.7159,NO
0.2131,1.3113,NO
0.16,1.7713,NO
0.1446,0.9484,NO
0.0844,1.3819,YES
0.095,1.2759,NO
0.2419,2.048,YES
0.026000000000000002,1.1405,NO
0.2985,1.3492,YES
0.0377,0.9432,NO
