DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_1,Associated
0.0737,0.4607,NO
0.0652,0.1547,NO
0.1144,0.4856,NO
0.2164,0.7714,NO
0.0671,0.1931,NO
0.0906,0.3591,NO
0.0589,0.3992,NO
0.0679,0.1695,NO
0.1689,0.2993,NO
0.2469,1.0936,YES
0.0616,0.3146,NO
0.33799999999999997,0.3758,YES
0.2427,0.2994,NO
0.2231,0.2357,NO
0.2223,0.0964,NO
0.1142,0.3589,NO
0.0706,0.2864,NO
0.1109,0.3342,NO
0.0747,0.6378,NO
0.2179,0.1557,NO
0.1147,0.5474,NO
0.0779,0.8069,YES
0.0804,1.8738,YES
0.1668,0.7656,YES
0.24,1.2097,YES
0.1573,0.5564,NO
0.0716,1.4286,YES
0.1205,0.5795,NO
0.1072,1.2665,YES
0.2444,0.4132,YES
0.3362,0.3013,NO
0.1579,0.6322,NO
0.1148,0.2194,NO
0.1112,0.4506,NO
0.3947,1.1869,YES
0.0957,0.2958,YES
0.1364,0.3479,NO
0.1056,0.2138,NO
0.0981,0.3964,NO
0.1058,0.1097,NO
0.1797,0.5306,NO
0.1526,0.4183,NO
0.1551,0.2546,NO
0.2811,0.5034,YES
0.0766,0.3182,NO
0.1126,1.2812,YES
0.0341,0.4239,NO
0.3399,0.3914,YES
0.0412,0.4798,NO
0.1212,0.2046,NO
0.0769,0.342,NO
0.1235,0.2514,NO
0.0802,0.0954,NO
0.1903,0.7132,NO
0.1119,0.26,NO
0.1008,0.4873,NO
0.0886,0.3819,NO
0.1534,0.1397,NO
0.1331,0.3532,NO
0.2865,0.4662,NO
0.1512,0.2956,NO
0.1666,0.3602,NO
0.1465,0.4556,NO
0.0509,0.1261,NO
0.2187,0.3358,NO
0.4574,1.1824,YES
0.1603,0.2056,NO
0.2015,0.3597,YES
0.205,0.3934,NO
0.2168,0.4253,NO
0.2136,0.2579,NO
0.1919,0.2395,NO
0.1533,0.0753,NO
0.1268,0.2448,NO
0.1947,0.2838,NO
0.1755,0.1744,NO
0.2202,0.1478,NO
0.4465,1.1103,YES
0.4252,1.8,YES
0.3653,0.9439,YES
0.1771,0.7866,YES
0.1659,0.3841,NO
0.1927,1.3362,YES
0.1251,0.3751,NO
0.1303,1.6015,YES
0.1814,0.4283,YES
0.3356,0.5358,NO
0.1662,0.3282,NO
0.1507,0.1286,NO
0.1441,0.6386,NO
0.3435,1.3031,YES
0.1243,0.5807,YES
0.1731,0.5344,NO
0.0952,0.2389,NO
0.1364,0.7453,NO
0.0887,0.0926,NO
0.2289,0.22399999999999998,NO
0.2088,0.242,NO
0.2075,0.075,NO
0.1923,0.5943,YES
0.0927,0.2645,NO
0.0821,2.1047,YES
0.0311,0.2529,NO
0.3081,0.5736,YES
0.0406,0.1337,NO
0.1251,0.0564,NO
0.091,0.2804,NO
0.11800000000000001,0.1664,NO
0.1053,0.1248,NO
0.2201,0.9228,NO
0.1351,0.1818,NO
0.1328,0.898,NO
0.0724,0.5069,NO
0.0244,0.2417,NO
0.1404,0.5986,YES
0.3348,3.7347,YES
0.2937,1.8154,YES
0.14300000000000002,0.7274,YES
0.0826,0.5675,NO
0.013000000000000001,0.2812,NO
0.2103,0.735,YES
0.1395,0.4913,NO
0.1325,0.2605,YES
0.1443,0.1653,NO
0.2165,0.3529,NO
0.1934,0.528,NO
0.1934,0.0786,NO
0.0572,0.2432,NO
0.2318,1.2591,YES
0.0556,0.3111,NO
0.3609,2.4281,YES
0.1417,0.1526,NO
0.255,3.0229,YES
0.0522,0.3359,NO
0.0677,0.5946,NO
0.1439,0.2169,NO
0.0494,0.2148,NO
0.1715,0.7793,YES
0.0964,0.6191,NO
0.1343,0.384,YES
0.1544,0.4771,NO
0.0732,0.3365,NO
0.1975,0.5811,NO
0.2582,0.3862,NO
0.1977,0.2269,NO
0.1701,0.5184,NO
0.1684,0.4938,NO
0.1225,0.3254,NO
0.1458,0.3717,NO
