DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_39,Associated
0.0737,1.1533,NO
0.0652,0.3918,NO
0.1144,0.7121,NO
0.2164,1.2392,NO
0.0671,0.5511,NO
0.0906,1.8466,NO
0.0589,1.0718,NO
0.0679,0.7994,NO
0.1689,1.6669999999999998,NO
0.2469,3.4144,YES
0.0616,1.3127,NO
0.33799999999999997,2.4486,YES
0.2427,1.0431,NO
0.2231,1.2774,NO
0.2223,0.4764,NO
0.1142,0.8249,NO
0.0706,1.3447,NO
0.1109,0.713,NO
0.0747,1.2429,NO
0.2179,0.6565,NO
0.1147,1.3393,NO
0.0779,2.2987,YES
0.0804,3.2118,YES
0.1668,3.6116,YES
0.24,2.0577,YES
0.1573,0.7948,NO
0.0716,2.9684,YES
0.1205,1.0657,NO
0.1072,1.9166,YES
0.2444,1.3683,YES
0.3362,1.2825,NO
0.1579,1.1726,NO
0.1148,0.7838,NO
0.1112,1.4052,NO
0.3947,2.1847,YES
0.0957,2.3329,YES
0.1364,1.1667,NO
0.1056,0.9248,NO
0.0981,0.9232,NO
0.1058,0.6919,NO
0.1797,0.3564,NO
0.1526,0.2938,NO
0.1551,0.2469,NO
0.2811,2.0921,YES
0.0766,1.0444,NO
0.1126,1.6557,YES
0.0341,0.8275,NO
0.3399,1.9798,YES
0.0412,0.7219,NO
0.1212,0.6205,NO
0.0769,0.8192,NO
0.1235,0.9109999999999999,NO
0.0802,0.4689,NO
0.1903,1.2553,NO
0.1119,0.9253,NO
0.1008,0.8494,NO
0.0886,1.0647,NO
0.1534,0.5624,NO
0.1331,0.665,NO
0.2865,1.5993,NO
0.1512,0.7723,NO
0.1666,2.0463,NO
0.1465,1.2761,NO
0.0509,0.8117,NO
0.2187,1.7062,NO
0.4574,4.1018,YES
0.1603,1.0390000000000001,NO
0.2015,3.1997,YES
0.205,1.3249,NO
0.2168,1.6058,NO
0.2136,0.5857,NO
0.1919,1.1875,NO
0.1533,1.5168,NO
0.1268,0.5169,NO
0.1947,1.5733,NO
