DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_67,Associated
0.0737,0.9316,NO
0.0652,0.1921,NO
0.1144,0.6368,NO
0.2164,1.3867,NO
0.0671,1.033,NO
0.0906,0.9763,NO
0.0589,0.6779,NO
0.0679,0.1647,NO
0.1689,0.5357,NO
0.2469,2.1426,YES
0.0616,0.8021,NO
0.33799999999999997,1.9149,YES
0.2427,0.7361,NO
0.2231,1.2719,NO
0.2223,0.3859,NO
0.1142,0.2502,NO
0.0706,0.9253,NO
0.1109,0.2552,NO
0.0747,1.1573,NO
0.2179,0.3146,NO
0.1147,1.0319,NO
0.0779,2.3305,YES
0.0804,2.4775,YES
0.1668,2.6806,YES
0.24,2.377,YES
0.1573,0.8854,NO
0.0716,1.7662,YES
0.1205,0.7463,NO
0.1072,2.677,YES
0.2444,2.128,YES
0.3362,1.8921,NO
0.1579,0.9344,NO
0.1148,0.7046,NO
0.1112,1.6309,NO
0.3947,2.1763,YES
0.0957,1.9581,YES
0.1364,1.1319,NO
0.1056,0.9624,NO
0.0981,1.6486,NO
0.1058,0.8071,NO
0.1797,0.4669,NO
0.1526,0.4823,NO
0.1551,0.18600000000000003,NO
0.2811,2.3637,YES
0.0766,0.6819,NO
0.1126,1.6869,YES
0.0341,0.9688,NO
0.3399,1.9791,YES
0.0412,0.6093,NO
0.1212,0.8263,NO
0.0769,0.9488,NO
0.1235,1.464,NO
0.0802,0.9409,NO
0.1903,1.669,NO
0.1119,0.8226,NO
0.1008,1.3693,NO
0.0886,1.7178,NO
0.1534,0.4263,NO
0.1331,1.482,NO
0.2865,1.7156,NO
0.1512,1.4957,NO
0.1666,2.428,NO
0.1465,1.0907,NO
0.0509,0.3461,NO
0.2187,1.5644,NO
0.4574,3.4573,YES
0.1603,2.2039,NO
0.2015,3.0836,YES
0.205,0.5891,NO
0.2168,1.6838,NO
0.2136,0.4404,NO
0.1919,0.6404,NO
0.1533,1.307,NO
0.1268,0.5036,NO
0.1947,1.8246,NO
0.1755,0.4356,NO
0.2202,1.375,NO
0.4465,3.9395,YES
0.4252,4.4172,YES
0.3653,4.6308,YES
0.1771,4.1092,YES
0.1659,1.8764,NO
0.1927,3.0716,YES
0.1251,1.3581,NO
0.1303,1.3901,YES
0.1814,0.9301,YES
0.3356,1.4063,NO
0.1662,0.725,NO
0.1507,0.8326,NO
0.1441,1.2325,NO
0.3435,1.1563,YES
0.1243,0.9949,YES
0.1731,1.0022,NO
0.0952,0.4878,NO
0.1364,1.3780000000000001,NO
0.0887,0.4575,NO
0.2289,0.517,NO
0.2088,0.3993,NO
0.2075,0.4632,NO
0.1923,1.227,YES
0.0927,0.8338,NO
0.0821,0.7644,YES
0.0311,0.7952,NO
0.3081,1.1405,YES
0.0406,0.7352,NO
0.1251,0.4248,NO
0.091,0.6564,NO
0.11800000000000001,0.7311,NO
0.1053,0.4898,NO
0.2201,1.4875,NO
0.1351,0.4027,NO
0.1328,1.3028,NO
0.0724,1.3273,NO
0.0244,0.4696,NO
0.1404,1.8841,YES
0.3348,2.9627,YES
0.2937,3.2771,YES
0.14300000000000002,1.733,YES
0.0826,0.8743,NO
0.013000000000000001,0.3527,NO
0.2103,1.8972,YES
0.1395,1.0533,NO
0.1325,2.3089,YES
0.1443,0.5733,NO
0.2165,0.5861,NO
0.1934,0.8085,NO
0.1934,0.4874,NO
0.0572,0.7803,NO
0.2318,3.1819,YES
0.0556,0.6019,NO
0.3609,3.535,YES
0.1417,0.6725,NO
0.255,3.5365,YES
0.0522,0.7837,NO
0.0677,1.2647,NO
0.1439,1.2667,NO
0.0494,0.5371,NO
0.1715,1.9512,YES
0.0964,0.8706,NO
0.1343,2.2993,YES
0.1544,2.0562,NO
0.0732,0.6648,NO
0.1975,0.6286,NO
0.2582,1.2305,NO
0.1977,0.9233,NO
0.1701,1.5536,NO
0.1684,1.2069,NO
0.1225,0.6923,NO
0.1458,0.6099,NO
0.4028,3.216,YES
0.1577,1.1345,NO
0.2904,3.0736,YES
0.1987,0.6725,NO
0.1756,1.5165,NO
0.1689,0.4159,NO
0.054000000000000006,1.1096,NO
0.1469,1.0348,NO
0.0547,0.9584,NO
0.1082,1.4279,NO
0.2019,0.6022,NO
0.1293,0.9845,NO
0.3897,3.7459,YES
0.3612,3.9839,YES
0.2791,4.1093,YES
0.2894,4.0397,YES
0.2226,0.9886,NO
0.1753,2.8789,YES
0.0979,0.5286,NO
0.0985,1.0108,NO
0.0774,0.1905,NO
0.1069,1.2052,YES
0.3647,2.6616,YES
0.2531,2.8335,YES
0.1331,0.9045,YES
0.0885,0.5889,NO
0.0604,0.1868,NO
0.2068,1.715,YES
0.2598,0.9955,NO
0.106,1.5819,YES
0.1459,0.6139,NO
0.2252,0.5396,NO
0.2571,1.081,NO
0.2375,0.366,NO
0.1453,0.5608,NO
0.2245,3.3654,YES
0.141,0.4394,NO
0.2623,3.1814,YES
0.142,0.3825,NO
0.2555,3.2423,YES
0.2049,0.9092,NO
0.2206,1.3022,NO
0.2228,1.0447,NO
0.1032,0.6813,NO
0.1461,1.0883,YES
0.1116,0.8379,NO
0.1326,1.5575,YES
0.1415,1.3421,NO
0.0745,0.292,NO
0.2381,1.6196,NO
0.19,1.6271,NO
0.1547,1.3879,NO
0.1997,1.7902,NO
0.1653,0.8559,NO
0.1536,0.4164,NO
0.1999,1.1627,NO
0.1989,2.1876,YES
0.2045,1.8418,NO
0.2447,2.2119,YES
0.2519,0.7198,NO
0.2036,1.2818,NO
0.2033,0.562,NO
0.0533,0.631,NO
0.105,1.1823,NO
0.055999999999999994,0.5675,NO
0.1113,1.5735,NO
0.2256,0.7221,NO
0.0989,1.4906,NO
0.1879,2.478,YES
0.1445,2.9368,YES
0.1901,3.0814,YES
0.3108,2.6385,YES
0.2405,1.9380000000000002,NO
0.1657,1.9503,YES
0.1331,1.4049,NO
0.0949,1.7932,NO
0.1339,0.6952,NO
0.22399999999999998,1.7891,NO
0.1967,1.6840000000000002,NO
0.1436,1.413,NO
0.2079,2.7546,NO
0.1339,1.2929,NO
0.0967,0.5529999999999999,NO
0.2198,1.9614,NO
0.3428,2.8111,YES
0.2344,2.7978,NO
0.1736,2.5801,YES
0.1331,0.489,NO
0.0735,1.4428,NO
0.0647,0.3032,NO
0.204,0.8731,NO
0.1327,1.5823,NO
0.1655,0.6516,NO
0.31,2.1299,NO
0.1309,0.7205,NO
0.2819,1.536,NO
0.4042,3.195,YES
0.3296,3.6362,YES
0.4941,3.9965,YES
0.1783,3.3985,YES
0.193,2.0998,NO
0.2673,2.7594,YES
0.1726,1.6231,NO
0.1439,1.8059,NO
0.0769,0.9061,NO
0.1953,1.6628,NO
0.2342,1.7691,NO
0.2047,1.4211,NO
0.1823,2.4772,NO
0.1684,1.3756,NO
0.1204,0.6965,NO
0.1751,1.7795,NO
0.3579,3.1438,YES
0.1828,2.2505,NO
0.2083,2.6999,YES
0.2252,0.825,NO
0.2041,1.6846,NO
0.2007,0.5298,NO
0.0498,0.8478,NO
0.1415,1.5204,NO
0.0515,0.7335,NO
0.1207,1.8277,NO
0.1912,0.7435,NO
0.14,1.2309999999999999,NO
0.4038,3.3467,YES
0.3494,3.603,YES
0.2799,3.9301,YES
0.2675,3.4111,YES
0.2206,1.9786,NO
0.2003,2.7419,YES
0.1168,1.6384,NO
0.0727,1.8289,NO
0.0714,0.8334,NO
0.10800000000000001,0.5605,NO
0.2886,1.6341,NO
0.1427,1.2026,NO
0.0855,1.0943,NO
0.0605,1.3862,NO
0.0532,0.7142,NO
0.1421,0.6045,NO
0.4397,2.9677,YES
0.0607,0.7382,NO
0.2347,2.5774,YES
0.2118,1.1723,NO
0.2048,1.7302,NO
0.2045,0.5915,NO
0.0849,1.0881,NO
0.1035,1.0887,NO
0.0824,0.754,NO
0.0975,1.3867,NO
0.1702,0.7586,NO
0.1518,1.0337,NO
0.3372,3.1667,YES
0.3303,3.3057,YES
0.314,3.4695,YES
0.1257,3.3556,YES
0.1375,0.9453,NO
0.1128,2.3427,YES
0.099,0.5848,NO
0.1069,1.175,NO
0.0451,0.7517,NO
0.5095,4.1497,YES
0.1431,1.3047,YES
0.1227,1.534,YES
0.2847,5.0782,YES
0.2237,1.4249,NO
0.1065,0.4088,NO
0.3266,4.3448,YES
0.0974,1.3141,NO
0.3289,5.3956,YES
0.1059,1.0136,NO
0.2131,0.4552,NO
0.1496,1.35,NO
0.1474,0.6036,NO
0.0902,0.5289,NO
0.0993,1.5235,YES
0.0875,0.7716,NO
0.2369,2.4819999999999998,YES
0.2129,0.6859,NO
0.1321,1.4196,YES
0.1271,1.1723,NO
0.08,1.8904,NO
0.3025,2.3643,NO
0.12,1.1363,NO
0.3399,4.2755,YES
0.2516,1.8268,NO
0.2081,3.9167,YES
0.1799,0.7898,NO
0.1547,0.6342,NO
0.3595,3.1611,YES
0.2156,1.3329,NO
0.1535,1.4305,NO
0.4159,3.8927,YES
0.1827,1.2699,NO
0.1097,0.3073,NO
0.5448,3.4503,YES
0.191,0.7962,NO
0.4381,4.0199,YES
0.1528,0.4902,NO
