DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_98,Associated
0.0737,0.7119,NO
0.0652,0.2721,NO
0.1144,1.2103,NO
0.2164,0.7428,NO
0.0671,0.8248,NO
0.0906,1.3085,NO
0.0589,0.7070000000000001,NO
0.0679,0.3037,NO
0.1689,1.172,NO
0.2469,2.3734,YES
0.0616,1.2112,NO
0.33799999999999997,1.7198,YES
0.2427,1.2105,NO
0.2231,0.9154,NO
0.2223,0.7322,NO
0.1142,0.3553,NO
0.0706,0.562,NO
0.1109,0.3906,NO
0.0747,1.0868,NO
0.2179,0.2675,NO
0.1147,1.2946,NO
0.0779,2.3809,YES
0.0804,2.5268,YES
0.1668,2.5865,YES
0.24,1.6527,YES
0.1573,1.2603,NO
0.0716,1.7029,YES
0.1205,0.7332,NO
0.1072,2.0268,YES
0.2444,2.4075,YES
0.3362,1.5377,NO
0.1579,1.2488,NO
0.1148,1.2346,NO
0.1112,1.3349,NO
0.3947,1.6755,YES
0.0957,2.1386,YES
0.1364,1.1975,NO
0.1056,0.5946,NO
0.0981,1.0859,NO
0.1058,0.2375,NO
0.1797,0.6357,NO
0.1526,0.6566,NO
0.1551,0.4614,NO
0.2811,1.5057,YES
0.0766,1.1195,NO
0.1126,1.7948,YES
0.0341,1.0143,NO
0.3399,2.0649,YES
0.0412,1.1191,NO
0.1212,0.511,NO
0.0769,0.6411,NO
0.1235,0.9472,NO
0.0802,0.5076,NO
0.1903,1.4785,NO
0.1119,0.5936,NO
0.1008,0.8807,NO
0.0886,1.2409,NO
0.1534,0.7916,NO
0.1331,1.5936,NO
0.2865,1.2529,NO
0.1512,1.1817,NO
0.1666,2.5345,NO
0.1465,1.4921,NO
0.0509,0.8473,NO
0.2187,2.1717,NO
0.4574,3.3558,YES
0.1603,1.7563,NO
0.2015,2.1558,YES
0.205,1.3952,NO
0.2168,1.1365,NO
0.2136,0.4005,NO
0.1919,0.9261,NO
0.1533,0.7628,NO
0.1268,0.8992,NO
0.1947,1.5887,NO
0.1755,0.7399,NO
0.2202,1.681,NO
0.4465,3.4601,YES
0.4252,3.8171,YES
0.3653,3.9687,YES
0.1771,2.3084,YES
0.1659,2.4681,NO
0.1927,2.7916,YES
0.1251,1.2448,NO
0.1303,2.4216,YES
0.1814,2.5646,YES
0.3356,1.2788,NO
0.1662,0.6087,NO
0.1507,0.612,NO
0.1441,1.1326,NO
0.3435,1.2637,YES
0.1243,2.2997,YES
0.1731,1.1733,NO
0.0952,0.2328,NO
0.1364,0.8569,NO
0.0887,0.11,NO
0.2289,0.6623,NO
0.2088,0.4986,NO
0.2075,0.4971,NO
0.1923,1.7792,YES
0.0927,0.7459,NO
0.0821,2.306,YES
0.0311,0.4819,NO
0.3081,2.4754,YES
0.0406,0.6163,NO
0.1251,0.2856,NO
0.091,0.2054,NO
0.11800000000000001,0.3213,NO
0.1053,0.4364,NO
0.2201,1.2814,NO
0.1351,0.6721,NO
0.1328,0.7189,NO
0.0724,1.6563,NO
0.0244,0.5298,NO
0.1404,1.9927,YES
0.3348,3.8348,YES
0.2937,2.8147,YES
0.14300000000000002,2.0226,YES
0.0826,1.1911,NO
0.013000000000000001,0.3948,NO
0.2103,1.6939,YES
0.1395,0.47,NO
0.1325,2.381,YES
0.1443,0.499,NO
0.2165,1.0008,NO
0.1934,1.3681,NO
0.1934,0.9263,NO
0.0572,0.4759,NO
0.2318,3.4071,YES
0.0556,0.659,NO
0.3609,3.6069999999999998,YES
0.1417,0.8125,NO
0.255,3.5749,YES
0.0522,0.684,NO
0.0677,1.4219,NO
0.1439,1.5212,NO
0.0494,0.5112,NO
0.1715,1.7607,YES
0.0964,0.841,NO
0.1343,1.7286,YES
0.1544,1.5834,NO
0.0732,0.8821,NO
0.1975,1.5133,NO
0.2582,0.9748,NO
0.1977,1.3521,NO
0.1701,1.9266,NO
0.1684,1.2794,NO
0.1225,0.9335,NO
0.1458,1.8746,NO
0.4028,3.5509,YES
0.1577,1.7202,NO
0.2904,2.1334,YES
0.1987,1.2729,NO
0.1756,1.133,NO
0.1689,0.5323,NO
0.054000000000000006,0.9407,NO
0.1469,0.9861,NO
0.0547,1.1317,NO
0.1082,1.5881,NO
0.2019,0.9466,NO
0.1293,1.8135,NO
0.3897,3.4682,YES
0.3612,3.4321,YES
0.2791,3.9739,YES
0.2894,2.1238,YES
0.2226,1.8814,NO
0.1753,2.5514,YES
0.0979,1.0318,NO
0.0985,1.3746,NO
0.0774,0.639,NO
0.1069,1.4796,YES
0.3647,3.9046,YES
0.2531,3.0624,YES
0.1331,1.3831,YES
0.0885,1.1386,NO
0.0604,0.4345,NO
0.2068,1.0542,YES
0.2598,1.1551,NO
0.106,1.7466,YES
0.1459,1.1022,NO
0.2252,0.7588,NO
0.2571,1.0221,NO
0.2375,0.5859,NO
0.1453,0.336,NO
0.2245,3.7756,YES
0.141,0.5754,NO
0.2623,3.7608,YES
0.142,0.5484,NO
0.2555,3.8191,YES
0.2049,1.3898,NO
0.2206,2.2646,NO
0.2228,2.1454,NO
0.1032,1.1218,NO
0.1461,1.3236,YES
0.1116,1.0899,NO
0.1326,1.0915,YES
0.1415,1.3053,NO
0.0745,0.6068,NO
0.2381,1.6504,NO
0.19,1.4677,NO
0.1547,1.3008,NO
0.1997,2.0583,NO
0.1653,1.2903,NO
0.1536,0.6089,NO
0.1999,1.9932,NO
0.1989,3.0267,YES
0.2045,1.7509,NO
0.2447,2.1249,YES
0.2519,1.3486,NO
0.2036,1.2058,NO
0.2033,0.496,NO
0.0533,0.7985,NO
0.105,1.2606,NO
0.055999999999999994,0.9146,NO
0.1113,1.7946,NO
0.2256,0.6412,NO
0.0989,1.9249,NO
0.1879,3.2329,YES
0.1445,3.5845,YES
0.1901,3.6944,YES
0.3108,2.2074,YES
0.2405,2.0276,NO
0.1657,2.7653,YES
0.1331,1.0325,NO
0.0949,0.998,NO
0.1339,0.5834,NO
0.22399999999999998,1.7409999999999999,NO
0.1967,1.1409,NO
0.1436,1.4438,NO
0.2079,2.3842,NO
0.1339,1.2386,NO
0.0967,0.6932,NO
0.2198,2.1419,NO
0.3428,3.4797,YES
0.2344,1.73,NO
0.1736,2.2245,YES
0.1331,1.2842,NO
0.0735,0.9508,NO
0.0647,0.3099,NO
0.204,0.7614,NO
0.1327,0.9375,NO
0.1655,0.7081,NO
0.31,1.2781,NO
0.1309,0.5002,NO
0.2819,1.7643,NO
0.4042,3.5754,YES
0.3296,3.8047,YES
0.4941,3.9973,YES
0.1783,2.2778,YES
0.193,2.4419,NO
0.2673,2.4918,YES
0.1726,1.2521,NO
0.1439,1.2944,NO
0.0769,0.7354,NO
0.1953,1.2262,NO
0.2342,1.3155,NO
0.2047,1.2287,NO
0.1823,2.1205,NO
0.1684,1.5467,NO
0.1204,0.8299,NO
0.1751,1.6962,NO
0.3579,3.0087,YES
0.1828,1.4252,NO
0.2083,1.8807,YES
0.2252,1.3598,NO
0.2041,0.9756,NO
0.2007,0.4118,NO
0.0498,0.9790000000000001,NO
0.1415,0.9219,NO
0.0515,0.8733,NO
0.1207,1.4439,NO
0.1912,0.7421,NO
0.14,1.6353,NO
0.4038,3.1011,YES
0.3494,3.5272,YES
0.2799,3.5138,YES
0.2675,1.9736,YES
0.2206,2.0887,NO
0.2003,2.2549,YES
0.1168,1.0104,NO
0.0727,1.1683,NO
0.0714,0.66,NO
0.10800000000000001,0.8084,NO
0.2886,1.3629,NO
0.1427,1.2587,NO
0.0855,1.7079,NO
0.0605,1.4108,NO
0.0532,0.6378,NO
0.1421,1.4318,NO
0.4397,2.8879,YES
0.0607,1.2830000000000001,NO
0.2347,1.9462,YES
0.2118,1.3457,NO
0.2048,1.0279,NO
0.2045,0.5142,NO
0.0849,0.7407,NO
0.1035,1.1273,NO
0.0824,0.9061,NO
0.0975,1.723,NO
0.1702,0.7388,NO
0.1518,1.5946,NO
0.3372,3.0314,YES
0.3303,3.6031,YES
0.314,3.6078,YES
0.1257,1.9259,YES
0.1375,1.6674,NO
0.1128,2.2072,YES
0.099,0.7116,NO
0.1069,1.1795,NO
0.0451,0.22699999999999998,NO
0.5095,5.327999999999999,YES
0.1431,1.8411,YES
0.1227,1.7096,YES
0.2847,5.4896,YES
0.2237,0.5761,NO
0.1065,0.3963,NO
0.3266,5.0959,YES
0.0974,0.6028,NO
0.3289,4.322,YES
0.1059,0.4542,NO
0.2131,0.5955,NO
0.1496,1.2118,NO
0.1474,0.5753,NO
0.0902,0.2205,NO
0.0993,1.6064,YES
0.0875,0.3648,NO
0.2369,1.8296,YES
0.2129,0.5323,NO
0.1321,2.1122,YES
