DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_22,Associated
0.0737,0.4113,NO
0.0652,0.0654,NO
0.1144,0.7069,NO
0.2164,0.4006,NO
0.0671,0.2569,NO
0.0906,0.4012,NO
0.0589,0.596,NO
0.0679,0.1347,NO
0.1689,0.2639,NO
0.2469,2.0456,YES
0.0616,0.21600000000000003,NO
0.33799999999999997,1.3382,YES
0.2427,0.3135,NO
0.2231,0.228,NO
0.2223,0.2719,NO
0.1142,0.1538,NO
0.0706,0.3865,NO
0.1109,0.3101,NO
0.0747,0.121,NO
0.2179,0.2384,NO
0.1147,0.1918,NO
0.0779,2.4761,YES
0.0804,2.3914,YES
0.1668,0.8874,YES
0.24,1.7797,YES
0.1573,0.4248,NO
0.0716,2.3044,YES
0.1205,0.1842,NO
0.1072,1.3056,YES
0.2444,0.4108,YES
0.3362,0.5856,NO
0.1579,0.5221,NO
0.1148,0.3133,NO
0.1112,0.3502,NO
0.3947,2.0988,YES
0.0957,0.5428,YES
0.1364,0.3947,NO
0.1056,0.1802,NO
0.0981,0.2429,NO
0.1058,0.0601,NO
0.1797,0.2653,NO
0.1526,0.4083,NO
0.1551,0.4907,NO
0.2811,1.3532,YES
0.0766,0.4015,NO
0.1126,2.1117,YES
0.0341,0.33899999999999997,NO
0.3399,2.1928,YES
0.0412,0.45399999999999996,NO
0.1212,0.2095,NO
0.0769,0.4894,NO
0.1235,0.1698,NO
0.0802,0.2384,NO
0.1903,0.2293,NO
0.1119,0.3281,NO
0.1008,0.3491,NO
0.0886,0.4612,NO
0.1534,0.1273,NO
0.1331,0.9888,NO
0.2865,0.465,NO
0.1512,0.39899999999999997,NO
0.1666,0.6701,NO
0.1465,0.7013,NO
0.0509,0.1363,NO
0.2187,0.7453,NO
0.4574,2.1856,YES
0.1603,0.4186,NO
0.2015,1.3321,YES
0.205,0.4086,NO
0.2168,0.4214,NO
0.2136,0.3926,NO
0.1919,0.4156,NO
0.1533,0.5933,NO
0.1268,0.4899,NO
0.1947,0.3416,NO
0.1755,0.3733,NO
0.2202,0.5525,NO
0.4465,2.1457,YES
0.4252,2.2965,YES
0.3653,0.8948,YES
0.1771,1.6753,YES
0.1659,0.6329,NO
0.1927,2.1769,YES
0.1251,0.6018,NO
0.1303,1.296,YES
0.1814,0.3207,YES
0.3356,0.6395,NO
0.1662,0.4606,NO
0.1507,0.3782,NO
0.1441,0.4882,NO
0.3435,1.4753,YES
0.1243,0.5471,YES
0.1731,0.6635,NO
0.0952,0.3166,NO
0.1364,0.4802,NO
0.0887,0.2194,NO
0.2289,0.1897,NO
0.2088,0.2945,NO
0.2075,0.3258,NO
0.1923,0.6709999999999999,YES
0.0927,0.3004,NO
0.0821,1.4064,YES
0.0311,0.2974,NO
0.3081,1.4893,YES
0.0406,0.4447,NO
0.1251,0.3944,NO
0.091,0.539,NO
0.11800000000000001,0.231,NO
0.1053,0.2069,NO
0.2201,0.3554,NO
0.1351,0.4207,NO
0.1328,0.6197,NO
0.0724,0.2679,NO
0.0244,0.1745,NO
0.1404,0.7044,YES
0.3348,1.5771,YES
0.2937,1.9916,YES
0.14300000000000002,0.7547,YES
0.0826,0.3847,NO
0.013000000000000001,0.0953,NO
0.2103,0.5973,YES
0.1395,0.2882,NO
0.1325,0.5681,YES
0.1443,0.1974,NO
0.2165,0.4159,NO
0.1934,0.7846,NO
0.1934,0.586,NO
0.0572,0.3165,NO
0.2318,1.3718,YES
0.0556,0.1894,NO
0.3609,1.3517,YES
0.1417,0.3214,NO
0.255,3.193,YES
0.0522,0.2387,NO
0.0677,0.7732,NO
0.1439,0.4995,NO
0.0494,0.08900000000000001,NO
0.1715,0.9335,YES
0.0964,0.5519,NO
0.1343,0.617,YES
0.1544,0.6372,NO
0.0732,0.2462,NO
0.1975,0.9719,NO
0.2582,0.7296,NO
