DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_0,Associated
0.0737,0.6341,NO
0.0652,0.1529,NO
0.1144,0.8876,NO
0.2164,0.1773,NO
0.0671,0.5821,NO
0.0906,0.4408,NO
0.0589,0.9304,NO
0.0679,0.2106,NO
0.1689,1.01,NO
0.2469,2.5762,YES
0.0616,1.2629,NO
0.33799999999999997,1.7501,YES
0.2427,0.4899,NO
0.2231,1.2296,NO
0.2223,0.3705,NO
0.1142,0.2758,NO
0.0706,1.3523,NO
0.1109,0.2667,NO
0.0747,0.7711,NO
0.2179,0.319,NO
0.1147,0.6874,NO
0.0779,2.5172,YES
0.0804,1.973,YES
0.1668,2.7734,YES
0.24,2.0929,YES
0.1573,0.8152,NO
0.0716,2.7447,YES
0.1205,0.3812,NO
0.1072,1.4131,YES
0.2444,0.68,YES
0.3362,1.2435,NO
0.1579,0.3116,NO
0.1148,0.4736,NO
0.1112,0.9104,NO
0.3947,0.8302,YES
0.0957,0.5745,YES
0.1364,1.1734,NO
0.1056,0.2715,NO
0.0981,0.9947,NO
0.1058,0.2031,NO
0.1797,0.2605,NO
0.1526,0.5492,NO
0.1551,0.1033,NO
0.2811,1.0472,YES
0.0766,0.6064,NO
0.1126,0.7608,YES
0.0341,0.7725,NO
0.3399,1.2164,YES
0.0412,0.431,NO
0.1212,0.2695,NO
0.0769,0.4661,NO
0.1235,0.4562,NO
0.0802,0.1347,NO
0.1903,1.0407,NO
0.1119,0.6124,NO
0.1008,0.7686,NO
0.0886,1.1511,NO
0.1534,0.3847,NO
0.1331,1.5272,NO
0.2865,0.8183,NO
0.1512,1.4768,NO
0.1666,0.9078,NO
0.1465,1.456,NO
0.0509,0.2599,NO
0.2187,1.351,NO
0.4574,3.73,YES
0.1603,1.4484,NO
0.2015,3.1633,YES
0.205,0.4588,NO
0.2168,1.1095,NO
0.2136,0.0652,NO
0.1919,0.5392,NO
0.1533,2.0453,NO
0.1268,0.3845,NO
0.1947,1.4359,NO
0.1755,0.4748,NO
0.2202,1.4958,NO
0.4465,3.7833,YES
0.4252,3.4301,YES
0.3653,4.0305,YES
0.1771,3.1551,YES
0.1659,1.2804,NO
0.1927,3.5182,YES
0.1251,0.8684,NO
0.1303,1.4202,YES
0.1814,0.6349,YES
0.3356,1.1526,NO
0.1662,0.6413,NO
0.1507,0.8056,NO
0.1441,0.9839,NO
0.3435,0.8449,YES
0.1243,0.5758,YES
0.1731,1.2124,NO
0.0952,0.5618,NO
0.1364,1.0624,NO
0.0887,0.452,NO
0.2289,0.2947,NO
0.2088,0.4076,NO
0.2075,0.11,NO
0.1923,0.8496,YES
0.0927,0.9516,NO
0.0821,0.7995,YES
0.0311,1.0017,NO
0.3081,1.0426,YES
0.0406,0.7047,NO
0.1251,0.4376,NO
0.091,0.8419,NO
0.11800000000000001,0.6859999999999999,NO
0.1053,0.3608,NO
0.2201,1.0624,NO
0.1351,0.8692,NO
0.1328,0.9566,NO
0.0724,1.3876,NO
0.0244,0.6431,NO
0.1404,2.1046,YES
0.3348,2.4623,YES
0.2937,3.4511,YES
0.14300000000000002,1.926,YES
0.0826,1.0097,NO
0.013000000000000001,0.5286,NO
0.2103,2.7377,YES
0.1395,0.9537,NO
0.1325,1.6369,YES
0.1443,0.7689,NO
0.2165,1.3982,NO
0.1934,1.0112,NO
0.1934,0.8193,NO
0.0572,0.8681,NO
0.2318,3.5567,YES
0.0556,0.7125,NO
0.3609,3.1767,YES
0.1417,0.7039,NO
0.255,2.9225,YES
0.0522,0.8177,NO
0.0677,1.4045,NO
0.1439,1.3848,NO
0.0494,0.7146,NO
0.1715,2.0708,YES
0.0964,1.8684,NO
0.1343,1.328,YES
0.1544,1.6128,NO
0.0732,0.7012,NO
0.1975,2.1218,NO
0.2582,1.062,NO
0.1977,1.8596,NO
0.1701,1.2051,NO
0.1684,1.5521,NO
0.1225,0.5268,NO
0.1458,2.0588,NO
0.4028,3.863,YES
0.1577,2.1436,NO
0.2904,3.3131,YES
0.1987,0.7899,NO
0.1756,1.5325,NO
0.1689,0.42,NO
0.054000000000000006,0.9405,NO
0.1469,2.7903,NO
0.0547,0.7015,NO
0.1082,1.9277,NO
0.2019,0.8177,NO
0.1293,2.0155,NO
0.3897,3.7237,YES
0.3612,3.4822,YES
0.2791,4.3462,YES
0.2894,3.2134,YES
0.2226,2.0671,NO
0.1753,3.9855,YES
0.0979,1.0861,NO
0.0985,0.9786,NO
0.0774,0.2954,NO
0.1069,1.8135,YES
0.3647,2.8314,YES
0.2531,3.5813,YES
0.1331,1.4344,YES
0.0885,1.1512,NO
0.0604,0.3812,NO
0.2068,1.8637,YES
0.2598,1.0836,NO
0.106,1.6193,YES
0.1459,0.9204,NO
0.2252,0.6992,NO
0.2571,0.2963,NO
0.2375,0.1978,NO
0.1453,0.4336,NO
0.2245,3.6945,YES
0.141,0.3364,NO
0.2623,3.3343,YES
0.142,0.3964,NO
0.2555,2.9035,YES
0.2049,0.8871,NO
0.2206,1.6769,NO
0.2228,1.6609,NO
0.1032,0.8798,NO
0.1461,2.0485,YES
0.1116,1.4831,NO
0.1326,1.3483,YES
0.1415,1.5651,NO
0.0745,0.7325,NO
0.2381,2.0339,NO
0.19,0.8328,NO
0.1547,1.2888,NO
0.1997,1.71,NO
0.1653,1.8545,NO
0.1536,0.759,NO
0.1999,2.2558,NO
0.1989,3.7388,YES
0.2045,2.2888,NO
0.2447,2.6197,YES
0.2519,1.0543,NO
0.2036,1.4735,NO
0.2033,0.5494,NO
0.0533,0.9233,NO
0.105,2.1668,NO
0.055999999999999994,0.9267,NO
0.1113,1.6338,NO
0.2256,1.0721,NO
0.0989,1.5476,NO
0.1879,3.6758,YES
0.1445,3.2577,YES
0.1901,4.0095,YES
0.3108,3.1109,YES
0.2405,1.8413,NO
0.1657,3.7832,YES
0.1331,1.3417,NO
0.0949,0.8243,NO
0.1339,0.3337,NO
0.22399999999999998,1.4340000000000002,NO
0.1967,0.2787,NO
0.1436,0.848,NO
0.2079,0.9643,NO
0.1339,1.5374,NO
0.0967,0.2492,NO
0.2198,1.3559,NO
0.3428,3.6249,YES
0.2344,1.7911,NO
0.1736,2.6910000000000003,YES
0.1331,0.5021,NO
0.0735,1.1565,NO
0.0647,0.0452,NO
0.204,0.3268,NO
0.1327,1.5819,NO
0.1655,0.2955,NO
0.31,1.1405,NO
0.1309,0.3916,NO
0.2819,0.882,NO
0.4042,3.7084,YES
0.3296,3.2521,YES
0.4941,3.8492,YES
0.1783,3.279,YES
0.193,1.4313,NO
0.2673,3.4718,YES
0.1726,1.2021,NO
0.1439,0.7695,NO
0.0769,0.2322,NO
0.1953,1.6205,NO
0.2342,0.1964,NO
0.2047,0.8255,NO
0.1823,1.1398,NO
0.1684,1.0882,NO
0.1204,0.1878,NO
0.1751,1.7844,NO
0.3579,3.5837,YES
0.1828,1.9867,NO
0.2083,2.7281,YES
0.2252,0.7648,NO
0.2041,1.4346,NO
0.2007,0.3791,NO
0.0498,0.3158,NO
0.1415,1.7830000000000001,NO
0.0515,0.2501,NO
0.1207,1.1892,NO
0.1912,0.1951,NO
0.14,1.1083,NO
0.4038,3.5917,YES
0.3494,2.9408,YES
0.2799,3.8848,YES
0.2675,3.1336,YES
0.2206,1.4284,NO
0.2003,3.9065,YES
0.1168,0.8425,NO
0.0727,0.9414,NO
0.0714,0.2263,NO
0.10800000000000001,1.2127,NO
0.2886,0.24100000000000002,NO
0.1427,0.8875,NO
0.0855,0.5589,NO
0.0605,1.0998,NO
0.0532,0.2909,NO
0.1421,1.2111,NO
0.4397,3.4973,YES
0.0607,1.5057,NO
0.2347,2.7407,YES
0.2118,0.5287,NO
0.2048,1.4148,NO
0.2045,0.2483,NO
0.0849,0.3214,NO
0.1035,1.9392,NO
0.0824,0.3801,NO
0.0975,1.0196,NO
0.1702,0.2421,NO
0.1518,1.0682,NO
0.3372,3.5335,YES
0.3303,3.0378,YES
0.314,3.7634,YES
0.1257,3.1991,YES
0.1375,1.0772,NO
0.1128,3.5204,YES
0.099,0.5427,NO
0.1069,1.7416,NO
0.0451,0.8420000000000001,NO
0.5095,4.5546,YES
0.1431,1.0545,YES
0.1227,1.534,YES
0.2847,4.4965,YES
0.2237,1.2592,NO
0.1065,0.8158,NO
0.3266,5.4597,YES
0.0974,1.3787,NO
0.3289,5.0475,YES
0.1059,0.9123,NO
0.2131,1.0714,NO
0.1496,1.2215,NO
0.1474,0.23199999999999998,NO
0.0902,0.856,NO
0.0993,1.9211,YES
0.0875,0.6324,NO
0.2369,2.6277,YES
0.2129,0.7329,NO
0.1321,1.0274,YES
0.1271,1.6488,NO
0.08,1.9526,NO
0.3025,3.2877,NO
0.12,1.2217,NO
0.3399,4.53,YES
0.2516,2.9727,NO
0.2081,4.0951,YES
0.1799,1.0439,NO
0.1547,0.4395,NO
0.3595,1.4264,YES
0.2156,0.8355,NO
0.1535,0.9313,NO
0.4159,2.0586,YES
0.1827,0.6276,NO
0.1097,0.3535,NO
0.5448,2.3399,YES
0.191,0.5894,NO
0.4381,1.8906,YES
0.1528,0.3895,NO
0.3264,0.2517,NO
0.3203,0.3318,NO
0.2648,0.0694,NO
0.171,0.3462,NO
0.21899999999999997,1.1518,NO
0.1398,0.4705,NO
0.3673,0.7509,NO
0.1451,0.1925,NO
0.2637,0.9526,NO
0.1991,0.3957,NO
0.1784,1.0467,NO
0.3767,1.2146,NO
0.1917,0.1204,NO
0.3794,1.841,YES
0.3359,0.8561,NO
0.2874,1.6061,YES
0.0798,1.4046,NO
0.0364,0.4275,NO
0.2475,2.7247,YES
0.2794,3.4763,YES
0.2232,4.7588,YES
0.2213,2.4519,YES
0.1233,1.3667,NO
0.0474,0.4826,NO
0.2799,3.3491,YES
0.2328,1.187,NO
0.2608,2.1185,YES
0.1095,0.973,NO
0.2365,1.1044,NO
0.2061,0.8845,NO
0.2048,0.7168,NO
0.0456,0.7325,NO
0.1795,4.4302,YES
0.0442,0.5897,NO
0.27,4.0368,YES
0.1224,0.5534,NO
0.1913,3.5611,YES
0.2397,1.1079,NO
0.2111,1.5611,NO
0.2935,2.0701,NO
0.1155,0.7036,NO
0.243,2.6319999999999997,YES
0.1959,2.123,NO
0.198,1.9545,YES
0.1636,0.1739,NO
0.1646,0.2217,NO
0.3881,2.8262,YES
0.1762,0.6476,NO
0.1649,0.897,NO
0.4197,2.7874,YES
0.1681,0.4606,NO
0.153,0.4018,NO
0.4738,3.1625,YES
0.159,0.2668,NO
0.493,2.7748,YES
0.1456,0.2594,NO
0.2244,1.0587,NO
0.1542,0.4913,NO
0.1277,0.2919,NO
0.1775,0.254,NO
0.2106,0.5413,NO
0.1654,0.1464,NO
0.3557,1.9405,NO
0.0902,0.2746,NO
0.2663,0.4274,NO
0.2218,0.713,NO
0.1764,0.5895,NO
0.3901,1.3329,NO
0.21600000000000003,0.5191,NO
0.402,2.3768,YES
0.3584,1.7614,NO
0.3239,2.4149,YES
0.0467,1.031,NO
0.0184,0.2636,NO
0.0544,1.3689,YES
0.1967,2.2076,YES
0.1251,3.5549,YES
0.0526,1.1166,YES
0.0389,0.7692,NO
0.0098,0.2741,NO
0.1204,1.5943,YES
0.1152,0.8187,NO
0.0434,0.7295,YES
0.0994,0.5535,NO
0.171,0.8775,NO
0.1733,0.6286,NO
0.1785,0.4355,NO
0.0632,0.5243,NO
0.1652,3.6859,YES
0.0614,0.4893,NO
0.1533,2.6475,YES
0.1347,0.24600000000000002,NO
0.1212,2.8408,YES
0.015,0.6939,NO
0.0714,1.0835,NO
0.0698,0.7719,NO
0.035,0.6731,NO
0.0672,1.2041,YES
0.0378,1.3456,NO
0.0637,0.5114,YES
0.3024,2.6198,YES
0.0482,1.3128,YES
0.3634,1.6093,NO
0.1548,0.8048,NO
0.1459,0.8437,NO
0.1506,1.6207,NO
0.2394,1.0555,YES
0.3693,1.6115,YES
0.1404,1.6695,NO
0.0758,1.0198,NO
0.1517,1.354,NO
0.067,0.8166,NO
0.2131,0.2995,NO
0.16,0.6571,NO
0.1446,0.1866,NO
0.0844,1.6467,YES
0.095,1.0884,NO
0.2419,2.0535,YES
0.026000000000000002,1.0079,NO
0.2985,1.8288,YES
0.0377,0.8186,NO
0.102,0.7567,NO
0.0927,1.1132,NO
0.1259,1.0994,NO
0.1193,0.6446,NO
0.2177,1.4169,NO
0.15,1.2839,NO
0.0996,1.102,NO
0.0839,1.6707,NO
0.0672,0.703,NO
0.3068,5.4631,YES
0.1154,1.7401,YES
0.0802,2.522,YES
0.3166,5.6208,YES
0.0868,1.0178,NO
0.0677,0.7872,NO
0.5456,6.9243,YES
0.0938,0.7982,NO
0.3771,5.6006,YES
0.0765,0.6074,NO
0.3042,1.9887,NO
0.1867,1.3307,NO
0.2024,0.826,NO
0.084,0.705,NO
0.1127,2.7448,YES
0.0773,0.5834,NO
0.3002,3.5022,YES
0.0821,0.4824,NO
0.1969,2.0503,YES
0.1353,1.0615,NO
0.0942,1.6204,NO
0.3023,2.8801,NO
0.1177,0.6515,NO
0.2966,5.2117,YES
0.2621,3.175,NO
0.3631,4.5703,YES
0.1178,1.6284,NO
0.0474,0.5757,NO
0.4277,4.3086,YES
0.2214,1.7682,YES
0.2007,2.2154,YES
0.2467,4.6165,YES
0.2192,1.6219999999999999,NO
0.1165,0.8366,NO
0.3035,5.5004,YES
0.1886,2.1904,NO
0.2922,5.0842,YES
0.1088,1.5275,NO
0.2277,1.1919,NO
0.1763,1.0717,NO
0.1744,0.4806,NO
0.0948,0.4759,NO
0.152,2.6688,YES
0.0882,0.8364,NO
0.2267,2.9382,YES
0.1968,0.5221,NO
0.1574,1.9748,YES
0.2134,2.2277,NO
0.1846,2.7361,NO
0.3004,3.8899,NO
0.1322,1.8804,NO
0.3039,4.3319,YES
0.2341,3.661,NO
0.2137,4.0015,YES
0.1342,1.4251,NO
0.1099,0.5123,NO
0.526,5.0280000000000005,YES
0.1623,1.581,YES
0.1996,2.2761,YES
0.3297,4.9964,YES
0.22699999999999998,1.4574,NO
0.1622,0.8204,NO
0.3372,5.8481,YES
0.1102,1.5666,NO
0.3901,5.3318,YES
0.1022,0.9819,NO
0.1483,1.1829,NO
0.0862,0.9396,NO
0.0629,0.2468,NO
0.2034,0.465,NO
0.1682,2.3895,YES
0.1975,0.6018,NO
0.3422,3.3489,YES
0.1773,0.6394,NO
0.2514,1.6876,YES
0.1754,1.9743,NO
0.1301,1.9875,NO
0.3619,3.6029,NO
0.1715,1.4621,NO
0.3452,4.5704,YES
0.3259,3.4149,NO
0.258,4.4425,YES
0.0709,1.2674,NO
0.0732,0.5286,NO
0.3094,4.258,YES
0.1091,1.1834,YES
0.0665,1.8686,YES
0.2941,4.7579,YES
0.0664,0.8313,NO
0.0556,0.611,NO
0.5229,5.4639999999999995,YES
0.1003,1.1713,NO
0.3604,4.8255,YES
0.08800000000000001,0.6421,NO
0.2859,1.2382,NO
0.1263,0.8954,NO
0.1497,0.2622,NO
0.1047,0.4644,NO
0.1031,2.1638,YES
0.1016,0.5022,NO
0.3066,2.7886,YES
0.0639,0.2566,NO
0.2147,1.3411,YES
0.1277,1.4884,NO
0.0813,1.6805,NO
0.3135,2.7005,NO
0.1095,1.1662,NO
0.302,3.8961,YES
0.2369,3.1086,NO
0.4263,3.8799,YES
0.1151,1.2232,NO
0.0905,0.3823,NO
0.1028,1.7292,YES
0.3566,2.5752,YES
0.2651,3.2668,YES
0.1542,1.4946,YES
0.094,1.2436,NO
0.0554,0.419,NO
0.2037,2.0211,YES
0.1971,1.2764,NO
0.1126,1.2825,YES
0.1418,0.9981,NO
0.2488,1.0638,NO
0.2731,0.7806,NO
0.2523,0.5735,NO
0.1698,0.6409999999999999,NO
0.2266,3.2558,YES
0.1648,0.5414,NO
0.2745,2.9954,YES
0.1508,0.5557,NO
0.2653,2.7431,YES
0.1206,1.0538,NO
0.1613,1.7641,NO
0.1611,1.6342,NO
0.1018,0.8499,NO
0.152,1.771,YES
0.1186,1.8184,NO
0.1207,0.9758,YES
0.1201,1.0827,NO
