DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_59,Associated
0.0737,0.6242,NO
0.0652,0.433,NO
0.1144,1.0003,NO
0.2164,0.5261,NO
0.0671,0.5462,NO
0.0906,0.7077,NO
0.0589,0.9897,NO
0.0679,0.4223,NO
0.1689,0.5494,NO
0.2469,2.4784,YES
0.0616,0.5449,NO
0.33799999999999997,2.4353,YES
0.2427,1.0155,NO
0.2231,1.3226,NO
0.2223,0.4836,NO
0.1142,0.3169,NO
0.0706,0.5269,NO
0.1109,0.4523,NO
0.0747,0.4651,NO
0.2179,0.4607,NO
0.1147,0.7322,NO
0.0779,1.7687,YES
0.0804,2.7003,YES
0.1668,2.0488,YES
0.24,2.0215,YES
0.1573,0.7437,NO
0.0716,1.4644,YES
0.1205,0.7803,NO
0.1072,1.7393,YES
0.2444,2.186,YES
0.3362,1.696,NO
0.1579,1.2044,NO
0.1148,0.7384,NO
0.1112,1.3517,NO
0.3947,2.3571,YES
0.0957,2.32,YES
0.1364,1.3402,NO
0.1056,0.6232,NO
0.0981,1.0785,NO
0.1058,0.4942,NO
0.1797,0.8673,NO
0.1526,1.2512,NO
0.1551,0.5588,NO
0.2811,1.6143,YES
0.0766,1.0172,NO
0.1126,1.6469999999999998,YES
0.0341,1.1853,NO
0.3399,1.9134,YES
0.0412,1.3253,NO
0.1212,0.5663,NO
0.0769,0.5098,NO
0.1235,0.8932,NO
0.0802,0.551,NO
0.1903,1.755,NO
0.1119,0.8359,NO
0.1008,0.9722,NO
0.0886,1.0407,NO
0.1534,0.3542,NO
0.1331,1.2972,NO
0.2865,1.0311,NO
0.1512,0.7387,NO
0.1666,0.9268,NO
0.1465,1.3177,NO
0.0509,0.3938,NO
0.2187,0.802,NO
0.4574,3.3985,YES
0.1603,0.6649,NO
0.2015,3.4593,YES
0.205,0.8347,NO
0.2168,1.5407,NO
0.2136,0.3905,NO
0.1919,0.2835,NO
0.1533,0.5164,NO
0.1268,0.6981,NO
0.1947,0.4252,NO
0.1755,0.3212,NO
0.2202,1.024,NO
0.4465,2.5462,YES
0.4252,3.7773,YES
0.3653,2.9641,YES
0.1771,2.9162,YES
0.1659,1.2308,NO
0.1927,2.8466,YES
0.1251,0.9693,NO
0.1303,1.6931,YES
0.1814,1.5642,YES
0.3356,0.7421,NO
0.1662,0.2886,NO
0.1507,0.2302,NO
0.1441,0.5512,NO
0.3435,1.7243,YES
0.1243,1.8606,YES
0.1731,0.9486,NO
0.0952,0.8539,NO
0.1364,0.5424,NO
0.0887,0.8076,NO
0.2289,0.774,NO
0.2088,1.1398,NO
0.2075,0.5137,NO
0.1923,1.1386,YES
0.0927,0.6604,NO
0.0821,1.474,YES
0.0311,0.3228,NO
0.3081,1.5181,YES
0.0406,0.5162,NO
0.1251,0.5287,NO
0.091,0.9774,NO
0.11800000000000001,0.6866,NO
0.1053,0.5589,NO
0.2201,0.9756,NO
0.1351,0.7956,NO
0.1328,0.6772,NO
0.0724,1.2022,NO
0.0244,0.5872,NO
0.1404,2.62,YES
0.3348,4.8323,YES
0.2937,3.6796,YES
0.14300000000000002,2.2755,YES
0.0826,1.2582,NO
0.013000000000000001,0.6958,NO
0.2103,2.188,YES
0.1395,0.6089,NO
0.1325,1.8392,YES
0.1443,0.9431,NO
0.2165,1.4949,NO
0.1934,1.4232,NO
0.1934,0.7214,NO
0.0572,0.8472,NO
0.2318,3.4551,YES
0.0556,0.8376,NO
0.3609,4.5334,YES
0.1417,0.4866,NO
0.255,4.7128,YES
0.0522,0.8804,NO
0.0677,1.198,NO
0.1439,1.0904,NO
0.0494,1.0566,NO
0.1715,2.6619,YES
0.0964,1.7957,NO
0.1343,1.6483,YES
0.1544,1.0826,NO
0.0732,0.5787,NO
0.1975,1.3312,NO
0.2582,1.3465,NO
0.1977,1.2926,NO
0.1701,0.9635,NO
0.1684,1.5245,NO
0.1225,0.6307,NO
0.1458,1.1053,NO
0.4028,3.205,YES
0.1577,0.809,NO
0.2904,3.0948,YES
0.1987,1.0721,NO
0.1756,1.6027,NO
0.1689,0.5132,NO
0.054000000000000006,0.3265,NO
0.1469,0.9762,NO
0.0547,0.9049,NO
0.1082,0.8516,NO
0.2019,0.5571,NO
0.1293,1.2985,NO
0.3897,2.5103,YES
0.3612,3.5449,YES
0.2791,2.9118,YES
0.2894,2.8971,YES
0.2226,1.3236,NO
0.1753,2.6513,YES
0.0979,1.1134,NO
0.0985,0.5072,NO
0.0774,0.439,NO
0.1069,1.4211,YES
0.3647,2.8206,YES
0.2531,2.1243,YES
0.1331,1.4202,YES
0.0885,0.7095,NO
0.0604,0.3218,NO
0.2068,1.1642,YES
0.2598,0.0728,NO
0.106,1.0306,YES
0.1459,0.2417,NO
