DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_82,Associated
0.0737,0.3727,NO
0.0652,0.2481,NO
0.1144,0.503,NO
0.2164,0.3807,NO
0.0671,0.6012,NO
0.0906,0.5711,NO
0.0589,0.3927,NO
0.0679,0.1002,NO
0.1689,0.5136,NO
0.2469,1.3761,YES
0.0616,0.4694,NO
0.33799999999999997,1.8097,YES
0.2427,0.4203,NO
0.2231,0.5669,NO
0.2223,0.3614,NO
0.1142,0.0687,NO
0.0706,0.4782,NO
0.1109,0.1701,NO
0.0747,0.3782,NO
0.2179,0.3255,NO
0.1147,0.4307,NO
0.0779,0.9636,YES
0.0804,1.3623,YES
0.1668,0.8928,YES
0.24,0.5435,YES
0.1573,0.4144,NO
0.0716,1.4476,YES
0.1205,0.4932,NO
0.1072,2.2601,YES
0.2444,1.2833,YES
0.3362,0.6885,NO
0.1579,0.5697,NO
0.1148,0.5559,NO
0.1112,1.0452,NO
0.3947,2.2164,YES
0.0957,1.7154,YES
0.1364,0.5855,NO
0.1056,0.2742,NO
0.0981,0.5985,NO
0.1058,0.2769,NO
0.1797,0.4131,NO
0.1526,0.282,NO
0.1551,0.0904,NO
0.2811,0.6953,YES
0.0766,0.7051,NO
0.1126,2.5023,YES
0.0341,0.6742,NO
0.3399,2.3479,YES
0.0412,0.4161,NO
0.1212,0.2724,NO
0.0769,0.4957,NO
0.1235,0.2561,NO
0.0802,0.1498,NO
0.1903,0.8228,NO
0.1119,0.4975,NO
0.1008,0.3174,NO
0.0886,0.2514,NO
0.1534,0.1843,NO
0.1331,0.6478,NO
0.2865,0.7841,NO
0.1512,1.1848,NO
0.1666,0.8076,NO
0.1465,0.5188,NO
0.0509,0.1353,NO
0.2187,0.7664,NO
0.4574,1.9369,YES
0.1603,0.4536,NO
0.2015,3.0147,YES
0.205,0.4869,NO
0.2168,0.6719,NO
0.2136,0.3221,NO
0.1919,0.0792,NO
0.1533,1.1607,NO
0.1268,0.3175,NO
0.1947,0.9045,NO
0.1755,0.2387,NO
0.2202,0.8203,NO
0.4465,1.2673,YES
0.4252,2.8456,YES
0.3653,2.4115,YES
0.1771,1.4354,YES
0.1659,0.5843,NO
0.1927,2.0811,YES
0.1251,0.5268,NO
0.1303,2.14,YES
0.1814,1.1427,YES
0.3356,0.5494,NO
0.1662,0.4259,NO
0.1507,0.4251,NO
0.1441,0.8357,NO
0.3435,1.5871,YES
0.1243,0.9883,YES
0.1731,0.5734,NO
0.0952,0.2958,NO
0.1364,0.4866,NO
0.0887,0.4456,NO
0.2289,0.4111,NO
0.2088,0.5441,NO
0.2075,0.3119,NO
0.1923,0.4011,YES
0.0927,0.5606,NO
0.0821,1.7891,YES
0.0311,0.5163,NO
0.3081,1.6301,YES
0.0406,0.3254,NO
0.1251,0.2367,NO
0.091,0.5604,NO
0.11800000000000001,0.3531,NO
0.1053,0.1912,NO
0.2201,0.6216,NO
0.1351,0.5567,NO
0.1328,0.2375,NO
0.0724,0.4643,NO
0.0244,0.249,NO
0.1404,0.6476,YES
0.3348,1.8081,YES
0.2937,2.2569,YES
0.14300000000000002,1.0859,YES
0.0826,0.1265,NO
0.013000000000000001,0.0864,NO
0.2103,0.6338,YES
0.1395,0.1576,NO
0.1325,0.4655,YES
0.1443,0.2391,NO
0.2165,0.209,NO
0.1934,0.1796,NO
0.1934,0.0739,NO
0.0572,0.0958,NO
0.2318,1.9985,YES
0.0556,0.1318,NO
0.3609,2.6161,YES
0.1417,0.3052,NO
0.255,1.5967,YES
0.0522,0.2937,NO
0.0677,0.5044,NO
0.1439,0.3998,NO
0.0494,0.1414,NO
0.1715,0.379,YES
0.0964,0.2578,NO
0.1343,0.3672,YES
0.1544,0.314,NO
0.0732,0.3686,NO
0.1975,0.3578,NO
0.2582,0.5299,NO
0.1977,0.7758,NO
0.1701,0.4295,NO
0.1684,0.5624,NO
0.1225,0.2942,NO
0.1458,0.7079,NO
0.4028,1.9394,YES
0.1577,0.3421,NO
0.2904,3.0341,YES
0.1987,0.2733,NO
0.1756,0.3476,NO
0.1689,0.0937,NO
0.054000000000000006,0.1207,NO
0.1469,0.6133,NO
0.0547,0.423,NO
0.1082,0.3577,NO
0.2019,0.5229,NO
0.1293,0.5938,NO
0.3897,1.3090000000000002,YES
0.3612,2.7951,YES
0.2791,2.314,YES
0.2894,1.3982,YES
0.2226,0.4989,NO
0.1753,2.0084,YES
0.0979,0.5168,NO
0.0985,0.4094,NO
0.0774,0.1417,NO
0.1069,0.6228,YES
0.3647,2.1674,YES
0.2531,2.9348,YES
0.1331,0.8071,YES
0.0885,0.4306,NO
0.0604,0.1624,NO
0.2068,0.4648,YES
0.2598,0.8715,NO
0.106,0.2668,YES
0.1459,1.0822,NO
0.2252,0.6002,NO
0.2571,0.7331,NO
0.2375,0.3527,NO
0.1453,0.1888,NO
0.2245,2.1919999999999997,YES
0.141,0.3251,NO
0.2623,3.5315,YES
0.142,0.373,NO
0.2555,3.2192,YES
0.2049,0.7224,NO
0.2206,1.1101,NO
0.2228,0.8578,NO
0.1032,0.5746,NO
0.1461,0.3486,YES
0.1116,1.0252,NO
0.1326,0.4688,YES
0.1415,0.6096,NO
0.0745,0.3848,NO
0.2381,0.6092,NO
0.19,0.6264,NO
0.1547,1.0511,NO
0.1997,0.9445,NO
0.1653,0.6685,NO
0.1536,0.2111,NO
0.1999,0.7607,NO
0.1989,2.4037,YES
0.2045,0.5845,NO
0.2447,3.4744,YES
0.2519,0.3236,NO
0.2036,0.3327,NO
0.2033,0.1211,NO
0.0533,0.0829,NO
0.105,1.0852,NO
0.055999999999999994,0.44,NO
0.1113,0.7516,NO
0.2256,0.46799999999999997,NO
0.0989,0.8252,NO
0.1879,1.4484,YES
0.1445,3.0255,YES
0.1901,2.4852,YES
0.3108,1.4565,YES
0.2405,0.6459999999999999,NO
0.1657,2.5848,YES
0.1331,0.7209,NO
0.0949,0.2446,NO
0.1339,0.1371,NO
0.22399999999999998,0.5209,NO
0.1967,0.2688,NO
0.1436,0.5561,NO
0.2079,0.613,NO
0.1339,0.52,NO
0.0967,0.2146,NO
0.2198,0.4945,NO
0.3428,1.675,YES
0.2344,0.3859,NO
0.1736,2.1963,YES
0.1331,0.1521,NO
0.0735,0.2726,NO
0.0647,0.1906,NO
0.204,0.0912,NO
0.1327,0.5973,NO
0.1655,0.3138,NO
0.31,0.2739,NO
0.1309,0.2905,NO
0.2819,0.2545,NO
0.4042,0.976,YES
0.3296,1.7373,YES
0.4941,1.2877,YES
0.1783,0.8237,YES
0.193,0.4517,NO
0.2673,1.7261,YES
0.1726,0.3634,NO
0.1439,0.3745,NO
0.0769,0.3138,NO
0.1953,0.3868,NO
0.2342,0.6783,NO
0.2047,0.8852,NO
0.1823,0.4628,NO
0.1684,0.6712,NO
0.1204,0.2413,NO
0.1751,0.4858,NO
0.3579,1.4247,YES
0.1828,0.2688,NO
0.2083,2.8691,YES
0.2252,0.6465,NO
0.2041,0.8206,NO
0.2007,0.3642,NO
0.0498,0.09699999999999999,NO
0.1415,0.7353,NO
0.0515,0.3183,NO
0.1207,0.6257,NO
0.1912,0.5426,NO
0.14,0.7768,NO
0.4038,1.6269,YES
0.3494,2.7051,YES
0.2799,1.8113,YES
0.2675,0.8699,YES
0.2206,0.551,NO
0.2003,1.4827,YES
0.1168,0.4904,NO
0.0727,0.5141,NO
0.0714,0.3436,NO
0.10800000000000001,0.5991,NO
0.2886,0.623,NO
0.1427,1.0308,NO
0.0855,0.8142,NO
0.0605,0.7078,NO
0.0532,0.1735,NO
0.1421,0.7719,NO
0.4397,2.5959,YES
0.0607,0.4187,NO
0.2347,4.0622,YES
0.2118,0.5701,NO
0.2048,0.6161,NO
0.2045,0.2057,NO
0.0849,0.0606,NO
0.1035,1.0255,NO
0.0824,0.3615,NO
0.0975,0.6333,NO
0.1702,0.479,NO
0.1518,0.7927,NO
0.3372,2.0371,YES
0.3303,3.5942,YES
0.314,2.5816,YES
0.1257,1.6148,YES
0.1375,0.6352,NO
0.1128,2.6522,YES
0.099,0.6594,NO
0.1069,0.3984,NO
0.0451,0.3303,NO
0.5095,2.359,YES
0.1431,0.6792,YES
