DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_93,Associated
0.0737,0.5543,NO
0.0652,0.1789,NO
0.1144,1.804,NO
0.2164,1.199,NO
0.0671,1.4827,NO
0.0906,1.8475,NO
0.0589,0.5354,NO
0.0679,0.2268,NO
0.1689,1.3125,NO
0.2469,2.3207,YES
0.0616,0.8704,NO
0.33799999999999997,1.6088,YES
0.2427,1.1134,NO
0.2231,1.1721,NO
0.2223,0.4682,NO
0.1142,0.4822,NO
0.0706,1.0817,NO
0.1109,0.2843,NO
0.0747,1.3778,NO
0.2179,0.2144,NO
0.1147,1.1868,NO
0.0779,1.6803,YES
0.0804,2.2478,YES
0.1668,2.2633,YES
0.24,2.1839,YES
0.1573,1.1082,NO
0.0716,1.7221,YES
0.1205,1.1293,NO
0.1072,2.1914,YES
0.2444,1.8035,YES
0.3362,0.452,NO
0.1579,0.6248,NO
0.1148,0.4284,NO
0.1112,0.2995,NO
0.3947,2.2128,YES
0.0957,1.7949,YES
0.1364,0.4455,NO
0.1056,0.5802,NO
0.0981,0.3323,NO
0.1058,0.6528,NO
0.1797,0.7282,NO
0.1526,0.4041,NO
0.1551,0.2891,NO
0.2811,1.7955,YES
0.0766,0.4475,NO
0.1126,1.9448,YES
0.0341,0.2918,NO
0.3399,1.5601,YES
0.0412,0.7286,NO
0.1212,0.3679,NO
0.0769,0.6631,NO
0.1235,0.4289,NO
0.0802,0.6183,NO
0.1903,0.3845,NO
0.1119,0.43799999999999994,NO
0.1008,0.3816,NO
0.0886,1.3302,NO
0.1534,0.602,NO
0.1331,2.0284,NO
0.2865,1.0779,NO
0.1512,1.6997,NO
0.1666,2.2765,NO
0.1465,1.4204,NO
0.0509,0.677,NO
0.2187,1.9697,NO
0.4574,3.7892,YES
0.1603,1.0901,NO
0.2015,2.7897,YES
0.205,1.2067,NO
0.2168,1.2522,NO
0.2136,0.5186,NO
0.1919,1.0898,NO
0.1533,0.8969,NO
0.1268,1.0124,NO
0.1947,1.4954,NO
0.1755,0.6763,NO
0.2202,1.5846,NO
0.4465,3.0774,YES
0.4252,3.6907,YES
0.3653,3.7831,YES
0.1771,3.7586,YES
0.1659,1.3199,NO
0.1927,2.895,YES
0.1251,1.4187,NO
0.1303,2.5609,YES
0.1814,2.0588,YES
0.3356,1.3461,NO
0.1662,0.7219,NO
0.1507,0.5314,NO
0.1441,0.9367,NO
0.3435,2.6653,YES
0.1243,2.0726,YES
0.1731,1.2422,NO
0.0952,0.4858,NO
0.1364,0.6756,NO
0.0887,0.6176,NO
0.2289,0.9420000000000001,NO
0.2088,0.7543,NO
0.2075,0.4026,NO
0.1923,2.0593,YES
0.0927,0.7375,NO
0.0821,2.2299,YES
0.0311,0.6096,NO
0.3081,1.8728,YES
0.0406,1.0579,NO
0.1251,0.3182,NO
0.091,0.7922,NO
0.11800000000000001,0.4922,NO
0.1053,0.4168,NO
0.2201,1.0868,NO
0.1351,0.6304,NO
0.1328,0.9274,NO
0.0724,0.7047,NO
0.0244,0.4693,NO
0.1404,1.4689,YES
0.3348,4.0477,YES
0.2937,3.565,YES
0.14300000000000002,1.7075,YES
0.0826,0.8081,NO
0.013000000000000001,0.3856,NO
0.2103,1.7699,YES
0.1395,0.8169,NO
0.1325,0.747,YES
0.1443,0.821,NO
0.2165,0.4702,NO
0.1934,1.026,NO
0.1934,0.3161,NO
0.0572,0.7614,NO
0.2318,3.9866,YES
0.0556,0.4335,NO
0.3609,3.3503,YES
0.1417,0.3432,NO
0.255,3.7006,YES
0.0522,0.8373,NO
0.0677,1.6153,NO
0.1439,1.4982,NO
0.0494,0.6538,NO
0.1715,1.53,YES
0.0964,1.0434,NO
0.1343,1.2804,YES
0.1544,1.0399,NO
0.0732,0.1981,NO
0.1975,1.7233,NO
0.2582,1.1086,NO
0.1977,1.5377,NO
0.1701,1.8023,NO
0.1684,1.0337,NO
0.1225,0.5495,NO
0.1458,1.5737,NO
0.4028,3.2618,YES
0.1577,0.7878,NO
0.2904,2.5412,YES
0.1987,0.7673,NO
0.1756,0.8421,NO
0.1689,0.2705,NO
0.054000000000000006,0.7645,NO
0.1469,0.8479,NO
0.0547,0.7269,NO
0.1082,1.3698,NO
0.2019,0.3585,NO
0.1293,1.4646,NO
0.3897,2.613,YES
0.3612,3.127,YES
0.2791,3.3366,YES
0.2894,3.2927,YES
0.2226,0.9295,NO
0.1753,2.4288,YES
0.0979,0.9546,NO
0.0985,0.8088,NO
0.0774,0.4214,NO
0.1069,1.925,YES
0.3647,2.7013,YES
0.2531,2.4356,YES
0.1331,1.9833,YES
0.0885,0.7238,NO
0.0604,0.3147,NO
0.2068,2.0372,YES
0.2598,0.8666,NO
0.106,1.1843,YES
0.1459,0.5671,NO
0.2252,0.4063,NO
0.2571,0.7577,NO
0.2375,0.1937,NO
0.1453,0.7889,NO
0.2245,2.9801,YES
0.141,0.4212,NO
0.2623,2.6639,YES
0.142,0.2833,NO
0.2555,3.0109,YES
0.2049,0.7786,NO
0.2206,1.4527,NO
0.2228,1.6458,NO
0.1032,0.9459,NO
0.1461,1.6004,YES
0.1116,1.4321,NO
0.1326,1.3088,YES
0.1415,0.523,NO
0.0745,0.2058,NO
0.2381,1.8634,NO
0.19,0.7396,NO
0.1547,0.9362,NO
0.1997,1.9527,NO
0.1653,0.5016,NO
