DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_83,Associated
0.0737,0.7147,NO
0.0652,0.3188,NO
0.1144,1.064,NO
0.2164,0.3227,NO
0.0671,0.518,NO
0.0906,0.6541,NO
0.0589,0.9194,NO
0.0679,0.381,NO
0.1689,0.8390000000000001,NO
0.2469,2.4086,YES
0.0616,0.9477,NO
0.33799999999999997,2.2634,YES
0.2427,0.4064,NO
0.2231,0.6216,NO
0.2223,0.5945,NO
0.1142,0.4576,NO
0.0706,0.8949,NO
0.1109,0.4739,NO
0.0747,0.792,NO
0.2179,0.479,NO
0.1147,0.8082,NO
0.0779,2.4568,YES
0.0804,2.6973,YES
0.1668,2.5296,YES
0.24,1.2776,YES
0.1573,0.5841,NO
0.0716,2.4468,YES
0.1205,0.8636,NO
0.1072,3.219,YES
0.2444,2.0637,YES
0.3362,0.9592,NO
0.1579,0.8618,NO
0.1148,0.6517,NO
0.1112,1.0277,NO
0.3947,2.3219,YES
0.0957,2.7802,YES
0.1364,1.002,NO
0.1056,0.7466,NO
0.0981,0.8606,NO
0.1058,0.526,NO
0.1797,0.9562,NO
0.1526,0.9421,NO
0.1551,0.5744,NO
0.2811,2.301,YES
0.0766,0.7623,NO
0.1126,2.2053,YES
0.0341,0.6149,NO
0.3399,1.8115,YES
0.0412,0.648,NO
0.1212,0.4205,NO
0.0769,0.9468,NO
0.1235,0.5378,NO
0.0802,0.5577,NO
0.1903,0.4257,NO
0.1119,0.8282,NO
0.1008,0.8461,NO
0.0886,1.2314,NO
0.1534,0.4584,NO
0.1331,1.829,NO
0.2865,1.0929,NO
0.1512,0.9519,NO
0.1666,1.4982,NO
0.1465,1.3459999999999999,NO
0.0509,0.5659,NO
0.2187,1.5361,NO
0.4574,2.9641,YES
0.1603,1.9592,NO
0.2015,2.3465,YES
0.205,0.6488,NO
0.2168,0.86,NO
0.2136,0.6722,NO
0.1919,0.7514,NO
0.1533,1.6744,NO
0.1268,0.8513,NO
0.1947,1.4554,NO
0.1755,0.5948,NO
0.2202,1.215,NO
0.4465,3.2547,YES
0.4252,3.5349,YES
0.3653,3.2081,YES
0.1771,1.8030000000000002,YES
0.1659,1.4572,NO
0.1927,3.1821,YES
0.1251,1.6135,NO
0.1303,1.9557,YES
0.1814,1.4354,YES
0.3356,1.1036,NO
0.1662,0.8117,NO
0.1507,0.8123,NO
0.1441,1.2821,NO
0.3435,1.5561,YES
0.1243,1.5535,YES
0.1731,1.2235,NO
0.0952,0.6467,NO
0.1364,1.2585,NO
0.0887,0.5359,NO
0.2289,0.6362,NO
0.2088,0.8929,NO
0.2075,0.4866,NO
0.1923,1.3572,YES
0.0927,0.8311,NO
0.0821,0.9821,YES
0.0311,0.9132,NO
0.3081,1.1129,YES
0.0406,0.8954,NO
0.1251,0.6123,NO
0.091,0.9161,NO
0.11800000000000001,0.5963,NO
0.1053,0.6148,NO
0.2201,0.7637,NO
0.1351,0.6095,NO
0.1328,0.9528,NO
0.0724,1.1257,NO
0.0244,0.175,NO
0.1404,1.2215,YES
0.3348,2.6896,YES
0.2937,3.4113,YES
0.14300000000000002,1.8271,YES
0.0826,0.7255,NO
0.013000000000000001,0.3316,NO
0.2103,1.4754,YES
0.1395,0.6258,NO
0.1325,1.9486,YES
0.1443,0.5142,NO
0.2165,0.9432,NO
0.1934,0.6884,NO
0.1934,0.3479,NO
0.0572,0.4686,NO
0.2318,2.8678,YES
0.0556,0.4088,NO
0.3609,3.2889999999999997,YES
0.1417,0.3732,NO
0.255,3.6582,YES
0.0522,0.9871,NO
0.0677,1.5201,NO
0.1439,1.2673,NO
0.0494,0.9667,NO
0.1715,1.2181,YES
0.0964,0.943,NO
0.1343,1.0571,YES
0.1544,1.0764,NO
0.0732,0.3247,NO
0.1975,1.4385,NO
0.2582,1.1019,NO
0.1977,1.2217,NO
0.1701,0.8874,NO
0.1684,1.2415,NO
0.1225,0.406,NO
0.1458,1.0634,NO
0.4028,2.7458,YES
0.1577,1.1596,NO
0.2904,2.336,YES
0.1987,0.7532,NO
0.1756,0.9528,NO
0.1689,0.7404,NO
0.054000000000000006,0.5928,NO
0.1469,1.5056,NO
0.0547,0.5864,NO
0.1082,1.4712,NO
0.2019,0.4269,NO
0.1293,1.2831,NO
0.3897,3.1158,YES
0.3612,3.5086,YES
0.2791,3.1497,YES
0.2894,1.7885,YES
0.2226,0.8792,NO
0.1753,3.0741,YES
0.0979,1.1536,NO
0.0985,1.4219,NO
0.0774,0.3092,NO
0.1069,1.3208,YES
