DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_77,Associated
0.0737,0.6433,NO
0.0652,0.7039,NO
0.1144,0.6115,NO
0.2164,1.1668,NO
0.0671,0.8048,NO
0.0906,0.6858,NO
0.0589,1.0904,NO
0.0679,0.5778,NO
0.1689,0.9285,NO
0.2469,3.1825,YES
0.0616,0.4668,NO
0.33799999999999997,2.191,YES
0.2427,0.41200000000000003,NO
0.2231,0.9154,NO
0.2223,0.7151,NO
0.1142,0.7412,NO
0.0706,1.9322,NO
0.1109,0.7982,NO
0.0747,0.894,NO
0.2179,0.8854,NO
0.1147,0.7031,NO
0.0779,3.3826,YES
0.0804,3.4187,YES
0.1668,2.8496,YES
0.24,2.7680000000000002,YES
0.1573,0.9356,NO
0.0716,2.3555,YES
0.1205,0.6176,NO
0.1072,1.6692,YES
0.2444,2.6071,YES
0.3362,1.1116,NO
0.1579,0.5432,NO
0.1148,0.4145,NO
0.1112,0.7765,NO
0.3947,1.7841,YES
0.0957,2.4513,YES
0.1364,0.8726,NO
0.1056,0.3596,NO
0.0981,0.9649,NO
0.1058,0.3199,NO
0.1797,0.2219,NO
0.1526,0.2585,NO
0.1551,0.2806,NO
0.2811,2.5213,YES
0.0766,0.7365,NO
0.1126,2.4668,YES
0.0341,0.3701,NO
0.3399,2.5158,YES
0.0412,0.5395,NO
0.1212,0.7928,NO
0.0769,0.5309,NO
0.1235,0.78,NO
0.0802,0.6888,NO
0.1903,0.8659,NO
0.1119,0.6071,NO
0.1008,0.6324,NO
0.0886,0.5979,NO
0.1534,0.7312,NO
0.1331,0.9953,NO
0.2865,1.4371,NO
0.1512,1.1268,NO
0.1666,1.1344,NO
0.1465,1.4098,NO
0.0509,0.4448,NO
0.2187,1.5719999999999998,NO
0.4574,3.2075,YES
0.1603,1.5575,NO
0.2015,2.2035,YES
0.205,0.7345,NO
0.2168,0.8612,NO
0.2136,0.6779,NO
0.1919,0.6049,NO
0.1533,2.7099,NO
0.1268,0.6602,NO
0.1947,1.3138,NO
0.1755,0.7877,NO
0.2202,1.1866,NO
0.4465,3.9754,YES
0.4252,3.9806,YES
0.3653,3.7693,YES
0.1771,3.4361,YES
0.1659,1.7514,NO
0.1927,3.1083,YES
0.1251,1.0906,NO
0.1303,2.3579,YES
0.1814,3.1411,YES
0.3356,3.0148,NO
0.1662,0.6362,NO
0.1507,0.3787,NO
0.1441,2.5877,NO
0.3435,2.4978,YES
0.1243,2.8645,YES
0.1731,2.6976,NO
0.0952,1.2928,NO
0.1364,2.7,NO
0.0887,1.1942,NO
0.2289,1.2023,NO
0.2088,1.4189,NO
0.2075,1.2838,NO
0.1923,2.8668,YES
0.0927,1.3009,NO
0.0821,2.7485,YES
0.0311,0.8132,NO
0.3081,3.2674,YES
0.0406,0.6528,NO
0.1251,2.1064,NO
0.091,1.8271,NO
0.11800000000000001,1.8701,NO
0.1053,2.1199,NO
0.2201,2.6087,NO
0.1351,1.6437,NO
0.1328,2.0583,NO
0.0724,0.6661,NO
0.0244,0.8244,NO
