DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_98,Associated
0.0737,0.4562,NO
0.0652,0.5344,NO
0.1144,0.3935,NO
0.2164,0.9366,NO
0.0671,0.8106,NO
0.0906,0.4973,NO
0.0589,0.8556,NO
0.0679,0.3049,NO
0.1689,0.546,NO
0.2469,1.8555,YES
0.0616,0.5434,NO
0.33799999999999997,1.5719,YES
0.2427,0.0523,NO
0.2231,0.4486,NO
0.2223,0.1871,NO
0.1142,0.672,NO
0.0706,0.4613,NO
0.1109,0.5124,NO
0.0747,0.6848,NO
0.2179,0.4827,NO
0.1147,0.5736,NO
0.0779,1.8189,YES
0.0804,1.9369,YES
0.1668,1.9109,YES
0.24,1.8623,YES
0.1573,0.46,NO
0.0716,1.0653,YES
0.1205,0.6407,NO
0.1072,1.8989,YES
0.2444,1.4617,YES
0.3362,0.7747,NO
0.1579,0.5007,NO
0.1148,0.494,NO
0.1112,1.0208,NO
0.3947,1.7073,YES
0.0957,0.8294,YES
0.1364,1.0612,NO
0.1056,0.5011,NO
0.0981,1.0901,NO
0.1058,0.2828,NO
0.1797,0.1104,NO
0.1526,0.429,NO
0.1551,0.1893,NO
0.2811,1.5212,YES
0.0766,0.5346,NO
0.1126,1.7934,YES
0.0341,0.4923,NO
0.3399,1.8714,YES
0.0412,0.4038,NO
0.1212,0.4687,NO
0.0769,0.6263,NO
0.1235,0.7279,NO
0.0802,0.4782,NO
0.1903,0.8431,NO
0.1119,0.8836,NO
0.1008,1.1176,NO
0.0886,0.2934,NO
0.1534,0.4589,NO
0.1331,0.8216,NO
0.2865,1.8348,NO
0.1512,1.7643,NO
0.1666,0.9715,NO
0.1465,0.9625,NO
0.0509,0.3579,NO
0.2187,0.9424,NO
0.4574,3.5444,YES
0.1603,1.1579,NO
0.2015,2.6322,YES
0.205,0.1367,NO
0.2168,0.5305,NO
0.2136,0.19699999999999998,NO
0.1919,0.612,NO
0.1533,0.9732,NO
0.1268,0.2099,NO
0.1947,1.6812,NO
0.1755,0.38299999999999995,NO
0.2202,1.1913,NO
0.4465,3.4212,YES
0.4252,3.59,YES
0.3653,3.5660000000000003,YES
0.1771,3.4924,YES
0.1659,0.7209,NO
0.1927,2.5528,YES
0.1251,1.168,NO
0.1303,2.6026,YES
0.1814,2.248,YES
0.3356,1.6787,NO
0.1662,1.1294,NO
0.1507,0.9183,NO
0.1441,2.0277,NO
0.3435,2.2996,YES
0.1243,1.5974,YES
0.1731,1.6045,NO
0.0952,0.4751,NO
0.1364,1.9395,NO
0.0887,0.3097,NO
0.2289,0.1048,NO
0.2088,0.4906,NO
0.2075,0.2594,NO
0.1923,2.215,YES
0.0927,1.3848,NO
0.0821,2.5373,YES
0.0311,1.1777,NO
0.3081,2.5182,YES
0.0406,0.9454,NO
0.1251,0.4202,NO
0.091,0.8925,NO
0.11800000000000001,1.1273,NO
0.1053,0.4993,NO
0.2201,1.7367,NO
0.1351,1.1085,NO
0.1328,1.4734,NO
0.0724,0.524,NO
0.0244,0.3705,NO
0.1404,1.9697,YES
0.3348,4.8543,YES
0.2937,3.9758,YES
0.14300000000000002,1.9371,YES
0.0826,1.1026,NO
0.013000000000000001,0.3139,NO
0.2103,2.3748,YES
0.1395,0.4155,NO
0.1325,1.8582,YES
0.1443,0.1691,NO
0.2165,0.5789,NO
0.1934,0.9629,NO
0.1934,0.5798,NO
0.0572,0.247,NO
0.2318,4.5384,YES
0.0556,0.4295,NO
0.3609,4.4534,YES
0.1417,0.8264,NO
0.255,4.476,YES
0.0522,0.7877,NO
0.0677,0.5233,NO
0.1439,1.2389,NO
0.0494,0.35,NO
0.1715,1.4639,YES
0.0964,0.9569,NO
0.1343,2.2794,YES
0.1544,0.6499,NO
0.0732,0.8193,NO
0.1975,1.0939,NO
0.2582,1.8156,NO
0.1977,1.7665,NO
0.1701,1.5418,NO
0.1684,1.3614,NO
0.1225,0.532,NO
0.1458,1.2943,NO
0.4028,3.4035,YES
0.1577,1.6285,NO
0.2904,2.4166,YES
0.1987,0.3952,NO
0.1756,0.8607,NO
0.1689,0.5093,NO
0.054000000000000006,0.9382,NO
0.1469,1.234,NO
0.0547,0.5796,NO
0.1082,1.6945,NO
0.2019,0.8392,NO
0.1293,1.2665,NO
0.3897,3.1752,YES
0.3612,3.4977,YES
0.2791,3.6253,YES
0.2894,3.3068,YES
0.2226,1.1853,NO
0.1753,2.7019,YES
0.0979,1.5330000000000001,NO
0.0985,0.6335,NO
0.0774,0.6849,NO
0.1069,1.6859,YES
0.3647,4.9398,YES
0.2531,4.3371,YES
0.1331,1.8492,YES
0.0885,1.4624,NO
0.0604,0.4167,NO
0.2068,2.2293,YES
0.2598,2.509,NO
0.106,1.7633,YES
0.1459,1.7948,NO
0.2252,0.1436,NO
0.2571,0.9186,NO
0.2375,0.3062,NO
0.1453,0.6014,NO
0.2245,4.388999999999999,YES
0.141,0.4646,NO
0.2623,4.7394,YES
0.142,0.7253,NO
0.2555,4.295,YES
0.2049,2.7093,NO
0.2206,2.5764,NO
0.2228,3.0894,NO
0.1032,2.4311,NO
0.1461,1.4103,YES
0.1116,2.1293,NO
0.1326,2.2491,YES
0.1415,0.4873,NO
0.0745,0.5797,NO
0.2381,0.5754,NO
0.19,0.7315,NO
0.1547,0.7233,NO
0.1997,0.7886,NO
0.1653,1.0192,NO
0.1536,0.4669,NO
0.1999,0.5232,NO
0.1989,2.2773,YES
0.2045,1.0537,NO
0.2447,1.6435,YES
0.2519,0.5246,NO
0.2036,0.7532,NO
0.2033,0.6862,NO
0.0533,0.7465,NO
0.105,0.5035,NO
0.055999999999999994,0.5745,NO
0.1113,0.5932,NO
0.2256,0.5625,NO
0.0989,0.7084,NO
0.1879,2.0604,YES
0.1445,2.3676,YES
0.1901,2.4474,YES
0.3108,2.2084,YES
0.2405,0.6351,NO
0.1657,1.6881,YES
0.1331,0.4339,NO
0.0949,0.6303,NO
0.1339,0.7507,NO
0.22399999999999998,1.5541,NO
0.1967,1.3742,NO
0.1436,1.3330000000000002,NO
