DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_44,Associated
0.0737,0.4313,NO
0.0652,0.1031,NO
0.1144,0.6086,NO
0.2164,0.7721,NO
0.0671,0.5779,NO
0.0906,0.7599,NO
0.0589,0.7539,NO
0.0679,0.2852,NO
0.1689,0.6675,NO
0.2469,2.3744,YES
0.0616,0.3245,NO
0.33799999999999997,2.3431,YES
0.2427,0.2719,NO
0.2231,0.4593,NO
0.2223,0.1461,NO
0.1142,0.4942,NO
0.0706,0.8201,NO
0.1109,0.3856,NO
0.0747,0.2699,NO
0.2179,0.2406,NO
0.1147,0.5605,NO
0.0779,0.9026,YES
0.0804,2.6007,YES
0.1668,2.2664,YES
0.24,2.488,YES
0.1573,0.5391,NO
0.0716,2.2612,YES
0.1205,0.3261,NO
0.1072,1.0172,YES
0.2444,0.4549,YES
0.3362,0.4314,NO
0.1579,0.5781,NO
0.1148,0.3773,NO
0.1112,0.6367,NO
0.3947,0.8225,YES
0.0957,1.2315,YES
0.1364,0.7182,NO
0.1056,0.0842,NO
0.0981,0.3399,NO
0.1058,0.0602,NO
0.1797,0.0789,NO
0.1526,0.2458,NO
0.1551,0.0594,NO
0.2811,1.6178,YES
0.0766,0.3551,NO
0.1126,0.8929,YES
0.0341,0.3779,NO
0.3399,1.1734,YES
0.0412,0.3608,NO
0.1212,0.1689,NO
0.0769,0.2868,NO
0.1235,0.2524,NO
0.0802,0.2527,NO
0.1903,0.5476,NO
0.1119,0.4226,NO
0.1008,0.2806,NO
0.0886,0.1821,NO
0.1534,0.1578,NO
0.1331,1.0619,NO
0.2865,0.7318,NO
0.1512,0.5503,NO
0.1666,1.2371,NO
0.1465,0.6886,NO
0.0509,0.0237,NO
0.2187,1.2837,NO
0.4574,2.2666,YES
0.1603,0.5392,NO
0.2015,2.69,YES
0.205,0.5741,NO
0.2168,0.5593,NO
0.2136,0.2945,NO
0.1919,0.2488,NO
0.1533,0.9867,NO
0.1268,0.214,NO
0.1947,0.3308,NO
0.1755,0.2042,NO
0.2202,0.4489,NO
0.4465,1.1025,YES
0.4252,2.9977,YES
0.3653,2.0806,YES
0.1771,2.8257,YES
0.1659,0.8786,NO
0.1927,2.0246,YES
0.1251,0.7724,NO
0.1303,0.5977,YES
0.1814,0.3227,YES
0.3356,0.2065,NO
0.1662,0.0839,NO
0.1507,0.0947,NO
0.1441,0.2851,NO
0.3435,0.5513,YES
0.1243,0.3602,YES
0.1731,0.2065,NO
0.0952,0.0986,NO
0.1364,0.0996,NO
0.0887,0.0896,NO
0.2289,0.2294,NO
0.2088,0.27,NO
0.2075,0.0773,NO
0.1923,0.6729,YES
0.0927,0.0595,NO
0.0821,0.433,YES
0.0311,0.0332,NO
0.3081,0.3315,YES
0.0406,0.0952,NO
0.1251,0.0992,NO
0.091,0.14300000000000002,NO
0.11800000000000001,0.212,NO
0.1053,0.2356,NO
0.2201,0.2247,NO
0.1351,0.2494,NO
0.1328,0.1998,NO
0.0724,0.243,NO
0.0244,0.1919,NO
0.1404,1.5181,YES
0.3348,3.2811,YES
0.2937,1.2304,YES
0.14300000000000002,1.9616,YES
0.0826,0.46399999999999997,NO
0.013000000000000001,0.1139,NO
0.2103,2.1446,YES
0.1395,0.5368,NO
0.1325,0.7217,YES
0.1443,0.5997,NO
0.2165,0.7366,NO
0.1934,0.784,NO
0.1934,0.3238,NO
0.0572,0.2369,NO
0.2318,1.5632,YES
0.0556,0.1554,NO
0.3609,1.6767,YES
0.1417,0.1136,NO
0.255,1.6359,YES
0.0522,0.3776,NO
0.0677,0.9391,NO
0.1439,0.547,NO
0.0494,0.6279,NO
0.1715,1.6821,YES
0.0964,0.8272,NO
0.1343,0.9577,YES
0.1544,0.4774,NO
0.0732,0.2743,NO
0.1975,0.8177,NO
0.2582,0.4861,NO
0.1977,0.5408,NO
0.1701,0.9835,NO
0.1684,0.9137,NO
0.1225,0.2193,NO
0.1458,1.0565,NO
0.4028,1.5504,YES
0.1577,0.4135,NO
0.2904,2.0163,YES
0.1987,0.4435,NO
0.1756,0.4091,NO
0.1689,0.2319,NO
0.054000000000000006,0.5538,NO
0.1469,0.8191,NO
0.0547,0.4025,NO
0.1082,0.1285,NO
0.2019,0.2891,NO
0.1293,0.4621,NO
0.3897,0.9231,YES
0.3612,2.3004,YES
0.2791,1.8522,YES
0.2894,2.5295,YES
0.2226,0.6543,NO
0.1753,1.7835,YES
0.0979,0.7585,NO
0.0985,0.36,NO
0.0774,0.1246,NO
0.1069,1.2425,YES
0.3647,2.8095,YES
0.2531,1.0783,YES
0.1331,1.3969999999999998,YES
0.0885,0.4527,NO
0.0604,0.2707,NO
0.2068,1.5096,YES
0.2598,0.2792,NO
0.106,0.4943,YES
0.1459,0.1793,NO
0.2252,0.6271,NO
0.2571,0.5593,NO
0.2375,0.3335,NO
0.1453,0.3764,NO
0.2245,1.6952,YES
0.141,0.14300000000000002,NO
0.2623,1.5282,YES
0.142,0.2298,NO
0.2555,0.8742,YES
0.2049,0.2923,NO
0.2206,0.6764,NO
0.2228,0.2376,NO
0.1032,0.2898,NO
0.1461,1.1671,YES
0.1116,0.5807,NO
0.1326,0.5452,YES
0.1415,0.5095,NO
0.0745,0.3043,NO
0.2381,0.5995,NO
0.19,0.6452,NO
0.1547,0.6,NO
0.1997,0.9399,NO
0.1653,0.9574,NO
0.1536,0.3973,NO
0.1999,0.8556,NO
0.1989,1.9068,YES
0.2045,0.3008,NO
0.2447,2.3437,YES
0.2519,0.4469,NO
0.2036,0.4284,NO
0.2033,0.3198,NO
0.0533,0.6538,NO
0.105,0.9415,NO
0.055999999999999994,0.4979,NO
0.1113,0.2355,NO
0.2256,0.4318,NO
0.0989,0.5563,NO
0.1879,1.023,YES
0.1445,2.6958,YES
0.1901,1.7889,YES
0.3108,2.4671,YES
0.2405,0.2953,NO
0.1657,1.6418,YES
0.1331,0.5234,NO
0.0949,0.2827,NO
0.1339,0.2143,NO
0.22399999999999998,1.2006,NO
0.1967,0.7432,NO
0.1436,0.4242,NO
0.2079,1.3661,NO
0.1339,0.5851,NO
0.0967,0.0473,NO
0.2198,1.5777,NO
0.3428,1.2394,YES
0.2344,0.4354,NO
0.1736,1.3509,YES
0.1331,0.2971,NO
0.0735,0.3725,NO
0.0647,0.1133,NO
0.204,0.3275,NO
0.1327,0.7119,NO
0.1655,0.2764,NO
0.31,0.3636,NO
0.1309,0.1826,NO
0.2819,0.4172,NO
0.4042,0.7086,YES
0.3296,1.6454,YES
0.4941,1.8387,YES
0.1783,2.0378,YES
0.193,0.8787,NO
