DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_85,Associated
0.0737,0.2611,NO
0.0652,0.8618,NO
0.1144,1.3645,NO
0.2164,1.3475,NO
0.0671,1.1034,NO
0.0906,0.6729,NO
0.0589,1.0622,NO
0.0679,0.4803,NO
0.1689,0.8140000000000001,NO
0.2469,3.2168,YES
0.0616,0.6328,NO
0.33799999999999997,4.2094,YES
0.2427,0.9455,NO
0.2231,0.9229999999999999,NO
0.2223,1.1066,NO
0.1142,0.8308,NO
0.0706,2.1488,NO
0.1109,0.5611,NO
0.0747,1.2396,NO
0.2179,0.6928,NO
0.1147,1.7097,NO
0.0779,3.2032,YES
0.0804,3.4337,YES
0.1668,3.4456,YES
0.24,3.1979,YES
0.1573,1.1341,NO
0.0716,2.8632,YES
0.1205,1.1858,NO
0.1072,1.4798,YES
0.2444,2.0358,YES
0.3362,0.9168,NO
0.1579,0.8166,NO
0.1148,0.7443,NO
0.1112,0.9176,NO
0.3947,2.3065,YES
0.0957,1.44,YES
0.1364,0.737,NO
0.1056,0.0623,NO
0.0981,0.8475,NO
0.1058,0.1261,NO
0.1797,0.2564,NO
0.1526,0.18100000000000002,NO
0.1551,0.3949,NO
0.2811,2.1704,YES
0.0766,0.9086,NO
0.1126,2.3865,YES
0.0341,1.0234,NO
0.3399,2.6717,YES
0.0412,0.6556,NO
0.1212,0.0902,NO
0.0769,0.3815,NO
0.1235,0.2541,NO
0.0802,0.2472,NO
0.1903,0.9644,NO
0.1119,0.024,NO
0.1008,0.8314,NO
0.0886,0.1579,NO
0.1534,0.8538,NO
0.1331,1.6681,NO
0.2865,1.5208,NO
0.1512,1.3179,NO
0.1666,1.1712,NO
0.1465,1.1034,NO
0.0509,0.4022,NO
0.2187,1.2334,NO
0.4574,2.9812,YES
0.1603,1.0895,NO
0.2015,3.8582,YES
0.205,0.5626,NO
0.2168,0.5017,NO
0.2136,0.6006,NO
0.1919,0.7431,NO
0.1533,2.3539,NO
0.1268,0.4443,NO
0.1947,1.7446,NO
0.1755,0.547,NO
0.2202,2.0021,NO
0.4465,3.179,YES
0.4252,3.3085,YES
0.3653,3.4548,YES
0.1771,2.9631,YES
0.1659,1.6801,NO
0.1927,3.0846,YES
0.1251,1.3625,NO
0.1303,2.15,YES
0.1814,2.1434,YES
0.3356,1.7123,NO
0.1662,0.3552,NO
0.1507,0.345,NO
0.1441,1.6303,NO
0.3435,3.0092,YES
0.1243,2.2535,YES
0.1731,1.5222,NO
0.0952,1.1123,NO
0.1364,1.6227,NO
0.0887,1.5759,NO
0.2289,0.2897,NO
0.2088,0.3583,NO
0.2075,0.5248,NO
0.1923,2.3821,YES
0.0927,0.5339,NO
0.0821,3.0998,YES
0.0311,0.7539,NO
0.3081,3.4545,YES
0.0406,0.6015,NO
0.1251,1.158,NO
0.091,1.4203,NO
0.11800000000000001,1.5524,NO
0.1053,1.2294,NO
0.2201,2.0279,NO
0.1351,1.1265,NO
0.1328,1.5669,NO
0.0724,0.5898,NO
0.0244,0.6461,NO
0.1404,2.1292,YES
0.3348,4.0804,YES
0.2937,4.1719,YES
0.14300000000000002,2.5029,YES
0.0826,0.7634,NO
0.013000000000000001,0.3871,NO
0.2103,1.6321,YES
0.1395,0.1462,NO
0.1325,2.2598,YES
0.1443,0.6746,NO
0.2165,0.8517,NO
0.1934,0.4265,NO
0.1934,0.9558,NO
0.0572,0.45399999999999996,NO
0.2318,4.7246,YES
0.0556,0.3428,NO
0.3609,4.7884,YES
0.1417,1.1461,NO
0.255,4.3795,YES
0.0522,0.5866,NO
0.0677,1.2656,NO
0.1439,1.1314,NO
0.0494,0.5998,NO
0.1715,2.4214,YES
0.0964,0.9996,NO
0.1343,2.2297,YES
0.1544,0.2591,NO
0.0732,0.6548,NO
0.1975,0.8526,NO
0.2582,0.9656,NO
0.1977,0.8388,NO
0.1701,0.4345,NO
0.1684,0.8496,NO
0.1225,0.5108,NO
0.1458,0.6733,NO
0.4028,2.6264,YES
0.1577,0.4432,NO
0.2904,3.3876,YES
0.1987,0.2472,NO
0.1756,0.2414,NO
0.1689,0.3218,NO
0.054000000000000006,0.596,NO
0.1469,1.5145,NO
0.0547,0.5777,NO
0.1082,0.9735,NO
0.2019,0.4485,NO
0.1293,1.3802,NO
0.3897,2.7461,YES
0.3612,2.8445,YES
0.2791,2.6244,YES
0.2894,2.5722,YES
0.2226,0.7845,NO
0.1753,2.4843,YES
0.0979,0.5243,NO
0.0985,0.3455,NO
0.0774,0.8981,NO
0.1069,2.0238,YES
0.3647,5.0166,YES
0.2531,5.0723,YES
0.1331,2.3093,YES
0.0885,0.6094,NO
0.0604,0.3374,NO
0.2068,1.3532,YES
0.2598,2.0045,NO
0.106,2.1345,YES
0.1459,2.7105,NO
0.2252,1.075,NO
0.2571,0.6721,NO
0.2375,1.2318,NO
0.1453,0.5372,NO
0.2245,5.5734,YES
0.141,0.3016,NO
0.2623,5.4051,YES
0.142,0.7105,NO
0.2555,5.2358,YES
0.2049,2.247,NO
0.2206,2.9429,NO
0.2228,2.5529,NO
0.1032,2.2656,NO
0.1461,2.2787,YES
0.1116,2.2305,NO
0.1326,2.1737,YES
0.1415,0.5147,NO
0.0745,0.3538,NO
0.2381,0.8696,NO
0.19,0.3908,NO
0.1547,0.4514,NO
0.1997,0.6902,NO
0.1653,0.7228,NO
0.1536,0.706,NO
0.1999,0.8053,NO
0.1989,1.6524,YES
0.2045,0.669,NO
0.2447,2.2839,YES
0.2519,0.5619,NO
0.2036,0.6203,NO
0.2033,0.6794,NO
0.0533,0.445,NO
0.105,0.7078,NO
0.055999999999999994,0.6222,NO
0.1113,0.6788,NO
0.2256,0.6234,NO
0.0989,0.667,NO
0.1879,1.5742,YES
0.1445,1.7742,YES
0.1901,1.5986,YES
0.3108,1.7327,YES
0.2405,0.9048,NO
0.1657,1.4615,YES
0.1331,0.8816,NO
0.0949,0.2401,NO
