DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_12,Associated
0.0737,1.3163,NO
0.0652,0.3671,NO
0.1144,1.0418,NO
0.2164,1.5036,NO
0.0671,1.0656,NO
0.0906,1.1959,NO
0.0589,1.0478,NO
0.0679,0.3242,NO
0.1689,0.7832,NO
0.2469,2.4614,YES
0.0616,0.8116,NO
0.33799999999999997,2.8216,YES
0.2427,0.3559,NO
0.2231,0.679,NO
0.2223,0.1076,NO
0.1142,0.1793,NO
0.0706,0.5893,NO
0.1109,0.4492,NO
0.0747,0.7479,NO
0.2179,0.2017,NO
0.1147,1.7852,NO
0.0779,2.0843,YES
0.0804,2.7783,YES
0.1668,2.8844,YES
0.24,3.4761,YES
0.1573,1.6187,NO
0.0716,2.5052,YES
0.1205,0.7363,NO
0.1072,3.3835,YES
0.2444,1.5914,YES
0.3362,1.8809,NO
0.1579,0.9126,NO
0.1148,1.1386,NO
0.1112,1.4182,NO
0.3947,3.5715,YES
0.0957,2.872,YES
0.1364,1.2229,NO
0.1056,0.7392,NO
0.0981,1.2359,NO
0.1058,0.9236,NO
0.1797,1.0291,NO
0.1526,0.9002,NO
0.1551,0.44299999999999995,NO
0.2811,1.7284,YES
0.0766,1.1299,NO
0.1126,2.5027,YES
0.0341,1.0852,NO
0.3399,1.7413,YES
0.0412,1.0924,NO
0.1212,0.7763,NO
0.0769,1.1391,NO
0.1235,0.8163,NO
0.0802,0.8602,NO
0.1903,1.7133,NO
0.1119,1.1414,NO
0.1008,1.5225,NO
0.0886,1.4815,NO
0.1534,0.544,NO
0.1331,1.9167,NO
0.2865,2.4148,NO
0.1512,1.8721,NO
0.1666,2.151,NO
0.1465,1.7039,NO
0.0509,0.5770000000000001,NO
0.2187,1.8203,NO
0.4574,3.0816,YES
0.1603,1.8922,NO
0.2015,3.2572,YES
0.205,0.6971,NO
0.2168,1.3483,NO
0.2136,0.4932,NO
0.1919,0.4293,NO
0.1533,1.3419999999999999,NO
0.1268,0.6636,NO
0.1947,1.2868,NO
0.1755,0.3931,NO
0.2202,2.3885,NO
0.4465,2.7025,YES
0.4252,3.6281,YES
0.3653,3.4056,YES
0.1771,3.8443,YES
0.1659,2.2123,NO
0.1927,2.7233,YES
0.1251,1.8784,NO
0.1303,2.4996,YES
0.1814,0.7639,YES
0.3356,1.2142,NO
0.1662,0.4073,NO
0.1507,0.5694,NO
0.1441,0.8054,NO
0.3435,2.6443,YES
0.1243,2.0445,YES
0.1731,0.6018,NO
0.0952,0.2786,NO
0.1364,0.6165,NO
0.0887,0.32299999999999995,NO
0.2289,0.9740000000000001,NO
0.2088,0.7138,NO
0.2075,0.3711,NO
0.1923,1.518,YES
0.0927,0.6014,NO
0.0821,1.7419,YES
0.0311,0.6587,NO
0.3081,1.2887,YES
0.0406,0.5912,NO
0.1251,0.2569,NO
0.091,0.4084,NO
0.11800000000000001,0.3819,NO
0.1053,0.3048,NO
0.2201,1.0339,NO
0.1351,0.8567,NO
0.1328,1.0866,NO
0.0724,1.5176,NO
0.0244,0.4775,NO
0.1404,3.075,YES
0.3348,4.4055,YES
0.2937,3.7961,YES
0.14300000000000002,3.5076,YES
0.0826,1.2787,NO
0.013000000000000001,0.6032,NO
0.2103,2.5298,YES
0.1395,1.1291,NO
0.1325,2.2379,YES
0.1443,1.4173,NO
0.2165,1.4036,NO
0.1934,1.7126,NO
