DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_71,Associated
0.0737,0.3933,NO
0.0652,0.5937,NO
0.1144,0.3109,NO
0.2164,1.1644,NO
0.0671,0.5924,NO
0.0906,0.2651,NO
0.0589,0.4494,NO
0.0679,0.5562,NO
0.1689,0.1608,NO
0.2469,1.9188,YES
0.0616,0.2757,NO
0.33799999999999997,1.7853,YES
0.2427,0.5687,NO
0.2231,0.7994,NO
0.2223,0.5284,NO
0.1142,0.4825,NO
0.0706,0.9854,NO
0.1109,0.306,NO
0.0747,0.8009,NO
0.2179,0.6341,NO
0.1147,0.8203,NO
0.0779,1.3396,YES
0.0804,1.8143,YES
0.1668,1.1945,YES
0.24,1.6449,YES
0.1573,0.1442,NO
0.0716,1.6889,YES
0.1205,0.5193,NO
0.1072,1.4885,YES
0.2444,1.4661,YES
0.3362,0.9027,NO
0.1579,0.2209,NO
0.1148,0.0684,NO
0.1112,0.4597,NO
0.3947,2.5486,YES
0.0957,2.4296,YES
0.1364,0.1871,NO
0.1056,0.4651,NO
0.0981,0.6591,NO
0.1058,0.5288,NO
0.1797,0.4991,NO
0.1526,0.7743,NO
0.1551,0.682,NO
0.2811,2.1745,YES
0.0766,0.33899999999999997,NO
0.1126,1.6258,YES
0.0341,0.2542,NO
0.3399,2.3629,YES
0.0412,0.1677,NO
0.1212,0.4975,NO
0.0769,0.4308,NO
0.1235,0.4026,NO
0.0802,0.3683,NO
0.1903,0.6697,NO
0.1119,0.6133,NO
0.1008,0.8217,NO
0.0886,0.5946,NO
0.1534,0.7033,NO
0.1331,1.2163,NO
0.2865,1.8514,NO
0.1512,0.9272,NO
0.1666,0.843,NO
0.1465,0.7791,NO
0.0509,0.6275,NO
0.2187,0.5457,NO
0.4574,4.1341,YES
0.1603,1.2196,NO
0.2015,3.6575,YES
0.205,0.6721,NO
0.2168,0.9368,NO
0.2136,0.3837,NO
0.1919,0.49700000000000005,NO
0.1533,2.2822,NO
0.1268,0.4944,NO
0.1947,1.4815,NO
0.1755,0.6188,NO
0.2202,1.5678,NO
0.4465,3.3895,YES
0.4252,3.5371,YES
0.3653,3.2237,YES
0.1771,3.1396,YES
0.1659,0.3619,NO
0.1927,3.5504,YES
