DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_46,Associated
0.0737,0.3211,NO
0.0652,0.5924,NO
0.1144,1.3873,NO
0.2164,2.247,NO
0.0671,1.3272,NO
0.0906,1.7785,NO
0.0589,0.4854,NO
0.0679,0.4892,NO
0.1689,1.1638,NO
0.2469,3.3468,YES
0.0616,0.82,NO
0.33799999999999997,4.0934,YES
0.2427,0.573,NO
0.2231,0.6752,NO
0.2223,0.4734,NO
0.1142,0.9271,NO
0.0706,1.486,NO
0.1109,0.5527,NO
0.0747,1.1929,NO
0.2179,0.8407,NO
0.1147,1.0364,NO
0.0779,3.4454,YES
0.0804,3.338,YES
0.1668,4.0909,YES
0.24,3.5542,YES
0.1573,0.9179999999999999,NO
0.0716,3.1382,YES
0.1205,0.6846,NO
0.1072,2.4891,YES
0.2444,1.4672,YES
0.3362,1.1427,NO
0.1579,0.4765,NO
0.1148,0.4847,NO
0.1112,1.0598,NO
0.3947,2.4087,YES
0.0957,2.3824,YES
0.1364,0.9154,NO
0.1056,0.4634,NO
0.0981,0.8102,NO
0.1058,0.5534,NO
0.1797,0.2918,NO
0.1526,0.6339,NO
0.1551,0.3347,NO
0.2811,2.4883,YES
0.0766,0.6473,NO
0.1126,2.4771,YES
0.0341,0.5951,NO
0.3399,2.4846,YES
0.0412,0.4697,NO
0.1212,0.7578,NO
0.0769,0.7964,NO
0.1235,0.8258,NO
0.0802,0.5634,NO
0.1903,0.9513,NO
0.1119,1.022,NO
0.1008,0.9933,NO
0.0886,0.3374,NO
0.1534,0.5587,NO
0.1331,1.2541,NO
0.2865,2.2564,NO
0.1512,1.3305,NO
0.1666,1.5185,NO
0.1465,0.5171,NO
0.0509,0.4991,NO
0.2187,1.1775,NO
0.4574,3.358,YES
0.1603,0.7904,NO
0.2015,4.0956,YES
0.205,0.5447,NO
0.2168,0.6391,NO
0.2136,0.4817,NO
0.1919,0.8811,NO
0.1533,1.4775,NO
0.1268,0.5211,NO
0.1947,1.2984,NO
0.1755,0.6892,NO
0.2202,0.9901,NO
0.4465,3.472,YES
0.4252,3.3613,YES
0.3653,4.1049,YES
0.1771,3.5451,YES
0.1659,0.6678,NO
0.1927,3.1321,YES
0.1251,0.5651,NO
0.1303,2.3328,YES
0.1814,1.6829,YES
0.3356,1.9115,NO
0.1662,1.0475,NO
0.1507,0.8745,NO
0.1441,1.7085,NO
0.3435,2.1119,YES
0.1243,2.269,YES
0.1731,1.6147,NO
0.0952,0.6326,NO
0.1364,1.4799,NO
0.0887,0.8766,NO
0.2289,0.3777,NO
0.2088,0.7277,NO
0.2075,0.4592,NO
0.1923,2.2848,YES
0.0927,1.5509,NO
0.0821,2.2704,YES
0.0311,1.3458,NO
0.3081,2.2502,YES
0.0406,0.9445,NO
0.1251,1.2057,NO
0.091,1.2309,NO
0.11800000000000001,1.1072,NO
0.1053,1.0153,NO
0.2201,1.4648,NO
0.1351,1.2311,NO
0.1328,1.6014,NO
0.0724,0.5843,NO
0.0244,0.3137,NO
0.1404,2.082,YES
0.3348,4.4646,YES
0.2937,4.3317,YES
0.14300000000000002,3.049,YES
0.0826,1.4063,NO
0.013000000000000001,0.3986,NO
0.2103,2.0659,YES
0.1395,0.59,NO
0.1325,2.2518,YES
0.1443,0.35700000000000004,NO
0.2165,0.8499,NO
0.1934,1.0175,NO
0.1934,0.958,NO
0.0572,0.3989,NO
0.2318,4.5814,YES
0.0556,0.3035,NO
0.3609,4.5680000000000005,YES
0.1417,1.0752,NO
0.255,3.9805,YES
0.0522,0.4734,NO
0.0677,1.1085,NO
0.1439,1.1155,NO
0.0494,0.2908,NO
0.1715,2.2061,YES
0.0964,1.145,NO
0.1343,1.8491,YES
0.1544,0.5187,NO
0.0732,0.7908,NO
0.1975,1.1659,NO
0.2582,2.0942,NO
0.1977,1.1913,NO
0.1701,1.4095,NO
0.1684,0.5152,NO
0.1225,0.6772,NO
0.1458,1.2767,NO
0.4028,3.2049,YES
0.1577,0.9847,NO
0.2904,3.7389,YES
0.1987,0.7415,NO
0.1756,0.7903,NO
0.1689,0.6511,NO
0.054000000000000006,1.0351,NO
0.1469,1.2679,NO
0.0547,0.6818,NO
0.1082,1.0579,NO
0.2019,0.8273,NO
0.1293,0.8306,NO
0.3897,3.0798,YES
0.3612,3.1545,YES
0.2791,3.6844,YES
0.2894,3.1723,YES
0.2226,0.8875,NO
0.1753,2.8331,YES
0.0979,0.8048,NO
0.0985,0.5587,NO
0.0774,0.3812,NO
0.1069,1.1808,YES
0.3647,4.273,YES
0.2531,3.927,YES
0.1331,2.0591,YES
0.0885,1.2595,NO
0.0604,0.3259,NO
0.2068,1.3206,YES
0.2598,1.2111,NO
0.106,1.156,YES
0.1459,1.0605,NO
0.2252,0.7356,NO
0.2571,0.961,NO
0.2375,0.7915,NO
0.1453,0.4023,NO
0.2245,3.9282,YES
0.141,0.3738,NO
0.2623,3.9377,YES
0.142,1.0789,NO
0.2555,3.5881,YES
0.2049,0.8596,NO
0.2206,1.4137,NO
0.2228,1.5022,NO
0.1032,0.8658,NO
0.1461,1.2237,YES
0.1116,1.6861,NO
0.1326,1.0129,YES
0.1415,0.5295,NO
0.0745,0.4816,NO
0.2381,1.7442,NO
0.19,1.7717,NO
0.1547,1.2727,NO
0.1997,2.3131,NO
0.1653,0.7332,NO
0.1536,0.6782,NO
0.1999,1.8661,NO
0.1989,2.2011,YES
0.2045,1.4783,NO
0.2447,2.8575,YES
0.2519,0.6406,NO
0.2036,0.5670000000000001,NO
0.2033,0.5908,NO
0.0533,0.8312,NO
0.105,1.5584,NO
0.055999999999999994,0.7115,NO
0.1113,1.5056,NO
0.2256,1.3216,NO
0.0989,1.1672,NO
0.1879,2.2708,YES
0.1445,2.1139,YES
0.1901,3.0437,YES
0.3108,2.7971,YES
0.2405,1.4642,NO
0.1657,2.5284,YES
0.1331,1.4182,NO
0.0949,0.2638,NO
0.1339,0.3921,NO
0.22399999999999998,1.6192,NO
0.1967,2.2141,NO
0.1436,1.4335,NO
0.2079,2.0246,NO
0.1339,0.3096,NO
0.0967,0.3638,NO
0.2198,1.2690000000000001,NO
0.3428,3.2901,YES
0.2344,0.9476,NO
0.1736,4.0,YES
0.1331,0.4049,NO
0.0735,0.5368,NO
0.0647,0.2008,NO
0.204,0.9239,NO
0.1327,1.5632,NO
0.1655,0.4239,NO
0.31,1.2523,NO
0.1309,0.5736,NO
