DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_26,Associated
0.0737,0.8617,NO
0.0652,0.7409,NO
0.1144,1.2995,NO
0.2164,1.5114,NO
0.0671,0.8733,NO
0.0906,1.3771,NO
0.0589,1.4121,NO
0.0679,0.7768,NO
0.1689,1.1883,NO
0.2469,2.1094,YES
0.0616,0.9628,NO
0.33799999999999997,1.2329,YES
0.2427,0.7623,NO
0.2231,1.2154,NO
0.2223,0.3899,NO
0.1142,0.8462,NO
0.0706,1.0893,NO
0.1109,1.0727,NO
0.0747,1.0001,NO
0.2179,0.9037,NO
0.1147,1.1231,NO
0.0779,1.6019,YES
0.0804,2.4958,YES
0.1668,2.7185,YES
0.24,1.3674,YES
0.1573,1.0525,NO
0.0716,1.7912,YES
0.1205,0.797,NO
0.1072,1.6825,YES
0.2444,2.0365,YES
0.3362,1.0818,NO
0.1579,0.4264,NO
0.1148,0.3501,NO
0.1112,0.685,NO
0.3947,2.5553,YES
0.0957,1.9493,YES
0.1364,0.7393,NO
0.1056,0.4786,NO
0.0981,0.6739,NO
0.1058,0.3331,NO
0.1797,0.1737,NO
0.1526,0.9126,NO
0.1551,0.1623,NO
0.2811,2.141,YES
0.0766,0.2686,NO
0.1126,2.2146,YES
0.0341,0.4229,NO
0.3399,1.9709,YES
0.0412,0.5136,NO
0.1212,0.622,NO
0.0769,0.4915,NO
0.1235,0.5501,NO
0.0802,0.4058,NO
0.1903,0.5435,NO
0.1119,0.5891,NO
0.1008,0.4053,NO
0.0886,0.6729999999999999,NO
0.1534,0.5542,NO
0.1331,1.1527,NO
0.2865,2.6163,NO
0.1512,1.7618,NO
0.1666,1.3914,NO
0.1465,1.3925,NO
0.0509,0.5143,NO
0.2187,1.0709,NO
0.4574,3.2468,YES
0.1603,0.8701,NO
0.2015,2.0619,YES
0.205,0.9412,NO
0.2168,1.3561,NO
0.2136,0.6099,NO
0.1919,0.5252,NO
0.1533,1.6064,NO
0.1268,0.747,NO
0.1947,1.4814,NO
0.1755,0.5876,NO
0.2202,1.8418,NO
0.4465,2.6014,YES
0.4252,3.4935,YES
0.3653,3.7676,YES
0.1771,2.0756,YES
0.1659,1.0513,NO
0.1927,1.989,YES
0.1251,0.6094,NO
0.1303,1.7112,YES
0.1814,1.3519999999999999,YES
0.3356,1.139,NO
0.1662,0.4406,NO
0.1507,0.5378,NO
0.1441,0.7909999999999999,NO
0.3435,2.5046,YES
0.1243,1.9693,YES
0.1731,0.6036,NO
0.0952,0.6679999999999999,NO
0.1364,0.6804,NO
0.0887,0.3495,NO
0.2289,0.6026,NO
0.2088,1.2643,NO
0.2075,0.3187,NO
0.1923,1.6006,YES
0.0927,0.3541,NO
0.0821,2.252,YES
0.0311,0.4038,NO
0.3081,2.3598,YES
0.0406,0.6042,NO
0.1251,0.5414,NO
0.091,0.5561,NO
0.11800000000000001,0.5974,NO
0.1053,0.5083,NO
0.2201,0.3826,NO
0.1351,0.5017,NO
0.1328,0.5355,NO
0.0724,1.0021,NO
0.0244,0.0991,NO
0.1404,2.23,YES
0.3348,3.8015,YES
0.2937,3.1674,YES
0.14300000000000002,1.9569999999999999,YES
0.0826,0.4626,NO
0.013000000000000001,0.2237,NO
0.2103,1.4606,YES
0.1395,1.0689,NO
0.1325,1.0299,YES
0.1443,0.1747,NO
0.2165,0.4212,NO
0.1934,1.2934,NO
0.1934,0.3937,NO
0.0572,0.4118,NO
0.2318,4.0079,YES
0.0556,0.4578,NO
0.3609,2.8821,YES
0.1417,0.5198,NO
0.255,3.5813,YES
0.0522,0.8309,NO
0.0677,1.3113,NO
0.1439,0.7778,NO
0.0494,0.4407,NO
0.1715,1.1908,YES
0.0964,0.4423,NO
0.1343,1.0283,YES
0.1544,1.2944,NO
0.0732,0.5869,NO
0.1975,1.9127,NO
0.2582,2.8552,NO
0.1977,1.7196,NO
0.1701,1.5429,NO
0.1684,1.6052,NO
0.1225,0.7655,NO
0.1458,1.4971,NO
0.4028,3.2498,YES
0.1577,1.186,NO
0.2904,1.9915,YES
0.1987,0.4259,NO
0.1756,1.2469,NO
0.1689,0.201,NO
0.054000000000000006,0.7553,NO
0.1469,2.0364,NO
0.0547,0.9967,NO
0.1082,1.8059,NO
0.2019,0.9029,NO
0.1293,1.9169,NO
0.3897,2.6453,YES
0.3612,3.6138,YES
0.2791,3.9142,YES
0.2894,2.0944,YES
0.2226,1.4413,NO
0.1753,2.0855,YES
0.0979,0.8997,NO
0.0985,1.2471,NO
0.0774,0.3459,NO
0.1069,2.0774,YES
0.3647,3.6004,YES
0.2531,2.9691,YES
0.1331,1.7933,YES
0.0885,0.8963,NO
0.0604,0.425,NO
0.2068,1.4046,YES
0.2598,1.9673,NO
0.106,0.8851,YES
0.1459,0.9973,NO
0.2252,0.5889,NO
0.2571,1.0856,NO
0.2375,0.4603,NO
0.1453,0.5082,NO
0.2245,3.4665,YES
0.141,0.5621,NO
0.2623,2.4656,YES
0.142,0.5932,NO
0.2555,3.057,YES
0.2049,1.3737,NO
0.2206,2.4612,NO
0.2228,1.781,NO
0.1032,1.1503,NO
0.1461,1.7071,YES
0.1116,0.7689,NO
0.1326,0.8603,YES
0.1415,0.5766,NO
0.0745,0.5868,NO
0.2381,1.3948,NO
0.19,1.8912,NO
0.1547,1.0116,NO
0.1997,1.3944,NO
0.1653,1.3445,NO
0.1536,0.4923,NO
0.1999,1.2829,NO
0.1989,2.741,YES
0.2045,1.0209,NO
0.2447,1.6233,YES
0.2519,0.8138,NO
0.2036,1.4523,NO
0.2033,0.6426,NO
0.0533,0.6295,NO
0.105,1.197,NO
0.055999999999999994,0.6722,NO
0.1113,1.1382,NO
0.2256,0.6137,NO
0.0989,1.0609,NO
0.1879,2.0681,YES
0.1445,2.7060000000000004,YES
0.1901,3.2362,YES
0.3108,1.5937,YES
0.2405,1.0675,NO
0.1657,1.6686,YES
0.1331,0.6045,NO
0.0949,0.8354,NO
0.1339,0.4121,NO
0.22399999999999998,1.9559,NO
0.1967,1.9888,NO
0.1436,1.2011,NO
0.2079,1.7879,NO
0.1339,1.0981,NO
0.0967,0.3219,NO
0.2198,1.8822,NO
0.3428,2.4235,YES
0.2344,1.2538,NO
0.1736,1.6228,YES
0.1331,0.5931,NO
0.0735,0.7689,NO
0.0647,0.2348,NO
0.204,0.3781,NO
0.1327,1.3753,NO
0.1655,0.33399999999999996,NO
0.31,1.3847,NO
0.1309,0.3988,NO
0.2819,1.2646,NO
0.4042,2.1418,YES
0.3296,3.0002,YES
0.4941,3.1619,YES
0.1783,1.8064,YES
0.193,1.9598,NO
0.2673,2.0692,YES
0.1726,1.1484,NO
0.1439,1.4867,NO
0.0769,0.8845,NO
0.1953,2.468,NO
0.2342,3.0172,NO
0.2047,1.8158,NO
0.1823,2.0639,NO
0.1684,2.1194,NO
0.1204,0.9701,NO
0.1751,2.0653,NO
0.3579,3.4338,YES
0.1828,1.6292,NO
0.2083,2.1896,YES
0.2252,1.069,NO
0.2041,1.5826,NO
0.2007,0.6638,NO
0.0498,0.9207,NO
0.1415,2.0709,NO
0.0515,1.2372,NO
0.1207,1.8359,NO
0.1912,1.1339,NO
0.14,1.9103,NO
0.4038,2.7028,YES
0.3494,3.7746,YES
0.2799,4.127,YES
0.2675,2.2644,YES
0.2206,2.1252,NO
0.2003,2.1392,YES
0.1168,1.4374,NO
