DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_13,Associated
0.0737,0.5662,NO
0.0652,0.3159,NO
0.1144,0.2138,NO
0.2164,0.182,NO
0.0671,0.3156,NO
0.0906,0.5579,NO
0.0589,0.4314,NO
0.0679,0.4004,NO
0.1689,0.3115,NO
0.2469,1.7015,YES
0.0616,0.2864,NO
0.33799999999999997,1.6580000000000001,YES
0.2427,0.3796,NO
0.2231,0.6351,NO
0.2223,0.4246,NO
0.1142,0.2427,NO
0.0706,0.2775,NO
0.1109,0.43200000000000005,NO
0.0747,0.3503,NO
0.2179,0.2318,NO
0.1147,0.2126,NO
0.0779,0.8963,YES
0.0804,1.6761,YES
0.1668,1.554,YES
0.24,1.6918,YES
0.1573,0.35,NO
0.0716,0.8971,YES
0.1205,0.3999,NO
0.1072,3.1227,YES
0.2444,2.0629,YES
0.3362,0.6935,NO
0.1579,0.2812,NO
0.1148,0.3668,NO
0.1112,0.8396,NO
0.3947,2.2504,YES
0.0957,2.3632,YES
0.1364,0.6944,NO
0.1056,0.4887,NO
0.0981,0.5042,NO
0.1058,0.3453,NO
0.1797,0.3113,NO
0.1526,0.4399,NO
0.1551,0.2123,NO
0.2811,2.1901,YES
0.0766,0.2954,NO
0.1126,2.4748,YES
0.0341,0.3485,NO
0.3399,1.547,YES
0.0412,0.4001,NO
0.1212,0.2967,NO
0.0769,0.3285,NO
0.1235,0.4356,NO
0.0802,0.29600000000000004,NO
0.1903,0.7201,NO
0.1119,0.3994,NO
0.1008,0.4417,NO
0.0886,0.504,NO
0.1534,0.2904,NO
0.1331,0.4601,NO
0.2865,0.3713,NO
0.1512,0.4839,NO
0.1666,0.613,NO
0.1465,0.4658,NO
0.0509,0.3282,NO
0.2187,0.4599,NO
0.4574,1.5926,YES
0.1603,0.3511,NO
0.2015,1.5075,YES
0.205,0.2756,NO
0.2168,0.3827,NO
0.2136,0.2105,NO
0.1919,0.2306,NO
0.1533,0.3663,NO
0.1268,0.4068,NO
0.1947,0.6371,NO
0.1755,0.1559,NO
0.2202,0.3785,NO
0.4465,0.9065,YES
0.4252,1.5003,YES
0.3653,1.5468,YES
0.1771,1.5237,YES
0.1659,0.3852,NO
0.1927,0.8457,YES
0.1251,0.5311,NO
0.1303,1.5190000000000001,YES
0.1814,0.5214,YES
0.3356,0.3109,NO
0.1662,0.2615,NO
0.1507,0.2085,NO
0.1441,0.3983,NO
0.3435,0.6758,YES
0.1243,1.3674,YES
0.1731,0.4775,NO
0.0952,0.3848,NO
0.1364,0.4562,NO
0.0887,0.2937,NO
0.2289,0.2319,NO
0.2088,0.085,NO
0.2075,0.046,NO
0.1923,0.6325,YES
0.0927,0.2064,NO
0.0821,1.4143,YES
0.0311,0.3227,NO
0.3081,1.1244,YES
0.0406,0.3423,NO
0.1251,0.2748,NO
0.091,0.3733,NO
0.11800000000000001,0.2847,NO
0.1053,0.2761,NO
0.2201,0.2899,NO
0.1351,0.3913,NO
0.1328,0.1363,NO
0.0724,0.6012,NO
0.0244,0.29600000000000004,NO
0.1404,1.4815,YES
0.3348,2.07,YES
0.2937,1.8033,YES
0.14300000000000002,1.6194,YES
0.0826,0.4605,NO
0.013000000000000001,0.4225,NO
0.2103,1.6692,YES
0.1395,0.6332,NO
0.1325,0.8708,YES
0.1443,0.4162,NO
0.2165,0.5311,NO
0.1934,0.8124,NO
0.1934,0.6342,NO
0.0572,0.3558,NO
0.2318,1.1811,YES
0.0556,0.5696,NO
0.3609,2.7732,YES
0.1417,0.2352,NO
0.255,2.3667,YES
0.0522,0.4975,NO
0.0677,0.7816,NO
0.1439,0.8815,NO
0.0494,0.4076,NO
0.1715,0.8537,YES
0.0964,0.4463,NO
0.1343,1.4785,YES
0.1544,0.5767,NO
0.0732,0.3279,NO
0.1975,0.6321,NO
0.2582,0.5788,NO
0.1977,0.8331,NO
0.1701,1.0295,NO
0.1684,0.6142,NO
0.1225,0.1747,NO
0.1458,0.7026,NO
0.4028,2.2061,YES
0.1577,0.5461,NO
0.2904,2.0999,YES
0.1987,0.4324,NO
0.1756,0.45399999999999996,NO
0.1689,0.2796,NO
0.054000000000000006,0.2579,NO
0.1469,0.6389,NO
0.0547,0.2515,NO
0.1082,0.9911,NO
0.2019,0.1104,NO
0.1293,0.7137,NO
0.3897,1.1827,YES
0.3612,2.2196,YES
0.2791,2.2059,YES
0.2894,2.1281,YES
0.2226,0.6917,NO
0.1753,1.105,YES
0.0979,0.8406,NO
0.0985,0.7362,NO
0.0774,0.402,NO
0.1069,1.1672,YES
0.3647,2.8926,YES
0.2531,2.6460000000000004,YES
0.1331,1.5816,YES
0.0885,0.677,NO
0.0604,0.4424,NO
0.2068,1.3279,YES
0.2598,0.9515,NO
0.106,0.6839,YES
0.1459,0.708,NO
0.2252,0.3852,NO
0.2571,0.5485,NO
0.2375,0.2627,NO
0.1453,0.429,NO
0.2245,1.9514,YES
0.141,0.6116,NO
0.2623,4.4363,YES
0.142,0.1873,NO
0.2555,3.6463,YES
0.2049,0.4494,NO
0.2206,0.8477,NO
0.2228,1.3562,NO
0.1032,0.6388,NO
0.1461,1.014,YES
0.1116,0.5235,NO
0.1326,1.2868,YES
0.1415,0.7221,NO
0.0745,0.3686,NO
0.2381,0.732,NO
0.19,0.5283,NO
0.1547,0.8139,NO
0.1997,1.0715,NO
0.1653,0.5359,NO
0.1536,0.3295,NO
0.1999,0.8895,NO
0.1989,2.4354,YES
0.2045,0.6571,NO
0.2447,2.3621,YES
0.2519,0.5571,NO
0.2036,0.7593,NO
0.2033,0.5536,NO
0.0533,0.313,NO
0.105,0.6829999999999999,NO
0.055999999999999994,0.489,NO
0.1113,0.9177,NO
0.2256,0.2796,NO
0.0989,0.6811,NO
0.1879,1.6328,YES
0.1445,2.4885,YES
0.1901,1.9682,YES
0.3108,2.3975,YES
0.2405,0.7615,NO
0.1657,1.5571,YES
0.1331,0.8385,NO
0.0949,0.5660000000000001,NO
0.1339,0.2839,NO
0.22399999999999998,0.6844,NO
0.1967,0.2086,NO
0.1436,0.5873,NO
0.2079,1.3004,NO
0.1339,0.6998,NO
0.0967,0.1867,NO
0.2198,0.8508,NO
0.3428,2.8166,YES
0.2344,1.056,NO
0.1736,2.66,YES
0.1331,0.5173,NO
0.0735,0.3082,NO
0.0647,0.1814,NO
0.204,0.2231,NO
0.1327,0.8644,NO
0.1655,0.3888,NO
0.31,0.9559,NO
0.1309,0.1257,NO
0.2819,0.313,NO
0.4042,1.8524,YES
0.3296,3.0393,YES
0.4941,2.992,YES
0.1783,2.745,YES
0.193,1.1894,NO
0.2673,1.9229,YES
0.1726,0.883,NO
0.1439,0.4549,NO
0.0769,0.1664,NO
0.1953,0.6109,NO
0.2342,0.1653,NO
0.2047,0.3535,NO
0.1823,0.8574,NO
0.1684,0.484,NO
0.1204,0.0766,NO
0.1751,0.5772,NO
0.3579,2.1926,YES
0.1828,0.747,NO
0.2083,2.0518,YES
0.2252,0.486,NO
0.2041,0.4233,NO
0.2007,0.2623,NO
0.0498,0.0449,NO
0.1415,0.4964,NO
0.0515,0.1344,NO
0.1207,0.5072,NO
0.1912,0.057999999999999996,NO
0.14,0.132,NO
0.4038,1.2198,YES
0.3494,2.7089,YES
0.2799,2.6707,YES
0.2675,2.1559,YES
0.2206,0.442,NO
0.2003,1.2766,YES
0.1168,0.4903,NO
0.0727,0.4703,NO
0.0714,0.258,NO
0.10800000000000001,0.3754,NO
0.2886,0.4306,NO
0.1427,0.6214,NO
0.0855,0.5603,NO
0.0605,0.4875,NO
0.0532,0.2042,NO
0.1421,0.4396,NO
0.4397,2.5588,YES
0.0607,0.4238,NO
0.2347,2.4353,YES
0.2118,0.2905,NO
0.2048,0.17,NO
0.2045,0.0925,NO
0.0849,0.187,NO
0.1035,0.7022,NO
0.0824,0.3937,NO
0.0975,0.8368,NO
0.1702,0.0723,NO
0.1518,0.5660000000000001,NO
0.3372,1.6409,YES
0.3303,2.2055,YES
0.314,1.9692,YES
0.1257,2.498,YES
0.1375,0.6467,NO
0.1128,1.4371,YES
0.099,0.4177,NO
0.1069,0.39899999999999997,NO
0.0451,0.1344,NO
0.5095,1.5086,YES
0.1431,0.4278,YES
0.1227,0.7449,YES
0.2847,2.5498,YES
0.2237,0.4766,NO
0.1065,0.2425,NO
0.3266,2.45,YES
0.0974,0.5285,NO
0.3289,2.2872,YES
0.1059,0.4543,NO
0.2131,0.5717,NO
0.1496,0.2778,NO
0.1474,0.1748,NO
0.0902,0.2308,NO
0.0993,0.7283,YES
0.0875,0.3467,NO
0.2369,1.064,YES
0.2129,0.2546,NO
0.1321,0.7535,YES
0.1271,0.5021,NO
0.08,0.7521,NO
0.3025,1.1248,NO
0.12,0.5483,NO
0.3399,2.2779,YES
0.2516,0.7894,NO
0.2081,1.4779,YES
0.1799,0.10800000000000001,NO
0.1547,0.0451,NO
0.3595,1.3259,YES
0.2156,0.0548,NO
0.1535,0.1709,NO
0.4159,2.0248,YES
0.1827,0.4339,NO
0.1097,0.1082,NO
0.5448,1.9899,YES
0.191,0.3651,NO
0.4381,1.9257,YES
0.1528,0.27,NO
0.3264,0.5107,NO
0.3203,0.2539,NO
0.2648,0.0747,NO
0.171,0.0945,NO
0.21899999999999997,0.2147,NO
0.1398,0.0981,NO
0.3673,0.3349,NO
0.1451,0.0919,NO
0.2637,0.2076,NO
0.1991,0.2169,NO
0.1784,0.3049,NO
0.3767,0.6613,NO
0.1917,0.4359,NO
0.3794,1.9777,YES
0.3359,0.5952,NO
0.2874,1.3729,YES
0.0798,0.4802,NO
0.0364,0.2777,NO
0.2475,1.5775,YES
0.2794,3.5523,YES
0.2232,2.9021,YES
0.2213,2.0805,YES
0.1233,0.4639,NO
0.0474,0.2224,NO
0.2799,1.9086,YES
0.2328,1.1622,NO
0.2608,1.1873,YES
0.1095,0.8243,NO
0.2365,0.5807,NO
0.2061,0.8642,NO
0.2048,0.6012,NO
0.0456,0.3039,NO
0.1795,2.2385,YES
0.0442,0.4674,NO
0.27,5.189,YES
0.1224,0.0656,NO
0.1913,4.4009,YES
0.2397,0.6388,NO
0.2111,0.9688,NO
0.2935,1.5367,NO
0.1155,0.8398,NO
0.243,1.5033,YES
0.1959,0.5341,NO
0.198,1.6279,YES
0.1636,0.1585,NO
0.1646,0.1987,NO
0.3881,0.9403,YES
0.1762,0.3118,NO
0.1649,0.3252,NO
0.4197,1.9882,YES
0.1681,0.4418,NO
0.153,0.1144,NO
0.4738,1.8980000000000001,YES
0.159,0.4011,NO
0.493,1.9188,YES
0.1456,0.3511,NO
0.2244,0.5178,NO
0.1542,0.3594,NO
0.1277,0.3231,NO
0.1775,0.2242,NO
0.2106,0.4972,NO
0.1654,0.1699,NO
