DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_82,Associated
0.0737,0.7973,NO
0.0652,0.4645,NO
0.1144,0.8335,NO
0.2164,1.2722,NO
0.0671,1.2409,NO
0.0906,0.7417,NO
0.0589,0.8528,NO
0.0679,0.4366,NO
0.1689,0.8501,NO
0.2469,2.1391,YES
0.0616,0.9372,NO
0.33799999999999997,1.7915,YES
0.2427,0.9657,NO
0.2231,0.9973,NO
0.2223,0.8127,NO
0.1142,0.4585,NO
0.0706,1.5639,NO
0.1109,0.4153,NO
0.0747,1.0442,NO
0.2179,0.4263,NO
0.1147,1.0335,NO
0.0779,1.2457,YES
0.0804,2.3930000000000002,YES
0.1668,2.0231,YES
0.24,1.1956,YES
0.1573,0.9487,NO
0.0716,1.4335,YES
0.1205,0.9578,NO
0.1072,1.4807,YES
0.2444,1.1102,YES
0.3362,0.426,NO
0.1579,0.6448,NO
0.1148,0.5714,NO
0.1112,0.4339,NO
0.3947,1.1722,YES
0.0957,0.631,YES
0.1364,0.7227,NO
0.1056,0.5829,NO
0.0981,0.5581,NO
0.1058,0.3834,NO
0.1797,0.7244,NO
0.1526,1.0433,NO
0.1551,0.7137,NO
0.2811,1.254,YES
0.0766,0.9677,NO
0.1126,1.2821,YES
0.0341,0.5148,NO
0.3399,0.8256,YES
0.0412,0.5337,NO
0.1212,0.2474,NO
0.0769,0.6276,NO
0.1235,0.3899,NO
0.0802,0.212,NO
0.1903,0.6812,NO
0.1119,0.6318,NO
0.1008,0.4297,NO
0.0886,0.5474,NO
0.1534,0.4819,NO
0.1331,1.4724,NO
0.2865,1.3915,NO
0.1512,0.7375,NO
0.1666,1.5283,NO
0.1465,0.9557,NO
0.0509,0.4266,NO
0.2187,1.6329,NO
0.4574,3.2439,YES
0.1603,1.8507,NO
0.2015,2.765,YES
0.205,0.8154,NO
0.2168,1.2904,NO
0.2136,0.624,NO
0.1919,0.6276,NO
0.1533,1.6975,NO
0.1268,0.6121,NO
0.1947,0.5588,NO
0.1755,0.4119,NO
0.2202,1.2764,NO
0.4465,2.4223,YES
0.4252,3.6069,YES
0.3653,3.2858,YES
0.1771,2.06,YES
0.1659,1.7335,NO
0.1927,2.6082,YES
0.1251,1.429,NO
0.1303,2.7357,YES
0.1814,1.7248,YES
0.3356,1.0449,NO
0.1662,0.5663,NO
0.1507,0.4347,NO
0.1441,1.4446,NO
0.3435,1.9092,YES
0.1243,1.9729,YES
0.1731,1.4244,NO
0.0952,0.9225,NO
0.1364,1.0322,NO
0.0887,0.4418,NO
0.2289,0.8972,NO
0.2088,1.3171,NO
0.2075,0.8287,NO
0.1923,2.5768,YES
0.0927,0.9493,NO
0.0821,2.4169,YES
0.0311,0.5499,NO
0.3081,1.9626,YES
0.0406,0.5942,NO
0.1251,0.4088,NO
0.091,1.2518,NO
0.11800000000000001,0.7681,NO
0.1053,0.3506,NO
0.2201,1.5041,NO
0.1351,0.9758,NO
0.1328,1.3247,NO
0.0724,1.3697,NO
0.0244,0.53,NO
0.1404,2.8171,YES
0.3348,4.1757,YES
0.2937,3.3755,YES
0.14300000000000002,2.5461,YES
0.0826,1.1513,NO
0.013000000000000001,0.4889,NO
0.2103,2.7542,YES
0.1395,1.6855,NO
0.1325,2.8758,YES
0.1443,1.2004,NO
0.2165,1.7783,NO
0.1934,1.8259,NO
0.1934,1.2613,NO
0.0572,0.7615,NO
0.2318,4.893,YES
0.0556,0.6979,NO
0.3609,3.8595,YES
0.1417,0.5292,NO
0.255,3.2805,YES
0.0522,0.8909,NO
0.0677,2.1079,NO
0.1439,1.6839,NO
0.0494,1.0339,NO
0.1715,2.3976,YES
0.0964,1.3541,NO
0.1343,3.1708,YES
0.1544,0.6086,NO
0.0732,0.4681,NO
0.1975,1.4193,NO
0.2582,1.7854,NO
0.1977,1.4692,NO
0.1701,1.4597,NO
0.1684,1.26,NO
0.1225,0.4264,NO
0.1458,1.3840000000000001,NO
0.4028,3.9538,YES
0.1577,2.0811,NO
0.2904,3.5021,YES
0.1987,0.6891,NO
0.1756,1.0501,NO
0.1689,0.4452,NO
0.054000000000000006,0.5011,NO
0.1469,2.2026,NO
0.0547,0.6052,NO
0.1082,0.9624,NO
0.2019,0.54,NO
0.1293,1.8895,NO
0.3897,2.8078,YES
0.3612,4.4542,YES
0.2791,3.8712,YES
0.2894,2.3567,YES
0.2226,1.9006,NO
0.1753,2.8697,YES
0.0979,1.5621,NO
0.0985,1.1231,NO
0.0774,0.0904,NO
0.1069,0.8725,YES
0.3647,3.7428,YES
0.2531,3.239,YES
0.1331,0.6946,YES
0.0885,0.6323,NO
0.0604,0.2342,NO
0.2068,1.0545,YES
0.2598,1.1564,NO
0.106,1.2323,YES
0.1459,0.8919,NO
0.2252,0.8843,NO
0.2571,0.9259,NO
0.2375,0.3761,NO
0.1453,0.2618,NO
0.2245,3.9953,YES
0.141,0.2791,NO
0.2623,3.4199,YES
0.142,0.3142,NO
0.2555,2.583,YES
0.2049,0.4295,NO
0.2206,1.2985,NO
0.2228,1.2570000000000001,NO
0.1032,0.8013,NO
0.1461,0.6977,YES
0.1116,0.5437,NO
0.1326,1.3272,YES
0.1415,1.0949,NO
0.0745,0.5264,NO
0.2381,0.8779,NO
0.19,1.5541,NO
0.1547,1.3759,NO
0.1997,0.9411,NO
0.1653,1.2308,NO
0.1536,0.5306,NO
0.1999,0.9088,NO
0.1989,2.1835,YES
0.2045,1.365,NO
0.2447,1.8926,YES
0.2519,0.2145,NO
0.2036,0.6353,NO
0.2033,0.1436,NO
0.0533,0.79,NO
0.105,1.8980000000000001,NO
0.055999999999999994,0.7977,NO
0.1113,0.9209,NO
0.2256,0.7953,NO
0.0989,1.3923,NO
0.1879,1.4715,YES
0.1445,2.4143,YES
0.1901,2.2786,YES
0.3108,1.3449,YES
0.2405,1.4645,NO
0.1657,1.3588,YES
0.1331,1.0789,NO
0.0949,0.7965,NO
0.1339,0.5446,NO
0.22399999999999998,2.148,NO
0.1967,1.7017,NO
0.1436,1.0675,NO
0.2079,2.2436,NO
0.1339,1.3630000000000002,NO
0.0967,0.5436,NO
0.2198,1.9062,NO
0.3428,3.8946,YES
0.2344,2.2927,NO
0.1736,3.2774,YES
0.1331,0.5284,NO
0.0735,1.1711,NO
0.0647,0.2493,NO
0.204,0.9122,NO
0.1327,2.1548,NO
0.1655,0.8159,NO
0.31,0.7189,NO
0.1309,0.6629999999999999,NO
0.2819,1.6404,NO
0.4042,2.7574,YES
0.3296,4.1834,YES
0.4941,3.6681,YES
0.1783,2.2713,YES
0.193,2.5682,NO
0.2673,2.9943,YES
0.1726,2.1011,NO
0.1439,0.8911,NO
0.0769,0.6899,NO
0.1953,1.6154,NO
0.2342,2.1444,NO
0.2047,1.5622,NO
0.1823,1.6537,NO
0.1684,1.5108,NO
0.1204,0.4107,NO
0.1751,1.5927,NO
0.3579,3.9907,YES
0.1828,2.1775,NO
0.2083,3.3989999999999996,YES
0.2252,0.9122,NO
0.2041,1.2657,NO
0.2007,0.5086,NO
0.0498,0.7195,NO
0.1415,2.7524,NO
0.0515,0.9343,NO
0.1207,1.1222,NO
0.1912,0.6568,NO
0.14,2.2155,NO
0.4038,2.8666,YES
0.3494,4.3724,YES
0.2799,4.0588,YES
0.2675,2.3633,YES
0.2206,2.2144,NO
0.2003,3.0294,YES
0.1168,1.5276,NO
0.0727,1.0968,NO
0.0714,0.7662,NO
0.10800000000000001,1.1274,NO
0.2886,1.8301,NO
0.1427,1.1404,NO
0.0855,1.1844,NO
0.0605,1.6898,NO
0.0532,0.6913,NO
0.1421,1.0815,NO
0.4397,4.1002,YES
0.0607,1.6332,NO
0.2347,3.5083,YES
0.2118,0.4707,NO
0.2048,1.0652,NO
0.2045,0.1468,NO
0.0849,1.1557,NO
0.1035,2.2718,NO
0.0824,1.1291,NO
0.0975,0.9727,NO
0.1702,0.8734,NO
0.1518,1.7711,NO
0.3372,2.7382,YES
0.3303,4.3052,YES
0.314,3.7818,YES
0.1257,2.2543,YES
0.1375,1.8192,NO
0.1128,2.9113,YES
0.099,1.1206,NO
0.1069,1.5325,NO
0.0451,0.8529,NO
0.5095,5.5315,YES
0.1431,1.7582,YES
0.1227,1.2144,YES
0.2847,6.106,YES
0.2237,1.3791,NO
0.1065,1.2313,NO
0.3266,4.9484,YES
0.0974,1.1979,NO
0.3289,4.923,YES
0.1059,0.6498,NO
0.2131,1.0405,NO
0.1496,1.6299,NO
0.1474,0.6491,NO
0.0902,1.3630000000000002,NO
0.0993,2.5375,YES
0.0875,1.3988,NO
0.2369,1.1588,YES
0.2129,1.2157,NO
0.1321,1.9801,YES
0.1271,1.2925,NO
0.08,2.2312,NO
0.3025,1.5874,NO
0.12,0.7953,NO
0.3399,5.3238,YES
0.2516,1.8855,NO
0.2081,6.4239999999999995,YES
0.1799,0.7279,NO
0.1547,0.4577,NO
0.3595,3.0668,YES
0.2156,1.3476,NO
0.1535,1.1174,NO
0.4159,3.1722,YES
0.1827,0.7996,NO
0.1097,0.5524,NO
0.5448,3.1917,YES
0.191,1.0551,NO
0.4381,2.9853,YES
0.1528,0.6909,NO
0.3264,1.2827,NO
0.3203,1.6734,NO
0.2648,1.1122,NO
0.171,0.716,NO
0.21899999999999997,1.8813,NO
0.1398,0.5058,NO
0.3673,1.2109,NO
0.1451,0.493,NO
0.2637,1.6968,NO
0.1991,0.8924,NO
0.1784,1.6707,NO
0.3767,1.4381,NO
0.1917,0.7276,NO
0.3794,3.28,YES
0.3359,1.056,NO
0.2874,3.2588,YES
0.0798,1.6265,NO
0.0364,0.5749,NO
0.2475,3.0789,YES
0.2794,3.7182,YES
0.2232,3.2316,YES
0.2213,3.08,YES
0.1233,1.3795,NO
0.0474,0.6901,NO
0.2799,2.784,YES
0.2328,2.6444,NO
0.2608,3.2157,YES
0.1095,1.9204,NO
0.2365,1.4531,NO
0.2061,1.7606,NO
0.2048,0.9490000000000001,NO
0.0456,0.9078,NO
0.1795,4.7274,YES
0.0442,0.9888,NO
0.27,2.9261,YES
0.1224,0.9517,NO
0.1913,3.1509,YES
0.2397,1.6114,NO
0.2111,2.9261,NO
0.2935,2.9549,NO
0.1155,1.7801,NO
0.243,3.0885,YES
0.1959,2.5278,NO
0.198,3.0908,YES
0.1636,0.3398,NO
0.1646,0.304,NO
0.3881,3.3399,YES
0.1762,0.8391,NO
0.1649,0.41600000000000004,NO
0.4197,3.4704,YES
0.1681,0.5461,NO
0.153,0.4248,NO
0.4738,3.0459,YES
0.159,1.2856,NO
0.493,3.3126,YES
0.1456,1.1651,NO
0.2244,0.6579999999999999,NO
0.1542,1.3307,NO
0.1277,0.7572,NO
0.1775,0.5778,NO
0.2106,1.6397,NO
0.1654,0.3749,NO
0.3557,0.6614,NO
0.0902,0.2588,NO
0.2663,1.0153,NO
0.2218,0.9261,NO
0.1764,1.7763,NO
0.3901,1.2018,NO
0.21600000000000003,0.7239,NO
0.402,3.013,YES
0.3584,1.5959999999999999,NO
0.3239,3.4794,YES
0.0467,0.9939,NO
0.0184,0.0996,NO
0.0544,0.8334,YES
0.1967,3.5377,YES
0.1251,2.9279,YES
0.0526,0.6544,YES
0.0389,0.56,NO
0.0098,0.1773,NO
0.1204,1.0065,YES
0.1152,1.1887,NO
0.0434,1.1596,YES
0.0994,0.9507,NO
0.171,0.821,NO
0.1733,0.9125,NO
0.1785,0.3921,NO
0.0632,0.2901,NO
0.1652,3.8497,YES
0.0614,0.2865,NO
0.1533,3.155,YES
0.1347,0.1783,NO
0.1212,2.3559,YES
0.015,0.4504,NO
0.0714,1.1882,NO
0.0698,1.1402,NO
0.035,0.8292,NO
0.0672,0.6669,YES
0.0378,0.6095,NO
0.0637,1.0721,YES
0.3024,1.8045,YES
0.0482,0.9917,YES
0.3634,0.5631,NO
0.1548,1.1104,NO
0.1459,0.8055,NO
0.1506,0.9662,NO
0.2394,1.4555,YES
0.3693,1.2545,YES
0.1404,0.6243,NO
0.0758,0.8637,NO
0.1517,0.7816,NO
0.067,0.4176,NO
0.2131,0.0686,NO
0.16,0.4408,NO
0.1446,0.0385,NO
0.0844,1.5830000000000002,YES
0.095,1.1188,NO
0.2419,1.4657,YES
0.026000000000000002,0.6841,NO
0.2985,1.3398,YES
0.0377,0.8257,NO
0.102,0.6225,NO
0.0927,1.0922,NO
0.1259,0.7719,NO
0.1193,0.5422,NO
0.2177,1.0438,NO
0.15,0.6226,NO
0.0996,1.0713,NO
0.0839,0.8886,NO
0.0672,0.5222,NO
0.3068,5.4763,YES
0.1154,2.2803,YES
0.0802,1.8948,YES
0.3166,5.6899,YES
0.0868,0.7976,NO
0.0677,0.7687,NO
0.5456,5.0073,YES
0.0938,0.7927,NO
0.3771,5.1093,YES
0.0765,0.532,NO
0.3042,1.3002,NO
0.1867,1.6008,NO
0.2024,0.9420000000000001,NO
0.084,0.6134,NO
0.1127,3.0954,YES
0.0773,0.6983,NO
0.3002,2.0563,YES
0.0821,0.6939,NO
0.1969,2.4714,YES
0.1353,0.9288,NO
0.0942,1.8602,NO
0.3023,1.6929,NO
0.1177,0.879,NO
0.2966,4.7969,YES
0.2621,1.5877,NO
0.3631,6.1884,YES
0.1178,1.0416,NO
0.0474,0.4389,NO
0.4277,6.1869,YES
0.2214,2.7496,YES
0.2007,2.1454,YES
0.2467,6.5494,YES
0.2192,1.4134,NO
0.1165,0.7907,NO
0.3035,5.3594,YES
0.1886,2.3666,NO
0.2922,5.7442,YES
0.1088,1.5833,NO
0.2277,1.2311,NO
0.1763,1.7316,NO
0.1744,0.8284,NO
0.0948,0.6748,NO
0.152,3.8647,YES
0.0882,0.7422,NO
0.2267,2.1641,YES
0.1968,0.8421,NO
0.1574,2.9494,YES
0.2134,2.0014,NO
0.1846,3.4333,NO
0.3004,2.9959,NO
0.1322,1.7690000000000001,NO
0.3039,6.0054,YES
0.2341,2.6131,NO
0.2137,6.7189,YES
0.1342,0.9349,NO
0.1099,0.5241,NO
0.526,4.9243,YES
0.1623,1.8482,YES
0.1996,1.3071,YES
0.3297,5.3917,YES
0.22699999999999998,1.0916,NO
0.1622,0.8312,NO
0.3372,4.3824,YES
0.1102,1.6035,NO
0.3901,4.6744,YES
0.1022,1.2475,NO
0.1483,0.8138,NO
0.0862,1.3578,NO
0.0629,0.3074,NO
0.2034,0.9211,NO
0.1682,2.6223,YES
0.1975,1.053,NO
0.3422,1.2379,YES
0.1773,0.8654,NO
0.2514,2.3104,YES
0.1754,1.5367,NO
0.1301,2.5125,NO
0.3619,1.9197,NO
0.1715,0.9197,NO
0.3452,4.8677,YES
0.3259,2.0348,NO
0.258,5.712000000000001,YES
0.0709,0.7212,NO
0.0732,0.3982,NO
0.3094,5.1312,YES
0.1091,1.7022,YES
0.0665,1.2912,YES
0.2941,5.6243,YES
0.0664,0.8107,NO
0.0556,0.7049,NO
0.5229,4.4943,YES
0.1003,1.2774,NO
0.3604,4.9286,YES
0.08800000000000001,1.0122,NO
0.2859,0.7065,NO
0.1263,1.2747,NO
0.1497,0.3723,NO
0.1047,0.6582,NO
0.1031,2.5527,YES
0.1016,0.7651,NO
0.3066,1.1426,YES
0.0639,0.713,NO
0.2147,2.1833,YES
0.1277,1.3096,NO
0.0813,2.1754,NO
0.3135,1.7572,NO
0.1095,0.8687,NO
0.302,4.8265,YES
0.2369,1.9805,NO
0.4263,5.8223,YES
0.1151,1.1904,NO
0.0905,0.3692,NO
0.1028,1.3808,YES
0.3566,3.9097,YES
0.2651,3.2377,YES
0.1542,1.0439,YES
0.094,0.9197,NO
0.0554,0.2898,NO
0.2037,1.3046,YES
0.1971,1.1884,NO
0.1126,1.3704,YES
0.1418,0.5483,NO
0.2488,1.5189,NO
0.2731,1.3587,NO
0.2523,1.1498,NO
0.1698,0.5663,NO
0.2266,4.2386,YES
0.1648,0.4325,NO
0.2745,3.5151,YES
0.1508,0.3642,NO
0.2653,2.679,YES
0.1206,0.5635,NO
0.1613,1.3515,NO
0.1611,0.8643,NO
0.1018,0.8265,NO
0.152,0.9029,YES
0.1186,0.9056,NO
0.1207,1.5299,YES
0.1201,1.3517,NO
0.10300000000000001,0.4511,NO
0.254,2.2483,YES
0.3285,4.7858,YES
0.3624,3.6643,YES
0.2593,2.1949,YES
0.0981,1.0655,NO
0.0792,0.4963,NO
0.2917,2.3328,YES
0.1836,1.3547,NO
0.3039,2.7862,YES
0.1342,1.0679,NO
0.1448,1.135,NO
0.1036,1.2711,NO
0.0702,0.6646,NO
0.1825,0.7145,NO
0.2937,5.1276,YES
0.1772,0.6484,NO
0.5728,3.9834,YES
0.0892,0.5405,NO
0.4594,3.6431,YES
0.1677,0.9274,NO
0.1461,1.7069999999999999,NO
0.2985,1.71,NO
0.1348,1.0595,NO
0.2479,2.059,YES
0.2298,0.7743,NO
0.2345,2.9619,YES
