DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_66,Associated
0.0737,1.1544,NO
0.0652,0.6562,NO
0.1144,0.7127,NO
0.2164,0.3563,NO
0.0671,0.6664,NO
0.0906,0.9975,NO
0.0589,0.9459,NO
0.0679,0.812,NO
0.1689,0.898,NO
0.2469,2.6998,YES
0.0616,0.4971,NO
0.33799999999999997,2.2734,YES
0.2427,0.7049,NO
0.2231,0.7596,NO
0.2223,0.5529,NO
0.1142,1.085,NO
0.0706,1.0207,NO
0.1109,0.6679,NO
0.0747,1.05,NO
0.2179,0.6072,NO
0.1147,0.3564,NO
0.0779,2.0175,YES
0.0804,2.5791,YES
0.1668,1.9454,YES
0.24,1.6998,YES
0.1573,1.4102,NO
0.0716,1.9974,YES
0.1205,0.8656,NO
0.1072,2.1952,YES
0.2444,2.0435,YES
0.3362,0.7813,NO
0.1579,0.5501,NO
0.1148,0.7114,NO
0.1112,0.7023,NO
0.3947,2.5522,YES
0.0957,1.8230000000000002,YES
0.1364,0.8971,NO
0.1056,0.602,NO
0.0981,0.622,NO
0.1058,0.3987,NO
0.1797,0.9675,NO
0.1526,1.0664,NO
0.1551,0.6641,NO
0.2811,1.3222,YES
0.0766,0.9872,NO
0.1126,1.6666,YES
0.0341,0.6633,NO
0.3399,1.6729,YES
0.0412,0.5009,NO
0.1212,0.3704,NO
0.0769,0.7847,NO
0.1235,0.4297,NO
0.0802,0.2717,NO
0.1903,1.2225,NO
0.1119,1.0735,NO
0.1008,0.7637,NO
0.0886,0.8642,NO
0.1534,0.2447,NO
0.1331,1.0887,NO
0.2865,0.9781,NO
0.1512,1.3366,NO
0.1666,1.6165,NO
0.1465,0.6203,NO
0.0509,0.2476,NO
0.2187,1.7699,NO
0.4574,3.6132,YES
0.1603,0.6638,NO
0.2015,2.5628,YES
0.205,0.9547,NO
0.2168,1.0832,NO
0.2136,0.4672,NO
0.1919,0.7837,NO
0.1533,1.3887,NO
0.1268,0.4331,NO
0.1947,1.7333,NO
0.1755,0.1539,NO
0.2202,1.0011,NO
0.4465,2.6430000000000002,YES
0.4252,3.4457,YES
0.3653,2.7042,YES
0.1771,2.3162,YES
0.1659,1.8662,NO
0.1927,3.4053,YES
0.1251,1.0746,NO
0.1303,2.9683,YES
0.1814,2.5734,YES
0.3356,1.0131,NO
0.1662,0.8932,NO
0.1507,1.0843,NO
0.1441,1.5366,NO
0.3435,3.1257,YES
0.1243,2.38,YES
0.1731,1.5477,NO
0.0952,1.1447,NO
0.1364,1.2506,NO
0.0887,0.7924,NO
0.2289,1.1844,NO
