DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_32,Associated
0.0737,1.4269999999999998,NO
0.0652,0.4889,NO
0.1144,0.8986,NO
0.2164,1.2216,NO
0.0671,0.3689,NO
0.0906,0.6005,NO
0.0589,0.664,NO
0.0679,0.397,NO
0.1689,1.1699,NO
0.2469,2.9445,YES
0.0616,0.6958,NO
0.33799999999999997,2.2525,YES
0.2427,1.4045,NO
0.2231,0.9058,NO
0.2223,0.7845,NO
0.1142,0.2864,NO
0.0706,0.677,NO
0.1109,0.8599,NO
0.0747,0.2887,NO
0.2179,0.4927,NO
0.1147,0.1078,NO
0.0779,2.399,YES
0.0804,3.2636,YES
0.1668,2.555,YES
0.24,1.2173,YES
0.1573,1.1616,NO
0.0716,2.2584,YES
0.1205,0.6277,NO
0.1072,2.5269,YES
0.2444,2.4223,YES
0.3362,1.5464,NO
0.1579,0.7654,NO
0.1148,0.7171,NO
0.1112,1.4253,NO
0.3947,2.2476,YES
0.0957,2.1142,YES
0.1364,1.2842,NO
0.1056,0.7175,NO
0.0981,0.7274,NO
0.1058,0.6258,NO
0.1797,1.1875,NO
0.1526,0.8517,NO
0.1551,0.4376,NO
0.2811,2.8056,YES
0.0766,1.0607,NO
0.1126,2.3548,YES
0.0341,0.6723,NO
0.3399,2.1119,YES
0.0412,0.5621,NO
0.1212,0.6484,NO
0.0769,1.2531,NO
0.1235,0.9728,NO
0.0802,0.5811,NO
0.1903,1.4666,NO
0.1119,1.0995,NO
0.1008,1.5255,NO
0.0886,1.2039,NO
0.1534,0.4152,NO
0.1331,1.3894,NO
0.2865,2.0627,NO
0.1512,1.0439,NO
0.1666,0.7561,NO
0.1465,0.8,NO
0.0509,0.2822,NO
0.2187,1.2385,NO
0.4574,3.3649,YES
0.1603,0.7964,NO
0.2015,2.6896,YES
0.205,1.1387,NO
0.2168,0.6336,NO
0.2136,0.5494,NO
0.1919,0.5829,NO
0.1533,1.7247,NO
0.1268,0.9156,NO
0.1947,1.1304,NO
0.1755,0.6381,NO
0.2202,0.8893,NO
0.4465,2.6063,YES
0.4252,3.8896,YES
0.3653,3.0927,YES
0.1771,1.3417,YES
0.1659,1.2104,NO
0.1927,2.6557,YES
0.1251,0.7709999999999999,NO
0.1303,1.742,YES
0.1814,1.6874,YES
0.3356,1.0583,NO
0.1662,0.7641,NO
0.1507,0.6858,NO
0.1441,0.7929999999999999,NO
0.3435,1.6709,YES
0.1243,1.3918,YES
0.1731,1.0275,NO
0.0952,0.588,NO
0.1364,0.584,NO
0.0887,0.4926,NO
0.2289,0.9611,NO
0.2088,0.6092,NO
0.2075,0.3333,NO
0.1923,1.9578,YES
0.0927,0.7789,NO
0.0821,1.5539,YES
0.0311,0.613,NO
0.3081,1.4385,YES
0.0406,0.498,NO
0.1251,0.2962,NO
0.091,0.8116,NO
0.11800000000000001,0.5311,NO
0.1053,0.5114,NO
0.2201,0.9058,NO
0.1351,1.0133,NO
0.1328,0.8601,NO
0.0724,0.8012,NO
0.0244,0.3259,NO
0.1404,2.4528,YES
0.3348,3.1463,YES
0.2937,3.1104,YES
0.14300000000000002,1.7349,YES
0.0826,0.8033,NO
0.013000000000000001,0.0652,NO
0.2103,2.6266,YES
0.1395,0.9536,NO
0.1325,1.5591,YES
0.1443,1.0159,NO
0.2165,0.9668,NO
0.1934,0.7396,NO
0.1934,0.3702,NO
0.0572,0.5448,NO
0.2318,3.8894,YES
0.0556,0.7365,NO
0.3609,3.5934,YES
0.1417,0.5836,NO
0.255,3.4798,YES
0.0522,0.65,NO
0.0677,1.4758,NO
0.1439,1.0221,NO
0.0494,0.3822,NO
0.1715,2.267,YES
0.0964,1.0305,NO
0.1343,2.2625,YES
0.1544,1.327,NO
