DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_78,Associated
0.0737,1.2764,NO
0.0652,0.2156,NO
0.1144,1.4795,NO
0.2164,1.4819,NO
0.0671,1.4165,NO
0.0906,1.47,NO
0.0589,0.8993,NO
0.0679,0.3375,NO
0.1689,1.6604,NO
0.2469,2.9677,YES
0.0616,0.805,NO
0.33799999999999997,2.7434,YES
0.2427,1.3627,NO
0.2231,1.4059,NO
0.2223,0.6839,NO
0.1142,0.4588,NO
0.0706,1.0004,NO
0.1109,0.493,NO
0.0747,1.1497,NO
0.2179,0.3442,NO
0.1147,1.1132,NO
0.0779,3.3097,YES
0.0804,3.5460000000000003,YES
0.1668,3.2367,YES
0.24,3.5117,YES
0.1573,1.1923,NO
0.0716,3.0864,YES
0.1205,1.1687,NO
0.1072,2.8026,YES
0.2444,1.1478,YES
0.3362,1.4515,NO
0.1579,0.8923,NO
0.1148,0.9113,NO
0.1112,1.2403,NO
0.3947,2.0933,YES
0.0957,1.5941,YES
0.1364,1.2267,NO
0.1056,0.8242,NO
0.0981,0.6677,NO
0.1058,0.4764,NO
0.1797,1.193,NO
0.1526,1.6291,NO
0.1551,0.5725,NO
0.2811,2.3202,YES
0.0766,0.7778,NO
0.1126,3.141,YES
0.0341,0.8513,NO
0.3399,2.7264,YES
0.0412,0.6454,NO
0.1212,0.4084,NO
0.0769,1.0798,NO
0.1235,1.0207,NO
0.0802,0.7537,NO
0.1903,1.0686,NO
0.1119,0.6787,NO
0.1008,1.1874,NO
0.0886,1.2731,NO
0.1534,0.2182,NO
0.1331,1.8208,NO
0.2865,1.8118,NO
0.1512,1.8808,NO
0.1666,1.3723,NO
0.1465,0.8244,NO
0.0509,0.2768,NO
0.2187,1.4685,NO
0.4574,3.1289999999999996,YES
0.1603,1.2369,NO
0.2015,3.4939999999999998,YES
0.205,1.1127,NO
0.2168,1.4146,NO
0.2136,0.6209,NO
0.1919,0.5162,NO
0.1533,1.2831,NO
0.1268,0.3702,NO
0.1947,1.3338,NO
0.1755,0.3045,NO
0.2202,1.3538,NO
0.4465,3.7923,YES
0.4252,3.8808,YES
0.3653,3.8763,YES
0.1771,4.2559,YES
0.1659,1.3847,NO
0.1927,3.9305,YES
0.1251,1.1909999999999998,NO
0.1303,2.093,YES
0.1814,0.6659,YES
0.3356,1.1438,NO
0.1662,1.0258,NO
0.1507,0.9105,NO
0.1441,1.0497,NO
0.3435,1.6029,YES
0.1243,1.0878,YES
0.1731,1.3228,NO
0.0952,0.7179,NO
0.1364,0.7451,NO
0.0887,0.4755,NO
0.2289,1.2141,NO
0.2088,1.3466,NO
0.2075,0.6701,NO
0.1923,1.0407,YES
0.0927,0.8692,NO
0.0821,1.933,YES
0.0311,0.8334,NO
0.3081,1.5619999999999998,YES
0.0406,0.9472,NO
0.1251,0.6313,NO
0.091,0.8915,NO
0.11800000000000001,0.7406,NO
0.1053,0.6725,NO
0.2201,0.6556,NO
0.1351,0.8022,NO
0.1328,1.3289,NO
0.0724,1.8932,NO
0.0244,0.4915,NO
0.1404,2.447,YES
0.3348,4.0722,YES
0.2937,3.9734,YES
0.14300000000000002,2.1755,YES
0.0826,1.7682,NO
0.013000000000000001,0.7226,NO
0.2103,2.8842,YES
0.1395,1.2261,NO
0.1325,1.7165,YES
0.1443,0.9651,NO
0.2165,1.452,NO
0.1934,2.1153,NO
0.1934,0.9334,NO
0.0572,0.9258,NO
0.2318,4.4561,YES
0.0556,1.0947,NO
0.3609,4.8419,YES
0.1417,0.828,NO
0.255,4.4125,YES
0.0522,1.2372,NO
0.0677,2.0399,NO
0.1439,1.7599,NO
0.0494,1.2567,NO
0.1715,1.8293,YES
0.0964,0.9529,NO
0.1343,2.5538,YES
0.1544,1.1425,NO
0.0732,0.2848,NO
0.1975,2.1625,NO
0.2582,1.9143,NO
0.1977,1.9614,NO
0.1701,1.8022,NO
0.1684,0.8183,NO
0.1225,0.2706,NO
0.1458,1.8545,NO
0.4028,3.0801,YES
0.1577,1.3714,NO
0.2904,3.1,YES
0.1987,1.0334,NO
0.1756,1.1942,NO
0.1689,0.5329,NO
0.054000000000000006,0.4873,NO
0.1469,1.4779,NO
0.0547,0.3067,NO
0.1082,1.6428,NO
0.2019,0.1985,NO
0.1293,1.6182,NO
0.3897,3.5578,YES
0.3612,3.72,YES
0.2791,3.5246,YES
0.2894,3.7697,YES
0.2226,1.8255,NO
0.1753,3.4033,YES
0.0979,1.5078,NO
0.0985,1.3234,NO
0.0774,0.1996,NO
0.1069,1.7743,YES
0.3647,2.8045,YES
0.2531,3.0393,YES
0.1331,1.5749,YES
0.0885,0.9478,NO
0.0604,0.4574,NO
0.2068,1.8124,YES
0.2598,0.8831,NO
0.106,1.1596,YES
0.1459,0.8643,NO
0.2252,0.4715,NO
0.2571,1.1753,NO
0.2375,0.4233,NO
0.1453,0.5537,NO
0.2245,3.7484,YES
0.141,0.6837,NO
0.2623,3.7021,YES
0.142,0.2977,NO
0.2555,3.4275,YES
0.2049,0.9343,NO
0.2206,1.357,NO
0.2228,1.3334,NO
0.1032,0.9552,NO
0.1461,1.3025,YES
0.1116,0.7699,NO
0.1326,1.4793,YES
0.1415,0.9997,NO
0.0745,0.2023,NO
0.2381,1.4706,NO
0.19,1.5323,NO
0.1547,1.693,NO
0.1997,1.2399,NO
0.1653,0.7015,NO
0.1536,0.2064,NO
0.1999,1.3493,NO
0.1989,2.8148,YES
0.2045,0.7639,NO
0.2447,2.7638,YES
0.2519,0.9859,NO
0.2036,1.1244,NO
0.2033,0.5556,NO
0.0533,0.4422,NO
0.105,1.3629,NO
0.055999999999999994,0.2553,NO
0.1113,1.4338,NO
0.2256,0.1803,NO
0.0989,1.3213,NO
0.1879,3.1218,YES
0.1445,3.3486,YES
0.1901,3.1992,YES
0.3108,3.3982,YES
0.2405,1.2369,NO
0.1657,3.0008,YES
0.1331,1.0392,NO
0.0949,1.0236,NO
0.1339,0.1851,NO
0.22399999999999998,1.7352,NO
0.1967,1.4708,NO
0.1436,1.5658,NO
0.2079,1.5977,NO
0.1339,0.7143,NO
0.0967,0.3243,NO
0.2198,1.3072,NO
0.3428,2.2206,YES
0.2344,1.345,NO
0.1736,2.2913,YES
0.1331,0.5999,NO
0.0735,0.846,NO
0.0647,0.1495,NO
0.204,0.6052,NO
0.1327,0.9915,NO
0.1655,0.3915,NO
0.31,1.4055,NO
0.1309,0.2857,NO
0.2819,1.1213,NO
0.4042,2.6909,YES
0.3296,3.0358,YES
0.4941,3.0615,YES
0.1783,3.1348,YES
