DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_88,Associated
0.0737,0.2848,NO
0.0652,0.4783,NO
0.1144,0.3033,NO
0.2164,0.7498,NO
0.0671,0.5627,NO
0.0906,0.9042,NO
0.0589,0.6454,NO
0.0679,0.309,NO
0.1689,0.5437,NO
0.2469,2.9247,YES
0.0616,0.5735,NO
0.33799999999999997,2.295,YES
0.2427,0.2213,NO
0.2231,0.4908,NO
0.2223,0.2468,NO
0.1142,0.5551,NO
0.0706,0.902,NO
0.1109,0.1229,NO
0.0747,0.5676,NO
0.2179,0.6055,NO
0.1147,1.0752,NO
0.0779,2.6495,YES
0.0804,2.7089,YES
0.1668,2.5121,YES
0.24,2.6860000000000004,YES
0.1573,0.4735,NO
0.0716,2.8605,YES
0.1205,0.5944,NO
0.1072,2.1867,YES
0.2444,1.1873,YES
0.3362,0.8368,NO
0.1579,0.6993,NO
0.1148,0.7586,NO
0.1112,0.8246,NO
0.3947,2.5364,YES
0.0957,2.0499,YES
0.1364,0.7229,NO
0.1056,0.3171,NO
0.0981,0.7752,NO
0.1058,0.3836,NO
0.1797,0.3303,NO
0.1526,0.3361,NO
0.1551,0.2752,NO
0.2811,3.0372,YES
0.0766,0.7595,NO
0.1126,2.226,YES
0.0341,0.8005,NO
0.3399,3.2868,YES
0.0412,0.8777,NO
0.1212,0.4256,NO
0.0769,0.4963,NO
0.1235,0.1824,NO
0.0802,0.3549,NO
0.1903,0.862,NO
0.1119,0.5032,NO
0.1008,0.7781,NO
0.0886,0.2194,NO
0.1534,0.565,NO
0.1331,0.62,NO
0.2865,0.8685,NO
0.1512,0.5282,NO
0.1666,1.3507,NO
0.1465,0.7931,NO
0.0509,0.3,NO
0.2187,0.8411,NO
0.4574,3.0687,YES
0.1603,0.6903,NO
0.2015,2.623,YES
0.205,0.5993,NO
0.2168,0.9179999999999999,NO
0.2136,0.5446,NO
0.1919,0.5044,NO
0.1533,0.9059,NO
0.1268,0.0713,NO
0.1947,0.5935,NO
0.1755,0.7597,NO
0.2202,0.9668,NO
0.4465,2.8375,YES
0.4252,3.0285,YES
0.3653,2.7854,YES
0.1771,3.0375,YES
0.1659,0.8505,NO
0.1927,3.174,YES
0.1251,0.9516,NO
0.1303,1.7851,YES
0.1814,1.4311,YES
0.3356,1.3803,NO
0.1662,1.2088,NO
0.1507,0.9449,NO
0.1441,2.0558,NO
0.3435,2.688,YES
0.1243,1.7556,YES
0.1731,1.7342,NO
0.0952,0.3008,NO
0.1364,1.5688,NO
0.0887,0.7282,NO
0.2289,1.355,NO
0.2088,1.2845,NO
0.2075,1.3427,NO
0.1923,2.7134,YES
0.0927,1.2004,NO
0.0821,1.8591,YES
0.0311,1.2275,NO
0.3081,3.3644,YES
0.0406,0.889,NO
0.1251,0.5929,NO
0.091,0.9132,NO
0.11800000000000001,0.6173,NO
0.1053,0.7103,NO
0.2201,1.6803,NO
0.1351,0.6959,NO
0.1328,2.2317,NO
0.0724,0.4512,NO
0.0244,0.4039,NO
0.1404,2.3867,YES
0.3348,4.0851,YES
0.2937,3.9841,YES
0.14300000000000002,2.4349,YES
0.0826,0.6736,NO
0.013000000000000001,0.3195,NO
0.2103,2.2792,YES
0.1395,0.2276,NO
0.1325,1.9076,YES
0.1443,0.4225,NO
0.2165,1.0606,NO
0.1934,0.8907,NO
0.1934,1.25,NO
0.0572,0.5252,NO
0.2318,4.9093,YES
0.0556,0.3452,NO
0.3609,4.043,YES
0.1417,1.3601,NO
0.255,3.9214,YES
0.0522,0.5825,NO
0.0677,0.7088,NO
0.1439,0.2403,NO
0.0494,0.5634,NO
0.1715,1.9869999999999999,YES
0.0964,0.8396,NO
0.1343,2.2995,YES
