DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_33,Associated
0.0737,0.9029,NO
0.0652,0.2753,NO
0.1144,1.1874,NO
0.2164,0.5385,NO
0.0671,0.4852,NO
0.0906,1.1725,NO
0.0589,0.9590000000000001,NO
0.0679,0.4227,NO
0.1689,0.6356,NO
0.2469,4.0199,YES
0.0616,0.7652,NO
0.33799999999999997,3.0989,YES
0.2427,0.1567,NO
0.2231,0.4914,NO
0.2223,0.2535,NO
0.1142,0.7198,NO
0.0706,1.6346,NO
0.1109,0.6959,NO
0.0747,0.6453,NO
0.2179,0.418,NO
0.1147,0.0902,NO
0.0779,3.4598,YES
0.0804,3.2489999999999997,YES
0.1668,3.9091,YES
0.24,3.5961,YES
0.1573,0.9488,NO
0.0716,3.7471,YES
0.1205,0.805,NO
0.1072,1.1211,YES
0.2444,1.2963,YES
0.3362,0.7090000000000001,NO
0.1579,0.391,NO
0.1148,0.3071,NO
0.1112,0.6389,NO
0.3947,2.056,YES
0.0957,1.7755,YES
0.1364,0.7611,NO
0.1056,0.6011,NO
0.0981,0.6122,NO
0.1058,0.3413,NO
0.1797,0.4782,NO
0.1526,0.6293,NO
0.1551,0.7064,NO
0.2811,1.5518,YES
0.0766,0.7461,NO
0.1126,1.0344,YES
0.0341,0.4537,NO
0.3399,1.9157,YES
0.0412,0.204,NO
0.1212,0.6962,NO
0.0769,0.527,NO
0.1235,0.6022,NO
0.0802,0.632,NO
0.1903,0.8190000000000001,NO
0.1119,0.4636,NO
0.1008,0.8982,NO
0.0886,0.705,NO
0.1534,0.4095,NO
0.1331,0.9211,NO
0.2865,0.9516,NO
0.1512,0.8301,NO
0.1666,1.0961,NO
0.1465,0.7157,NO
0.0509,0.2219,NO
0.2187,0.9763,NO
0.4574,3.407,YES
0.1603,1.1837,NO
0.2015,2.3725,YES
0.205,0.5177,NO
0.2168,0.7001,NO
0.2136,0.6743,NO
0.1919,0.4809,NO
0.1533,1.8619,NO
0.1268,0.4666,NO
0.1947,0.8847,NO
0.1755,0.4287,NO
0.2202,0.3936,NO
0.4465,2.8776,YES
0.4252,2.8689999999999998,YES
0.3653,3.3587,YES
0.1771,3.2559,YES
0.1659,0.7956,NO
0.1927,2.9625,YES
0.1251,1.0409,NO
0.1303,2.4416,YES
0.1814,1.4588,YES
0.3356,2.1586,NO
0.1662,1.5081,NO
0.1507,1.4699,NO
0.1441,2.2377,NO
0.3435,3.6541,YES
0.1243,3.1995,YES
0.1731,1.4931,NO
0.0952,1.6021,NO
0.1364,1.8545,NO
0.0887,1.5453,NO
0.2289,0.5268,NO
0.2088,0.2256,NO
0.2075,0.6792,NO
0.1923,2.4497,YES
0.0927,2.4881,NO
0.0821,2.3731,YES
0.0311,1.7331,NO
0.3081,3.3462,YES
0.0406,1.2423,NO
0.1251,1.7699,NO
0.091,1.4026,NO
0.11800000000000001,1.9092,NO
0.1053,1.6165,NO
0.2201,2.2038,NO
0.1351,1.8271,NO
0.1328,1.9509,NO
0.0724,0.6159,NO
0.0244,0.5572,NO
0.1404,2.0572,YES
0.3348,4.3136,YES
0.2937,3.4619,YES
0.14300000000000002,2.1668,YES
0.0826,1.1236,NO
0.013000000000000001,0.4485,NO
0.2103,1.7514,YES
0.1395,0.5885,NO
0.1325,2.353,YES
0.1443,0.5835,NO
0.2165,0.7693,NO
0.1934,0.5998,NO
0.1934,1.2424,NO
0.0572,0.5827,NO
0.2318,4.6791,YES
0.0556,0.4354,NO
0.3609,4.2764,YES
0.1417,0.8772,NO
0.255,3.3511,YES
0.0522,0.8488,NO
0.0677,0.7327,NO
0.1439,1.0151,NO
0.0494,0.8696,NO
0.1715,1.5469,YES
0.0964,0.9947,NO
0.1343,1.723,YES
0.1544,0.6728,NO
0.0732,0.2576,NO
0.1975,1.6473,NO
0.2582,0.9636,NO
0.1977,0.9203,NO
0.1701,1.7166,NO
0.1684,0.7876,NO
0.1225,0.2546,NO
0.1458,0.8539,NO
0.4028,3.7501,YES
0.1577,1.1924,NO
0.2904,2.9689,YES
0.1987,0.2981,NO
0.1756,0.4497,NO
0.1689,0.3669,NO
0.054000000000000006,0.4312,NO
