DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_16,Associated
0.0737,0.2185,NO
0.0652,0.1502,NO
0.1144,0.5059,NO
0.2164,0.4606,NO
0.0671,0.6172,NO
0.0906,0.4331,NO
0.0589,0.2727,NO
0.0679,0.1248,NO
0.1689,0.6022,NO
0.2469,0.9707,YES
0.0616,0.3044,NO
0.33799999999999997,1.6389,YES
0.2427,0.2962,NO
0.2231,0.4832,NO
0.2223,0.2266,NO
0.1142,0.2103,NO
0.0706,0.3101,NO
0.1109,0.0869,NO
0.0747,0.2528,NO
0.2179,0.1606,NO
0.1147,0.4876,NO
0.0779,1.6388,YES
0.0804,1.5157,YES
0.1668,0.8725,YES
0.24,0.6313,YES
0.1573,0.585,NO
0.0716,1.3043,YES
0.1205,0.4094,NO
0.1072,2.4207,YES
0.2444,0.4503,YES
0.3362,0.6088,NO
0.1579,0.3187,NO
0.1148,0.2119,NO
0.1112,0.3566,NO
0.3947,0.528,YES
0.0957,1.6942,YES
0.1364,0.3693,NO
0.1056,0.1177,NO
0.0981,0.3748,NO
0.1058,0.1951,NO
0.1797,0.0939,NO
0.1526,0.4132,NO
0.1551,0.0212,NO
0.2811,1.2954,YES
0.0766,0.267,NO
0.1126,0.8741,YES
0.0341,0.3606,NO
0.3399,1.7076,YES
0.0412,0.1834,NO
0.1212,0.2067,NO
0.0769,0.1432,NO
0.1235,0.1695,NO
0.0802,0.2289,NO
0.1903,0.5403,NO
0.1119,0.1749,NO
0.1008,0.4653,NO
0.0886,0.3487,NO
0.1534,0.2897,NO
0.1331,0.7271,NO
0.2865,0.1707,NO
0.1512,0.2731,NO
0.1666,0.5599,NO
0.1465,0.354,NO
0.0509,0.3058,NO
0.2187,0.5476,NO
0.4574,1.1456,YES
0.1603,0.2882,NO
0.2015,1.6284,YES
0.205,0.3498,NO
0.2168,0.4792,NO
0.2136,0.2058,NO
0.1919,0.1426,NO
0.1533,0.3016,NO
0.1268,0.0791,NO
0.1947,0.2278,NO
0.1755,0.3792,NO
0.2202,0.2347,NO
0.4465,1.6221,YES
0.4252,1.1751,YES
0.3653,1.1186,YES
0.1771,0.7434,YES
0.1659,0.5919,NO
0.1927,0.9427,YES
0.1251,0.4225,NO
0.1303,0.6773,YES
0.1814,0.3218,YES
0.3356,0.3005,NO
0.1662,0.3286,NO
0.1507,0.3641,NO
0.1441,0.22399999999999998,NO
0.3435,0.2768,YES
0.1243,0.5362,YES
0.1731,0.1937,NO
0.0952,0.1204,NO
0.1364,0.2899,NO
0.0887,0.0618,NO
0.2289,0.0977,NO
0.2088,0.1053,NO
0.2075,0.0488,NO
0.1923,0.3219,YES
0.0927,0.4766,NO
0.0821,0.1974,YES
0.0311,0.3661,NO
0.3081,0.5619,YES
0.0406,0.2283,NO
0.1251,0.0978,NO
0.091,0.1159,NO
0.11800000000000001,0.0862,NO
0.1053,0.0976,NO
0.2201,0.3589,NO
0.1351,0.0824,NO
0.1328,0.1458,NO
0.0724,0.5385,NO
0.0244,0.2081,NO
0.1404,0.778,YES
0.3348,2.3951,YES
0.2937,2.2345,YES
0.14300000000000002,0.753,YES
0.0826,0.4697,NO
0.013000000000000001,0.265,NO
0.2103,1.1687,YES
0.1395,0.3598,NO
0.1325,1.642,YES
0.1443,0.0,NO
0.2165,0.444,NO
0.1934,0.5442,NO
0.1934,0.6903,NO
0.0572,0.313,NO
0.2318,3.3698,YES
0.0556,0.1942,NO
0.3609,2.138,YES
0.1417,0.4067,NO
0.255,1.9299,YES
0.0522,0.3582,NO
0.0677,0.5988,NO
0.1439,0.4076,NO
0.0494,0.23800000000000002,NO
0.1715,1.6418,YES
0.0964,0.1386,NO
0.1343,0.8054,YES
0.1544,0.1574,NO
0.0732,0.1477,NO
0.1975,0.7432,NO
0.2582,0.4839,NO
0.1977,0.6489,NO
0.1701,0.7559999999999999,NO
0.1684,0.4628,NO
0.1225,0.0735,NO
0.1458,1.1641,NO
0.4028,1.5304,YES
0.1577,0.4622,NO
0.2904,2.7787,YES
0.1987,0.5488,NO
0.1756,0.762,NO
0.1689,0.4533,NO
0.054000000000000006,0.0882,NO
0.1469,0.7140000000000001,NO
0.0547,0.0521,NO
0.1082,0.5481,NO
0.2019,0.1879,NO
0.1293,0.5511,NO
0.3897,2.832,YES
0.3612,2.0168,YES
0.2791,1.5926,YES
0.2894,1.5386,YES
0.2226,0.7494,NO
0.1753,1.7099,YES
0.0979,0.5706,NO
0.0985,0.5063,NO
0.0774,0.2498,NO
0.1069,0.7786,YES
0.3647,2.6430000000000002,YES
0.2531,1.9127,YES
0.1331,0.6704,YES
0.0885,0.4842,NO
0.0604,0.2728,NO
0.2068,0.8142,YES
0.2598,0.4169,NO
0.106,0.7214,YES
0.1459,0.2759,NO
0.2252,0.3052,NO
0.2571,0.4874,NO
0.2375,0.3677,NO
0.1453,0.3861,NO
0.2245,2.695,YES
0.141,0.21600000000000003,NO
0.2623,1.3751,YES
0.142,0.2897,NO
0.2555,1.1872,YES
0.2049,0.6707,NO
0.2206,0.7244,NO
0.2228,0.4288,NO
0.1032,0.1439,NO
0.1461,0.9995,YES
0.1116,0.3667,NO
0.1326,0.6658,YES
0.1415,0.4017,NO
0.0745,0.3123,NO
0.2381,1.0074,NO
0.19,0.6184,NO
0.1547,0.609,NO
0.1997,0.8909,NO
0.1653,0.4416,NO
0.1536,0.2475,NO
0.1999,1.2272,NO
0.1989,1.8005,YES
0.2045,0.7347,NO
0.2447,3.1366,YES
0.2519,0.4755,NO
0.2036,0.9131,NO
0.2033,0.3372,NO
0.0533,0.2152,NO
0.105,0.6438,NO
0.055999999999999994,0.0805,NO
0.1113,0.5783,NO
0.2256,0.2948,NO
0.0989,0.5964,NO
0.1879,3.2431,YES
0.1445,2.0462,YES
0.1901,2.0143,YES
0.3108,1.5027,YES
0.2405,0.9855,NO
0.1657,1.7312,YES
0.1331,0.8109,NO
0.0949,0.4805,NO
0.1339,0.2276,NO
0.22399999999999998,0.6224,NO
0.1967,0.3268,NO
0.1436,0.4038,NO
0.2079,0.5361,NO
0.1339,0.2565,NO
0.0967,0.2975,NO
0.2198,0.5824,NO
0.3428,1.5996,YES
0.2344,0.488,NO
0.1736,2.4814,YES
0.1331,0.2503,NO
0.0735,0.6009,NO
0.0647,0.154,NO
0.204,0.2386,NO
0.1327,0.3887,NO
0.1655,0.0881,NO
0.31,0.447,NO
0.1309,0.3188,NO
0.2819,0.5134,NO
0.4042,2.5011,YES
0.3296,1.6909999999999998,YES
0.4941,1.6137,YES
0.1783,0.8204,YES
0.193,0.7981,NO
0.2673,1.4659,YES
0.1726,0.3183,NO
0.1439,0.5564,NO
0.0769,0.0872,NO
0.1953,0.9975,NO
0.2342,0.3404,NO
0.2047,0.3888,NO
0.1823,0.7365,NO
0.1684,0.419,NO
0.1204,0.2723,NO
0.1751,0.9905,NO
0.3579,1.5723,YES
0.1828,0.6153,NO
0.2083,2.4881,YES
0.2252,0.5059,NO
0.2041,0.6192,NO
0.2007,0.2997,NO
0.0498,0.3192,NO
0.1415,0.7117,NO
0.0515,0.1724,NO
0.1207,0.7416,NO
0.1912,0.4108,NO
0.14,0.4083,NO
0.4038,2.5157,YES
0.3494,1.3330000000000002,YES
0.2799,1.791,YES
0.2675,1.3726,YES
0.2206,0.8437,NO
0.2003,1.0836,YES
0.1168,0.6019,NO
0.0727,0.4912,NO
0.0714,0.2338,NO
0.10800000000000001,0.4113,NO
0.2886,0.2738,NO
0.1427,0.4489,NO
0.0855,0.6323,NO
0.0605,0.5307,NO
0.0532,0.2902,NO
0.1421,0.5907,NO
0.4397,1.7462,YES
0.0607,0.3035,NO
0.2347,2.6751,YES
0.2118,0.3344,NO
0.2048,0.6688,NO
0.2045,0.2771,NO
0.0849,0.18899999999999997,NO
0.1035,0.7873,NO
0.0824,0.0824,NO
0.0975,0.6568,NO
0.1702,0.4491,NO
0.1518,0.3574,NO
0.3372,2.6738,YES
0.3303,1.5541,YES
0.314,1.7626,YES
0.1257,1.5046,YES
0.1375,0.657,NO
0.1128,1.0908,YES
0.099,0.2325,NO
0.1069,0.6237,NO
0.0451,0.3214,NO
0.5095,2.6324,YES
0.1431,0.5704,YES
0.1227,0.6355,YES
0.2847,1.4703,YES
0.2237,0.5218,NO
0.1065,0.4732,NO
0.3266,1.9002,YES
0.0974,0.4233,NO
0.3289,1.7982,YES
0.1059,0.5781,NO
0.2131,0.8374,NO
0.1496,0.6331,NO
0.1474,0.5845,NO
0.0902,0.3576,NO
0.0993,0.7681,YES
0.0875,0.2875,NO
0.2369,0.7946,YES
0.2129,0.4934,NO
0.1321,0.4995,YES
0.1271,0.8313,NO
0.08,0.4536,NO
0.3025,0.7455,NO
0.12,0.5535,NO
0.3399,1.9398,YES
0.2516,0.7682,NO
0.2081,1.6783,YES
0.1799,0.2477,NO
0.1547,0.2024,NO
0.3595,2.6087,YES
0.2156,0.4524,NO
0.1535,0.3674,NO
0.4159,1.2431,YES
0.1827,0.39799999999999996,NO
0.1097,0.1839,NO
0.5448,2.1652,YES
0.191,0.2208,NO
0.4381,2.0465,YES
0.1528,0.3091,NO
0.3264,0.9177,NO
0.3203,0.6417,NO
0.2648,0.6614,NO
0.171,0.2062,NO
0.21899999999999997,0.6709,NO
0.1398,0.2346,NO
0.3673,0.7695,NO
0.1451,0.1758,NO
0.2637,0.3897,NO
0.1991,0.5316,NO
0.1784,0.4279,NO
0.3767,0.6905,NO
0.1917,0.5032,NO
0.3794,1.423,YES
0.3359,0.5995,NO
0.2874,1.5075,YES
0.0798,0.4742,NO
0.0364,0.1238,NO
0.2475,1.8392,YES
0.2794,2.2495,YES
0.2232,2.032,YES
