DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_2,Associated
0.0737,0.4273,NO
0.0652,0.2873,NO
0.1144,0.5638,NO
0.2164,0.4571,NO
0.0671,0.6069,NO
0.0906,0.5058,NO
0.0589,0.2859,NO
0.0679,0.2716,NO
0.1689,0.8136,NO
0.2469,1.4722,YES
0.0616,0.3277,NO
0.33799999999999997,2.4961,YES
0.2427,0.5744,NO
0.2231,0.545,NO
0.2223,0.2827,NO
0.1142,0.2848,NO
0.0706,0.9149,NO
0.1109,0.6029,NO
0.0747,0.3269,NO
0.2179,0.4859,NO
0.1147,0.4565,NO
0.0779,2.3126,YES
0.0804,2.6712,YES
0.1668,1.601,YES
0.24,1.8018,YES
0.1573,0.5455,NO
0.0716,1.6833,YES
0.1205,0.4581,NO
0.1072,0.3245,YES
0.2444,0.2554,YES
0.3362,0.1997,NO
0.1579,0.1459,NO
0.1148,0.1096,NO
0.1112,0.1242,NO
0.3947,0.2097,YES
0.0957,0.1527,YES
0.1364,0.1907,NO
0.1056,0.2242,NO
0.0981,0.0761,NO
0.1058,0.4128,NO
0.1797,0.0496,NO
0.1526,0.1035,NO
0.1551,0.0457,NO
0.2811,0.3536,YES
0.0766,0.1665,NO
0.1126,0.6391,YES
0.0341,0.0442,NO
0.3399,0.7122,YES
0.0412,0.1212,NO
0.1212,0.3257,NO
0.0769,0.4248,NO
0.1235,0.2282,NO
0.0802,0.2976,NO
0.1903,0.1652,NO
0.1119,0.2076,NO
0.1008,0.08800000000000001,NO
0.0886,0.1499,NO
0.1534,0.2154,NO
0.1331,0.7883,NO
0.2865,0.6063,NO
0.1512,0.5934,NO
0.1666,0.8153,NO
0.1465,0.42100000000000004,NO
0.0509,0.2599,NO
0.2187,0.9599,NO
0.4574,1.5352,YES
0.1603,0.7145,NO
0.2015,2.7733,YES
0.205,0.5474,NO
0.2168,0.4255,NO
0.2136,0.295,NO
0.1919,0.0525,NO
0.1533,1.1683,NO
0.1268,0.4155,NO
0.1947,0.3755,NO
0.1755,0.0435,NO
0.2202,0.4175,NO
0.4465,2.8008,YES
0.4252,3.6001,YES
0.3653,1.4803,YES
0.1771,2.7497,YES
0.1659,0.7103,NO
0.1927,2.1413,YES
0.1251,0.4822,NO
0.1303,0.4263,YES
0.1814,0.3055,YES
0.3356,0.5621,NO
0.1662,0.4777,NO
0.1507,0.3271,NO
0.1441,0.5055,NO
0.3435,0.3341,YES
0.1243,0.19,YES
0.1731,0.6933,NO
0.0952,0.2757,NO
0.1364,0.4625,NO
0.0887,0.3632,NO
0.2289,0.4855,NO
0.2088,0.3536,NO
0.2075,0.4736,NO
0.1923,0.3464,YES
0.0927,0.5083,NO
0.0821,0.5996,YES
0.0311,0.2119,NO
0.3081,0.6777,YES
0.0406,0.2921,NO
0.1251,0.3502,NO
0.091,0.3934,NO
0.11800000000000001,0.3,NO
0.1053,0.2209,NO
0.2201,0.5927,NO
0.1351,0.3275,NO
0.1328,0.2421,NO
0.0724,0.21100000000000002,NO
0.0244,0.0896,NO
