DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_57,Associated
0.0737,0.573,NO
0.0652,0.6202,NO
0.1144,0.1708,NO
0.2164,0.1383,NO
0.0671,0.6907,NO
0.0906,0.8379,NO
0.0589,0.7674,NO
0.0679,0.5032,NO
0.1689,0.4052,NO
0.2469,2.7901,YES
0.0616,1.2663,NO
0.33799999999999997,2.6244,YES
0.2427,0.7163,NO
0.2231,0.9,NO
0.2223,0.5931,NO
0.1142,0.5828,NO
0.0706,0.6678,NO
0.1109,0.2145,NO
0.0747,0.5203,NO
0.2179,0.7247,NO
0.1147,1.1388,NO
0.0779,2.7039,YES
0.0804,3.0171,YES
0.1668,3.2479,YES
0.24,2.2171,YES
0.1573,1.0039,NO
0.0716,3.11,YES
0.1205,0.8611,NO
0.1072,0.8948,YES
0.2444,1.8981,YES
0.3362,0.7857,NO
0.1579,0.2958,NO
0.1148,0.2877,NO
0.1112,0.7644,NO
0.3947,1.7862,YES
0.0957,1.7552,YES
0.1364,0.7767,NO
0.1056,0.5713,NO
0.0981,0.7514,NO
0.1058,0.6428,NO
0.1797,0.0915,NO
0.1526,0.4093,NO
0.1551,0.4295,NO
0.2811,1.6023,YES
0.0766,0.3051,NO
0.1126,1.0926,YES
0.0341,0.3878,NO
0.3399,1.8608,YES
0.0412,0.3253,NO
0.1212,0.4632,NO
0.0769,0.5182,NO
0.1235,0.7214,NO
0.0802,0.521,NO
0.1903,0.9086,NO
0.1119,0.7541,NO
0.1008,0.878,NO
0.0886,0.4312,NO
0.1534,0.2702,NO
0.1331,0.4238,NO
0.2865,0.3213,NO
0.1512,0.7723,NO
0.1666,0.8569,NO
0.1465,0.3712,NO
0.0509,0.0769,NO
0.2187,0.7857,NO
0.4574,2.9766,YES
0.1603,1.2901,NO
0.2015,2.9009,YES
0.205,0.6816,NO
0.2168,0.7577,NO
0.2136,0.5807,NO
0.1919,0.2975,NO
0.1533,0.8485,NO
0.1268,0.1553,NO
0.1947,0.8974,NO
0.1755,0.3181,NO
0.2202,1.3213,NO
0.4465,2.7446,YES
0.4252,2.9859,YES
0.3653,3.0069,YES
0.1771,2.0336,YES
0.1659,1.0832,NO
0.1927,3.0948,YES
0.1251,0.9223,NO
0.1303,1.8461,YES
0.1814,2.8268,YES
0.3356,1.7489,NO
0.1662,0.6974,NO
0.1507,0.922,NO
0.1441,2.3589,NO
0.3435,3.0209,YES
0.1243,2.6642,YES
0.1731,2.0082,NO
0.0952,0.84,NO
0.1364,2.1168,NO
0.0887,1.05,NO
0.2289,0.3197,NO
0.2088,0.7859,NO
0.2075,0.8140000000000001,NO
0.1923,2.0446,YES
0.0927,1.1575,NO
0.0821,1.9053,YES
0.0311,0.5392,NO
0.3081,2.9368,YES
0.0406,0.7128,NO
0.1251,1.0421,NO
0.091,1.129,NO
0.11800000000000001,1.1023,NO
0.1053,1.0534,NO
0.2201,2.1054,NO
0.1351,1.3303,NO
0.1328,1.9912,NO
0.0724,0.318,NO
0.0244,0.6047,NO
0.1404,2.0372,YES
0.3348,3.7657,YES
0.2937,4.3104,YES
0.14300000000000002,3.0476,YES
0.0826,1.1875,NO
0.013000000000000001,0.2929,NO
0.2103,2.7611,YES
0.1395,0.7505,NO
0.1325,2.2551,YES
0.1443,0.7886,NO
0.2165,1.1317,NO
0.1934,1.4946,NO
0.1934,1.8986,NO
0.0572,0.3377,NO
0.2318,4.6551,YES
0.0556,0.4435,NO
0.3609,4.1611,YES
0.1417,0.5908,NO
0.255,3.8244,YES
0.0522,0.3765,NO
0.0677,1.3938,NO
0.1439,0.8333,NO
0.0494,0.7133,NO
0.1715,2.6109,YES
0.0964,1.0817,NO
0.1343,2.3863,YES
0.1544,0.4934,NO
0.0732,0.3112,NO
0.1975,0.4379,NO
0.2582,0.0896,NO
0.1977,0.6038,NO
0.1701,0.8488,NO
0.1684,0.4058,NO
0.1225,0.0999,NO
0.1458,0.7199,NO
0.4028,3.2609,YES
0.1577,1.3741,NO
0.2904,3.1743,YES
0.1987,0.578,NO
0.1756,0.7140000000000001,NO
0.1689,0.4825,NO
0.054000000000000006,0.27699999999999997,NO
0.1469,0.7751,NO
0.0547,0.1093,NO
0.1082,0.7167,NO
0.2019,0.33799999999999997,NO
0.1293,1.2333,NO
0.3897,3.0119,YES
0.3612,3.2579,YES
0.2791,3.3043,YES
0.2894,2.3732,YES
0.2226,1.1039,NO
0.1753,3.3742,YES
0.0979,1.2177,NO
0.0985,0.315,NO
0.0774,0.6443,NO
0.1069,0.9829,YES
0.3647,3.36,YES
0.2531,3.7353,YES
0.1331,2.0032,YES
0.0885,0.9162,NO
0.0604,0.2599,NO
0.2068,1.3551,YES
0.2598,1.1697,NO
0.106,1.1482,YES
0.1459,1.0437,NO
0.2252,0.4539,NO
0.2571,0.9719,NO
0.2375,1.0102,NO
0.1453,0.3162,NO
0.2245,4.2432,YES
0.141,0.3708,NO
0.2623,3.7763,YES
0.142,0.5126,NO
0.2555,3.4924,YES
0.2049,0.7070000000000001,NO
0.2206,1.6567,NO
0.2228,1.5063,NO
0.1032,1.0477,NO
0.1461,1.4139,YES
0.1116,1.7223,NO
0.1326,1.3947,YES
0.1415,0.9146,NO
0.0745,0.9028,NO
0.2381,0.7429,NO
0.19,0.0692,NO
0.1547,0.6826,NO
0.1997,1.157,NO
0.1653,0.9394,NO
0.1536,0.6921,NO
0.1999,0.998,NO
0.1989,3.2266,YES
0.2045,1.604,NO
0.2447,3.2402,YES
0.2519,0.3239,NO
0.2036,0.5434,NO
0.2033,0.4301,NO
0.0533,0.7272,NO
0.105,0.8726,NO
0.055999999999999994,0.6,NO
0.1113,0.6262,NO
0.2256,0.9996,NO
0.0989,1.1803,NO
0.1879,3.0,YES
0.1445,3.1388,YES
0.1901,3.1907,YES
0.3108,2.3808,YES
0.2405,1.3854,NO
0.1657,3.2833,YES
0.1331,1.4181,NO
0.0949,0.6302,NO
0.1339,0.2589,NO
0.22399999999999998,1.2744,NO
0.1967,0.5259,NO
0.1436,1.2461,NO
0.2079,1.9769,NO
0.1339,0.5817,NO
0.0967,0.1626,NO
0.2198,1.6996,NO
0.3428,3.0185,YES
0.2344,2.447,NO
0.1736,3.0208,YES
0.1331,0.5595,NO
0.0735,0.6515,NO
0.0647,0.4382,NO
0.204,0.2295,NO
0.1327,1.4359,NO
0.1655,0.1348,NO
0.31,1.2969,NO
0.1309,0.3876,NO
0.2819,1.7403,NO
0.4042,3.1862,YES
0.3296,3.5456,YES
0.4941,3.2261,YES
0.1783,2.1871,YES
0.193,2.0745,NO
0.2673,3.3636,YES
0.1726,1.7876,NO
0.1439,0.5904,NO
0.0769,0.557,NO
0.1953,0.1981,NO
0.2342,0.6402,NO
0.2047,0.9648,NO
0.1823,0.7605,NO
0.1684,0.6425,NO
0.1204,0.2932,NO
0.1751,0.5529999999999999,NO
0.3579,3.09,YES
0.1828,1.0772,NO
0.2083,2.9704,YES
0.2252,0.9129,NO
0.2041,1.0447,NO
0.2007,0.9251,NO
0.0498,0.5069,NO
0.1415,0.9387,NO
0.0515,0.33799999999999997,NO
0.1207,0.8789,NO
0.1912,0.5121,NO
0.14,1.3195,NO
0.4038,2.7663,YES
0.3494,3.1155,YES
0.2799,3.0038,YES
0.2675,2.1987,YES
0.2206,0.9485,NO
0.2003,3.1356,YES
0.1168,0.9123,NO
0.0727,0.5153,NO
0.0714,0.5579,NO
0.10800000000000001,0.3071,NO
0.2886,0.8649,NO
0.1427,1.3285,NO
0.0855,1.1467,NO
0.0605,0.6361,NO
0.0532,0.312,NO
0.1421,0.6594,NO
0.4397,3.3314,YES
0.0607,1.4034,NO
0.2347,3.1608,YES
0.2118,0.7965,NO
0.2048,0.9041,NO
0.2045,0.7219,NO
0.0849,0.4789,NO
0.1035,1.3422,NO
0.0824,0.1595,NO
0.0975,1.2177,NO
0.1702,0.5383,NO
0.1518,1.6741,NO
0.3372,3.1826,YES
0.3303,3.7402,YES
0.314,3.5446,YES
0.1257,2.4133,YES
0.1375,1.2027,NO
0.1128,3.6652,YES
0.099,1.0576,NO
0.1069,0.7444,NO
0.0451,0.8115,NO
0.5095,5.4783,YES
0.1431,0.7223,YES
0.1227,1.4519,YES
0.2847,5.9367,YES
0.2237,1.0441,NO
0.1065,0.6568,NO
0.3266,5.9612,YES
0.0974,0.5468,NO
0.3289,6.0391,YES
0.1059,0.9689,NO
0.2131,0.3982,NO
0.1496,1.1101,NO
0.1474,0.9092,NO
0.0902,0.7574,NO
0.0993,1.7122,YES
0.0875,0.5256,NO
0.2369,1.8778,YES
0.2129,1.3093,NO
0.1321,1.7036,YES
0.1271,1.1801,NO
0.08,1.2646,NO
0.3025,1.56,NO
0.12,1.4477,NO
0.3399,6.1725,YES
0.2516,2.3164,NO
0.2081,4.8435,YES
0.1799,0.439,NO
0.1547,0.3923,NO
0.3595,3.6608,YES
0.2156,0.95,NO
0.1535,1.6702,NO
0.4159,4.4403,YES
0.1827,1.0111,NO
0.1097,0.2402,NO
0.5448,4.1386,YES
0.191,0.5085,NO
0.4381,4.3353,YES
0.1528,0.7534,NO
0.3264,1.089,NO
0.3203,1.7715,NO
0.2648,1.5457,NO
0.171,0.2316,NO
0.21899999999999997,1.7905,NO
0.1398,0.2074,NO
0.3673,1.5178,NO
0.1451,0.7546,NO
0.2637,1.9361,NO
0.1991,0.9643,NO
0.1784,0.7799,NO
0.3767,0.9011,NO
0.1917,1.177,NO
0.3794,4.1613,YES
0.3359,1.6030000000000002,NO
0.2874,4.0015,YES
0.0798,0.4213,NO
0.0364,0.3965,NO
0.2475,3.6315,YES
0.2794,3.3931,YES
0.2232,4.4459,YES
0.2213,4.592,YES
0.1233,1.228,NO
0.0474,0.0971,NO
0.2799,4.7411,YES
0.2328,1.2397,NO
0.2608,4.0994,YES
0.1095,1.5045,NO
0.2365,0.848,NO
0.2061,1.5082,NO
0.2048,1.905,NO
0.0456,0.4039,NO
0.1795,5.1136,YES
0.0442,0.4266,NO
0.27,4.9891,YES
0.1224,0.2729,NO
0.1913,4.3955,YES
0.2397,0.9461,NO
0.2111,1.8305,NO
0.2935,1.8419,NO
0.1155,1.2105,NO
0.243,4.5491,YES
0.1959,1.6924,NO
0.198,4.2096,YES
0.1636,0.5529,NO
0.1646,0.3101,NO
0.3881,3.7223,YES
0.1762,0.6009,NO
0.1649,1.5314,NO
0.4197,4.3341,YES
0.1681,0.7709,NO
0.153,0.2552,NO
0.4738,3.9992,YES
0.159,0.8894,NO
0.493,4.4938,YES
0.1456,1.1097,NO
0.2244,0.2307,NO
0.1542,0.9747,NO
0.1277,0.6562,NO
0.1775,0.1798,NO
0.2106,2.0407,NO
0.1654,0.1508,NO
0.3557,1.6687,NO
0.0902,0.7349,NO
0.2663,1.9482,NO
0.2218,1.4092,NO
0.1764,1.2985,NO
0.3901,1.3528,NO
0.21600000000000003,1.5906,NO
0.402,4.2755,YES
0.3584,1.9345,NO
0.3239,4.0274,YES
0.0467,0.5883,NO
0.0184,0.7924,NO
0.0544,1.3839,YES
0.1967,3.4664,YES
0.1251,3.9756,YES
0.0526,2.3966,YES
0.0389,1.3832,NO
0.0098,0.4489,NO
0.1204,2.015,YES
0.1152,0.5818,NO
0.0434,1.5773,YES
0.0994,0.5863,NO
0.171,1.032,NO
0.1733,1.4952,NO
0.1785,1.6226,NO
0.0632,0.4251,NO
0.1652,4.2288,YES
0.0614,0.7466,NO
0.1533,3.7591,YES
0.1347,0.6786,NO
0.1212,3.6783,YES
0.015,0.3326,NO
0.0714,0.9884,NO
0.0698,0.7435,NO
0.035,0.3601,NO
0.0672,1.7523,YES
0.0378,1.023,NO
0.0637,1.5714,YES
0.3024,1.8955,YES
0.0482,2.379,YES
0.3634,0.6107,NO
0.1548,0.5653,NO
0.1459,0.5901,NO
0.1506,0.7298,NO
0.2394,2.5666,YES
0.3693,2.2835,YES
0.1404,0.8155,NO
0.0758,0.6003,NO
0.1517,0.7313,NO
0.067,0.7246,NO
0.2131,0.6889,NO
0.16,0.8754,NO
0.1446,0.8854,NO
0.0844,1.7611,YES
0.095,0.4741,NO
0.2419,2.0644,YES
0.026000000000000002,0.3377,NO
0.2985,2.5406,YES
0.0377,0.6057,NO
0.102,0.4123,NO
0.0927,0.4879,NO
0.1259,0.4673,NO
0.1193,0.5857,NO
0.2177,0.8198,NO
0.15,0.7218,NO
0.0996,0.3195,NO
0.0839,0.6064,NO
0.0672,0.4791,NO
0.3068,5.7733,YES
0.1154,1.1863,YES
0.0802,2.0307,YES
0.3166,6.4855,YES
0.0868,1.06,NO
0.0677,0.2562,NO
0.5456,6.4304,YES
0.0938,0.6146,NO
0.3771,6.3335,YES
0.0765,1.1147,NO
0.3042,0.4477,NO
0.1867,1.2044,NO
0.2024,0.9546,NO
0.084,0.4663,NO
0.1127,2.7560000000000002,YES
0.0773,0.2785,NO
0.3002,2.4685,YES
0.0821,0.9806,NO
0.1969,2.3418,YES
0.1353,1.175,NO
0.0942,1.2997,NO
0.3023,1.4143,NO
0.1177,1.475,NO
0.2966,6.2912,YES
0.2621,2.3542,NO
0.3631,5.457000000000001,YES
0.1178,0.8871,NO
0.0474,0.8114,NO
0.4277,5.0996,YES
0.2214,1.5711,YES
0.2007,2.2982,YES
0.2467,5.9155,YES
0.2192,1.2271,NO
0.1165,0.4776,NO
0.3035,5.9769,YES
0.1886,1.5701,NO
0.2922,5.9835,YES
0.1088,1.9459,NO
0.2277,0.943,NO
0.1763,1.4912,NO
0.1744,1.2911,NO
0.0948,0.871,NO
0.152,2.614,YES
0.0882,0.6064,NO
0.2267,2.6081,YES
0.1968,1.0861,NO
0.1574,2.4859,YES
0.2134,2.1064,NO
0.1846,2.5001,NO
0.3004,2.3006,NO
0.1322,1.6883,NO
0.3039,6.0258,YES
0.2341,3.2439999999999998,NO
0.2137,4.5439,YES
0.1342,0.6561,NO
0.1099,0.7793,NO
0.526,5.6742,YES
0.1623,1.1787,YES
0.1996,1.6871,YES
0.3297,5.7748,YES
0.22699999999999998,1.2559,NO
0.1622,0.4067,NO
0.3372,6.3479,YES
0.1102,0.1805,NO
0.3901,5.7963,YES
0.1022,0.7190000000000001,NO
0.1483,0.4573,NO
0.0862,1.2829,NO
0.0629,1.0817,NO
0.2034,0.7287,NO
0.1682,2.4544,YES
0.1975,0.5276,NO
0.3422,2.265,YES
0.1773,0.9619,NO
0.2514,1.8428,YES
0.1754,0.5331,NO
0.1301,0.5723,NO
0.3619,0.7379,NO
0.1715,0.888,NO
0.3452,5.8939,YES
0.3259,1.5872,NO
0.258,5.1906,YES
0.0709,0.6735,NO
0.0732,0.5969,NO
0.3094,5.954,YES
0.1091,1.3719999999999999,YES
0.0665,2.1369,YES
0.2941,6.6868,YES
0.0664,1.3222,NO
0.0556,0.2519,NO
0.5229,6.9235,YES
0.1003,0.7187,NO
0.3604,6.6059,YES
0.08800000000000001,1.2357,NO
0.2859,0.8641,NO
0.1263,1.7299,NO
0.1497,1.3223,NO
0.1047,0.6109,NO
0.1031,2.8264,YES
0.1016,0.4045,NO
0.3066,2.7081,YES
0.0639,0.9537,NO
0.2147,2.5868,YES
0.1277,1.2159,NO
0.0813,1.3009,NO
0.3135,1.6146,NO
0.1095,1.439,NO
0.302,6.5698,YES
0.2369,2.6307,NO
0.4263,5.5097,YES
0.1151,0.256,NO
0.0905,0.6374,NO
0.1028,1.0943,YES
0.3566,3.4909,YES
0.2651,3.8431,YES
0.1542,1.8825,YES
0.094,1.0722,NO
0.0554,0.1678,NO
0.2037,1.6802,YES
0.1971,1.3091,NO
0.1126,1.2711,YES
0.1418,1.213,NO
0.2488,1.3423,NO
0.2731,1.7307,NO
0.2523,1.9761,NO
0.1698,0.2899,NO
0.2266,4.0185,YES
0.1648,0.3881,NO
0.2745,3.5784,YES
0.1508,0.4021,NO
0.2653,3.4618,YES
0.1206,0.731,NO
0.1613,1.6321,NO
0.1611,1.2494,NO
0.1018,0.8328,NO
0.152,1.5215,YES
0.1186,1.4642,NO
0.1207,1.6779,YES
0.1201,0.4738,NO
0.10300000000000001,0.5422,NO
0.254,2.8538,YES
0.3285,3.3104,YES
0.3624,4.085,YES
0.2593,3.847,YES
0.0981,0.9418,NO
0.0792,0.1932,NO
0.2917,3.3725,YES
0.1836,0.8921,NO
0.3039,3.1914,YES
0.1342,0.9214,NO
0.1448,0.5076,NO
0.1036,1.1679,NO
0.0702,1.0498,NO
0.1825,0.3709,NO
0.2937,4.7375,YES
0.1772,0.42700000000000005,NO
0.5728,4.5713,YES
0.0892,0.4738,NO
0.4594,4.2192,YES
0.1677,0.9193,NO
0.1461,1.7248,NO
0.2985,1.7284,NO
0.1348,1.1837,NO
0.2479,3.4239,YES
0.2298,2.1315,NO
0.2345,2.9891,YES
0.08900000000000001,0.0652,NO
0.0394,0.3113,NO
0.1381,1.1375,NO
0.2108,1.2544,NO
0.0676,1.1465,NO
0.0957,1.6993,NO
0.0963,1.0555,NO
0.0435,0.1312,NO
0.2592,1.9726,NO
0.1291,0.4643,NO
0.0785,1.6114,NO
0.1052,0.5335,NO
0.4225,2.1239,YES
0.3368,2.1102,YES
0.3938,2.313,YES
0.0766,0.2601,NO
0.0711,0.8194,NO
0.0797,0.096,NO
0.0531,0.8317,NO
0.1551,0.2317,NO
0.077,0.9019,NO
0.0463,0.3023,NO
0.0745,0.6920000000000001,NO
0.1014,0.2753,NO
0.0541,0.2491,NO
0.1685,1.6478,NO
0.0541,0.4536,NO
0.2105,1.6885,NO
0.1239,0.9552,YES
0.289,1.9584,YES
0.2752,0.3945,NO
0.1653,0.6047,NO
0.0814,0.5224,NO
0.0623,0.4969,NO
0.32899999999999996,2.0826,YES
0.1249,1.8294,YES
0.0968,0.4805,NO
0.1519,0.3085,NO
0.0533,0.4996,NO
0.1784,0.2846,NO
0.1661,0.7253,NO
0.1504,0.9656,NO
0.1562,0.8532,NO
0.3075,1.6157,YES
0.0597,0.4458,NO
0.1815,1.1718,YES
0.0336,0.551,NO
0.3735,1.8204,YES
0.0877,0.5897,NO
0.1163,0.368,NO
0.0418,0.4219,NO
0.1354,0.5111,NO
0.0948,0.1595,NO
0.1407,0.4995,NO
0.0821,0.5206,NO
0.0894,0.5457,NO
0.0416,0.2084,NO
0.0131,0.5815,NO
0.1203,2.3244,YES
0.2886,3.6392,YES
0.2879,4.2724,YES
0.1294,3.1879,YES
0.0498,0.9325,NO
0.0139,0.096,NO
0.1999,2.8297,YES
0.1109,0.5812,NO
0.1389,2.3429,YES
0.0996,0.6015,NO
0.1977,0.7687,NO
0.1726,1.2782,NO
0.1805,1.5495,NO
0.0204,0.3139,NO
0.2123,4.7075,YES
0.0198,0.3135,NO
0.3536,4.1842,YES
0.1039,0.3751,NO
0.2827,3.8196,YES
0.0426,0.3155,NO
0.0387,1.2662,NO
0.1228,0.9653,NO
0.0373,0.4858,NO
0.1359,2.6956,YES
0.0808,1.3077,NO
0.1119,2.6737,YES
0.3458,2.0674,YES
0.0264,2.5062,YES
0.3473,1.2438,NO
0.1555,0.4623,NO
0.0906,0.4893,NO
0.107,1.2396,NO
0.226,2.4929,YES
0.4184,2.3391,YES
0.1111,1.2341,NO
0.1017,0.4917,NO
0.09699999999999999,1.1793,NO
0.1058,0.6502,NO
0.1741,0.1621,NO
0.1373,0.4076,NO
0.132,0.3895,NO
0.1138,1.7781,YES
0.0766,0.6882,NO
0.3242,2.1636,YES
0.0297,0.5798,NO
0.3407,2.5431,YES
0.0387,0.5394,NO
0.0621,0.4854,NO
0.076,0.6329,NO
0.1266,0.5787,NO
0.0726,0.5599,NO
0.192,1.3059,NO
0.1128,0.9329,NO
0.0813,0.9885,NO
0.1238,0.5865,NO
0.0659,0.4564,NO
0.0991,0.488,NO
0.2168,0.6764,NO
0.0941,1.3052,NO
0.1226,1.4685,NO
0.0797,0.7251,NO
0.0869,0.2889,NO
0.1921,1.0374,NO
0.2119,3.5675,YES
0.0845,1.8209,NO
0.1963,3.4534,YES
0.24100000000000002,1.0297,NO
0.263,1.2272,NO
0.2504,0.8956,NO
0.1414,0.4924,NO
0.0983,1.229,NO
0.1658,0.253,NO
0.1333,1.2142,NO
0.2072,0.6143,NO
0.1519,1.9201,NO
0.1227,3.4914,YES
0.1324,3.7113,YES
0.1581,3.8609,YES
0.1927,2.5843,YES
0.1378,1.4879,NO
0.09699999999999999,3.9352,YES
0.11900000000000001,1.0149,NO
0.3612,2.0289,YES
0.0488,2.3932,YES
0.2823,0.7658,NO
