DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_85,Associated
0.0737,1.3415,NO
0.0652,0.2511,NO
0.1144,1.2388,NO
0.2164,1.1118,NO
0.0671,0.5043,NO
0.0906,1.6866,NO
0.0589,1.6598,NO
0.0679,0.5849,NO
0.1689,0.9521,NO
0.2469,3.228,YES
0.0616,0.6583,NO
0.33799999999999997,2.9032,YES
0.2427,0.8992,NO
0.2231,0.6511,NO
0.2223,0.2367,NO
0.1142,0.5267,NO
0.0706,1.46,NO
0.1109,0.7839,NO
0.0747,1.7497,NO
0.2179,0.3654,NO
0.1147,1.0166,NO
0.0779,3.2191,YES
0.0804,3.6584,YES
0.1668,3.0019,YES
0.24,2.0893,YES
0.1573,1.1817,NO
0.0716,2.998,YES
0.1205,0.9996,NO
0.1072,2.7639,YES
0.2444,1.5328,YES
0.3362,1.2231,NO
0.1579,1.167,NO
0.1148,0.4316,NO
0.1112,1.5044,NO
0.3947,2.6814,YES
0.0957,2.3795,YES
0.1364,1.1021,NO
0.1056,0.8367,NO
0.0981,1.1194,NO
0.1058,0.6756,NO
0.1797,0.8009999999999999,NO
0.1526,1.0749,NO
0.1551,0.4586,NO
0.2811,2.1965,YES
0.0766,0.6286,NO
0.1126,2.3977,YES
0.0341,0.8098,NO
0.3399,1.8161,YES
0.0412,0.3701,NO
0.1212,0.8484,NO
0.0769,1.1687,NO
0.1235,0.9658,NO
0.0802,0.3946,NO
0.1903,1.1054,NO
0.1119,1.0111,NO
0.1008,0.9563,NO
0.0886,1.0282,NO
0.1534,0.2747,NO
0.1331,1.3163,NO
0.2865,0.8904,NO
0.1512,0.4465,NO
0.1666,1.5390000000000001,NO
0.1465,1.4794,NO
0.0509,0.3972,NO
0.2187,1.0559,NO
0.4574,3.1058,YES
0.1603,0.6299,NO
0.2015,2.4166,YES
0.205,0.9363,NO
0.2168,0.5966,NO
0.2136,0.4,NO
0.1919,0.3918,NO
0.1533,1.1601,NO
0.1268,0.5725,NO
0.1947,1.5103,NO
0.1755,0.1986,NO
0.2202,1.0484,NO
0.4465,2.9996,YES
0.4252,3.2658,YES
0.3653,2.5357,YES
0.1771,1.8591,YES
0.1659,1.3422,NO
0.1927,2.6541,YES
0.1251,1.3643,NO
0.1303,3.2616,YES
0.1814,1.5777,YES
0.3356,1.0486,NO
0.1662,1.2904,NO
0.1507,0.6498,NO
0.1441,1.6071,NO
0.3435,3.3644,YES
0.1243,3.0391,YES
0.1731,0.8338,NO
0.0952,0.5416,NO
0.1364,1.0494,NO
0.0887,0.5282,NO
0.2289,0.9777,NO
0.2088,1.0414,NO
0.2075,0.33,NO
0.1923,2.9752,YES
0.0927,0.9478,NO
0.0821,3.0983,YES
0.0311,0.5124,NO
0.3081,2.0989,YES
0.0406,0.3023,NO
0.1251,0.3883,NO
0.091,1.2435,NO
0.11800000000000001,0.5501,NO
0.1053,0.3231,NO
0.2201,1.0126,NO
0.1351,0.7774,NO
0.1328,0.9379,NO
0.0724,1.5529,NO
0.0244,0.3453,NO
0.1404,1.4697,YES
0.3348,4.0563,YES
0.2937,3.667,YES
0.14300000000000002,2.1363,YES
0.0826,1.4815,NO
0.013000000000000001,0.5716,NO
0.2103,1.4486,YES
0.1395,1.5099,NO
0.1325,1.3931,YES
0.1443,0.7246,NO
0.2165,1.0692,NO
0.1934,1.7044,NO
0.1934,0.5836,NO
0.0572,0.8478,NO
0.2318,3.9797,YES
0.0556,0.8142,NO
0.3609,3.8132,YES
0.1417,0.5392,NO
0.255,3.1757,YES
0.0522,1.1059999999999999,NO
0.0677,1.4515,NO
0.1439,1.5599,NO
0.0494,0.7414,NO
0.1715,1.7465,YES
0.0964,1.3363,NO
0.1343,1.6934,YES
0.1544,2.1447,NO
0.0732,0.6578,NO
0.1975,1.9468,NO
0.2582,2.1677,NO
0.1977,1.3964,NO
0.1701,2.6546,NO
0.1684,2.4872,NO
0.1225,1.1377,NO
0.1458,1.6452,NO
0.4028,3.7412,YES
0.1577,1.4548,NO
0.2904,3.1387,YES
0.1987,1.6102,NO
0.1756,1.6777,NO
0.1689,0.8518,NO
0.054000000000000006,1.0607,NO
0.1469,2.1797,NO
0.0547,1.3803,NO
0.1082,2.5178,NO
0.2019,0.9488,NO
0.1293,1.6036,NO
0.3897,3.5515,YES
0.3612,4.3052,YES
0.2791,3.6275,YES
0.2894,2.3369,YES
0.2226,1.8677,NO
0.1753,3.5098,YES
0.0979,2.0663,NO
0.0985,1.2031,NO
0.0774,0.2292,NO
0.1069,0.9786,YES
0.3647,3.1547,YES
0.2531,2.6789,YES
0.1331,1.7716,YES
0.0885,0.9166,NO
0.0604,0.34,NO
0.2068,1.7207,YES
0.2598,1.1691,NO
0.106,1.4822,YES
0.1459,0.5181,NO
0.2252,0.9981,NO
0.2571,1.4347,NO
0.2375,0.9417,NO
0.1453,0.5249,NO
0.2245,2.6299,YES
0.141,0.5434,NO
0.2623,3.0393,YES
0.142,0.5446,NO
0.2555,2.2732,YES
0.2049,1.0482,NO
0.2206,1.0336,NO
0.2228,1.2377,NO
0.1032,0.5382,NO
0.1461,1.4481,YES
0.1116,1.3186,NO
0.1326,1.7323,YES
0.1415,1.2527,NO
0.0745,0.2225,NO
0.2381,1.1520000000000001,NO
0.19,1.1105,NO
0.1547,0.2766,NO
0.1997,1.3724,NO
0.1653,1.0322,NO
0.1536,0.1133,NO
0.1999,0.9733,NO
0.1989,3.0809,YES
0.2045,0.6875,NO
0.2447,2.9387,YES
0.2519,1.3547,NO
0.2036,1.26,NO
0.2033,0.8587,NO
0.0533,0.2271,NO
0.105,1.344,NO
0.055999999999999994,0.4636,NO
0.1113,1.4245,NO
0.2256,0.1596,NO
0.0989,0.8056,NO
0.1879,2.7249,YES
0.1445,3.3926,YES
0.1901,2.7933,YES
0.3108,2.1893,YES
0.2405,1.1363,NO
0.1657,3.0175,YES
0.1331,1.0848,NO
0.0949,0.8706,NO
0.1339,0.2084,NO
0.22399999999999998,1.4132,NO
0.1967,0.815,NO
0.1436,0.386,NO
0.2079,1.6675,NO
0.1339,1.2342,NO
0.0967,0.3675,NO
0.2198,0.9675,NO
0.3428,2.7006,YES
0.2344,0.9174,NO
0.1736,2.3796,YES
0.1331,0.8481,NO
0.0735,0.8209,NO
0.0647,0.3256,NO
0.204,0.2458,NO
0.1327,0.9896,NO
0.1655,0.4076,NO
0.31,1.5985,NO
0.1309,0.3107,NO
0.2819,0.9386,NO
0.4042,2.6839,YES
0.3296,2.9795,YES
0.4941,2.8429,YES
0.1783,1.7385,YES
0.193,1.2621,NO
0.2673,2.2844,YES
0.1726,1.3577,NO
0.1439,1.1419,NO
0.0769,0.1969,NO
0.1953,1.3616,NO
0.2342,0.9719,NO
0.2047,0.7121,NO
0.1823,1.3989,NO
0.1684,1.7406,NO
0.1204,0.7252,NO
0.1751,0.6658,NO
0.3579,3.3043,YES
0.1828,0.5711,NO
0.2083,2.5801,YES
0.2252,0.6459999999999999,NO
0.2041,0.5134,NO
0.2007,0.1986,NO
0.0498,0.5287,NO
0.1415,1.4362,NO
0.0515,0.8385,NO
0.1207,1.4606,NO
0.1912,0.4078,NO
0.14,1.0736,NO
0.4038,3.0983,YES
0.3494,3.593,YES
0.2799,2.6799,YES
0.2675,2.0980000000000003,YES
0.2206,1.1985,NO
0.2003,2.7342,YES
0.1168,1.131,NO
0.0727,1.1708,NO
0.0714,0.3936,NO
0.10800000000000001,1.2772,NO
0.2886,1.0299,NO
0.1427,0.6875,NO
0.0855,1.1909,NO
0.0605,1.4047,NO
0.0532,0.5287,NO
0.1421,0.5568,NO
0.4397,3.2299,YES
0.0607,0.5377,NO
0.2347,2.5358,YES
0.2118,0.89,NO
0.2048,0.7931,NO
0.2045,0.4698,NO
0.0849,0.5639,NO
0.1035,1.3705,NO
0.0824,0.7368,NO
0.0975,1.574,NO
0.1702,0.3434,NO
0.1518,1.2661,NO
0.3372,2.9665,YES
0.3303,3.2157,YES
0.314,2.5863,YES
0.1257,2.0837,YES
0.1375,1.0533,NO
0.1128,2.6091,YES
0.099,1.0197,NO
0.1069,1.5491,NO
0.0451,0.4508,NO
0.5095,4.4687,YES
0.1431,2.0476,YES
0.1227,1.0415,YES
0.2847,5.78,YES
0.2237,1.7891,NO
0.1065,0.519,NO
0.3266,4.7431,YES
0.0974,1.2784,NO
0.3289,4.7169,YES
0.1059,1.17,NO
0.2131,1.9338,NO
0.1496,2.04,NO
0.1474,0.5336,NO
0.0902,0.6223,NO
