DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_33,Associated
0.0737,1.0096,NO
0.0652,0.4314,NO
0.1144,1.2676,NO
0.2164,1.4639,NO
0.0671,1.3065,NO
0.0906,1.4504,NO
0.0589,1.0727,NO
0.0679,0.4742,NO
0.1689,1.146,NO
0.2469,1.8721,YES
0.0616,1.196,NO
0.33799999999999997,1.6387,YES
0.2427,0.6241,NO
0.2231,0.4317,NO
0.2223,0.1208,NO
0.1142,0.6569,NO
0.0706,1.0644,NO
0.1109,1.083,NO
0.0747,1.4941,NO
0.2179,0.5319,NO
0.1147,1.1827,NO
0.0779,1.3971,YES
0.0804,1.8949,YES
0.1668,1.5176,YES
0.24,1.7074,YES
0.1573,1.0379,NO
0.0716,1.663,YES
0.1205,0.8253,NO
0.1072,2.2512,YES
0.2444,0.8534,YES
0.3362,0.9492,NO
0.1579,0.6909,NO
0.1148,0.5902,NO
0.1112,1.5336,NO
0.3947,2.3531,YES
0.0957,2.1672,YES
0.1364,0.9372,NO
0.1056,0.6058,NO
0.0981,0.7892,NO
0.1058,0.4129,NO
0.1797,0.7475,NO
0.1526,0.7443,NO
0.1551,0.3724,NO
0.2811,1.9496,YES
0.0766,0.6326,NO
0.1126,2.7161,YES
0.0341,0.606,NO
0.3399,2.1027,YES
0.0412,0.4064,NO
0.1212,0.5441,NO
0.0769,0.7053,NO
0.1235,0.6744,NO
0.0802,0.3461,NO
0.1903,1.3389,NO
0.1119,0.7486,NO
0.1008,0.9349,NO
0.0886,1.3047,NO
0.1534,0.5047,NO
0.1331,2.1271,NO
0.2865,1.3021,NO
0.1512,1.1826,NO
0.1666,1.8363,NO
0.1465,0.9527,NO
0.0509,0.4033,NO
0.2187,1.8939,NO
0.4574,3.8624,YES
0.1603,1.7830000000000001,NO
0.2015,2.8531,YES
0.205,0.8993,NO
0.2168,1.0664,NO
0.2136,0.2543,NO
0.1919,0.6522,NO
0.1533,1.2064,NO
0.1268,1.3639,NO
0.1947,1.6347,NO
0.1755,0.5213,NO
0.2202,1.1095,NO
0.4465,2.8427,YES
0.4252,4.087,YES
0.3653,2.9610000000000003,YES
0.1771,2.7968,YES
0.1659,1.6315,NO
0.1927,3.6415,YES
0.1251,1.1454,NO
0.1303,2.4343,YES
0.1814,0.7352,YES
0.3356,1.385,NO
0.1662,1.2082,NO
0.1507,1.0984,NO
0.1441,1.9911,NO
0.3435,2.3001,YES
0.1243,1.9665,YES
0.1731,1.3379,NO
0.0952,0.6783,NO
0.1364,1.3382,NO
0.0887,0.6828,NO
0.2289,0.7647,NO
0.2088,0.5252,NO
0.2075,0.1896,NO
0.1923,1.7776,YES
0.0927,0.8338,NO
0.0821,2.6058,YES
0.0311,1.0985,NO
0.3081,2.0658,YES
0.0406,0.7689,NO
0.1251,0.5147,NO
0.091,0.6921,NO
0.11800000000000001,0.8791,NO
0.1053,0.6067,NO
0.2201,1.6704,NO
0.1351,0.7983,NO
0.1328,1.3228,NO
0.0724,1.0775,NO
0.0244,0.3884,NO
0.1404,2.2221,YES
0.3348,3.7260000000000004,YES
0.2937,3.8112,YES
0.14300000000000002,2.241,YES
0.0826,0.9944,NO
0.013000000000000001,0.4691,NO
0.2103,1.3417,YES
0.1395,1.2303,NO
0.1325,1.7773,YES
0.1443,0.6029,NO
0.2165,1.2338,NO
0.1934,1.4786,NO
0.1934,0.6447,NO
0.0572,0.6971,NO
0.2318,2.675,YES
