DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_34,Associated
0.0737,1.57,NO
0.0652,0.2733,NO
0.1144,0.5276,NO
0.2164,1.3621,NO
0.0671,0.8966,NO
0.0906,0.5738,NO
0.0589,0.5715,NO
0.0679,0.47200000000000003,NO
0.1689,1.6298,NO
0.2469,2.9589,YES
0.0616,0.9105,NO
0.33799999999999997,2.8066,YES
0.2427,0.7128,NO
0.2231,0.9979,NO
0.2223,0.7240000000000001,NO
0.1142,0.4856,NO
0.0706,1.0399,NO
0.1109,0.7674,NO
0.0747,0.6289,NO
0.2179,0.5452,NO
0.1147,0.7532,NO
0.0779,2.7512,YES
0.0804,3.1958,YES
0.1668,3.5604,YES
0.24,2.1863,YES
0.1573,0.5249,NO
0.0716,2.5155,YES
0.1205,0.6618,NO
0.1072,2.4432,YES
0.2444,1.859,YES
0.3362,0.9901,NO
0.1579,0.5491,NO
0.1148,0.5031,NO
0.1112,0.7565,NO
0.3947,2.1236,YES
0.0957,2.7614,YES
0.1364,1.2089,NO
0.1056,0.3815,NO
0.0981,0.9762,NO
0.1058,0.4756,NO
0.1797,0.4158,NO
0.1526,0.953,NO
0.1551,0.5293,NO
0.2811,2.7301,YES
0.0766,0.9041,NO
0.1126,2.5802,YES
0.0341,0.5365,NO
0.3399,2.786,YES
0.0412,0.7028,NO
0.1212,0.4813,NO
0.0769,0.8681,NO
0.1235,0.7175,NO
0.0802,0.2567,NO
0.1903,1.3135,NO
0.1119,0.3856,NO
0.1008,0.7033,NO
0.0886,1.1986,NO
0.1534,0.3586,NO
0.1331,0.7305,NO
0.2865,1.9961,NO
0.1512,1.2497,NO
0.1666,0.6625,NO
0.1465,0.6464,NO
0.0509,0.3283,NO
0.2187,1.9091,NO
0.4574,3.5067,YES
0.1603,1.4609,NO
0.2015,3.1742,YES
0.205,0.6157,NO
0.2168,0.7015,NO
0.2136,0.3696,NO
0.1919,0.4306,NO
0.1533,1.6233,NO
0.1268,0.6538,NO
0.1947,1.2555,NO
0.1755,0.3464,NO
0.2202,1.2195,NO
0.4465,3.2924,YES
