DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_33,Associated
0.0737,0.1225,NO
0.0652,0.4281,NO
0.1144,0.6243,NO
0.2164,1.2481,NO
0.0671,0.809,NO
0.0906,0.654,NO
0.0589,0.5584,NO
0.0679,0.0901,NO
0.1689,0.8379,NO
0.2469,2.5516,YES
0.0616,0.909,NO
0.33799999999999997,2.3067,YES
0.2427,0.8859999999999999,NO
0.2231,1.1688,NO
0.2223,0.7397,NO
0.1142,0.1261,NO
0.0706,0.7512,NO
0.1109,0.3209,NO
0.0747,0.7086,NO
0.2179,0.7426,NO
0.1147,1.0294,NO
0.0779,2.5539,YES
0.0804,2.5004,YES
0.1668,2.1052,YES
0.24,2.4534,YES
0.1573,0.5889,NO
0.0716,2.2395,YES
0.1205,1.1355,NO
0.1072,2.9432,YES
0.2444,3.1171,YES
0.3362,0.7092,NO
0.1579,0.3694,NO
0.1148,0.3892,NO
0.1112,0.2476,NO
0.3947,1.5986,YES
0.0957,2.929,YES
0.1364,0.3246,NO
0.1056,0.594,NO
0.0981,0.3566,NO
0.1058,0.5192,NO
0.1797,0.125,NO
0.1526,0.1742,NO
0.1551,0.3113,NO
0.2811,2.2841,YES
0.0766,0.4111,NO
0.1126,2.3027,YES
0.0341,0.5129,NO
0.3399,2.9719,YES
0.0412,0.4871,NO
0.1212,0.6979,NO
0.0769,0.6409,NO
0.1235,0.4521,NO
0.0802,0.5972,NO
0.1903,0.1707,NO
0.1119,0.7786,NO
0.1008,0.363,NO
0.0886,0.3563,NO
0.1534,0.7416,NO
0.1331,1.1829,NO
0.2865,1.5106,NO
0.1512,1.2291,NO
0.1666,1.137,NO
0.1465,0.8151,NO
0.0509,0.3914,NO
0.2187,1.1242,NO
0.4574,3.3556,YES
0.1603,1.6482,NO
0.2015,2.5724,YES
0.205,0.4597,NO
0.2168,0.7831,NO
0.2136,0.3547,NO
0.1919,0.2999,NO
0.1533,1.0473,NO
0.1268,0.5746,NO
0.1947,1.5001,NO
0.1755,0.9038,NO
0.2202,1.3828,NO
0.4465,3.0779,YES
0.4252,2.9444,YES
0.3653,3.0616,YES
0.1771,2.7192,YES
0.1659,0.8927,NO
0.1927,3.2185,YES
0.1251,1.3611,NO
0.1303,2.7291,YES
0.1814,3.302,YES
0.3356,2.6383,NO
0.1662,0.5623,NO
0.1507,0.5833,NO
0.1441,2.8280000000000003,NO
0.3435,2.1546,YES
0.1243,2.6519,YES
0.1731,2.8526,NO
0.0952,0.7232,NO
0.1364,2.6723,NO
0.0887,0.8859999999999999,NO
0.2289,0.953,NO
0.2088,1.4308,NO
0.2075,0.9718,NO
0.1923,2.323,YES
0.0927,1.0175,NO
0.0821,2.1418,YES
0.0311,0.9926,NO
0.3081,3.0543,YES
0.0406,0.7874,NO
0.1251,1.2314,NO
0.091,0.9390000000000001,NO
0.11800000000000001,0.9509,NO
0.1053,1.3028,NO
0.2201,2.4195,NO
0.1351,2.4228,NO
0.1328,2.5908,NO
0.0724,0.5318,NO
0.0244,0.9002,NO
0.1404,1.8483,YES
0.3348,4.14,YES
0.2937,3.8793,YES
0.14300000000000002,1.4996,YES
0.0826,0.5061,NO
0.013000000000000001,0.3393,NO
0.2103,1.5215,YES
0.1395,0.5948,NO
0.1325,1.9773,YES
0.1443,0.4736,NO
0.2165,0.7113,NO
0.1934,1.1346,NO
0.1934,0.9803,NO
0.0572,0.4192,NO
0.2318,4.4429,YES
0.0556,0.4045,NO
0.3609,3.9983,YES
0.1417,1.0927,NO
0.255,4.5172,YES
0.0522,0.7046,NO
0.0677,0.1831,NO
0.1439,1.1429,NO
0.0494,0.4352,NO
0.1715,1.2299,YES
0.0964,1.7416,NO
0.1343,1.9152,YES
0.1544,0.3198,NO
0.0732,0.7629,NO
0.1975,1.2365,NO
0.2582,1.3342,NO
0.1977,1.0871,NO
0.1701,1.4243,NO
0.1684,0.8465,NO
0.1225,0.3317,NO
0.1458,1.4926,NO
0.4028,3.6891,YES
0.1577,1.9476,NO
0.2904,2.8058,YES
0.1987,0.6135,NO
0.1756,0.8466,NO
0.1689,0.3621,NO
0.054000000000000006,0.3139,NO
0.1469,0.8134,NO
0.0547,0.5518,NO
0.1082,1.3969999999999998,NO
0.2019,1.141,NO
0.1293,1.1012,NO
0.3897,3.4461,YES
0.3612,3.2538,YES
0.2791,3.2267,YES
0.2894,3.0628,YES
0.2226,1.2311,NO
0.1753,3.591,YES
0.0979,1.3823,NO
0.0985,0.3583,NO
0.0774,0.765,NO
0.1069,1.4257,YES
0.3647,3.8866,YES
0.2531,3.6943,YES
0.1331,1.1445,YES
0.0885,0.4618,NO
0.0604,0.1896,NO
0.2068,1.3169,YES
0.2598,0.5855,NO
0.106,1.6031,YES
0.1459,0.5972,NO
0.2252,1.1502,NO
0.2571,1.5587,NO
0.2375,1.4423,NO
0.1453,0.4182,NO
0.2245,4.3402,YES
0.141,0.2962,NO
0.2623,3.6791,YES
0.142,1.024,NO
0.2555,4.1885,YES
0.2049,0.6586,NO
0.2206,0.2047,NO
0.2228,1.2928,NO
0.1032,0.5347,NO
0.1461,0.9394,YES
0.1116,1.6839,NO
0.1326,1.8382,YES
0.1415,0.8119,NO
0.0745,1.1232,NO
0.2381,2.0198,NO
0.19,1.0474,NO
0.1547,0.8099,NO
0.1997,1.6130000000000002,NO
0.1653,1.0573,NO
0.1536,0.7618,NO
0.1999,1.8585,NO
0.1989,4.0657,YES
0.2045,2.3154,NO
0.2447,2.8837,YES
0.2519,0.8079999999999999,NO
0.2036,1.0579,NO
0.2033,0.5082,NO
0.0533,0.579,NO
0.105,0.5515,NO
0.055999999999999994,1.0698,NO
0.1113,1.5715,NO
0.2256,1.2982,NO
0.0989,0.8327,NO
0.1879,3.641,YES
0.1445,3.6705,YES
0.1901,3.3551,YES
0.3108,3.1259,YES
0.2405,1.3471,NO
0.1657,4.1648,YES
0.1331,1.7457,NO
0.0949,0.2374,NO
0.1339,0.6958,NO
0.22399999999999998,1.3342,NO
0.1967,0.9112,NO
0.1436,0.7299,NO
0.2079,1.1073,NO
0.1339,0.7513,NO
0.0967,0.3011,NO
0.2198,1.2865,NO
0.3428,3.7814,YES
0.2344,1.7182,NO
0.1736,2.8291,YES
0.1331,0.4766,NO
0.0735,0.6482,NO
0.0647,0.1709,NO
0.204,0.1423,NO
0.1327,0.4246,NO
0.1655,0.6465,NO
0.31,1.2407,NO
0.1309,0.6981,NO
0.2819,0.7394,NO
0.4042,3.3951,YES
0.3296,3.4384,YES
0.4941,3.1803,YES
0.1783,3.0412,YES
0.193,0.8009,NO
0.2673,3.5446,YES
0.1726,1.3474,NO
0.1439,0.4709,NO
0.0769,0.8343,NO
0.1953,1.6780000000000002,NO
0.2342,1.1425,NO
0.2047,0.8471,NO
0.1823,1.4778,NO
0.1684,0.7799,NO
0.1204,0.3924,NO
0.1751,1.7193,NO
0.3579,4.1184,YES
0.1828,2.3294,NO
0.2083,2.8829,YES
0.2252,1.0237,NO
0.2041,1.1989,NO
0.2007,0.5733,NO
0.0498,0.2998,NO
0.1415,0.667,NO
0.0515,0.7225,NO
0.1207,1.4007,NO
0.1912,1.1772,NO
0.14,0.9835,NO
0.4038,3.7139,YES
0.3494,3.6013,YES
0.2799,3.6630000000000003,YES
0.2675,3.3391,YES
0.2206,1.3366,NO
0.2003,4.0696,YES
0.1168,1.6452,NO
0.0727,0.4617,NO
0.0714,0.7009,NO
0.10800000000000001,0.9353,NO
0.2886,1.2318,NO
0.1427,0.8432,NO
0.0855,0.3878,NO
0.0605,0.7829999999999999,NO
0.0532,0.4894,NO
0.1421,0.7282,NO
0.4397,3.7627,YES
0.0607,1.2024,NO
0.2347,2.7656,YES
0.2118,0.6313,NO
0.2048,0.7,NO
0.2045,0.4325,NO
0.0849,0.3341,NO
0.1035,0.6671,NO
0.0824,0.6418,NO
0.0975,1.1898,NO
0.1702,0.8722,NO
0.1518,0.9012,NO
0.3372,3.2516,YES
0.3303,3.3592,YES
0.314,3.1060000000000003,YES
0.1257,2.955,YES
0.1375,0.2543,NO
0.1128,3.2286,YES
0.099,0.8289,NO
0.1069,0.7603,NO
0.0451,1.4967,NO
0.5095,5.28,YES
0.1431,1.0142,YES
0.1227,1.2874,YES
0.2847,5.6674,YES
0.2237,1.3751,NO
0.1065,0.5292,NO
0.3266,5.3374,YES
0.0974,0.4478,NO
0.3289,5.7787,YES
0.1059,0.3012,NO
0.2131,0.7786,NO
0.1496,1.6256,NO
0.1474,0.5146,NO
0.0902,0.3671,NO
0.0993,1.6372,YES
0.0875,0.8159,NO
0.2369,2.5116,YES
0.2129,1.2933,NO
0.1321,1.5336,YES
0.1271,1.1276,NO
0.08,0.4375,NO
0.3025,1.266,NO
0.12,0.9528,NO
0.3399,4.8898,YES
0.2516,3.7576,NO
0.2081,4.6399,YES
0.1799,0.4004,NO
0.1547,0.865,NO
0.3595,3.2323,YES
0.2156,0.7238,NO
0.1535,0.8831,NO
0.4159,3.1428,YES
0.1827,0.6537,NO
0.1097,0.2689,NO
0.5448,3.3661,YES
0.191,0.6733,NO
0.4381,3.2428,YES
0.1528,0.2202,NO
0.3264,0.4327,NO
0.3203,0.8624,NO
0.2648,0.127,NO
0.171,0.1599,NO
0.21899999999999997,0.9821,NO
0.1398,0.2772,NO
0.3673,1.6482,NO
0.1451,0.4157,NO
0.2637,0.8088,NO
0.1991,0.6728,NO
0.1784,0.4843,NO
0.3767,0.785,NO
0.1917,0.5223,NO
0.3794,2.714,YES
0.3359,2.3851,NO
0.2874,2.4646,YES
0.0798,0.6943,NO
0.0364,1.2947,NO
