DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_77,Associated
0.0737,0.4892,NO
0.0652,0.2551,NO
0.1144,0.8325,NO
0.2164,0.872,NO
0.0671,1.1427,NO
0.0906,1.7611,NO
0.0589,0.8270000000000001,NO
0.0679,0.4915,NO
0.1689,0.6818,NO
0.2469,2.9529,YES
0.0616,0.573,NO
0.33799999999999997,3.1318,YES
0.2427,0.8744,NO
0.2231,1.3367,NO
0.2223,0.4,NO
0.1142,0.3742,NO
0.0706,1.2773,NO
0.1109,0.4586,NO
0.0747,1.2757,NO
0.2179,0.3938,NO
0.1147,0.7466,NO
0.0779,2.6128,YES
0.0804,3.0069999999999997,YES
0.1668,2.5635,YES
0.24,1.5577,YES
0.1573,0.7091,NO
0.0716,2.202,YES
0.1205,1.0668,NO
0.1072,2.4986,YES
0.2444,2.16,YES
0.3362,1.1153,NO
0.1579,0.976,NO
0.1148,0.8243,NO
0.1112,0.8852,NO
0.3947,2.5161,YES
0.0957,2.5669999999999997,YES
0.1364,0.9751,NO
0.1056,0.355,NO
0.0981,0.9242,NO
0.1058,0.3241,NO
0.1797,0.6437,NO
0.1526,1.1258,NO
0.1551,0.4993,NO
0.2811,2.445,YES
0.0766,1.2643,NO
0.1126,3.1063,YES
0.0341,0.9575,NO
0.3399,1.7799,YES
0.0412,0.836,NO
0.1212,0.5783,NO
0.0769,0.4386,NO
0.1235,0.3412,NO
0.0802,0.54,NO
0.1903,1.1179999999999999,NO
0.1119,0.7935,NO
0.1008,0.8703,NO
0.0886,0.5326,NO
0.1534,0.3747,NO
0.1331,0.857,NO
0.2865,1.2297,NO
0.1512,1.4362,NO
0.1666,2.0986,NO
0.1465,0.8196,NO
0.0509,0.5439,NO
0.2187,0.8992,NO
0.4574,3.0442,YES
0.1603,0.6646,NO
0.2015,3.2945,YES
0.205,0.8253,NO
0.2168,1.4629,NO
0.2136,0.4249,NO
0.1919,0.4854,NO
0.1533,1.3253,NO
0.1268,0.5587,NO
0.1947,1.5475,NO
0.1755,0.4853,NO
0.2202,1.4906,NO
0.4465,2.7451,YES
0.4252,3.3035,YES
0.3653,2.9930000000000003,YES
0.1771,1.7614,YES
0.1659,0.8199,NO
0.1927,2.4661,YES
0.1251,1.0571,NO
0.1303,0.9765,YES
0.1814,1.36,YES
0.3356,1.2104,NO
0.1662,0.4011,NO
0.1507,0.3322,NO
0.1441,1.4340000000000002,NO
0.3435,1.4752,YES
0.1243,1.569,YES
0.1731,1.1911,NO
0.0952,0.4205,NO
0.1364,0.9669,NO
0.0887,0.2274,NO
0.2289,0.4254,NO
0.2088,0.4954,NO
0.2075,0.249,NO
0.1923,1.5277,YES
0.0927,0.8117,NO
0.0821,1.7659,YES
0.0311,0.6642,NO
0.3081,0.9329,YES
0.0406,0.5396,NO
0.1251,0.5818,NO
0.091,0.5326,NO
0.11800000000000001,0.7463,NO
0.1053,0.6253,NO
0.2201,1.2391,NO
0.1351,0.6827,NO
0.1328,0.9391,NO
0.0724,1.278,NO
0.0244,0.1558,NO
0.1404,1.4162,YES
0.3348,2.9038,YES
0.2937,4.0678,YES
0.14300000000000002,2.8412,YES
0.0826,1.1317,NO
0.013000000000000001,0.4471,NO
0.2103,2.1143,YES
0.1395,0.7377,NO
0.1325,1.8342,YES
0.1443,0.8953,NO
0.2165,0.7829,NO
0.1934,1.2178,NO
0.1934,0.4675,NO
0.0572,0.489,NO
0.2318,3.3231,YES
0.0556,0.381,NO
0.3609,3.9756,YES
0.1417,0.4958,NO
0.255,4.266,YES
0.0522,0.7954,NO
0.0677,1.2303,NO
0.1439,1.0568,NO
0.0494,0.7635,NO
0.1715,2.2313,YES
0.0964,0.8869,NO
0.1343,1.6551,YES
0.1544,0.5885,NO
0.0732,0.502,NO
0.1975,1.0685,NO
0.2582,0.8608,NO
0.1977,0.8652,NO
0.1701,2.1662,NO
0.1684,0.6601,NO
0.1225,0.6422,NO
0.1458,1.258,NO
0.4028,2.7947,YES
0.1577,0.7848,NO
0.2904,2.8162,YES
0.1987,1.2149,NO
0.1756,1.6225,NO
0.1689,0.7632,NO
0.054000000000000006,0.5827,NO
0.1469,1.0624,NO
0.0547,0.5842,NO
0.1082,1.1494,NO
0.2019,0.5379999999999999,NO
0.1293,0.8585,NO
0.3897,2.4415,YES
0.3612,2.8793,YES
0.2791,2.9364,YES
0.2894,1.7794,YES
0.2226,1.0974,NO
0.1753,2.2422,YES
0.0979,1.2396,NO
0.0985,0.8341,NO
0.0774,0.3668,NO
0.1069,1.0667,YES
0.3647,2.4449,YES
0.2531,3.2024,YES
0.1331,2.0429,YES
0.0885,0.9899,NO
0.0604,0.5514,NO
0.2068,1.4642,YES
0.2598,1.4932,NO
0.106,1.0582,YES
0.1459,1.7974,NO
0.2252,0.6986,NO
0.2571,1.0756,NO
0.2375,0.4849,NO
0.1453,0.4558,NO
0.2245,2.7114,YES
0.141,0.5627,NO
0.2623,3.0852,YES
0.142,0.5601,NO
0.2555,3.3497,YES
0.2049,1.4135,NO
0.2206,1.6944,NO
0.2228,1.6667,NO
0.1032,0.8491,NO
0.1461,1.3211,YES
0.1116,1.1782,NO
0.1326,0.9053,YES
0.1415,0.784,NO
0.0745,0.5456,NO
0.2381,1.8075,NO
0.19,1.167,NO
0.1547,1.1499,NO
0.1997,3.1648,NO
0.1653,0.7224,NO
0.1536,0.5978,NO
0.1999,2.241,NO
0.1989,2.4199,YES
0.2045,1.5891,NO
0.2447,2.6303,YES
0.2519,0.7619,NO
0.2036,1.2236,NO
0.2033,0.3803,NO
0.0533,0.6742,NO
0.105,1.777,NO
0.055999999999999994,0.6681,NO
0.1113,1.6339,NO
0.2256,0.5886,NO
0.0989,1.2571,NO
0.1879,2.1875,YES
0.1445,2.8917,YES
0.1901,2.7561,YES
0.3108,1.8103,YES
0.2405,1.9861,NO
0.1657,1.6397,YES
0.1331,1.8983,NO
0.0949,0.4574,NO
0.1339,0.2584,NO
0.22399999999999998,1.1439,NO
0.1967,0.9881,NO
0.1436,1.3885,NO
0.2079,2.7345,NO
0.1339,0.4577,NO
0.0967,0.4333,NO
0.2198,1.4973,NO
0.3428,2.4999,YES
0.2344,1.128,NO
0.1736,2.5133,YES
0.1331,0.8022,NO
0.0735,1.4701,NO
0.0647,0.301,NO
0.204,0.4488,NO
0.1327,1.4662,NO
