DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_76,Associated
0.0737,0.6564,NO
0.0652,0.654,NO
0.1144,0.6083,NO
0.2164,1.0845,NO
0.0671,0.4695,NO
0.0906,1.59,NO
0.0589,0.9193,NO
0.0679,0.55,NO
0.1689,1.0086,NO
0.2469,3.1236,YES
0.0616,1.113,NO
0.33799999999999997,1.5951,YES
0.2427,0.6718,NO
0.2231,1.9722,NO
0.2223,0.7194,NO
0.1142,0.1488,NO
0.0706,0.9271,NO
0.1109,0.7045,NO
0.0747,0.9107,NO
0.2179,0.5857,NO
0.1147,1.499,NO
0.0779,2.7563,YES
0.0804,3.0269999999999997,YES
0.1668,2.2238,YES
0.24,2.487,YES
0.1573,1.0261,NO
0.0716,1.5762,YES
0.1205,0.6878,NO
0.1072,1.5816,YES
0.2444,0.7253,YES
0.3362,0.8896,NO
0.1579,1.124,NO
0.1148,0.6679,NO
0.1112,0.9022,NO
0.3947,1.2231,YES
0.0957,0.5491,YES
0.1364,1.0693,NO
0.1056,0.728,NO
0.0981,1.0723,NO
0.1058,0.5543,NO
0.1797,0.7879999999999999,NO
0.1526,0.8545,NO
0.1551,0.3534,NO
0.2811,0.8274,YES
0.0766,0.9329999999999999,NO
0.1126,0.8812,YES
0.0341,0.8125,NO
0.3399,0.9445,YES
0.0412,0.9762,NO
0.1212,0.6506,NO
0.0769,0.7007,NO
0.1235,0.8975,NO
0.0802,0.5012,NO
0.1903,0.8417,NO
0.1119,0.6389,NO
0.1008,0.8714,NO
0.0886,0.6401,NO
0.1534,0.3649,NO
0.1331,1.1759,NO
0.2865,2.1590000000000003,NO
0.1512,1.1887,NO
0.1666,1.8417,NO
0.1465,0.8682,NO
0.0509,0.397,NO
0.2187,1.8475,NO
0.4574,3.6342,YES
0.1603,2.0198,NO
0.2015,2.4258,YES
0.205,0.6496,NO
0.2168,1.8741,NO
0.2136,0.4195,NO
0.1919,0.1445,NO
0.1533,1.505,NO
0.1268,0.486,NO
0.1947,1.8277,NO
0.1755,0.3804,NO
0.2202,2.4698,NO
0.4465,3.2022,YES
0.4252,3.8103,YES
0.3653,3.2119999999999997,YES
0.1771,2.8798,YES
0.1659,1.7555,NO
0.1927,2.4176,YES
0.1251,1.0773,NO
0.1303,2.5259,YES
0.1814,1.3574,YES
0.3356,1.1529,NO
0.1662,1.1553,NO
0.1507,0.7337,NO
0.1441,1.6554,NO
0.3435,1.33,YES
0.1243,1.5492,YES
0.1731,1.0767,NO
0.0952,0.3975,NO
0.1364,1.2537,NO
0.0887,0.3477,NO
0.2289,0.8989,NO
0.2088,0.4687,NO
0.2075,0.1897,NO
0.1923,1.0605,YES
0.0927,1.1772,NO
0.0821,2.1808,YES
0.0311,0.8627,NO
0.3081,2.0509,YES
0.0406,1.0996,NO
0.1251,0.18899999999999997,NO
0.091,0.3446,NO
0.11800000000000001,0.5461,NO
0.1053,0.3202,NO
0.2201,1.4063,NO
0.1351,0.54,NO
0.1328,1.2362,NO
0.0724,0.7739,NO
0.0244,0.1211,NO
0.1404,1.6131,YES
0.3348,2.8973,YES
0.2937,3.0843,YES
0.14300000000000002,1.9417,YES
0.0826,0.8039,NO
0.013000000000000001,0.313,NO
0.2103,1.4103,YES
0.1395,0.8578,NO
0.1325,1.8055,YES
0.1443,0.4827,NO
0.2165,0.8671,NO
0.1934,0.565,NO
0.1934,0.392,NO
0.0572,0.3249,NO
0.2318,3.1007,YES
0.0556,0.53,NO
0.3609,3.1272,YES
0.1417,0.4742,NO
0.255,3.1679,YES
0.0522,0.6099,NO
0.0677,0.7582,NO
0.1439,1.3658,NO
0.0494,0.7939,NO
0.1715,1.7865,YES
0.0964,1.0957,NO
0.1343,1.2872,YES
0.1544,0.7436,NO
0.0732,0.3129,NO
0.1975,0.9452,NO
0.2582,1.7477,NO
0.1977,0.6449,NO
0.1701,1.4851,NO
0.1684,0.6854,NO
0.1225,0.5687,NO
0.1458,1.5933,NO
0.4028,3.1722,YES
0.1577,1.7071,NO
0.2904,2.3324,YES
0.1987,0.4463,NO
0.1756,1.4277,NO
0.1689,0.2261,NO
0.054000000000000006,0.1483,NO
0.1469,1.2341,NO
0.0547,0.6644,NO
0.1082,1.3518,NO
0.2019,0.5014,NO
0.1293,2.1152,NO
0.3897,2.7558,YES
0.3612,3.4514,YES
0.2791,2.7605,YES
0.2894,2.6736,YES
0.2226,1.6373,NO
0.1753,2.0401,YES
0.0979,0.8864,NO
0.0985,0.9540000000000001,NO
0.0774,0.4454,NO
0.1069,1.0527,YES
0.3647,3.15,YES
0.2531,2.7881,YES
0.1331,1.7331,YES
0.0885,1.1175,NO
0.0604,0.4963,NO
0.2068,1.1798,YES
0.2598,2.144,NO
0.106,1.479,YES
0.1459,1.0641,NO
0.2252,1.1421,NO
0.2571,1.1128,NO
0.2375,0.5827,NO
0.1453,0.4098,NO
0.2245,2.9207,YES
0.141,0.7629,NO
0.2623,3.3152,YES
0.142,0.7604,NO
0.2555,3.4056,YES
0.2049,1.6034,NO
0.2206,1.9243,NO
0.2228,1.6315,NO
0.1032,1.5879,NO
0.1461,1.4684,YES
0.1116,1.3567,NO
0.1326,0.6605,YES
0.1415,0.8473,NO
0.0745,0.6878,NO
0.2381,0.9648,NO
0.19,1.6113,NO
0.1547,0.7417,NO
0.1997,1.9092,NO
0.1653,1.0208,NO
0.1536,0.5743,NO
0.1999,1.713,NO
0.1989,3.6433,YES
0.2045,1.73,NO
0.2447,2.4591,YES
0.2519,0.6609999999999999,NO
0.2036,2.1933,NO
0.2033,0.4369,NO
0.0533,0.2345,NO
0.105,1.0502,NO
0.055999999999999994,0.8381,NO
0.1113,1.3984,NO
0.2256,0.6754,NO
0.0989,2.0341,NO
0.1879,3.1319,YES
0.1445,3.7472,YES
0.1901,2.6759,YES
0.3108,2.7968,YES
0.2405,1.8828,NO
0.1657,2.3893,YES
0.1331,0.9448,NO
0.0949,1.0559,NO
0.1339,0.588,NO
0.22399999999999998,1.2896,NO
0.1967,1.4006,NO
0.1436,0.7233,NO
0.2079,1.9681,NO
0.1339,1.1069,NO
0.0967,0.4867,NO
0.2198,1.7535,NO
0.3428,3.4124,YES
0.2344,1.9799,NO
0.1736,2.5243,YES
0.1331,0.3747,NO
0.0735,2.0139,NO
0.0647,0.2086,NO
0.204,0.3421,NO
0.1327,1.1489,NO
0.1655,0.7452,NO
0.31,1.3011,NO
0.1309,0.6126,NO
0.2819,1.9631,NO
0.4042,3.1475,YES
0.3296,3.9615,YES
0.4941,3.2255,YES
0.1783,2.8459,YES
0.193,1.9318,NO
0.2673,2.5778,YES
0.1726,1.319,NO
0.1439,1.1556,NO
0.0769,0.8866,NO
0.1953,1.6471,NO
0.2342,1.6815,NO
0.2047,0.5293,NO
0.1823,2.2799,NO
0.1684,1.1168,NO
0.1204,0.674,NO
0.1751,2.2293,NO
0.3579,3.4972,YES
0.1828,2.2655,NO
0.2083,2.1464,YES
0.2252,1.1274,NO
0.2041,2.4272,NO
0.2007,0.7866,NO
0.0498,0.4154,NO
0.1415,1.256,NO
0.0515,0.7417,NO
0.1207,1.1601,NO
0.1912,0.8178,NO
0.14,2.1393,NO
0.4038,2.951,YES
0.3494,3.4534,YES
0.2799,2.9389,YES
