DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_71,Associated
0.0737,0.5379999999999999,NO
0.0652,0.0941,NO
0.1144,0.4158,NO
0.2164,1.4585,NO
0.0671,0.4358,NO
0.0906,0.6604,NO
0.0589,0.7472,NO
0.0679,0.5653,NO
0.1689,0.5872,NO
0.2469,2.3786,YES
0.0616,1.2405,NO
0.33799999999999997,3.3864,YES
0.2427,0.2602,NO
0.2231,0.564,NO
0.2223,0.2755,NO
0.1142,0.2187,NO
0.0706,0.9623,NO
0.1109,0.5921,NO
0.0747,0.6776,NO
0.2179,0.7553,NO
0.1147,1.1869,NO
0.0779,3.0496,YES
0.0804,3.3677,YES
0.1668,2.7665,YES
0.24,2.8457,YES
0.1573,0.9718,NO
0.0716,1.9409999999999998,YES
0.1205,0.6214,NO
0.1072,1.8627,YES
0.2444,1.2934,YES
0.3362,1.0508,NO
0.1579,0.8263,NO
0.1148,0.5523,NO
0.1112,1.1825,NO
0.3947,2.0302,YES
0.0957,0.9988,YES
0.1364,1.2865,NO
0.1056,0.6104,NO
0.0981,1.3444,NO
0.1058,0.9159999999999999,NO
0.1797,0.2586,NO
0.1526,0.5259,NO
0.1551,0.3462,NO
0.2811,1.3092,YES
0.0766,0.8959999999999999,NO
0.1126,1.9177,YES
0.0341,0.6578,NO
0.3399,1.8837,YES
0.0412,0.612,NO
0.1212,0.9518,NO
0.0769,1.0514,NO
0.1235,0.9129999999999999,NO
0.0802,0.9285,NO
0.1903,1.3437,NO
0.1119,0.7545,NO
0.1008,1.161,NO
0.0886,0.389,NO
0.1534,0.136,NO
0.1331,0.5806,NO
0.2865,1.6963,NO
0.1512,0.7275,NO
0.1666,0.7789,NO
0.1465,0.5069,NO
0.0509,0.2739,NO
0.2187,0.7724,NO
0.4574,2.7268,YES
0.1603,1.3539,NO
0.2015,3.7939,YES
0.205,0.1998,NO
0.2168,0.6569,NO
0.2136,0.1711,NO
0.1919,0.1844,NO
0.1533,1.3962,NO
0.1268,0.4839,NO
0.1947,1.0978,NO
0.1755,0.4302,NO
0.2202,1.0406,NO
0.4465,3.4551,YES
0.4252,3.784,YES
0.3653,3.3761,YES
0.1771,3.1998,YES
0.1659,1.1114,NO
0.1927,2.7155,YES
0.1251,0.7239,NO
0.1303,3.3516,YES
0.1814,1.3319999999999999,YES
0.3356,1.0471,NO
0.1662,1.0886,NO
0.1507,0.7976,NO
0.1441,1.1340000000000001,NO
0.3435,3.7994,YES
0.1243,2.2225,YES
0.1731,0.8207,NO
