DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_9,Associated
0.0737,0.5453,NO
0.0652,0.1233,NO
0.1144,0.1269,NO
0.2164,0.4446,NO
0.0671,0.3292,NO
0.0906,0.5104,NO
0.0589,0.3481,NO
0.0679,0.2647,NO
0.1689,0.4654,NO
0.2469,1.6536,YES
0.0616,0.4655,NO
0.33799999999999997,0.813,YES
0.2427,0.4803,NO
0.2231,0.4804,NO
0.2223,0.3433,NO
0.1142,0.4238,NO
0.0706,0.1056,NO
0.1109,0.0715,NO
0.0747,0.2471,NO
0.2179,0.1534,NO
0.1147,0.2106,NO
0.0779,1.5144,YES
0.0804,0.9291,YES
0.1668,1.3016,YES
0.24,1.3192,YES
0.1573,0.5266,NO
0.0716,2.3074,YES
0.1205,0.2327,NO
0.1072,2.1969,YES
0.2444,0.2697,YES
0.3362,0.6374,NO
0.1579,0.4168,NO
0.1148,0.5444,NO
0.1112,0.522,NO
0.3947,0.7589,YES
0.0957,2.0832,YES
0.1364,0.5275,NO
0.1056,0.4438,NO
0.0981,0.5562,NO
0.1058,0.1807,NO
0.1797,0.3593,NO
0.1526,0.3224,NO
0.1551,0.135,NO
0.2811,1.3776,YES
0.0766,0.3958,NO
0.1126,0.6583,YES
0.0341,0.4148,NO
0.3399,1.3157,YES
0.0412,0.2483,NO
0.1212,0.2764,NO
0.0769,0.4249,NO
0.1235,0.3148,NO
0.0802,0.2641,NO
0.1903,0.4683,NO
0.1119,0.4262,NO
0.1008,0.299,NO
0.0886,0.4548,NO
0.1534,0.1324,NO
0.1331,0.6201,NO
0.2865,0.4884,NO
0.1512,0.353,NO
0.1666,0.9486,NO
0.1465,0.5627,NO
0.0509,0.1597,NO
0.2187,0.7401,NO
0.4574,2.3274,YES
0.1603,0.8140000000000001,NO
0.2015,1.9332,YES
0.205,0.3393,NO
0.2168,0.3637,NO
0.2136,0.0905,NO
0.1919,0.4043,NO
0.1533,0.4084,NO
0.1268,0.0564,NO
0.1947,0.2578,NO
0.1755,0.1264,NO
0.2202,0.2907,NO
0.4465,2.4369,YES
0.4252,1.8875,YES
0.3653,1.7404,YES
0.1771,1.4895,YES
0.1659,0.8319,NO
0.1927,3.2143,YES
0.1251,0.5916,NO
0.1303,1.3602,YES
0.1814,0.2633,YES
0.3356,0.5736,NO
0.1662,0.1397,NO
0.1507,0.0975,NO
0.1441,0.607,NO
0.3435,0.6941,YES
0.1243,1.2558,YES
0.1731,0.4946,NO
0.0952,0.3301,NO
0.1364,0.5335,NO
0.0887,0.1704,NO
0.2289,0.2654,NO
0.2088,0.2002,NO
0.2075,0.2641,NO
0.1923,1.2601,YES
0.0927,0.1485,NO
0.0821,0.3131,YES
0.0311,0.1318,NO
0.3081,0.45899999999999996,YES
0.0406,0.0942,NO
0.1251,0.0742,NO
0.091,0.239,NO
0.11800000000000001,0.2383,NO
0.1053,0.2039,NO
0.2201,0.4402,NO
0.1351,0.2375,NO
0.1328,0.3914,NO
0.0724,0.4575,NO
0.0244,0.1967,NO
0.1404,1.9977,YES
0.3348,2.2998,YES
0.2937,2.8814,YES
0.14300000000000002,1.0616,YES
0.0826,0.6777,NO
0.013000000000000001,0.2616,NO
0.2103,0.6981,YES
0.1395,0.7754,NO
0.1325,1.1585,YES
0.1443,0.0846,NO
0.2165,0.1984,NO
0.1934,0.3003,NO
0.1934,0.1174,NO
0.0572,0.3273,NO
0.2318,2.6714,YES
0.0556,0.2578,NO
0.3609,2.3628,YES
0.1417,0.0705,NO
0.255,1.9729,YES
0.0522,0.2754,NO
0.0677,0.6929,NO
0.1439,0.8571,NO
0.0494,0.4157,NO
0.1715,1.8804,YES
0.0964,0.6695,NO
0.1343,1.0028,YES
0.1544,0.4777,NO
0.0732,0.1439,NO
0.1975,0.6227,NO
0.2582,0.5079,NO
0.1977,0.5492,NO
0.1701,0.8128,NO
0.1684,0.7334,NO
0.1225,0.2078,NO
0.1458,0.8653,NO
0.4028,2.8427,YES
0.1577,0.8352,NO
0.2904,2.4187,YES
0.1987,0.3612,NO
0.1756,0.4622,NO
0.1689,0.1017,NO
0.054000000000000006,0.589,NO
0.1469,0.6326,NO
0.0547,0.1046,NO
0.1082,0.4842,NO
0.2019,0.1621,NO
0.1293,0.456,NO
0.3897,2.6166,YES
0.3612,2.1415,YES
0.2791,1.9455,YES
0.2894,1.6067,YES
0.2226,0.782,NO
0.1753,3.3484,YES
0.0979,0.3695,NO
0.0985,0.4019,NO
0.0774,0.1801,NO
0.1069,1.5569,YES
0.3647,2.2899,YES
0.2531,3.3618,YES
0.1331,0.7771,YES
0.0885,0.6927,NO
0.0604,0.2357,NO
0.2068,0.5589,YES
0.2598,1.0304,NO
0.106,0.7085,YES
0.1459,0.3626,NO
0.2252,0.3826,NO
0.2571,0.5463,NO
0.2375,0.4095,NO
0.1453,0.3793,NO
0.2245,2.0286,YES
0.141,0.2791,NO
0.2623,2.8025,YES
0.142,0.0948,NO
0.2555,1.9936,YES
0.2049,0.5008,NO
0.2206,0.6864,NO
0.2228,0.7498,NO
0.1032,0.4646,NO
0.1461,1.405,YES
0.1116,0.8809,NO
0.1326,0.6509999999999999,YES
0.1415,0.5654,NO
0.0745,0.1364,NO
0.2381,1.0203,NO
0.19,0.4146,NO
0.1547,0.611,NO
0.1997,0.8542,NO
0.1653,0.5861,NO
0.1536,0.3273,NO
0.1999,0.8252,NO
0.1989,2.3814,YES
0.2045,1.0867,NO
0.2447,1.5506,YES
0.2519,0.4032,NO
0.2036,0.5071,NO
0.2033,0.3297,NO
0.0533,0.5506,NO
0.105,0.33299999999999996,NO
0.055999999999999994,0.1989,NO
0.1113,0.4773,NO
0.2256,0.2917,NO
0.0989,0.33299999999999996,NO
0.1879,1.2676,YES
0.1445,1.2435,YES
0.1901,1.7109,YES
0.3108,1.3596,YES
0.2405,1.0087,NO
0.1657,2.1018,YES
0.1331,0.4845,NO
0.0949,0.2518,NO
0.1339,0.0666,NO
0.22399999999999998,0.6354,NO
0.1967,0.1631,NO
0.1436,0.3746,NO
0.2079,0.4915,NO
0.1339,0.3195,NO
0.0967,0.0972,NO
0.2198,0.5406,NO
0.3428,1.3941,YES
0.2344,0.6054,NO
0.1736,1.2105,YES
0.1331,0.1928,NO
0.0735,0.4089,NO
0.0647,0.1029,NO
0.204,0.2522,NO
0.1327,0.1417,NO
0.1655,0.0141,NO
0.31,0.1386,NO
0.1309,0.1012,NO
0.2819,0.1998,NO
0.4042,1.6605,YES
0.3296,1.0892,YES
0.4941,0.9431,YES
0.1783,0.8022,YES
0.193,0.5891,NO
0.2673,1.9524,YES
0.1726,0.4043,NO
0.1439,0.6092,NO
0.0769,0.1438,NO
0.1953,0.2124,NO
0.2342,0.4736,NO
0.2047,0.3488,NO
0.1823,0.6421,NO
0.1684,0.7519,NO
0.1204,0.3558,NO
0.1751,0.6183,NO
0.3579,2.8499,YES
0.1828,0.5644,NO
