DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_76,Associated
0.0737,0.7398,NO
0.0652,0.2492,NO
0.1144,0.6585,NO
0.2164,0.4799,NO
0.0671,0.7589,NO
0.0906,0.6346,NO
0.0589,0.2854,NO
0.0679,0.3556,NO
0.1689,0.5285,NO
0.2469,1.954,YES
0.0616,0.5645,NO
0.33799999999999997,1.3595,YES
0.2427,0.3417,NO
0.2231,0.6137,NO
0.2223,0.1263,NO
0.1142,0.4057,NO
0.0706,0.7066,NO
0.1109,0.48,NO
0.0747,0.7063,NO
0.2179,0.1669,NO
0.1147,0.7449,NO
0.0779,1.5985,YES
0.0804,1.8985,YES
0.1668,2.4433,YES
0.24,3.2166,YES
0.1573,0.4939,NO
0.0716,0.8740000000000001,YES
0.1205,0.5109,NO
0.1072,1.3242,YES
0.2444,0.3994,YES
0.3362,0.3101,NO
0.1579,0.2643,NO
0.1148,0.3667,NO
0.1112,0.4947,NO
0.3947,1.2694,YES
0.0957,1.1524,YES
0.1364,0.3628,NO
0.1056,0.1523,NO
0.0981,0.4331,NO
0.1058,0.0598,NO
0.1797,0.2095,NO
0.1526,0.342,NO
0.1551,0.1981,NO
0.2811,1.2178,YES
0.0766,0.1731,NO
0.1126,1.2939,YES
0.0341,0.3152,NO
0.3399,0.4024,YES
0.0412,0.3707,NO
0.1212,0.0714,NO
0.0769,0.0927,NO
0.1235,0.1744,NO
0.0802,0.1328,NO
0.1903,0.4199,NO
0.1119,0.0954,NO
0.1008,0.19,NO
0.0886,0.8685,NO
0.1534,0.3296,NO
0.1331,0.8859999999999999,NO
0.2865,0.6389,NO
0.1512,0.8011,NO
0.1666,0.8788,NO
0.1465,0.3436,NO
0.0509,0.3793,NO
0.2187,0.6159,NO
0.4574,2.5721,YES
0.1603,0.813,NO
0.2015,1.4247,YES
0.205,0.3729,NO
0.2168,0.5446,NO
0.2136,0.1363,NO
0.1919,0.4075,NO
0.1533,0.5208,NO
0.1268,0.5612,NO
0.1947,0.5902,NO
0.1755,0.1916,NO
0.2202,0.7749,NO
0.4465,1.4145,YES
0.4252,2.0151,YES
0.3653,2.7527,YES
0.1771,3.5171,YES
0.1659,0.745,NO
0.1927,0.8891,YES
0.1251,0.6659,NO
0.1303,0.9653,YES
0.1814,0.2767,YES
0.3356,0.3338,NO
0.1662,0.2192,NO
0.1507,0.1659,NO
0.1441,0.2797,NO
0.3435,0.657,YES
0.1243,0.7133,YES
0.1731,0.1557,NO
0.0952,0.2102,NO
0.1364,0.21899999999999997,NO
0.0887,0.2427,NO
0.2289,0.1362,NO
0.2088,0.2726,NO
0.2075,0.14800000000000002,NO
0.1923,0.5804,YES
0.0927,0.2424,NO
0.0821,0.8756,YES
0.0311,0.0993,NO
0.3081,0.4067,YES
0.0406,0.2138,NO
0.1251,0.1344,NO
0.091,0.2878,NO
0.11800000000000001,0.2079,NO
0.1053,0.424,NO
0.2201,0.2131,NO
0.1351,0.0725,NO
0.1328,0.1507,NO
0.0724,0.5632,NO
0.0244,0.3774,NO
0.1404,0.7508,YES
0.3348,1.2195,YES
0.2937,3.0616,YES
0.14300000000000002,1.1029,YES
0.0826,0.7488,NO
0.013000000000000001,0.3764,NO
0.2103,1.0879,YES
0.1395,0.4742,NO
0.1325,1.1848,YES
0.1443,0.3427,NO
0.2165,0.4993,NO
0.1934,0.5878,NO
0.1934,0.2495,NO
0.0572,0.5862,NO
0.2318,2.5597,YES
0.0556,0.534,NO
0.3609,2.7867,YES
0.1417,0.2319,NO
0.255,2.1303,YES
0.0522,0.4086,NO
0.0677,0.8168,NO
0.1439,0.4271,NO
0.0494,0.3925,NO
0.1715,1.1316,YES
0.0964,0.3383,NO
0.1343,0.7334,YES
0.1544,0.8046,NO
0.0732,0.2577,NO
0.1975,0.9067,NO
0.2582,0.72,NO
0.1977,0.9055,NO
0.1701,0.9590000000000001,NO
0.1684,0.2864,NO
0.1225,0.3385,NO
0.1458,0.6682,NO
0.4028,2.5823,YES
0.1577,0.8068,NO
0.2904,1.0135,YES
0.1987,0.3084,NO
0.1756,0.5625,NO
0.1689,0.1135,NO
0.054000000000000006,0.3941,NO
0.1469,0.62,NO
0.0547,0.5727,NO
0.1082,0.6077,NO
0.2019,0.184,NO
0.1293,0.9414,NO
0.3897,1.8030000000000002,YES
0.3612,1.7437,YES
0.2791,3.1844,YES
0.2894,3.5278,YES
