DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_35,Associated
0.0737,0.5787,NO
0.0652,0.4677,NO
0.1144,0.5717,NO
0.2164,0.59,NO
0.0671,0.7643,NO
0.0906,0.7163,NO
0.0589,0.8292,NO
0.0679,0.4841,NO
0.1689,0.3365,NO
0.2469,3.1465,YES
0.0616,1.0615,NO
0.33799999999999997,2.3979,YES
0.2427,0.8507,NO
0.2231,0.9452,NO
0.2223,1.1177,NO
0.1142,0.5289,NO
0.0706,1.7125,NO
0.1109,0.5759,NO
0.0747,1.0644,NO
0.2179,0.5445,NO
0.1147,1.0314,NO
0.0779,2.6672,YES
0.0804,2.8969,YES
0.1668,2.3469,YES
0.24,2.7273,YES
0.1573,0.5918,NO
0.0716,2.4644,YES
0.1205,1.0503,NO
0.1072,1.883,YES
0.2444,1.8444,YES
0.3362,1.1682,NO
0.1579,0.3348,NO
0.1148,0.4351,NO
0.1112,1.4509999999999998,NO
0.3947,1.9824,YES
0.0957,0.9536,YES
0.1364,1.2907,NO
0.1056,0.3563,NO
0.0981,1.4786,NO
0.1058,0.3157,NO
0.1797,0.6267,NO
0.1526,0.7382,NO
0.1551,0.6755,NO
0.2811,1.6337,YES
0.0766,0.4664,NO
0.1126,1.1158,YES
0.0341,0.7175,NO
0.3399,2.0444,YES
0.0412,0.3646,NO
0.1212,0.6706,NO
0.0769,0.5720000000000001,NO
0.1235,0.7725,NO
0.0802,0.3195,NO
0.1903,1.3971,NO
0.1119,0.7536,NO
0.1008,1.6840000000000002,NO
0.0886,0.2901,NO
0.1534,0.1868,NO
0.1331,0.9253,NO
0.2865,0.792,NO
0.1512,0.8758,NO
0.1666,1.3113,NO
0.1465,0.7878,NO
0.0509,0.2334,NO
0.2187,0.9069,NO
0.4574,3.111,YES
0.1603,1.7914,NO
0.2015,2.3963,YES
0.205,0.4452,NO
0.2168,0.5152,NO
0.2136,0.6068,NO
0.1919,0.3312,NO
0.1533,1.8019,NO
0.1268,0.3556,NO
0.1947,1.4207,NO
0.1755,0.1164,NO
0.2202,1.037,NO
0.4465,2.7803,YES
0.4252,2.7924,YES
0.3653,2.7795,YES
0.1771,2.7185,YES
0.1659,1.1901,NO
0.1927,2.5591,YES
0.1251,1.3682,NO
0.1303,2.247,YES
0.1814,2.3238,YES
0.3356,0.6509,NO
0.1662,0.4101,NO
0.1507,0.4782,NO
0.1441,0.5463,NO
0.3435,1.8785,YES
0.1243,1.2609,YES
0.1731,0.4923,NO
0.0952,0.5834,NO
0.1364,0.6872,NO
0.0887,0.3875,NO
0.2289,0.9843,NO
0.2088,1.0477,NO
0.2075,0.7895,NO
0.1923,1.6945,YES
0.0927,0.7074,NO
0.0821,1.4311,YES
0.0311,0.4567,NO
0.3081,2.476,YES
0.0406,0.4539,NO
0.1251,0.7225,NO
0.091,0.8144,NO
0.11800000000000001,0.4992,NO
0.1053,0.3832,NO
0.2201,0.612,NO
0.1351,0.3381,NO
0.1328,1.1697,NO
0.0724,0.691,NO
0.0244,0.7336,NO
0.1404,2.0792,YES
0.3348,4.3977,YES
0.2937,4.2111,YES
0.14300000000000002,2.7687,YES
0.0826,1.4713,NO
0.013000000000000001,0.4072,NO
0.2103,2.0993,YES
0.1395,0.4584,NO
0.1325,2.6239999999999997,YES
0.1443,0.6465,NO
0.2165,0.7559999999999999,NO
0.1934,0.9759,NO
0.1934,1.0482,NO
0.0572,0.6503,NO
0.2318,4.9123,YES
0.0556,0.4032,NO
0.3609,5.1386,YES
0.1417,0.804,NO
0.255,3.6281,YES
0.0522,0.9749,NO
0.0677,1.0113,NO
0.1439,0.7411,NO
0.0494,0.6714,NO
0.1715,2.1797,YES
0.0964,1.2318,NO
0.1343,2.4672,YES
0.1544,0.4377,NO
0.0732,0.4267,NO
0.1975,0.8241,NO
0.2582,0.8906,NO
0.1977,0.9035,NO
0.1701,1.196,NO
0.1684,1.0947,NO
0.1225,0.3048,NO
0.1458,1.0886,NO
0.4028,3.6029,YES
0.1577,2.0344,NO
0.2904,3.0014,YES
0.1987,0.5196,NO
0.1756,0.6127,NO
0.1689,0.774,NO
0.054000000000000006,0.5693,NO
0.1469,1.5353,NO
0.0547,0.3475,NO
0.1082,1.4783,NO
0.2019,0.4237,NO
0.1293,1.3421,NO
0.3897,3.3355,YES
0.3612,3.179,YES
